Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,NVDA,NVDA,NVDA,NVDA,NVDA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,155.4260579895048,155.62582857405488,153.83745872872714,154.22747802734375,23477400,94.29399871826172,94.35549926757812,92.92749786376953,93.47200012207031,68818000,6.229022425263236,6.254410730413896,6.141657848140867,6.154850006103516,359088000,71.50680981258097,71.63740929797085,70.89949492783481,71.03953552246094,26076000,36.284000396728516,36.49399948120117,34.99333190917969,35.861331939697266,434943000,220.25221385964988,221.01750037751376,217.29047632761126,217.71783447265625,13288900,76.48724535482815,76.69736069243768,75.39319068247579,75.516357421875,161954400
2020-01-15,154.69364646058995,155.9493145977765,154.6460951495271,155.22634887695312,21417900,93.61250305175781,93.94300079345703,92.75450134277344,93.10099792480469,57932000,6.16754476983772,6.189945996094547,6.086402634683979,6.112288475036621,263104000,71.1602052622877,71.54554802109986,71.09267026131843,71.46708679199219,21550000,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,260532000,219.25832866692897,220.32176491779666,218.79120713192296,219.79501342773438,10036500,75.31591552157606,76.19743749233605,74.76043057245047,75.19274139404297,121923600
2020-01-16,156.33933481414817,158.13721273567788,156.03492513756743,158.07061767578125,23865400,94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,53190000,6.16580228926058,6.201893205518962,6.142405527455289,6.195919513702393,284192000,71.77743868365702,72.03814512752133,71.50680619446874,72.0113296508789,26080000,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,326050500,221.20635644366826,221.26598640680479,219.03970506946888,220.4112548828125,10015300,75.73614052978684,76.24573732895618,75.37387064834499,76.13463592529297,108829200
2020-01-17,159.25965632618494,159.30722214224815,157.36664716124207,158.95526123046875,34371700,94.29450225830078,94.33200073242188,92.86250305175781,93.23600006103516,79946000,6.2150846934070065,6.222551926626451,6.157090558824123,6.2046308517456055,253792000,72.626085344564,73.52041445228143,72.32863737834732,73.46926879882812,52424000,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,204436500,220.66961928707673,220.92802080559068,219.1788097984921,220.77894592285156,15905900,76.3833883085302,76.97992629479913,76.07666915290817,76.9775161743164,137816400
2020-01-21,158.55572575157893,159.99213506764096,158.31791117766664,158.38450622558594,29517200,93.25,94.7135009765625,93.0,94.5999984741211,74156000,6.168042628062491,6.2048803152981495,6.137178632668914,6.171278476715088,217916000,73.44345017940596,73.9837301623698,73.00696178186003,73.60484313964844,48930000,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,267052500,220.7988264582863,221.00753129301452,217.777444084874,220.08323669433594,14275800,76.60558572443774,77.04755171377299,76.31818437718287,76.45584869384766,110843200
2020-01-22,159.24064091985528,159.3262652022215,157.6044754075849,157.62350463867188,24138800,94.80449676513672,95.125,94.16699981689453,94.37300109863281,64326000,6.216578763004167,6.311908122294993,6.197662150369321,6.225290298461914,239240000,73.97627967986148,74.51505937450915,73.6252007502099,73.6852798461914,28458000,38.125999450683594,39.633331298828125,37.27333450317383,37.97066879272461,470535000,220.94791386504602,221.3852204306161,219.9242258435066,219.9639892578125,12212800,76.94130052804331,77.28183515069573,76.63458130371416,76.72877502441406,101832400
2020-01-23,158.08963000411373,158.66989818737443,157.2144740501068,158.5937957763672,19680800,94.25550079345703,94.4990005493164,93.63800048828125,94.22899627685547,49692000,6.265363445895095,6.302200657894387,6.1765053150200355,6.293737888336182,244516000,73.86803136699017,74.16349415742818,73.50900399356541,73.72600555419922,26650000,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,294765000,219.39748351483465,220.1329550572462,217.9265555953113,218.41354370117188,11195000,76.78189247630218,77.17797035715289,76.23365270464286,77.09827423095703,104472000
2020-01-24,159.3452757118844,159.36430494246906,156.43442757958437,156.99566650390625,24918100,94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,75324000,6.4092286330962756,6.459009239561232,6.180238697894959,6.234499454498291,373512000,74.12971996265826,74.19824756618672,72.65786918227317,72.80635070800781,29786000,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,215304000,219.44716802373816,220.42115934670656,214.78590108729813,216.6046905517578,11905800,77.34464270460084,78.08850050621476,76.68530867082355,76.87610626220703,146537600
2020-01-27,153.2952821260526,155.41659876422113,152.39158956809186,154.37020874023438,32078100,91.0,92.05000305175781,90.76699829101562,91.41699981689453,70570000,5.929843561099861,6.029653547594997,5.780253438788895,5.978628635406494,470536000,71.08671972598552,71.33699250078811,70.48883829793303,71.09615325927734,34132000,36.132667541503906,37.62933349609375,35.95199966430664,37.201332092285156,204121500,211.79435293567823,214.73620866992388,211.19802303979912,213.55349731445312,13810700,74.88361578521364,75.29660147871274,73.63257861706,74.61553955078125,161940000
2020-01-28,155.79712647746362,157.68061437029192,155.12174102533777,157.39524841308594,24899900,92.0250015258789,92.90550231933594,91.5009994506836,92.6624984741211,56160000,6.044587545294466,6.204382745108837,5.991322320441981,6.172025680541992,310976000,71.59321023544943,72.24173713836646,71.02810757836856,72.02821350097656,29724000,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,176827500,214.81571251777567,217.3997884188327,212.2117700754649,216.45559692382812,13413800,75.49703974934148,76.89781358300051,75.3980184372133,76.7263412475586,162234000
2020-01-29,159.659192767542,160.52484132139085,157.61399318783765,159.8494415283203,34754500,93.19999694824219,93.73750305175781,92.7509994506836,92.9000015258789,41760000,6.157588979316764,6.193679896862206,6.071717453105673,6.111542224884033,258848000,72.42348475495831,72.70554357944198,71.77446531610946,72.33609008789062,21566000,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,267022500,220.08324810348307,222.82633223062922,217.1115622584338,221.86227416992188,33181300,78.35897537992071,79.18011893979981,77.61752794800897,78.33240509033203,216229200
2020-01-30,165.56653121496151,165.56653121496151,162.46541947030428,164.35842895507812,51597500,92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203125,126548000,6.0137238599092555,6.131703694762876,5.958716799815882,6.118262767791748,290504000,71.41246783385319,72.26409235853124,71.25853075675514,72.21443939208984,27110000,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,435085500,205.26461175548692,210.13458391793748,203.49551883669957,208.24623107910156,48775500,77.41467418230894,78.27204343737134,76.98236331753509,78.21891021728516,126743200
2020-01-31,163.81616446043662,163.99689130753967,161.31435100234637,161.9326629638672,36142700,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,311346000,6.0724649332346985,6.084412318689391,5.842977430369718,5.884792804718018,370420000,72.89026812670592,72.98014809578615,70.8642408722417,71.14828491210938,43822000,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,235789500,207.1529382593788,207.41135494036547,199.82809923845386,200.6728973388672,31359900,77.50886365949354,77.9315119457232,74.456139298992,74.75078582763672,199588400
2020-02-03,162.12296502881173,165.99459375290948,162.09442843750818,165.8804473876953,30107000,100.52999877929688,102.42500305175781,100.01249694824219,100.20999908447266,117834000,5.866622935364559,6.001279074420457,5.860400477267656,5.981864929199219,255564000,72.58188991973289,73.80595319465691,72.33161718194921,73.6222152709961,71636000,44.91266632080078,52.409332275390625,44.90133285522461,52.0,705975000,202.19354476411328,203.88312599164132,201.25930162886954,202.93894958496094,15495600,73.49247724374133,75.71198454702287,72.99013293890515,74.54547882080078,173788400
2020-02-04,168.50587658292363,171.83528027532705,167.71633053691934,171.3406219482422,36433300,101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,105786000,6.1237384171402685,6.170283177377277,6.073709042756878,6.151117324829102,271544000,72.22634415188331,72.86443730740805,70.61446051188975,71.77545166015625,95880000,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,914082000,205.35404859424295,209.30967432653713,203.94275065657752,208.5443878173828,19628900,76.15156392051648,77.19732071778674,75.74582331404561,77.00652313232422,136616400
2020-02-05,175.06009556968283,175.22180776823546,169.71402759792846,171.1313934326172,39186300,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,87524000,6.2720831832232005,6.2822882593568,6.158085988326266,6.24146842956543,208220000,72.6792121800727,72.72738001725605,70.99433806026747,71.8072280883789,36376000,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,726357000,211.20795155269792,211.4266048319078,207.43124618154243,208.82266235351562,12538200,78.13436438960977,78.4338458330259,77.03065443292134,77.63443756103516,118826800
2020-02-06,172.1492299180586,174.86032210279942,171.28358131001283,174.67958068847656,27751400,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,63660000,6.275817310153531,6.328335285186768,6.194675177734428,6.328335285186768,218284000,72.1017069989846,73.57057995499277,72.02722376835176,73.2929916381836,37822000,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,598212000,209.1804746105374,209.89606446274115,208.05739314368702,209.5581512451172,10567500,77.9049577653929,78.54496662516472,77.34706255457273,78.54254913330078,105425600
2020-02-07,173.93759285700128,176.5820898746418,173.58561740181293,174.92689514160156,33529100,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720703,101906000,6.288262003363611,6.310414462729095,6.2367390915720655,6.26212739944458,189752000,72.866929041931,73.75380988182637,72.76860814708976,73.44891357421875,28360000,48.70333480834961,51.31666564941406,48.66666793823242,49.871334075927734,255952500,209.01149178795814,211.51605595655428,208.6437484710888,211.029052734375,12242500,78.04141892687844,78.29076771071938,76.9835021703116,77.47493743896484,117684000
2020-02-10,174.63200347097373,179.63561698994738,174.3180864847477,179.50244140625,35844300,104.25050354003906,106.77999877929688,104.24800109863281,106.69550323486328,101124000,6.284779341921588,6.546126411787392,6.279801184940119,6.545380115509033,529608000,73.35557474936633,74.92723177137948,73.25476853870846,74.91630554199219,38302000,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,370338000,210.22405019596582,212.4900797352251,209.36931869148725,211.75460815429688,11856400,76.05871954270658,77.8428955078125,75.97883426440146,77.8428955078125,109348800
2020-02-11,181.3573630498034,181.4049288609839,174.555872987377,175.45005798339844,53159900,107.54499816894531,109.29750061035156,106.80000305175781,107.54000091552734,114920000,6.653651350553817,6.782582557318181,6.591674587891208,6.6678385734558105,638556000,75.14521713630961,75.97003370117069,74.7568965647971,74.9858169555664,34852000,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,175462500,208.90218193885602,209.5680750725065,205.24472117404943,205.92056274414062,25030800,78.33917517981024,78.41179815824636,77.15536891605744,77.37324523925781,94323200
2020-02-12,176.5345604946683,176.79140436308234,172.9863702267991,175.70697021484375,47062900,108.16000366210938,109.01249694824219,107.7645034790039,108.0,66686000,6.7206060940873815,6.790050094117391,6.681777328673445,6.783578395843506,374644000,75.27382166927282,75.49430110353141,74.91678713280074,75.411376953125,31042000,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,180337500,206.57651472318028,209.92586197119536,206.12925972880177,209.4686737060547,13813700,77.82353527181141,79.215532428976,77.82353527181141,79.210693359375,113730400
2020-02-13,174.15639407614833,177.15285230690492,173.95662342040714,174.7556915283203,35295800,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,60636000,6.725582239478769,6.806973125901471,6.698202862186332,6.739769458770752,528016000,74.98284287407141,75.77488079404449,74.68489477219461,75.15118408203125,22914000,49.45600128173828,54.53333282470703,49.0,53.599998474121094,394339500,208.2363057689487,213.0168331741349,207.8983773737244,211.83412170410156,15396600,78.48202753592008,78.97346286364416,78.27867575078193,78.64664459228516,94747600
2020-02-14,174.31810167745414,176.37282330362197,173.7473408318349,176.3157501220703,23149500,107.78399658203125,107.9520034790039,106.29450225830078,106.74349975585938,52124000,7.1499621936544155,7.341865703677368,7.118600663539786,7.212934494018555,1041924000,75.20778307563144,75.48189347519363,74.76185358549893,75.41634368896484,23198000,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,235405500,212.68883168881132,213.6131263415733,211.34709701157064,212.8677215576172,10741700,78.61515688888446,78.91534913157656,78.15761730819476,78.66600036621094,80113600
2020-02-18,176.56307671522137,178.55120333839932,176.45843770794613,178.10411071777344,27792200,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,58912000,7.109639448018823,7.400108630693674,7.090225304311994,7.381689548492432,620164000,75.19835617848237,76.00379801654766,75.03299279148968,75.45160675048828,25642000,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,245725500,212.24158534143987,216.6444355176157,212.09249529004217,216.46554565429688,15609200,76.34437253292894,77.40713550005586,76.16280771158402,77.22557067871094,152531200
2020-02-19,179.38225153650183,179.4967096593026,177.8656231906105,178.63824462890625,29997500,108.38999938964844,109.25499725341797,108.05599975585938,108.51100158691406,51224000,7.504149689811862,7.850621473241464,7.504149689811862,7.832949161529541,694332000,75.83694765555981,76.01273717555429,75.52808092264881,75.72124481201172,22746000,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000,216.65440726398668,216.98238721399144,214.78592094225064,216.157470703125,12135100,77.46766524775612,78.57400211516978,77.46766524775612,78.3440170288086,93984000
2020-02-20,178.32353498355386,178.60969494915213,172.74348115053945,175.9102783203125,36862400,108.65350341796875,108.8395004272461,106.37249755859375,107.65499877929688,62626000,7.78491062439982,7.873270750699054,7.37621335116715,7.683607578277588,810052000,75.43024689467184,75.83048626235644,74.69779566759601,75.32994079589844,25962000,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500,215.1934055261933,217.429619976959,211.64527131830107,213.26528930664062,13109200,78.10435642626537,78.5933684199213,77.0343310134274,77.54029083251953,100566000
2020-02-21,174.71789239781745,175.0326667876502,169.07106369542777,170.34922790527344,48572600,107.10749816894531,107.22750091552734,104.4000015258789,104.79850006103516,92926000,7.571352905668588,7.596491975227707,7.234588215082686,7.319463729858398,768180000,74.71369096599916,75.03001360117807,73.41812977284052,73.66492462158203,42520000,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,212.17199572235396,212.92734887941015,207.55049251428272,208.8922119140625,14092300,77.13358724414647,77.57660960627356,75.1678463572217,75.78516387939453,129554000
2020-02-24,160.02853428667305,166.49568121094842,155.69801694393684,163.0045623779297,68311100,100.15899658203125,101.96499633789062,99.39849853515625,100.4645004272461,130940000,6.725085008489684,7.0158029274771545,6.670575487693853,6.801995754241943,856916000,70.66511381109099,71.32705227867518,69.8576867844857,70.50670623779297,49560000,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,200.56358859303967,202.40224467367145,196.95582449543258,199.49020385742188,23080100,71.96261786330551,73.63785189891229,70.0186640363075,72.18533325195312,222195200
2020-02-25,166.16179711586173,166.77226468532234,159.91403421539607,160.31466674804688,68073300,101.32099914550781,101.7300033569336,97.9209976196289,98.63700103759766,124382000,6.877164335215975,6.939141090526179,6.420678006754452,6.522479057312012,1055496000,71.0598926260904,71.35038478690109,68.54821669209058,68.84119415283203,51580000,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,201.01084318514052,202.25318461397327,194.74943935076328,195.56442260742188,21433500,72.85592387195561,73.23841723217687,69.26820072326095,69.74026489257812,230673600
2020-02-26,161.87899842819465,165.2651774725865,160.44821363038548,162.31776428222656,56206100,98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689453,104492000,6.522728008722888,6.856008081626583,6.521234941797233,6.661864280700684,747732000,69.27122908358415,70.19932951834674,68.35604008547062,69.04727172851562,49776000,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,195.9818269830241,199.97720084600968,194.29224584981696,195.99176025390625,16524500,69.36503539122887,72.11271828103145,69.35777309270347,70.84660339355469,198054800
2020-02-27,155.783864027851,159.32266379801655,150.69025881613402,150.8810272216797,93174900,96.71900177001953,98.75,94.13800048828125,94.21499633789062,162880000,6.348309154901602,6.649661074979793,6.19862956404981,6.291027545928955,906416000,67.49150271843352,68.00098920954161,65.26187799484646,65.29713439941406,62290000,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000,190.64472673957056,194.67984870582703,188.33893409296772,188.58740234375,21682600,68.05050408823062,69.23672624207228,66.07991679515257,66.21548461914062,320605600
2020-02-28,145.37728717616818,156.15586961350579,144.98620247898583,154.5343017578125,97012700,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,189620000,6.038489872052209,6.785642779729529,6.021803597722082,6.726119518280029,1133252000,63.279047445340844,66.66270712460181,62.976136398279486,66.5038070678711,80198000,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500,181.58061181994842,191.5591062081059,180.70601380684255,191.29075622558594,32568900,62.27917132496963,67.3992989911438,62.0637108077199,66.1767578125,426510000
2020-03-02,157.68206501338486,164.94091583133388,154.82049461820966,164.81690979003906,71030800,95.32450103759766,97.72550201416016,93.5,97.69750213623047,135234000,6.896222333433682,6.91340691326313,6.500231204832834,6.884516716003418,890744000,67.10665938377004,68.89829543416829,65.80612769225289,68.84119415283203,55430000,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,192.8411820451101,195.3656280240258,187.6929270491447,195.23641967773438,24949000,68.33616370279057,72.97454103190371,67.23225006740749,72.33785247802734,341397200
2020-03-03,165.78031359069203,166.9249388317412,154.7727980450986,156.91897583007812,71677000,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,150690000,6.940304039577152,7.000076219802187,6.536592315093682,6.622016906738281,652792000,69.40530636805653,69.92720421557465,66.00674195489913,66.42784118652344,56602000,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000,195.01776284925106,196.03151756372725,182.8428185008598,184.7510528564453,27984100,73.5143929639958,73.59427823904339,69.18830204720706,70.04045104980469,319475600
2020-03-04,160.71530973506168,162.8233247486236,157.9777312943237,162.6802520751953,49814400,97.32849884033203,98.9000015258789,96.0999984741211,98.79149627685547,95458000,6.729356821785062,7.0952126352414,6.6546412513383135,7.085748672485352,597408000,67.48256183891996,68.6654055008889,66.39208344077265,68.6068115234375,47598000,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,188.01097060333953,190.654676662241,185.24800462654167,190.58509826660156,23062500,71.76411894811032,73.44903883256075,70.962813265488,73.28926086425781,219178400
2020-03-05,158.38789817730108,162.98547961930032,158.0445092042918,158.59774780273438,47817300,96.6500015258789,98.03600311279297,95.5,96.20149993896484,94964000,6.886259621539514,7.053123800037345,6.7617341293777615,6.806314468383789,540328000,66.81665653912074,67.21789611582923,64.63619971791267,65.28770446777344,54380000,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,185.63559756096393,187.83206356173335,182.76330520014145,184.03546142578125,19333400,71.54139095760931,72.51699913623247,70.54641911205819,70.91197204589844,187572800
2020-03-06,155.10662852311938,155.5835568422293,148.8016355622982,154.1146240234375,72821100,93.75,95.54350280761719,93.4749984741211,95.05449676513672,105472000,6.626748103865886,6.684279101658206,6.425514781213348,6.625751972198486,515412000,63.06256270392194,64.69132480546529,62.42992493066835,64.34323120117188,64640000,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,177.23736953837502,182.6539742217178,175.1800451997745,179.98045349121094,24559600,68.26838538116881,70.403589845972,68.08198145661343,69.97025299072266,226176800
2020-03-09,144.03234626328836,150.4708782982367,143.07848966551825,143.6698760986328,70419300,88.69300079345703,93.13849639892578,88.06449890136719,90.03050231933594,156264000,5.974732688443355,6.460382267933984,5.93189617639603,6.112707138061523,614160000,59.835305620217305,62.20744473935785,59.4916750343107,60.37309646606445,69252000,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,168.56088019038242,173.92778874850202,164.17789627424824,168.46148681640625,29949000,63.8503047343462,67.32182373363995,63.668739886760385,64.4361572265625,286744800
2020-03-10,150.86198947404407,153.5995537326078,145.5394669777741,153.49462890625,65354400,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796875,142666000,6.389153282196328,6.502222537994385,6.126404913419726,6.502222537994385,580648000,62.28988142761889,63.35552958358922,60.309536783505585,63.32176208496094,54872000,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,173.59979880288097,177.19761428693064,168.46147710282534,177.09823608398438,24517800,67.09186034094932,69.34326197621986,65.2108433903716,69.07696533203125,285290000
2020-03-11,149.87949860861463,150.4231893253635,144.1754254179257,146.54100036621094,56371600,92.89250183105469,93.56600189208984,90.07499694824219,91.04299926757812,112496000,6.362256426859391,6.390648319319223,6.041229813270374,6.138359546661377,499964000,61.98597644813612,62.41600911448038,59.149040628206436,60.130271911621094,54732000,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,172.9438510827828,174.80240407511363,166.63276605493814,169.19696044921875,20373900,67.15236648355659,68.0795543718944,65.81362127140751,66.67787170410156,255598800
2020-03-12,138.59539754585046,146.38840594496588,132.18547861171123,132.64332580566406,93226400,86.0989990234375,88.25,83.75,83.83049774169922,226924000,5.615101719141695,5.880589986351279,5.374518638026592,5.38722038269043,816540000,55.746513797893854,59.03036438398447,55.04385958424716,55.19680404663086,94326000,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,158.56250342422624,165.57926005980926,153.3943664766908,153.52357482910156,43266300,61.95960486263178,65.36333966293708,60.03743791262368,60.093116760253906,418474000
2020-03-13,140.6938127979189,154.43888640913343,134.23620117926987,151.50100708007812,92727400,87.75,89.31549835205078,84.03099822998047,89.25,176194000,5.74062440609125,6.002626025956078,5.46940821237534,5.998143196105957,634836000,58.347075086419736,60.304078399115795,55.23354724050497,60.29762268066406,79400000,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,162.5280515419697,169.74356410975204,156.63439189268647,169.2366943359375,35028600,64.12627561961224,67.76483423256263,61.23575946723115,67.29276275634766,370732000
2020-03-16,133.53992981317504,142.45849523329102,128.77064660556167,129.1712646484375,87905900,82.07550048828125,87.97250366210938,81.30149841308594,84.4574966430664,178346000,5.290090278151961,5.631041325733119,4.831587643617145,4.891359806060791,726972000,54.107317834506155,56.88118556909071,52.9885349713361,53.282508850097656,96520000,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,151.38675406380028,158.15502727812273,142.22324309904866,145.1154022216797,39120400,58.57280498743029,62.71974259577945,58.10073723617544,58.63574981689453,322423600
