Ticker,CL,CL,CL,CL,CL,PG,PG,PG,PG,PG,MNST,MNST,MNST,MNST,MNST,BG,BG,BG,BG,BG,COST,COST,COST,COST,COST,DG,DG,DG,DG,DG,PEP,PEP,PEP,PEP,PEP,KMB,KMB,KMB,KMB,KMB,SYY,SYY,SYY,SYY,SYY,CLX,CLX,CLX,CLX,CLX,ADM,ADM,ADM,ADM,ADM,TSN,TSN,TSN,TSN,TSN,HSY,HSY,HSY,HSY,HSY,GIS,GIS,GIS,GIS,GIS,KO,KO,KO,KO,KO,KDP,KDP,KDP,KDP,KDP,PM,PM,PM,PM,PM,KHC,KHC,KHC,KHC,KHC,STZ,STZ,STZ,STZ,STZ,EL,EL,EL,EL,EL,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,DLTR,DLTR,DLTR,DLTR,DLTR,MKC,MKC,MKC,MKC,MKC,MO,MO,MO,MO,MO,KR,KR,KR,KR,KR,CHD,CHD,CHD,CHD,CHD,K,K,K,K,K,WMT,WMT,WMT,WMT,WMT,TGT,TGT,TGT,TGT,TGT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,59.77309737266284,59.85993169691177,58.948224288528785,59.14793395996094,3441800,107.2118935215741,107.40995854497305,105.86851768104503,106.27325439453125,8130800,31.979999542236328,32.0099983215332,31.655000686645508,31.850000381469727,3566000,48.485949659874755,48.71197226030867,47.79951207041922,48.18458938598633,574600,268.84712042578695,269.32252527561144,266.04948885750827,266.4974670410156,2103600,144.3894901793634,144.54588361308572,142.81634714520828,144.01229858398438,1918500,113.98847524895947,114.28829202492659,112.54769507650056,113.11402130126953,3784100,111.10454315648929,111.24201961251538,109.17193906531855,109.83501434326172,1421300,72.8565615075105,72.91651844635187,71.93151252750312,72.51395416259766,2121900,128.1039967666168,128.12905194593426,126.57556710704388,127.46088409423828,1292500,39.18678773754144,39.24568967442666,38.60618155542362,38.79971694946289,3081000,76.26756907846729,76.71137362061593,75.18736231563956,75.33808898925781,2672200,127.92866153159825,128.43262716418587,124.72240542159327,125.08735656738281,821500,43.605523588450644,43.743745833804006,42.312725009698944,42.385902404785156,4422100,46.019628469752256,46.111135831425266,45.553774252767965,45.74510955810547,11867700,25.157051744798686,25.16575981959118,24.895816144605615,25.02643394470215,1924300,63.57030862490314,64.06096644787982,63.01273956540623,63.33241271972656,5107200,24.266054313179225,24.363747726699312,23.672365722900203,23.75503158569336,6008700,172.05057231746548,172.07774138160028,169.05279913924744,170.53810119628906,1060500,190.9137678750786,192.13390721894012,190.23900153728698,190.6549530029297,1138700,47.90212743237885,48.1544245215998,47.075628041311674,47.26702880859375,7272900,94.69000244140625,94.69000244140625,93.30000305175781,93.77999877929688,2191500,75.80184911258262,76.33891675663435,74.90674547796144,74.97835540771484,1561200,31.672145628300612,31.76680333505687,30.952754760138586,31.078964233398438,8717200,25.549573444077723,25.66398691383705,24.95990014914444,25.22393226623535,6224900,65.55500779363513,65.86238593303472,64.88437427087933,65.22900390625,1424300,52.82825064797951,52.91995510663883,51.490923453149826,51.689613342285156,2874968,36.48354504143228,36.79969973639986,36.43443380302532,36.50810241699219,20294700,109.83224258383149,109.96873384042857,106.8633397052964,107.55437469482422,5149800
2020-01-03,58.90479988661069,59.45182691421875,58.765876909038894,59.061092376708984,3473800,105.19683271635225,106.37658994330536,104.93848816900389,105.55850982666016,7970500,31.559999465942383,31.80500030517578,31.434999465942383,31.639999389648438,3482200,48.01716562195473,48.53617871611382,47.9669373121883,48.50269317626953,782400,265.181002550807,267.7866481554042,264.52273448123503,266.71697998046875,1926000,142.87150590185493,143.84667296220655,142.2827249953609,142.9542999267578,1715300,112.81420165367592,113.92184498693803,112.53936855704598,112.95578002929688,4000100,109.14769210610196,110.59513104307447,108.8565879645966,109.80267333984375,1352900,72.11993970115672,72.56533967898902,71.88867910349383,72.24842071533203,1759900,127.42749669911844,128.52161547450018,126.31667022077664,127.71146392822266,809800,38.61460449407812,38.867041888754386,38.47155781406397,38.723995208740234,2259500,75.49718354627028,76.6694949024527,75.28784132000659,75.848876953125,2506100,125.0960543756785,126.76434772364749,124.9135787830242,126.21693420410156,770900,42.46720513063067,42.702999281036725,42.13384216344363,42.23141098022461,4718900,45.18774574127345,45.74510729232431,44.99641361878497,45.495540618896484,11354500,24.869690212781038,25.139635530128746,24.817443428508554,25.087387084960938,1129000,63.213451385498054,63.88997112066453,63.08707044768173,63.21345138549805,3806700,23.672365613581057,23.78509087744602,23.461944069888162,23.476974487304688,5012700,169.68673170036848,171.9961984076121,168.7086041366138,171.65203857421875,1311500,189.055860828881,190.9230375212361,188.316383654293,189.21299743652344,1076200,46.97993479146568,47.47583383765082,46.945134043260616,47.18873596191406,6791700,93.01000213623047,93.58000183105469,92.5,93.02999877929688,2102600,75.0410039027539,76.50002020371394,74.79932895354013,76.17330932617188,1469800,31.02848687511203,31.52070369739343,31.02217748320601,31.318769454956055,7850700,25.06551298291686,25.364750285440227,24.995104304598147,25.259138107299805,5442000,64.8284720407152,65.5922554955248,64.77258769969396,65.4525375366211,1224200,51.5979138338095,52.23982958287597,51.5062124709791,51.964725494384766,1321239,36.30244590076934,36.46206005472079,36.09372402278697,36.18580627441406,16197600,106.351455665926,107.0936764618272,105.72866633999804,106.436767578125,5018500
2020-01-06,59.11320455997062,59.78178516878184,59.05242450462415,59.469200134277344,4607500,105.54988961535943,106.08379857861217,105.38627097485188,105.70489501953125,6674400,31.4950008392334,31.764999389648438,31.4950008392334,31.690000534057617,4469200,48.251553575627,48.377122741813906,47.799508409382,48.151100158691406,1388700,265.63809365103145,267.0277859847351,263.8735794651961,266.7900695800781,2655100,142.3458495333415,142.63162678083026,140.21633358813423,142.46568298339844,2295600,112.68097058317967,113.5304537230723,112.59768318810052,113.38886260986328,4085100,109.84310226574785,110.36061934689016,109.43070989030927,110.04525756835938,1181300,72.07711300957972,72.16276483595307,71.52036633592975,72.1541976928711,1916800,127.84510551476507,128.5717313214692,127.19363251397743,128.0956573486328,869300,38.53045699096377,38.58094254031381,38.134969734839665,38.42106628417969,2831700,75.54743851636601,75.6144295752335,74.96127633420403,75.48882293701172,2262500,126.2256463303629,126.23433059447812,124.81801329700792,125.61741638183594,1032900,42.3452521587975,42.87375285032811,42.26394221279928,42.75992202758789,3884700,45.46226228033629,45.678549774498435,45.35411694656938,45.47889709472656,14698300,24.93064602087292,25.27896235834462,24.93064602087292,25.252838134765625,1783500,63.124243160904854,64.0163512269299,62.72279282962816,63.949440002441406,7041400,23.42437100783629,23.649821550466175,23.221464659441633,23.52958106994629,4714700,171.15393427346953,173.65359847444125,169.83166055566008,172.4399871826172,1615100,188.39034766377515,191.80117564642524,188.05758361414206,191.67176818847656,2428900,47.3192409987116,47.397541034711196,46.849440782714055,47.110443115234375,5906400,91.58999633789062,93.05999755859375,90.87999725341797,93.02999877929688,3431600,76.20016144651278,76.85359003161241,75.91372858858782,76.62981414794922,1326600,31.318759713169023,31.596418608342333,31.192550249091955,31.444969177246094,6532500,25.14472225323951,25.408756048563262,24.951098812942302,25.34714698791504,6929600,65.60158876765401,66.05799425135064,65.35941138378638,65.70404815673828,1541900,51.964717430470664,52.06406236915285,51.62083349243723,51.91886520385742,1409634,36.03539432103892,36.247189774867635,35.84201952863386,36.11213302612305,19336500,105.76278997587283,106.3429200779271,105.12294088576361,105.43006896972656,4226900
2020-01-07,59.44314816945806,59.44314816945806,58.58354269924931,58.65300750732422,4500000,105.81684410623446,106.10102178439203,104.947097738503,105.05043029785156,7583400,31.934999465942383,32.06999969482422,31.770000457763672,31.844999313354492,6735600,48.17620840098407,48.39386117710564,47.657195401038926,47.7492790222168,728600,266.3421717107036,266.68044337264405,264.47707390587556,266.3695983886719,1963400,142.14309288762092,142.66855130787334,140.25325716810565,140.3177947998047,2832000,113.26395884351103,113.32226256916587,111.55666868701567,111.60663604736328,5718100,109.56008460018865,110.56276693448368,109.39835049852076,109.9482192993164,1608500,72.1541960100629,72.24841497732082,71.43471284352827,71.5717544555664,1701400,127.94534635426919,128.02885939726747,126.54219214289215,126.55055236816406,1198200,38.34533039652718,38.44630469367809,37.94984318530652,37.95825958251953,2265200,75.03663868746831,75.8991277592707,74.36674091339455,74.39186096191406,2088700,125.2958995761945,126.44285872068406,125.10473971877957,125.8606948852539,858800,42.524124268899584,42.67861160250605,42.23141469117895,42.46720886230469,4274300,45.295889505546505,45.42066966452848,45.046326014210585,45.129512786865234,9973900,25.13963143090844,25.27024920073903,24.53878769661366,24.556203842163086,1272800,63.65950817925813,64.55162196736364,63.39187461001498,64.23194885253906,4311600,23.48448952288319,23.510792036478463,22.928376982986858,23.116252899169922,7165700,171.33507217464432,172.02339193935623,166.01878041015644,166.28143310546875,2301500,190.42387959087117,191.53310237671863,189.6566732758799,190.4608612060547,1180600,47.02343631846136,47.049538540255746,46.605837276355096,46.910335540771484,6716300,92.61000061035156,93.38999938964844,91.7699966430664,91.93000030517578,2969000,76.41050334029286,76.59400118470877,75.26029896956572,75.31400299072266,1432000,31.274589657323954,31.508075622773912,31.123137804960542,31.280899047851562,6423600,25.276736459230023,25.347145130421605,25.01270436193037,25.162322998046875,5882200,65.35009176830435,65.54569408764915,64.54904963783444,65.0706558227539,1583800,52.97344973329258,53.493095932606074,52.45380353397909,52.58371353149414,2568780,35.99242707624366,36.07223238719096,35.6670656113384,35.777565002441406,20540700,104.93525140086896,106.15523060027498,104.93525140086896,105.61775970458984,3641600
2020-01-08,58.870072942233854,60.47640834359645,58.809292898653474,60.146453857421875,4676100,105.22264270174264,106.29045389384825,105.05902408642969,105.49820709228516,5385100,31.850000381469727,32.029998779296875,31.684999465942383,31.90999984741211,6053600,47.72417132108876,47.82462793932232,46.99587840235787,47.20515823364258,827500,266.04038514599847,270.1454296157447,265.59240688198355,269.42315673828125,2492800,140.12418912198885,140.7049715124296,139.32216701451526,139.7093505859375,3208400,111.98138214610067,112.73091773600913,111.656581696091,112.1812515258789,3681400,110.25552368204933,111.63825925177372,109.9158918642613,111.01561737060547,1741300,71.8544083954383,72.77089660159247,71.62314782567502,72.402587890625,2945900,126.76767739443005,128.07059786375663,126.0744542741102,126.9263687133789,901200,37.95825125300989,38.05922552800313,37.34398599777001,37.53752136230469,3346400,74.55933910975745,75.25435693710492,74.25788574822406,74.8524169921875,2166400,126.40808471256007,127.667992208087,125.86936875437713,126.89466857910156,865200,42.6786184570357,43.14207432897577,42.507869108170254,43.0770263671875,4143400,45.14614348803597,45.45393830521659,45.0463187422909,45.21269226074219,10676000,24.5562102761997,24.67812000519746,24.155647128085565,24.173063278198242,1931800,64.52934102539398,65.6816472429161,64.25427152568109,65.45118713378906,5337600,23.10122012457815,23.251521415539408,22.80813418392097,22.988494873046875,5802900,170.9456031247281,175.47396347240303,164.98627924885284,172.34033203125,4577800,191.7826692184223,193.5481676186504,190.41464561660948,192.0045166015625,1614300,47.006029498055874,47.345328465818625,46.90163058154004,47.02342987060547,5435400,91.94999694824219,91.94999694824219,89.79000091552734,89.79000091552734,5911500,75.75708929993544,75.87792335973626,74.87541177508842,74.91121673583984,1014400,31.41972999094284,31.728940681697743,31.287211123476453,31.602733612060547,5987200,25.267937584593344,25.285540173745257,25.012706756591797,25.012706756591797,7341600,65.08928897482694,65.08928897482694,64.21373665143477,64.48385620117188,1699200,52.56078700186044,52.88938688338615,52.35445352246475,52.64484786987305,1352870,35.697775258150145,35.829761968002245,35.507470473114026,35.65480422973633,17627400,105.83104169430685,106.85479763093082,105.22531216355331,105.27650451660156,5731600
2020-01-09,60.24197024064909,60.7282172456205,59.96411764832043,60.65875244140625,3996100,105.49820630330274,106.67796326181495,105.49820630330274,106.65213012695312,5944000,32.08000183105469,32.16999816894531,31.860000610351562,32.125,6613000,47.2051611077293,47.33073029148813,46.21735998845463,46.861942291259766,799600,272.9521903461182,276.0698189065537,272.18421563607075,273.74761962890625,3261200,139.93983248251715,141.74668933611866,139.92139114865128,140.6588897705078,2832600,112.67262949874939,112.74759323432909,112.03968852942947,112.25621795654297,3954700,111.22585516165387,112.87543707906593,110.71641982692348,112.77032470703125,1727500,72.58245443149868,72.91650108763592,72.32549898398561,72.48823547363281,1914800,127.14351680643883,127.79497703561752,126.71756596251224,127.61959075927734,504900,37.301926172539595,37.301926172539595,36.20802552156387,37.15046310424805,4080200,75.36318988571986,75.72325871516297,74.55094115032843,74.70166778564453,2427600,126.91205241822882,127.90260195070962,126.13004451410785,127.3552017211914,919100,42.88826496792217,43.21653461928951,42.650272757822826,42.98674774169922,3842000,45.75341546030485,46.08616884209201,45.62031474226428,46.0362548828125,15398000,24.242726101494352,24.434298769128624,24.216601876450618,24.268850326538086,4952100,65.69650413036943,65.91952834550835,64.9902466027154,65.62959289550781,6180100,23.048615357776576,23.063645773714875,22.500018076442913,22.980979919433594,8938400,173.7984828754886,177.47552347246122,172.63017186360608,175.32907104492188,2475500,193.22462771597853,195.97917962908835,191.44065274348634,195.92372131347656,1277100,47.05822698764345,47.31052739198829,46.919027336760344,47.145225524902344,5653900,89.2699966430664,91.16000366210938,89.12000274658203,91.05999755859375,4131400,73.7162551161242,74.16827994580647,72.10506601085402,72.61080169677734,2770800,31.741559110428863,31.97504505765255,31.590109677133356,31.911941528320312,6449500,25.083111943858494,25.2239292801265,24.810278564673613,25.030305862426758,5725300,64.47452906836625,65.37803052455908,64.39069544654222,64.96819305419922,1364000,52.973456774333464,52.98873774873261,52.369749623619825,52.83590316772461,1529660,35.651722073203835,36.02619480568382,35.6302348098993,36.02312469482422,16691100,105.36180877685547,106.56472809848975,104.64518097502477,105.36180877685547,5369700
2020-01-10,60.54588409515963,61.15368464090595,60.311442009993826,60.91056442260742,3724000,106.69518314553666,107.05686015122298,106.17850077027437,106.75546264648438,3927100,32.34000015258789,33.095001220703125,32.25,32.66999816894531,8936400,46.80335030594251,47.16331194017127,46.501986780229366,46.59407043457031,673300,274.27788204469016,274.5247220941743,271.2242583060446,271.7545166015625,2024200,141.20277455314968,142.07854791942512,140.57590993446485,141.24887084960938,2747900,112.57269437406723,112.78090014439165,111.92309338728475,112.03968811035156,3099500,112.63283845444604,113.83768845155271,112.11532139407015,113.3929443359375,1270000,72.58245741201648,72.88224204716605,72.55676251969152,72.73663330078125,1593600,127.5277228633098,128.6886597557647,127.21870043871739,128.34622192382812,523600,37.33557793660671,37.41130946223533,36.855946010930495,36.9821662902832,2311400,75.96609961766293,77.36450399989815,75.40506404710635,76.97093963623047,4461600,127.58113116267221,128.954000592157,126.94683517750623,128.71070861816406,724100,43.07702453154987,43.10164366110532,42.822615380567704,42.880062103271484,2274400,46.15272729061011,46.52707413026176,46.127771892424036,46.19432067871094,13040100,24.25143099762551,24.678116652036884,24.25143099762551,24.27755355834961,7271400,66.13511942563746,66.16485712069998,64.9233381292382,65.01998138427734,4411000,22.9884973153412,23.201924655164113,22.973466897972376,23.071163177490234,4578200,173.97057081489544,174.46869329231964,169.90411145251662,170.61053466796875,1881300,196.08087522698725,196.08087522698725,194.33386760915656,195.6094512939453,1212800,47.38882660356346,47.39752512963001,47.101725461646005,47.197425842285156,4639000,91.36000061035156,91.9800033569336,90.63999938964844,91.3499984741211,2682400,72.37806667803095,73.83260980768736,72.37806667803095,73.50141906738281,1100000,32.14542310940919,32.22745961219481,31.684760667566128,31.691072463989258,6049700,24.995103400892663,25.14472204674484,24.845484755040488,24.95989990234375,4549300,64.94956748726884,65.54569084233317,64.60493078566721,65.29419708251953,1061300,52.942885290565236,53.133931609451345,52.866468004861545,52.93524169921875,1510703,35.986297425719734,36.01699151189538,35.59954421193806,35.722320556640625,18164400,106.39411992863845,107.23871901628374,105.8310560398357,106.41118621826172,4678000
2020-01-13,60.91924787188422,61.26655867654901,60.606662848062726,60.901878356933594,4641300,106.78132296318896,107.5563500083683,106.61770431754707,107.53912353515625,8409200,32.70000076293945,32.85499954223633,32.33000183105469,32.76499938964844,5419800,46.62754353315807,47.20515467434317,46.41826371765319,46.69451141357422,708700,271.46203840266867,274.87220967930256,271.35230378728215,274.1590881347656,1778600,140.08727926976246,142.73303992862674,139.59867554977154,142.07850646972656,2011800,112.13961849594452,113.75529724471406,112.12297118462718,113.70532989501953,5127200,113.42532271709217,114.48461473474609,113.28785856519492,113.93474578857422,1216100,72.71950072500742,72.82228028748663,71.33191781820763,71.70879364013672,3467300,128.42975832193616,130.50941518048796,128.07897298126773,130.4593048095703,1064900,37.05789872954227,37.428139969568456,37.00740997457343,37.37765121459961,3167800,77.42312913168658,78.9136447785431,77.34776899585619,78.260498046875,3770000,128.89315224661863,130.34421961587444,128.77150627729227,130.06617736816406,734900,42.978531105595515,43.544795989990234,42.92108439712225,43.544795989990234,3670300,46.194324523561754,46.77664152555711,46.10281715810032,46.69345474243164,14302900,24.234015686754912,24.34721732922417,24.16435275425953,24.2078914642334,3240300,64.98280388225595,65.75596115167873,64.87871912903049,65.28760528564453,5402900,23.228975151865715,23.428123138529923,23.071160090745995,23.416851043701172,4269100,170.36598250005378,172.07770224859033,169.76823558609885,170.66485595703125,1401500,195.60946357124132,197.37496210817034,194.52798394035864,197.3195037841797,1235500,47.293141006550286,47.51064073279911,47.25834025384268,47.49324035644531,7528600,90.76000213623047,91.5199966430664,90.45999908447266,90.7699966430664,3509100,73.5327719316994,74.3025616768911,73.5327719316994,73.9803237915039,1232200,31.646902103692504,32.25901400827265,31.552244407571706,32.031837463378906,7776400,24.94229807865944,25.267937584593344,24.86308810615113,25.012706756591797,3796000,65.40596381158741,66.33740731307661,65.33144662594428,65.96482849121094,1172700,53.042230110497975,53.49310267712216,52.942888254447126,53.271488189697266,1893783,35.722318076472895,35.77449942443378,35.4123071250801,35.56884765625,18337800,106.29173229040974,106.36851756913954,104.87553629475413,105.67748260498047,3632800
