Ticker,AMD,AMD,AMD,AMD,AMD,PLTR,PLTR,PLTR,PLTR,PLTR,ACN,ACN,ACN,ACN,ACN,APP,APP,APP,APP,APP,CRM,CRM,CRM,CRM,CRM,NOW,NOW,NOW,NOW,NOW,MU,MU,MU,MU,MU,LRCX,LRCX,LRCX,LRCX,LRCX,APH,APH,APH,APH,APH,ADBE,ADBE,ADBE,ADBE,ADBE,TXN,TXN,TXN,TXN,TXN,ORCL,ORCL,ORCL,ORCL,ORCL,INTU,INTU,INTU,INTU,INTU,KLAC,KLAC,KLAC,KLAC,KLAC,AAPL,AAPL,AAPL,AAPL,AAPL,NVDA,NVDA,NVDA,NVDA,NVDA,AVGO,AVGO,AVGO,AVGO,AVGO,AMAT,AMAT,AMAT,AMAT,AMAT,ANET,ANET,ANET,ANET,ANET,INTC,INTC,INTC,INTC,INTC,IBM,IBM,IBM,IBM,IBM,MSFT,MSFT,MSFT,MSFT,MSFT,CSCO,CSCO,CSCO,CSCO,CSCO,ADI,ADI,ADI,ADI,ADI,QCOM,QCOM,QCOM,QCOM,QCOM
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,46.86000061035156,49.25,46.630001068115234,49.099998474121094,80331100,,,,,,193.16544032957248,194.13648696981411,191.28746564957845,192.5150146484375,2431100,,,,,,162.21365915963585,165.33087802963985,161.8772020422238,165.251708984375,5189300,284.9599914550781,291.67999267578125,284.2200012207031,291.239990234375,1831100,53.5385876311335,54.163288972852506,53.20671655601371,54.065677642822266,20173200,27.59774469632005,27.972831094687226,27.477381549004722,27.794618606567383,15064000,25.660188612996855,25.856664657592773,25.513423048477257,25.856664657592773,4686000,330.0,334.4800109863281,329.1700134277344,334.42999267578125,1990100,108.82520692548161,109.22972665286945,107.67905055194903,109.1960220336914,4614000,48.828312945328335,49.46077903482098,48.791647332325056,49.45161437988281,13899600,251.10821240015673,256.41739850478547,251.10821240015673,255.99420166015625,1124500,168.25601111402102,170.04299659601207,167.5486671320969,169.92201232910156,1056900,71.47658460909824,72.52856629098083,71.2232442641189,72.46824645996094,135480400,5.94253640010135,5.971408843994141,5.892009504603221,5.971408843994141,237536000,27.524003757068918,27.798106702432538,27.351613384105256,27.788623809814453,20329000,58.58369418099831,59.19787951340592,58.30022541392592,58.772674560546875,6647900,12.854999542236328,12.952187538146973,12.693750381469727,12.795000076293945,9992000,53.13721579726368,53.78114245939691,53.11957355605152,53.66646957397461,18056000,99.70356276095546,100.38302873324923,99.53370216172654,100.01375579833984,3293436,150.7586493016358,152.61013505752078,150.33138558688324,152.5056915283203,22622100,40.386390545286396,40.688907623291016,40.23513040347666,40.688907623291016,16708100,108.22274846361341,108.70930564415013,106.98833449404901,108.51107788085938,1279300,78.35990531062694,79.02866550772258,77.50634886817167,78.04312133789062,8413900
2020-01-03,48.029998779296875,49.38999938964844,47.540000915527344,48.599998474121094,73127400,,,,,,191.00348515682768,192.95474825523655,189.62935936433252,192.19439697265625,1802100,,,,,,163.34178539951068,165.03399159010547,163.2824123928145,164.4402313232422,3205400,286.8999938964844,293.05999755859375,286.5,291.1000061035156,1135800,52.86508564222564,53.9875917228305,52.708911239345014,53.22623825073242,16815800,27.249717180833873,27.693848693868865,27.218927436815303,27.496042251586914,9622000,25.470814221564495,25.63651763052428,25.4329403434673,25.58680534362793,2795600,329.1700134277344,332.9800109863281,328.69000244140625,331.80999755859375,1577600,107.41780812835894,108.92634395351828,107.22397761597396,107.7464828491211,4057200,48.571649278459134,49.5432633192445,48.53498367403812,49.277442932128906,11026700,251.61788487314737,255.2342824011605,251.45439439987427,254.2821044921875,798500,166.90647824722421,168.6190043477617,165.5383149490505,166.67379760742188,833400,71.6961597256872,72.52374615608241,71.53932961570813,71.76371765136719,146322800,5.851687121635845,5.919637558269956,5.826796822243751,5.87583065032959,205384000,27.367984306151765,27.58261197910106,27.072334472937378,27.081815719604492,22870000,57.34587929543571,58.328574439915855,57.223045105751545,57.83722686767578,5415200,12.5,12.739375114440918,12.404999732971191,12.553125381469727,12270400,52.75791357793213,53.54297476845825,52.75791357793213,53.01371765136719,15293900,98.64744024372924,99.60016837998808,98.64005525687674,99.21612548828125,2482890,150.32191762939865,151.8695626184331,150.0750431677832,150.60675048828125,21116200,40.26034326900551,40.45361942328729,39.898999917987126,40.02505111694336,15577400,106.32155870513225,107.82627742002192,106.07828358703078,106.60087585449219,1374400,76.78480223153313,77.11918239699166,76.06324008558342,76.5736083984375,8340300
2020-01-06,48.02000045776367,48.86000061035156,47.86000061035156,48.38999938964844,47934900,,,,,,190.79281401810246,191.26916762227853,189.45532525971348,190.9393768310547,2841400,,,,,,163.2824189452143,171.86216605597775,162.73814119540663,171.6444549560547,8836200,285.19000244140625,293.4100036621094,284.6000061035156,292.8699951171875,1474000,52.46489652464485,52.845571457157966,51.88900262780675,52.28919982910156,18768700,27.03884686258849,27.247849080503574,26.8289103278784,26.982864379882812,13405000,25.395061404623235,25.461342037307546,25.25303121944089,25.454240798950195,4390000,328.2900085449219,333.9100036621094,328.19000244140625,333.7099914550781,1874700,107.0807038585917,107.30825185241731,106.10310906839034,106.99642944335938,4345400,48.910805812108876,49.680766154601784,48.9016376611104,49.53410720825195,10982400,251.88723863776693,256.44618699213413,251.77179733028737,256.2345886230469,1026100,164.10497979424474,165.25906647700558,162.02945862449232,162.92295837402344,1266800,70.88545699351877,72.3741463481867,70.63452442658405,72.33554077148438,118387200,5.782493763678408,5.905700039221264,5.756359156713934,5.900473117828369,262636000,26.793925291853615,27.058546979239676,26.688766789953885,27.04130744934082,20789000,56.55216139411783,57.12854992956664,56.03246805386923,56.58995819091797,8586000,12.4243745803833,12.698124885559082,12.375,12.678750038146973,8256000,52.563850554926134,53.10192709190934,52.33450816723343,52.86376190185547,17755200,98.53665730751597,99.14226157872179,98.37417581276549,99.03887176513672,2537073,149.1445317269712,151.06248810455452,148.6033204049661,150.9960174560547,20813700,39.613288187944136,40.184714755733474,39.5040440249686,40.16790771484375,22183600,104.7447535350551,105.70885550767399,104.16809479672123,105.34844207763672,1979400,75.5968686049958,76.16003875636514,75.27128313386882,76.12483978271484,8381400
2020-01-07,49.349998474121094,49.38999938964844,48.040000915527344,48.25,58061400,,,,,,186.1482487399398,188.95146328342133,186.13909293298866,186.81698608398438,3097400,,,,,,171.42673812111818,175.02884651758623,170.29860568650872,174.16790771484375,8272700,293.2200012207031,294.5799865722656,288.0299987792969,292.9100036621094,1438400,54.0559137597909,57.00370865236614,54.03639149545039,56.87681579589844,49908200,27.220790095607313,27.85526413782563,27.18720096335847,27.640663146972656,15595000,25.57023576598329,25.693329936131075,25.4660812443337,25.591541290283203,3336000,334.1499938964844,334.7900085449219,332.30999755859375,333.3900146484375,2500800,108.84206269150421,110.31688745892001,108.22685367488575,109.06118774414062,7184100,49.39662015475463,49.79993493878642,49.13996783518939,49.644107818603516,12015400,256.6194299174657,257.30230388813993,255.21520152154798,256.29241943359375,915100,163.93740952494133,165.45449127200186,162.22488406670124,164.2166290283203,1139300,72.34521202863968,72.60096759515153,71.7757961977681,71.995361328125,108872000,5.928847472247913,6.017705602199702,5.883796256515214,5.971907615661621,314856000,27.173185917707578,27.28782730846379,26.914599553156915,26.94821548461914,18565000,56.94901726828146,58.67817917043696,56.82617948801335,58.22462844848633,7970400,12.678750038146973,12.839374542236328,12.581250190734863,12.803125381469727,8526400,52.73144706852624,52.749089308430015,51.946385899831135,51.98167037963867,21876100,98.73608720554145,99.67403967588687,98.52191075308808,99.10535430908203,3232977,151.27136534760285,151.60367510473966,149.37240277675932,149.6192626953125,21634100,40.10067434514305,40.10067434514305,39.57966580369746,39.90739822387695,16501900,107.13249266754066,108.91652862246175,106.68197756538474,107.74519348144531,2214700,76.59120105505868,78.74708578476141,76.47680944581681,78.28951263427734,8377400
2020-01-08,47.849998474121094,48.29999923706055,47.13999938964844,47.83000183105469,53767000,,,,,,186.88116223984056,188.20948143068233,186.45060158111926,187.1834716796875,2271300,,,,,,173.4059239160508,176.98825148060743,172.93092474559435,175.48406982421875,7225100,294.55999755859375,297.69000244140625,293.239990234375,295.6499938964844,1740800,56.70112405212301,56.99395059561468,55.69575155418809,56.144752502441406,29730800,27.75636522746379,28.147313684877496,27.54363105067759,27.98869514465332,15537000,25.565501451570242,25.78801657916516,25.421103567409116,25.653087615966797,3231600,333.80999755859375,339.2300109863281,333.3999938964844,337.8699951171875,2248500,109.00217614665561,110.03877640945292,108.76620523954321,109.35613250732422,3546900,49.6625130262796,50.27017435097263,49.44154718758505,49.83744812011719,11856700,257.7639334303466,264.2753475999149,256.6097548234481,262.4575500488281,1373900,164.27250399348088,166.2828677907035,163.36040001577123,164.43072509765625,883500,71.69858889981313,73.4551026743299,71.69858889981313,73.15350341796875,132079200,5.967676522424236,6.024426358974859,5.927603460274644,5.9831085205078125,277108000,26.977520458295018,27.021480761916443,26.583605624243887,26.612051010131836,31979000,58.30021537969466,58.77266444500094,57.87501050001895,58.18682861328125,4364400,12.803125381469727,12.9868745803833,12.789375305175781,12.936249732971191,10780800,51.946379748692394,52.32567944942632,51.62000676140255,52.01694869995117,23133500,99.34167606526653,100.33871412170342,98.90593237215744,99.93251037597656,4545916,150.90105488844765,152.67659475751987,149.97056727826134,152.00245666503906,27746500,39.47043476377556,40.159507440371726,39.3359816367718,39.9326171875,25175900,108.40293381763763,109.4391198522963,107.84429953104808,108.71829986572266,2036500,78.22790812183871,78.72948160879983,77.36555029001147,78.06071472167969,7619900
2020-01-09,48.939998626708984,49.959999084472656,48.38999938964844,48.970001220703125,76512800,,,,,,188.25524379792935,189.88587204200016,187.94377862284418,188.85069274902344,2910600,,,,,,176.97835507410716,178.02731855064437,175.44448683390846,177.73045349121094,5952900,297.29998779296875,299.7699890136719,294.2300109863281,299.30999755859375,1403500,56.925635424300175,57.08180985896043,55.12962756396113,55.93978500366211,22376100,28.18929779346604,28.35351509799529,27.385009397478704,27.798349380493164,13748000,25.80222139906609,25.901642369179203,25.679129027403977,25.7430419921875,4753600,340.1400146484375,341.80999755859375,338.19000244140625,340.45001220703125,1626300,110.14832690850135,111.02480130688296,109.76066592646531,110.67926788330078,3526600,49.94793506540789,50.454318958103265,49.74538010345415,50.067626953125,10671000,264.0475523602944,267.19876621177286,263.633178223167,264.91485595703125,1076300,166.05016585724889,166.9901902501223,162.82986051050975,163.33245849609375,916900,74.13067516689924,74.90035698659045,73.87974991049977,74.70733642578125,170108400,6.069477985719002,6.121249669973034,5.995056308289606,6.048819065093994,255112000,26.92063143823808,26.978382049386052,26.12159755327545,26.398284912109375,42397000,58.772669785177136,59.386851463180605,57.83721896489405,58.55534362792969,5713500,13.03125,13.056249618530273,12.870624542236328,12.925000190734863,7606400,52.0875176792174,52.493279080647795,51.89345978044066,52.308040618896484,18813300,100.25007876490093,101.02555539945297,99.93250666081553,100.9886245727539,3902208,153.66407312090712,154.02488070506504,152.89499547083327,153.9014434814453,21385000,40.15950285864409,40.235132934306165,39.55446225334752,39.76454544067383,18203600,109.59229332608282,109.64635980895379,107.88934691340707,108.71829986572266,1418500,78.89667258926903,79.82942160677925,78.16630921609766,79.11666107177734,9155500
2020-01-10,49.2599983215332,49.290000915527344,48.0,48.16999816894531,44133700,,,,,,189.56521178220814,190.8294118843205,189.3819978200411,190.2339630126953,1573100,,,,,,177.9679503103869,178.79920269899213,176.82992728550732,178.32420349121094,5111800,300.7200012207031,303.3900146484375,297.45001220703125,298.8800048828125,1258500,56.09594682719917,56.12522836352376,54.92463696882735,55.31507110595703,19122800,27.90844866190262,28.11092134186132,27.33369077815245,27.4633846282959,14052000,25.761979009543758,25.797487013734468,25.57260419120139,25.641252517700195,3024400,342.04998779296875,343.3599853515625,339.6199951171875,339.80999755859375,1480400,111.08380650161192,111.08380650161192,109.40672817500666,109.55841827392578,3234000,50.224140964417494,50.31621299229326,49.92031205289932,50.13207244873047,9734800,266.4471171437395,266.45676332728414,263.883732094031,265.2521667480469,1127400,164.18872584440152,165.1380523738133,160.03769809990965,161.02426147460938,883800,74.94137847897954,75.44082857328132,74.37437045138542,74.87622833251953,140644800,6.156095483057426,6.186461474165216,6.066988582177594,6.081175804138184,316296000,26.328464015905062,26.337083779061345,25.755262096400276,25.791465759277344,40705000,59.08448315435891,59.254565118321125,57.82777042563871,58.08289337158203,4456100,12.949999809265137,13.103750228881836,12.883749961853027,12.9662504196167,7304000,52.546212596485375,52.99608133599044,51.928747612507635,51.99049377441406,15200600,101.18064293209382,101.82317800112561,100.67104940498244,100.95169067382812,3405148,154.59458940681066,154.97437622299165,153.0374257918288,153.18934631347656,20725900,39.89900029416906,39.96622845574362,39.54606206274822,39.60488510131836,13502600,108.84445206437702,108.85345741696584,106.65494838017759,106.83515167236328,1610500,79.644640605647,81.29895175418405,79.08147056727199,79.42465209960938,9668300
2020-01-13,48.65999984741211,48.86000061035156,48.2400016784668,48.75,34266800,,,,,,190.0782464281536,192.23103512670397,190.0782464281536,192.00201416015625,2202800,,,,,,179.3731373200482,182.5299328806487,179.24450084544398,181.93618774414062,6202600,302.3500061035156,305.8599853515625,301.0,303.8500061035156,1643800,55.64694883162167,56.39853938301652,55.50053740898123,56.07643127441406,16163000,27.467114421390338,27.74236413011662,27.292633886408655,27.738632202148438,13994000,25.676759388820635,25.83535975372665,25.643619067974964,25.828258514404297,2885200,341.5400085449219,345.7300109863281,341.2200012207031,345.6300048828125,2069200,110.03878393587148,110.18205107788532,109.36457578681451,109.51626586914062,4313200,50.14128737987858,50.4451198610568,50.04921884677636,50.251773834228516,10858900,266.2928423616458,267.75765016785874,264.8473269165169,266.0133972167969,1697600,161.91782230662022,162.97884557101958,161.35008091591612,162.96954345703125,662000,75.1923057311866,76.50245093143005,75.07407383392189,76.47590637207031,121532000,6.1643098136228245,6.296974398363853,6.14165934572188,6.2718353271484375,319840000,25.860424768605533,26.186242970137823,25.830254772559922,25.960411071777344,22054000,58.09233761270445,58.53644089498752,57.96005244891809,58.40415573120117,4111100,13.003125190734863,13.21875,12.993749618530273,13.196874618530273,9716800,52.19337009773805,52.731446633164325,52.11398506619631,52.56385040283203,16453300,100.05805017171875,100.91476749113635,99.75524806242721,100.88521575927734,3693426,153.58808023431078,155.059779054545,153.11333961410193,155.0312957763672,21626500,39.75613728407816,40.319158599053395,39.74773216275983,40.31075668334961,18237400,107.02436973969928,107.7992562883147,106.51979501011347,107.27665710449219,1357600,80.11982115496546,81.59814426841398,79.67984411779051,80.04942321777344,10367800
