Ticker,MMM,MMM,MMM,MMM,MMM,TDG,TDG,TDG,TDG,TDG,FDX,FDX,FDX,FDX,FDX,NOC,NOC,NOC,NOC,NOC,LMT,LMT,LMT,LMT,LMT,RTX,RTX,RTX,RTX,RTX,GD,GD,GD,GD,GD,UBER,UBER,UBER,UBER,UBER,DE,DE,DE,DE,DE,CTAS,CTAS,CTAS,CTAS,CTAS,HWM,HWM,HWM,HWM,HWM,JCI,JCI,JCI,JCI,JCI,CMI,CMI,CMI,CMI,CMI,WM,WM,WM,WM,WM,HON,HON,HON,HON,HON,GE,GE,GE,GE,GE,CAT,CAT,CAT,CAT,CAT,UNP,UNP,UNP,UNP,UNP,UPS,UPS,UPS,UPS,UPS,TT,TT,TT,TT,TT,ETN,ETN,ETN,ETN,ETN,EMR,EMR,EMR,EMR,EMR,NSC,NSC,NSC,NSC,NSC,BA,BA,BA,BA,BA,ADP,ADP,ADP,ADP,ADP,CSX,CSX,CSX,CSX,CSX,PWR,PWR,PWR,PWR,PWR,ITW,ITW,ITW,ITW,ITW,PH,PH,PH,PH,PH
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,119.12705069861276,120.68922308048577,118.76500111349725,120.6825180053711,4307633,466.1038919028347,471.6226806640625,464.69094196840615,471.6226806640625,311700,137.105098032856,139.5158233642578,136.36749736452185,139.5158233642578,3027600,311.94920375220903,322.1470642089844,311.20654717908195,322.1470642089844,941900,333.8562194372244,339.38848876953125,332.23310576559606,339.38848876953125,1258400,81.6837102369185,83.58206213235913,81.6837102369185,83.53842163085938,4451584,154.15492635354911,155.5361930347846,153.69450412647063,155.0062713623047,1472100,29.940000534057617,31.0,29.790000915527344,30.989999771118164,20578900,161.02951381459735,163.46935429200482,160.558171860912,163.45086669921875,1591100,63.772776289905195,64.0020050537334,62.99765348646044,63.992557525634766,2176800,23.36910724794371,23.84541130065918,23.301064886357167,23.84541130065918,3960248,36.14943854446483,36.5912551990639,35.99038427914567,36.582420349121094,4201500,155.03092901956313,155.7715505639244,152.7746095384582,154.4281005859375,1272900,103.87617106479829,103.99453735351562,102.42851801116876,103.99453735351562,2071700,147.63061352845966,150.37529717808928,147.33120083862147,150.3669891357422,3031701,54.500557024306495,58.04333368411776,54.500557024306495,57.89773941040039,17540015,131.52437250218802,132.8925817556036,130.62400054322845,132.8749237060547,3311900,159.33050200648344,160.58965583865242,158.46759394422097,160.4927978515625,2444800,92.64934214146213,92.87765956136656,90.72046208610368,91.94864654541016,4158100,95.28505616763002,96.01399993896484,94.82052476989628,96.01399993896484,2158173,85.70905017126287,86.28500293299454,84.80912312281984,86.27600860595703,2380800,66.96860095141147,67.78198503878555,66.71496433570168,67.76449584960938,2532300,172.4526985571211,173.9999542236328,171.76306568218433,173.9999542236328,1458800,326.60676473216284,331.37839312756773,325.76181636345586,331.34857177734375,4544400,152.30518000166612,152.34060210218658,149.8606361092055,150.85263061523438,1364600,22.396182324917547,22.509979248046875,22.220875263730655,22.509979248046875,8490300,40.526220012531546,40.64463012090668,39.98350293794026,40.545955657958984,1030700,157.4378114823932,158.7923998616745,156.4153193514026,158.77491760253906,1257500,190.15318370056718,192.68844604492188,189.36321288571662,192.68844604492188,845200
2020-01-03,118.68455060420452,119.78409725716328,117.75260635543236,119.64330291748047,2950412,466.55277324066356,480.74030735406797,466.55277324066356,480.2666015625,278000,137.1770434505943,137.93263829742162,136.5833559028256,137.78871154785156,2216500,333.4226440548208,340.36915009694843,331.81055140441487,339.63555908203125,2600300,343.34009908099927,354.51511716924784,342.47330253989105,351.6002502441406,2990100,82.33284935061955,84.36212244199005,82.10373509928495,83.65296936035156,4969756,154.63273995289407,156.74373110750935,154.63273995289407,156.52655029296875,1662200,30.6200008392334,31.43000030517578,30.479999542236328,31.3700008392334,18822700,161.00177268843484,162.43424368720636,160.39180910720958,162.24017333984375,1301100,63.34976951248169,64.27377378009828,63.113451506805426,63.704246520996094,1972400,23.512758704568014,23.837854009358885,23.376672079259894,23.807613372802734,2589614,36.06107799669956,36.24664019002407,35.707623310639235,35.928531646728516,4206700,152.58511449417472,152.58511449417472,150.17380127804753,152.2664794921875,1017600,103.02035023379285,105.13265405951061,102.97482365990527,105.00518798828125,1424900,148.32925981264117,149.56851802415673,147.55575015359653,148.76174926757812,2976317,56.15062586320383,58.237467459760786,55.95649890397508,58.09187316894531,17231837,131.32135703185276,132.3717887787692,130.15616816225426,131.03005981445312,3100600,158.08897924052147,159.54184920180626,156.98832628608073,159.35693359375,2344200,90.51573613086696,92.00373025302507,90.41338345152941,91.89350891113281,2477800,94.57753816213081,95.57806296965553,94.43460705078893,95.15641021728516,1142054,84.8001220799531,85.70904338345072,84.33215620692057,85.63705444335938,1557900,66.4700617639536,66.91611273099291,66.0852329553146,66.83739471435547,2672600,170.8081811606828,173.81427239768695,170.8081811606828,173.68165588378906,2003700,328.67449366617245,332.90930760335885,328.34642846245924,330.7919006347656,3875900,148.85097273470956,150.96779850617548,148.85097273470956,150.5338134765625,1000100,22.14399223265058,22.433094517718068,22.03019704551523,22.41771697998047,9978900,40.04269737866207,40.407797294664334,39.98349046085563,40.31898880004883,1506800,156.17938072392957,157.3679210693449,155.13065845704853,156.52894592285156,1400800,188.8855524182523,190.9155842566017,186.64423938949682,189.97865295410156,895400
2020-01-06,118.77172095005444,119.81763938470398,118.23535158083364,119.75729370117188,2389608,479.560120264913,486.5749535451105,477.6651448367502,486.05133056640625,377700,136.05266046388112,138.12156316977664,135.08117535696638,137.8966827392578,2389700,344.1095908170435,346.2016879064968,337.43477459382825,340.3782043457031,2130000,355.21192506887513,355.21192506887513,346.45889610261963,351.0648498535156,2477800,83.7075117038072,83.92025828119277,83.18928828767145,83.83297729492188,4139504,157.71671678660942,158.95898473517465,157.23891632344376,158.18582153320312,1957000,31.010000228881836,32.060001373291016,31.0,31.579999923706055,21204700,161.25130167083773,163.46934734820064,160.56741588771902,163.40464782714844,1234200,63.36395782236661,63.888584164635596,63.04492702295836,63.86967468261719,1636800,23.701768490732725,23.84541622208844,23.43715632710162,23.595924377441406,3143814,36.255465616853236,36.608920211044186,36.20244978727957,36.38801193237305,4998100,151.1900179609635,151.1900179609635,149.12317400242122,149.95852661132812,1253900,104.34054086304522,105.56968198721277,104.25860136307811,105.55147552490234,1840700,147.9133910778385,148.3625100547355,147.1565244779583,147.638916015625,3477852,57.460968922748364,59.25662199614472,57.460968922748364,58.91690444946289,22461009,129.99730591987384,131.13600115303035,129.35291494573497,130.94180297851562,2549600,158.22987127285796,158.5644740814924,156.68015669864016,157.99212646484375,3142500,90.89365667739122,91.5077548722101,90.04337842036121,91.484130859375,3381600,94.62756588513724,94.89199231073512,93.53414321764662,94.3274154663086,1766575,85.07909666139828,85.88003111630844,84.83611253432788,85.79903411865234,3665200,66.36511811848658,67.42339085268428,66.25142171112708,67.38841247558594,3787200,172.55876681226218,173.44291277952755,171.70114414473503,173.230712890625,2076800,327.35234074728356,332.8794536620254,325.94075633582884,331.7660827636719,5355000,149.7544195678753,150.8703986546183,149.53299418056437,150.737548828125,1205900,22.199352236609958,22.374659338617988,22.06402884546498,22.300846099853516,14636400,40.03283791490815,40.358470399838154,39.8453549401901,40.32886505126953,1631000,155.59378344795414,156.0744454281722,154.51012371261115,156.03074645996094,1587300,188.0771953784255,190.12560242185123,187.13106946070457,190.06130981445312,734100
2020-01-07,119.52929684053541,119.68351354022938,118.55042946439148,119.27452850341797,2598908,484.86280587915286,489.8247448956242,482.6852201367562,487.8798522949219,255100,137.95062791097007,139.6237385727567,137.03311207047807,139.24594116210938,2140100,338.3767041832937,341.1752235088612,336.08535827109836,339.599365234375,863600,349.48409132272974,353.6226586620037,346.9686629361011,352.2459716796875,1059900,82.86199283970095,83.80571615543121,82.86199283970095,83.5656967163086,4348775,156.73510314036633,157.78626448070136,156.15305994571358,156.3876190185547,1454600,31.790000915527344,32.84000015258789,31.360000610351562,32.810001373291016,30119600,162.66529667696986,163.06270233820132,160.3363677904019,160.56741333007812,1234200,63.36157997684605,64.1012564587271,63.17725222831442,63.82240295410156,1553600,23.64884265466562,23.82273099619965,23.399350849890926,23.747127532958984,2503289,36.237792135269856,36.38801151585902,35.90201398250404,36.00804901123047,5157100,149.91544246842258,150.56993989240846,147.82275111455624,150.07044982910156,1437200,105.18725146546485,105.7972684880815,104.59544089956869,105.62428283691406,2325500,147.52254419197362,148.10474019117882,146.04206946614588,147.72215270996094,3185971,58.96543342437484,59.40221256924855,57.84921551429017,58.48012161254883,14160793,130.06791887497698,130.26211704085088,128.44371480865465,129.21168518066406,2841900,157.8160431004003,158.12423134809623,156.38960095717135,156.79464721679688,4096400,91.21645404592935,91.67308886459193,90.5944871736022,91.32667541503906,1952300,93.8271348639967,94.57038072740205,93.69135138663918,93.94148254394531,1771215,84.73711638540034,85.49305165174306,84.60212598329713,85.34906005859375,2631000,66.94235146031185,67.73823953871307,66.7936700252841,67.55457305908203,2497000,173.75243545870026,174.82224493169699,172.52347263564494,173.92042541503906,1478900,332.2830289611392,342.15429069593097,328.7540072336429,335.28515625,9898600,149.94036710381022,150.0909482177452,148.75353060555668,148.9129638671875,1878900,22.359278592649872,22.61454956006755,22.193198389295638,22.4515438079834,14360700,40.52621209554315,40.674227525238656,39.76640683387112,40.14137649536133,1723300,155.2617539098475,155.89971639250047,153.97708114686557,155.39283752441406,1144100,190.05215547144064,190.5481911938329,188.30687782010295,189.67555236816406,699500
2020-01-08,119.34161148310373,121.68821668445004,119.10694606875326,121.10491180419922,3298927,491.1378987027223,491.1378987027223,485.15367246522015,486.7411804199219,409100,139.03905439055325,141.8995263686783,138.46334741443724,141.34182739257812,3053200,340.71326443995514,343.49365196150006,332.47165708921943,335.3607482910156,1312400,354.42156113091403,355.3733436567287,348.1839622818302,349.2972106933594,1708100,83.52751189101299,84.30757837275183,83.31476528450261,83.691162109375,3772445,156.54394419268237,158.05552758574464,156.02271813883303,156.7871856689453,1226400,32.72999954223633,34.52000045776367,32.459999084472656,33.93000030517578,43944400,161.26974954939294,163.37688325776045,160.7984218336967,162.5635986328125,1713900,63.98783039099752,65.18124076968756,63.54591682876539,65.05362701416016,2808400,23.64128099784208,23.663962412359115,23.210341643628336,23.225461959838867,3608559,36.07874759945558,36.71496125408713,36.02572839040571,36.29965591430664,4994300,149.9929287353966,151.06941241737596,149.05423811847137,150.14794921875,896800,105.70625577889099,106.05224108352266,105.32385754928984,105.68804931640625,1824600,147.7720401237558,148.9613965337005,146.99022221919313,147.84689331054688,2700776,58.18894118769407,58.480129801333575,57.606567674839816,57.946285247802734,11115771,129.60892344765026,131.14485095530964,129.28232351424745,130.35922241210938,2153200,156.63615564553848,159.41861012390663,156.27513817601377,158.5116729736328,2817500,90.83853542674109,92.55484708964633,90.79129941979383,91.84628295898438,2016000,94.10586561466212,94.57753757635584,93.68421989303481,93.79141998291016,1303308,85.34905154081494,85.99699991352792,85.1780701233853,85.61003112792969,2480500,67.44090467757958,68.01814147147901,67.20475719661155,67.7907485961914,2554300,174.01766938793722,176.25455829528457,173.2749762933666,174.73382568359375,1133600,330.434002028855,332.05436618843447,327.6505748656441,329.41009521484375,8239200,149.49752081708863,151.0209281784574,148.94839031987303,150.3123779296875,1675500,22.59610103706351,22.70682178484596,22.47307896166444,22.56842041015625,8612700,40.131504194385045,40.24991803615088,39.81574147805313,40.06243133544922,970000,155.78610268445792,156.83482494782592,155.03452550774156,156.20559692382812,1168400,190.26339262749462,190.63999564354623,188.94983034920705,189.80410766601562,711500
2020-01-09,121.69489034593887,121.74851870224485,120.52158804814106,121.48704528808594,3284575,490.73068410567515,495.23545512736433,487.05705426955086,494.8697509765625,316500,142.07941492041397,142.40324320200932,140.85606515945463,142.16937255859375,2240200,335.6052473239473,338.26792071822035,334.3463797422147,337.2354431152344,741500,348.83835431637084,353.5208137785621,348.42195588752514,352.61151123046875,1064300,83.898437337727,84.11118390496065,83.52749647037537,83.81661224365234,4672455,157.2389380501232,158.89820295344876,157.20419494603118,157.76885986328125,1581600,34.45000076293945,34.470001220703125,33.220001220703125,33.970001220703125,29385500,163.1458687276129,164.86484803712437,162.75771392893614,164.13475036621094,1459100,64.52898457895694,66.85199427233137,64.52898457895694,66.01542663574219,3243200,23.066691725964038,23.172535809687208,22.371136562573106,22.507225036621094,5825750,36.43219587713045,36.75030436361682,36.31732261905635,36.52056121826172,4643900,150.50102993517743,150.9746853961462,147.58160663660462,149.43316650390625,1199800,105.77906232809744,106.63491167029825,105.6515962915626,105.73353576660156,1634200,148.62868242925012,149.2358427803743,148.0963887156423,148.93641662597656,1898660,58.57719017397957,58.674251804962644,57.41243945890865,57.800689697265625,7900488,130.473919137303,130.61515657195932,129.32638855172095,130.03256225585938,2272500,158.9431103662322,159.22488401311676,157.23490801589574,157.7015838623047,3311100,92.13758183170478,92.76742330325736,91.62583638689499,92.05885314941406,2151500,93.83429228288,94.22020695789102,93.09105336989937,93.27686309814453,1637932,86.04202256960025,86.06901928154298,85.3310794028825,85.66405487060547,2736900,68.00937988052469,68.06185411717861,67.370914419467,68.04436492919922,2309100,175.78591631924428,175.92736942779513,174.73378040797448,175.32615661621094,1812000,332.96894496050135,339.7088433277258,330.0860727875837,334.3507080078125,8175600,150.90579645244065,151.75606215830058,150.67550545794256,151.64093017578125,1189600,22.574571771734497,22.6822145427786,22.51921228037109,22.679140090942383,6462900,40.180841711972505,40.78276551437851,39.81573804429754,40.77289581298828,1257700,156.82606951284373,157.131949047273,155.65501148884385,156.98338317871094,1264400,190.21749642649903,191.181997826825,188.76615399847594,190.263427734375,587500
2020-01-10,121.76193693573252,122.1441017069143,120.77636440840038,120.99761962890625,2516145,495.1440410522214,499.4659853566441,492.89994970869105,494.91961669921875,256600,142.18740330237898,142.51121794142418,140.45131926458507,140.89208984375,2449600,337.24462401472584,339.62654258897044,334.8808365449684,339.0740966796875,1178200,352.67098542437714,353.18087637326266,350.52947456001505,351.67669677734375,987800,84.01300273291024,84.01300273291024,82.60560166225666,82.84017181396484,4605240,157.68201197650131,157.92525351805088,155.8577004148796,155.94456481933594,831700,34.08000183105469,34.9900016784668,33.834999084472656,34.0099983215332,34266400,164.59684197798887,164.8740853337578,160.2624255587337,160.28089904785156,2560900,66.19502633054417,66.43370979963129,65.57823986057176,65.89490509033203,1280800,22.476982969932735,22.476982969932735,21.73606684765095,21.811670303344727,5197222,36.60008199445029,36.679609109608386,36.14059574108443,36.21128463745117,3553800,150.0532165941699,150.11349284659576,147.53855231566973,147.63327026367188,1153600,105.88834776192283,106.12506648964101,105.43310982132364,105.79729461669922,1289600,149.62677473977675,149.62677473977675,148.16294323739132,148.61207580566406,1773674,57.46096211323853,57.80067961966156,56.24768265142485,56.635929107666016,11767739,130.15617275602986,130.39450930034073,128.7261804284573,128.99099731445312,2393700,157.70158510569934,158.43240695719098,156.57451738068872,156.68017578125,2944300,92.16908337906955,92.16908337906955,91.01175301747811,91.22432708740234,2545000,93.64135793547138,94.69190213578258,93.48413157753562,93.7485580444336,1914810,85.96101399059441,86.04201098141215,85.2230742113201,85.47505950927734,2213000,68.17557649158016,68.20182029262016,67.19602144640533,67.29222869873047,2628900,175.86550995514412,177.46581229187515,174.38013744143288,174.66307067871094,1459400,333.57531519513043,335.70267264556696,327.50146758422983,327.96868896484375,7161700,152.3406442457267,152.3406442457267,151.13608977389217,151.53465270996094,968700,22.6729880392612,22.716046200950487,22.534586679556597,22.562267303466797,6109500,40.654502049203415,40.97026486493321,40.319003586966794,40.526222229003906,912700,156.8784924312846,157.88351559479764,155.56760308892007,155.76861572265625,1157500,190.1439993887863,191.1819880252444,188.04966080667492,188.59161376953125,802100
2020-01-13,121.31269603336412,122.17758918834602,120.9238263083562,121.29928588867188,2500597,495.70927149066875,503.75471305004277,494.96959430019706,502.48309326171875,199500,140.97299943287862,143.50065245194776,140.96400915980857,143.27577209472656,1985300,340.28765886218457,342.1261692603469,339.4544296649116,341.28387451171875,667400,352.6200073840988,357.73585198322957,352.38206172679344,356.08721923828125,986800,82.9274484569831,83.18929142567282,82.60559732801934,82.94380950927734,4910010,156.57870440952897,158.185834684765,156.40494913162965,157.35186767578125,898000,34.290000915527344,34.34000015258789,33.54999923706055,34.13999938964844,16915800,160.88164401082008,161.76885105301207,160.41031615102443,161.49160766601562,1300900,66.13360568641265,66.94889860654659,66.04616916451769,66.84255981445312,1638000,21.932638663856295,22.30309676011706,21.743630006703608,22.265295028686523,3953598,36.2289610779467,36.51172343133064,36.193614941075424,36.37034225463867,4860300,148.02086362450237,148.787319724913,147.19411811114946,148.5461883544922,972200,106.03400422494474,107.43613770311009,105.93385133747731,107.12657928466797,1340900,149.08615064673742,150.82444372073715,148.62038855347546,150.76622009277344,2399876,56.97564644887878,58.965426116533045,56.68445791210174,58.81983184814453,13274420,129.34404209604713,129.608858909524,128.4789864098891,129.60003662109375,3355200,156.7242028555698,158.48524783583517,156.41601460974059,158.40599060058594,2035200,91.42114105225716,92.28716855209592,91.24793435096674,91.9171371459961,1826200,93.74854497823274,94.24165978822492,93.57702342217243,93.87003326416016,1294929,85.16009444555398,85.5200666394767,84.81812463757159,85.36708068847656,1638300,67.475856918059,67.72949346887184,67.30093170747368,67.68576049804688,1964500,174.36250575281068,177.16524803338413,173.94695589347936,177.0768280029297,1418400,330.4340057926857,332.12396323486524,328.1277202099949,328.26690673828125,5648500,151.9154837901617,152.75689728361132,151.54349088299642,152.6594696044922,926700,22.56534173121822,22.995918034535777,22.49767916246169,22.971315383911133,10656300,40.55581571232824,40.733432731206435,39.963761492193534,40.496612548828125,759700,156.07450555518784,157.1931302300662,155.73367480792112,157.14944458007812,698500,188.7936910590314,191.49428910278306,187.84756507993006,191.13604736328125,749100
