Ticker,LEN,LEN,LEN,LEN,LEN,DHI,DHI,DHI,DHI,DHI
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
1980-05-06,0.3653518259525299,0.3653518259525299,0.35789565770175913,0.3653518259525299,105897,,,,,
1980-05-07,0.3678369112765599,0.4026323428276866,0.3678369112765599,0.3976615071296692,443757,,,,,
1980-05-08,0.40263237463077545,0.4200299722562543,0.40263237463077545,0.41008853912353516,489141,,,,,
1980-05-09,0.4100884287693528,0.4150590244738388,0.4026322662830353,0.4026322662830353,175234,,,,,
1980-05-12,0.4026322662830353,0.40760286198752127,0.3902052690437086,0.4026322662830353,152541,,,,,
1980-05-13,0.4076028738685853,0.4274860341737963,0.4076028738685853,0.41754457354545593,281130,,,,,
1980-05-14,0.4200299867075411,0.43245698771850966,0.4200299867075411,0.4274861514568329,243310,,,,,
1980-05-15,0.4274862634858315,0.44239856701132685,0.4274862634858315,0.43742769956588745,414761,,,,,
1980-05-16,0.437427467569754,0.4423983323788217,0.4299713347020179,0.4399130344390869,317690,,,,,
1980-05-19,0.4374277127845232,0.4374277127845232,0.4299715757369995,0.4299715757369995,119764,,,,,
1980-05-20,0.42997144884038263,0.43245698648844916,0.40263238733826257,0.4150591492652893,147499,,,,,
1980-05-21,0.41257386189802175,0.41257386189802175,0.402632398299813,0.407602995634079,118503,,,,,
1980-05-22,0.41257385183932377,0.43742758493159073,0.41257385183932377,0.4274861514568329,414761,,,,,
1980-05-23,0.42997173376740755,0.4423987429779678,0.42997173376740755,0.4349425733089447,172712,,,,,
1980-05-27,0.4349422092662725,0.45731066967004985,0.4324569111000526,0.45482537150382996,352988,,,,,
1980-05-28,0.4597961877017599,0.47719406009241777,0.4597961877017599,0.4722231924533844,422326,,,,,
1980-05-29,0.4722229666455451,0.4771938319076074,0.45482537150382996,0.45482537150382996,481577,,,,,
1980-05-30,0.454825542402753,0.4796793103114566,0.44736937617284545,0.47719401121139526,327775,,,,,
1980-06-02,0.47719401121139526,0.4821646094115179,0.4672523068327832,0.47719401121139526,225661,,,,,
1980-06-03,0.4771937662549138,0.4771937662549138,0.4722229016767469,0.4747081995010376,200447,,,,,
1980-06-04,0.4747083647873988,0.4747083647873988,0.4573107659816742,0.4573107659816742,221878,,,,,
1980-06-05,0.4573107659816742,0.4747083647873988,0.45482546729203965,0.4573107659816742,219357,,,,,
1980-06-06,0.4573109345744673,0.4622817728348952,0.4523400664329529,0.4523400664329529,141195,,,,,
1980-06-09,0.452339814313912,0.4548253814641866,0.44239838238276874,0.44736921787261963,95811,,,,,
1980-06-10,0.4423987429779678,0.4423987429779678,0.42997173376740755,0.4349425733089447,160105,,,,,
1980-06-11,0.4349421677855521,0.45731062605603495,0.4274860349494354,0.44985446333885193,264741,,,,,
1980-06-12,0.44985476682708486,0.45482563496859924,0.44985476682708486,0.4523400664329529,117243,,,,,
1980-06-13,0.4523398575973203,0.48713532090187067,0.44488372317336206,0.4871353209018707,288694,,,,,
1980-06-16,0.4871350321654324,0.5045326489219748,0.4846497351800677,0.49956202507019043,529483,,,,,
1980-06-17,0.4995624563572686,0.5020477554882657,0.47967931628227234,0.47967931628227234,155063,,,,,
1980-06-18,0.4796794111376577,0.4871355490537276,0.46973794371804234,0.4821647107601166,287433,,,,,
1980-06-19,0.4821647107601165,0.49459171685088416,0.4771941115151989,0.4821647107601166,225661,,,,,
1980-06-20,0.482164550145055,0.49459155209623235,0.4771939525559058,0.4896206855773926,90768,,,,,
1980-06-23,0.48962049078260284,0.497076653129594,0.4871351929768003,0.4945913553237915,334078,,,,,
1980-06-24,0.4945914515124896,0.49707674980163574,0.4921061532233435,0.49707674980163574,205490,,,,,
1980-06-25,0.4970767880835932,0.526901624855249,0.4970767880835932,0.5119890570640564,431150,,,,,
1980-06-26,0.5169601065829124,0.5269017815589905,0.5169601065829124,0.5269017815589905,651768,,,,,
1980-06-27,0.5269013418898933,0.5269013418898933,0.5070181878155854,0.5194449424743652,190362,,,,,
1980-06-30,0.5194449943233216,0.5269013944831182,0.5070182384241518,0.5169597268104553,173973,,,,,
1980-07-01,0.5219308625551391,0.5666677355766296,0.5219308625551391,0.5666677355766296,214314,,,,,
1980-07-02,0.5666674535606202,0.5666674535606202,0.5467843556578004,0.5517551898956299,221878,,,,,
1980-07-03,0.5517551898956299,0.5616966193227906,0.5517551898956299,0.5517551898956299,228182,,,,,
1980-07-07,0.5542407334406422,0.5716386320504716,0.5542407334406422,0.5666677355766296,747579,,,,,
1980-07-08,0.566667583167127,0.566667583167127,0.5517553160914478,0.5542405843734741,117243,,,,,
1980-07-09,0.5542406629358483,0.564182394856693,0.5542406629358483,0.5616968274116516,160105,,,,,
1980-07-10,0.5592114795103564,0.5592114795103564,0.5517553160914478,0.5542405843734741,107157,,,,,
1980-07-11,0.5542405382109493,0.5641822678945321,0.5467844351751954,0.5592114329338074,1069051,,,,,
1980-07-14,0.5592116299144841,0.5666677355766296,0.5567263012018718,0.5666677355766296,168930,,,,,
1980-07-15,0.5666676230215787,0.5741237869648889,0.5666676230215787,0.5691529512405396,308865,,,,,
1980-07-16,0.5691529512405396,0.5716385185080703,0.5641823545647602,0.5691529512405396,276087,,,,,
1980-07-17,0.5691531201143581,0.6213461636794787,0.5616969539587237,0.6163755655288696,624033,,,,,
1980-07-18,0.6288023048848896,0.6611124764682584,0.6288023048848896,0.6312878727912903,757665,,,,,
1980-07-21,0.6387439519134113,0.6685685515403748,0.6387439519134113,0.6685685515403748,326514,,,,,
1980-07-22,0.6685683239074253,0.6760244264539134,0.6511704325675964,0.6511704325675964,452582,,,,,
1980-07-23,0.6561415791511536,0.6710538497377646,0.6561415791511536,0.6561415791511536,248353,,,,,
1980-07-24,0.6561409928663751,0.6561409928663751,0.6362578437388229,0.6412286758422852,283651,,,,,
1980-07-25,0.6412296010321613,0.6412296010321613,0.621346423216422,0.6263173222541809,484099,,,,,
1980-07-28,0.6263169945761113,0.6412292655522531,0.6238316658818825,0.6387439966201782,117243,,,,,
1980-07-29,0.641228675842285,0.6536556664577923,0.641228675842285,0.6412286758422852,209272,,,,,
1980-07-30,0.643714427947998,0.6486852633387415,0.643714427947998,0.643714427947998,133631,,,,,
1980-07-31,0.6437143748967489,0.6461998820304871,0.6213458864115089,0.6461998820304871,201708,,,,,
1980-08-01,0.6461998369815729,0.6511704325675964,0.6461998369815729,0.6511704325675964,97072,,,,,
1980-08-04,0.6437146366044526,0.6437146366044526,0.6263170357892781,0.6312878727912903,90768,,,,,
1980-08-05,0.6238312095670996,0.6238312095670996,0.5890357966295977,0.6039480566978455,397112,,,,,
1980-08-06,0.6039485382099337,0.6312878727912903,0.6014632691143221,0.6312878727912903,122285,,,,,
1980-08-07,0.6461998890294305,0.6561413798128569,0.6461998890294305,0.6486852169036865,152541,,,,,
1980-08-08,0.6486852098778246,0.6785098014293446,0.6461998820304871,0.6461998820304871,190362,,,,,
1980-08-11,0.6536559822591558,0.6685683064878495,0.6536559822591558,0.6660827398300171,93290,,,,,
1980-08-12,0.6660831283056926,0.67105396570983,0.6536563634872437,0.6536563634872437,224400,,,,,
1980-08-13,0.6635976554512231,0.6685685515403748,0.6635976554512231,0.6685685515403748,70598,,,,,
1980-08-14,0.6685683064878495,0.6710535743350428,0.6660827398300171,0.6660827398300171,40342,,,,,
1980-08-15,0.6635974474470335,0.6635974474470335,0.6362581849098206,0.6362581849098206,156323,,,,,
1980-08-18,0.6362582641290462,0.6412290995168518,0.6188606689634879,0.6213459372520447,208011,,,,,
1980-08-19,0.6163752641831617,0.6163752641831617,0.5641822461351942,0.5940068364143372,644204,,,,,
1980-08-20,0.5940069622291081,0.5964922904968263,0.5741237982280698,0.5964922904968262,281130,,,,,
1980-08-21,0.5964922904968263,0.6114045589138535,0.5964922904968263,0.5964922904968262,515615,,,,,
1980-08-22,0.5964920075698249,0.6014628410339355,0.5964920075698249,0.6014628410339355,105897,,,,,
1980-08-25,0.6014630134057675,0.6014630134057675,0.5964921785170774,0.5989774465560913,42863,,,,,
1980-08-26,0.5989774321348232,0.6014629989246556,0.5890360016453272,0.5940068364143372,74380,,,,,
1980-08-27,0.5940072045838258,0.5940072045838258,0.5691531946204935,0.5716387629508972,97072,,,,,
1980-08-28,0.5716386320504716,0.5766092297135418,0.5641824666261717,0.5666677355766296,119764,,,,,
1980-08-29,0.5666675383662702,0.581579864025116,0.5641822702807296,0.581579864025116,152541,,,,,
1980-09-02,0.581580335853062,0.581580335853062,0.5766094968385415,0.5790950059890747,89508,,,,,
1980-09-03,0.5790942110791257,0.613889438796302,0.5790942110791257,0.6089188456535339,284912,,,,,
1980-09-04,0.6089195071828538,0.6362585461954227,0.606433938981702,0.6114047765731812,272305,,,,,
1980-09-05,0.6114046041807205,0.6163754403706161,0.608919335491143,0.6138899326324463,83204,,,,,
1980-09-08,0.6138898670214268,0.6138898670214268,0.5840652714046685,0.5890361070632935,134892,,,,,
1980-09-09,0.5890360268545388,0.6039482927512511,0.5766090290433671,0.581579864025116,433672,,,,,
1980-09-10,0.5815799623176553,0.5964922904968263,0.576609126495788,0.5964922904968262,692110,,,,,
1980-09-11,0.5964921641556457,0.5964921641556457,0.5940068364143372,0.5940068364143372,17649,,,,,
1980-09-12,0.5940069963121454,0.5964923247224672,0.5865508317947388,0.5865508317947388,94550,,,,,
1980-09-15,0.5865508317947388,0.5940069963121454,0.581579995687654,0.5865508317947388,79422,,,,,
1980-09-16,0.5840650796890259,0.5840650796890259,0.5716383233132462,0.5840650796890259,480316,,,,,
1980-09-17,0.5840652905853735,0.5989775590024008,0.5815799623176553,0.5964922904968262,81944,,,,,
1980-09-18,0.5964921785170774,0.606433609245928,0.5964921785170774,0.5989774465560913,118503,,,,,
1980-09-19,0.608919335491143,0.6138899326324462,0.608919335491143,0.6138899326324463,99593,,,,,
1980-09-22,0.6138901057256734,0.6238317809086318,0.606433938981702,0.6114047765731812,395851,,,,,
1980-09-23,0.6114042689136956,0.6188604294666886,0.6014628410339355,0.6014628410339355,80683,,,,,
1980-09-24,0.5915214288532352,0.5915214288532352,0.5766091595805692,0.5865508317947388,131110,,,,,
1980-09-25,0.5865508965683234,0.5865508965683234,0.5592116236520541,0.564182460308075,393330,,,,,
1980-09-26,0.5567259790846146,0.5567259790846146,0.5269013944058387,0.5368428230285645,676982,,,,,
1980-09-29,0.5293871432658788,0.5293871432658788,0.5020478043275107,0.5144748091697693,191622,,,,,
1980-09-30,0.5194452367884771,0.5442992382850544,0.5194452367884771,0.5418139696121216,266002,,,,,
1980-10-01,0.5418137604684692,0.5666674535606202,0.5393281939442429,0.5517551898956299,186580,,,,,
1980-10-02,0.5567260943409459,0.5815798503294732,0.5567260943409459,0.5766090154647827,141195,,,,,
1980-10-03,0.5915209524286519,0.6437140022508678,0.5915209524286519,0.6412286758422852,447539,,,,,
1980-10-06,0.6660827019683832,0.6785096978813774,0.6660827019683832,0.673538863658905,654289,,,,,
1980-10-07,0.6735389019443639,0.7033634906396234,0.6635974122206959,0.6660827398300171,482838,,,,,
1980-10-08,0.6760247059128623,0.6934223653961173,0.6760247059128623,0.6884514689445496,208011,,,,,
1980-10-09,0.688451670030169,0.688451670030169,0.6685687955622797,0.6710540652275085,143717,,,,,
1980-10-10,0.6710540652275085,0.673539394654909,0.6685687955622797,0.6710540652275085,59252,,,,,
1980-10-13,0.6710538202985014,0.6735391488187777,0.6660829839714995,0.6685685515403748,119764,,,,,
1980-10-14,0.6685683064878495,0.6710535743350428,0.6511704156013234,0.6660827398300171,173973,,,,,
1980-10-15,0.6660827019683832,0.673538863658905,0.6660827019683832,0.673538863658905,177755,,,,,
1980-10-16,0.6735388191882927,0.6834804869768356,0.6586264967918397,0.6586264967918396,158845,,,,,
1980-10-17,0.6586266407914421,0.6611122076873138,0.6362582120683355,0.6461998820304871,134892,,,,,
1980-10-20,0.6462002928561321,0.6710540652275085,0.6462002928561321,0.6710540652275085,102115,,,,,
1980-10-21,0.6710536875382697,0.6859660142825944,0.6635975241661073,0.6635975241661072,142456,,,,,
1980-10-22,0.6660829839714995,0.6809952539039064,0.6660829839714995,0.6685685515403748,112200,,,,,
1980-10-23,0.6660828451399348,0.6660828451399348,0.6561414136066211,0.6611122488975525,102115,,,,,
1980-10-24,0.6611126279935639,0.6710540652275085,0.6611126279935639,0.6710540652275085,79422,,,,,
1980-10-27,0.6660830131926911,0.6660830131926911,0.6561415791511536,0.6561415791511536,60512,,,,,
1980-10-28,0.6511704779630287,0.6511704779630287,0.6362582120683355,0.6461998820304871,88247,,,,,
1980-10-29,0.6461998544476145,0.6486851821888666,0.6362581849098206,0.6362581849098206,47906,,,,,
1980-10-30,0.6362584959907476,0.6362584959907476,0.6163755655288696,0.6163755655288696,105897,,,,,
1980-10-31,0.6461998820304871,0.6461998820304871,0.6114044554978915,0.6461998820304871,117243,,,,,
1980-11-03,0.6462002075047286,0.72573235225541,0.6462002075047286,0.7108200788497925,230703,,,,,
1980-11-05,0.7406446857412499,0.9046799989028331,0.7406446857412499,0.7605275511741638,779096,,,,,
1980-11-06,0.7605275819440175,0.7704693138734245,0.7257321476936339,0.725732147693634,245201,,,,,
1980-11-07,0.7207614984107761,0.7207614984107761,0.6760245745225407,0.7058492302894592,159475,,,,,
1980-11-10,0.7058490834960389,0.710819679137044,0.6859659240243281,0.6959073543548584,87617,,,,,
1980-11-11,0.6959074852855813,0.7505860795365006,0.6959074852855813,0.7456152439117432,301301,,,,,
1980-11-12,0.7555569141511308,0.7903521060943602,0.7555569141511308,0.7903521060943604,254026,,,,,
1980-11-13,0.7903521243973431,0.8201767802238464,0.7903521243973431,0.8201767802238464,342273,,,,,
1980-11-14,0.8201768486817984,0.8251476848299272,0.8002939224243164,0.8002939224243164,329666,,,,,
1980-11-17,0.795323156684305,0.795323156684305,0.7406447908844054,0.7804108262062073,298149,,,,,
1980-11-18,0.7804106864517126,0.7953230142593384,0.7754398507536953,0.7953230142593384,197295,,,,,
1980-11-19,0.7953228636822193,0.8052642941474915,0.7953228636822193,0.8052642941474915,124176,,,,,
1980-11-20,0.7903521060943602,0.7903521060943602,0.7605275107206778,0.7903521060943604,158845,,,,,
1980-11-21,0.7903522603339668,0.795323156684305,0.7505862250121649,0.7804108262062073,143717,,,,,
1980-11-24,0.7605274177852672,0.7605274177852672,0.7356737208289256,0.7555568218231201,119134,,,,,
1980-11-25,0.7555568218231202,0.7555568218231202,0.7356737208289256,0.7555568218231201,79422,,,,,
1980-11-26,0.7555565272481904,0.775439441204071,0.7356734340059781,0.775439441204071,134262,,,,,
1980-11-28,0.7754396049500902,0.7754396049500902,0.7654981757539193,0.7704690098762512,35929,,,,,
1980-12-01,0.7704692827013427,0.7804107154177998,0.7605275511741638,0.7605275511741638,536416,,,,,
1980-12-02,0.7605274177852672,0.7754397435309132,0.7555568218231202,0.7555568218231201,73749,,,,,
1980-12-03,0.7555566867956252,0.7704690098762512,0.7555566867956252,0.7704690098762512,105897,,,,,
1980-12-04,0.7704690098762512,0.7754396049500902,0.7654981757539193,0.7704690098762512,104006,,,,,
1980-12-05,0.7654984071243491,0.7654984071243491,0.7456152439117432,0.7456152439117432,114721,,,,,
1980-12-08,0.7307032047571234,0.7307032047571234,0.6909371614456177,0.6909371614456177,390178,,,,,
1980-12-09,0.6809949125280885,0.6809949125280885,0.6660826500710469,0.676024317741394,121655,,,,,
1980-12-10,0.6760244513235555,0.705849101655217,0.671053616506147,0.6809950470924377,75010,,,,,
1980-12-11,0.6809955024614532,0.6809955024614532,0.6561417898522484,0.6710540652275085,115352,,,,,
1980-12-12,0.6809955364657831,0.7157910466194152,0.6809955364657831,0.7157910466194153,57361,,,,,
1980-12-15,0.7207615749518748,0.7356739044189452,0.7207615749518748,0.7356739044189453,31517,,,,,
1980-12-16,0.7356738796230411,0.7356738796230411,0.7257321476936339,0.725732147693634,35929,,,,,
1980-12-17,0.7257321721544518,0.7555570103750392,0.7207615749518748,0.7356739044189453,87617,,,,,
1980-12-18,0.7456153367616744,0.8549722998329435,0.7456153367616744,0.8301185369491577,269154,,,,,
1980-12-19,0.8301185399403243,0.8549723029136658,0.8201768674169707,0.8549723029136658,120394,,,,,
1980-12-22,0.8748554979240264,0.9146215319633484,0.8748554979240264,0.9146215319633484,218096,,,,,
1980-12-23,0.9146212521120699,0.924562682877382,0.8947380917707825,0.8997089266777039,158845,,,,,
1980-12-24,0.8847964855669588,0.8847964855669588,0.8549719003740138,0.8798256516456604,66816,,,,,
1980-12-26,0.8748560459216148,0.8748560459216148,0.8549728670420313,0.8698851466178894,23322,,,,,
1980-12-29,0.8698847307539318,0.8698847307539318,0.8450310230255127,0.8450310230255127,44754,,,,,
1980-12-30,0.8450308694389079,0.8599431391753426,0.8450308694389079,0.8549723029136658,100854,,,,,
1980-12-31,0.8549719003740138,0.8798256516456604,0.8500010664527154,0.8798256516456604,126698,,,,,
1981-01-02,0.8798259032815832,0.8847967386245729,0.8549721449016003,0.8847967386245728,69967,,,,,
1981-01-05,0.9046799675321462,0.9146213999038741,0.9046799675321462,0.9096505641937256,113461,,,,,
1981-01-06,0.9096509701644067,0.9195926460216021,0.9046803712844848,0.9046803712844849,130480,,,,,
1981-01-07,0.8400598764419556,0.8400598764419556,0.815206116337632,0.8400598764419556,427368,,,,,
1981-01-08,0.8400598704031076,0.8400598704031076,0.8152061104774476,0.8152061104774475,167670,,,,,
1981-01-09,0.8152061918201124,0.8152061918201124,0.7754399209701153,0.8002939224243164,76901,,,,,
1981-01-12,0.8052644523105948,0.8350890483749556,0.8052644523105948,0.8201767802238464,62403,,,,,
1981-01-13,0.8201767802238464,0.8201767802238464,0.8102352880438213,0.8201767802238464,82574,,,,,
1981-01-14,0.8201768644616269,0.8350891341443282,0.8152062075043076,0.8301185369491577,52318,,,,,
1981-01-15,0.835089040754092,0.8599430399069837,0.835089040754092,0.8400598764419556,46645,,,,,
1981-01-16,0.8400597435739846,0.8450306382377691,0.8350889086723327,0.8350889086723328,92659,,,,,
1981-01-19,0.8450310687896169,0.8748556750605379,0.8450310687896169,0.8649139404296875,118503,,,,,
1981-01-20,0.8748556971549988,0.8997094068570929,0.8748556971549988,0.8748556971549988,139935,,,,,
1981-01-21,0.8748560459216148,0.8798266464143984,0.8599437065835686,0.8698851466178894,225030,,,,,
1981-01-22,0.8698847998329521,0.8748556971549988,0.8599433637618461,0.8748556971549988,138044,,,,,
1981-01-23,0.8748552302401582,0.8997089266777037,0.8649135006641829,0.8997089266777039,98333,,,,,
1981-01-26,0.8947389259902564,0.8947389259902564,0.8698851466178893,0.8698851466178894,112830,,,,,
1981-01-27,0.8698847778640312,0.8748556750605379,0.8649139404296875,0.8649139404296875,94550,,,,,
1981-01-28,0.86491396227307,0.8897679707859869,0.86491396227307,0.8748556971549988,100224,,,,,
1981-01-29,0.8748553785886565,0.8947382434908016,0.8748553785886565,0.8897676467895508,81313,,,,,
1981-01-30,0.8897673194882572,0.8897673194882572,0.8798256516456604,0.8798256516456604,40342,,,,,
1981-02-02,0.8698843093173304,0.8698843093173304,0.7654982734757486,0.8052642941474915,159475,,,,,
1981-02-03,0.8052644391731871,0.8152061104774476,0.7754398435953967,0.8152061104774475,56100,,,,,
1981-02-04,0.835089040754092,0.8500013685312566,0.835089040754092,0.8400598764419556,64925,,,,,
1981-02-05,0.8400599703880935,0.8500014635891782,0.8251477007053922,0.8301185369491577,63034,,,,,
1981-02-06,0.8350893341587664,0.8698847778640312,0.8350893341587664,0.8649139404296875,56730,,,,,
1981-02-09,0.8649141684023466,0.8847973440940071,0.8599435687065125,0.8599435687065125,85095,,,,,
1981-02-10,0.8599433420439959,0.8847971108805732,0.8500016671753085,0.8649139404296875,59882,,,,,
1981-02-11,0.86491396227307,0.8748556971549988,0.86491396227307,0.8748556971549988,24583,,,,,
1981-02-12,0.8698845726501004,0.8698845726501004,0.8450308694389079,0.8549723029136658,59882,,,,,
1981-02-13,0.8450307658173795,0.8450307658173795,0.8152061104774476,0.8152061104774475,59882,,,,,
1981-02-17,0.8152063973416638,0.8152063973416638,0.8052647225390123,0.8102355599403381,103375,,,,,
1981-02-18,0.8102353556719837,0.8102353556719837,0.8002939224243164,0.8002939224243164,27735,,,,,
1981-02-19,0.8002934272810577,0.8052640213052791,0.775439441204071,0.775439441204071,62403,,,,,
1981-02-20,0.775439441204071,0.795322594208394,0.775439441204071,0.775439441204071,87617,,,,,
1981-02-23,0.7754396483377485,0.7903519124906273,0.770469052985793,0.7853813171386719,47906,,,,,
1981-02-24,0.7853816627943927,0.7853816627943927,0.7804108262062073,0.7804108262062073,6303,,,,,
1981-02-25,0.7804104827382102,0.8002936410536773,0.7804104827382102,0.7853813171386719,23322,,,,,
1981-02-26,0.7853816627943927,0.8002939932724904,0.7804108262062073,0.7804108262062073,34669,,,,,
1981-02-27,0.7853813697252122,0.8251474499702455,0.7853813697252122,0.8251474499702454,54209,,,,,
1981-03-02,0.8251478928578274,0.8251478928578274,0.8052647225390123,0.8102355599403381,42863,,,,,
1981-03-03,0.8002938370927251,0.8002938370927251,0.7903521060943602,0.7903521060943604,42863,,,,,
1981-03-04,0.7903517013736198,0.795322594208394,0.775439441204071,0.775439441204071,32778,,,,,
1981-03-05,0.775439441204071,0.7804102742767347,0.775439441204071,0.775439441204071,54209,,,,,
1981-03-06,0.7754396483377485,0.7853813171386719,0.7754396483377485,0.7853813171386719,34669,,,,,
1981-03-09,0.7903521187991789,0.7953230142593384,0.7903521187991789,0.7953230142593384,35299,,,,,
1981-03-10,0.8152064027565329,0.8649139404296875,0.8152064027565329,0.8649139404296875,146868,,,,,
1981-03-11,0.8698847998329521,0.9046803041791396,0.8698847998329521,0.8748556971549988,216836,,,,,
1981-03-12,0.8748557620480812,0.9146218080930043,0.8748557620480812,0.9046803712844849,316429,,,,,
1981-03-13,0.9046798213467577,0.9345044124533574,0.8897674959123917,0.8997089266777039,211793,,,,,
1981-03-16,0.9096509389362876,0.9444463849067687,0.9096509389362876,0.9444463849067688,133001,,,,,
1981-03-17,0.9444461714664845,0.9941539401905984,0.9444461714664845,0.9792416095733643,392069,,,,,
1981-03-18,0.994153649156199,1.0637442659489775,0.994153649156199,1.0488319396972656,550914,,,,,
1981-03-19,1.0488313649715462,1.0538022571891668,1.0190068483352661,1.0190068483352661,262220,,,,,
1981-03-20,1.0190068483352661,1.0289485132463012,1.0190068483352661,1.0190068483352661,66816,,,,,
1981-03-23,1.01900774199991,1.0488322847921632,1.01900774199991,1.043861746788025,110939,,,,,
1981-03-24,1.0339197349333475,1.0339197349333475,0.9842122197151185,0.9842122197151184,399003,,,,,
1981-03-25,0.9842121878057914,1.0040950498193306,0.9643290269815817,0.994153618812561,203599,,,,,
1981-03-26,0.9742708933205675,0.9742708933205675,0.9444462881630981,0.9543880224227905,196665,,,,,
1981-03-27,0.9444464173294079,0.9444464173294079,0.8997094735937181,0.9046803712844849,68707,,,,,
1981-03-30,0.9046803402270053,0.9643295566520678,0.9046803402270053,0.9444463849067688,115352,,,,,
1981-03-31,0.9444462881630981,0.964329457871679,0.9345048527142096,0.9543880224227905,397112,,,,,
1981-04-01,0.9543880224227905,0.964329457871679,0.9543880224227905,0.9543880224227905,53579,,,,,
1981-04-02,0.9543880343025505,0.9643294698751851,0.9494171372297485,0.9593586325645447,74380,,,,,
1981-04-03,0.9543878064571483,0.9543878064571483,0.9345046412478709,0.9394752383232117,160736,,,,,
1981-04-06,0.9195926460216021,0.9195926460216021,0.8847971988566008,0.9046803712844849,377572,,,,,
1981-04-07,0.9046803712844848,0.9096509701644067,0.8997094735937181,0.9046803712844849,54209,,,,,
1981-04-08,0.9046798075416383,0.9146212381552475,0.8947380781173706,0.8947380781173706,86986,,,,,
1981-04-09,0.8947385692972109,0.8947385692972109,0.8748556971549988,0.8748556971549988,49797,,,,,
1981-04-10,0.8748552168901523,0.8947380781173706,0.8500012220212074,0.8947380781173706,134262,,,,,
1981-04-13,0.8947380781173706,0.8997089129484386,0.8847966475037615,0.8947380781173706,167670,,,,,
