Ticker,EXR,EXR,EXR,EXR,EXR,EQR,EQR,EQR,EQR,EQR,ESS,ESS,ESS,ESS,ESS,DLR,DLR,DLR,DLR,DLR,REG,REG,REG,REG,REG,O,O,O,O,O,AVB,AVB,AVB,AVB,AVB,PSA,PSA,PSA,PSA,PSA,INVH,INVH,INVH,INVH,INVH,CCI,CCI,CCI,CCI,CCI,UDR,UDR,UDR,UDR,UDR,VTR,VTR,VTR,VTR,VTR,DOC,DOC,DOC,DOC,DOC,HST,HST,HST,HST,HST,ARE,ARE,ARE,ARE,ARE,PLD,PLD,PLD,PLD,PLD,WELL,WELL,WELL,WELL,WELL,CBRE,CBRE,CBRE,CBRE,CBRE,EQIX,EQIX,EQIX,EQIX,EQIX,MAA,MAA,MAA,MAA,MAA,SBAC,SBAC,SBAC,SBAC,SBAC,AMT,AMT,AMT,AMT,AMT,IRM,IRM,IRM,IRM,IRM,SPG,SPG,SPG,SPG,SPG,KIM,KIM,KIM,KIM,KIM,WY,WY,WY,WY,WY,VICI,VICI,VICI,VICI,VICI,BXP,BXP,BXP,BXP,BXP,CSGP,CSGP,CSGP,CSGP,CSGP,CPT,CPT,CPT,CPT,CPT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,85.43647277774365,85.47682113891791,84.1050630471311,84.5085220336914,950900,65.2094028271074,65.33770758971757,63.62968561543973,63.96647644042969,1797800,246.6537546719259,247.5351454450501,241.45509575964985,243.4300994873047,412400,98.4819953713573,98.7692093326507,96.38942488331509,96.83255767822266,1071900,49.846133526705806,49.846133526705806,48.32255358536923,48.44035720825195,759300,53.371080532850016,53.47948396181238,51.98350412375777,52.380985260009766,2061523,172.30960076269272,172.67802607877408,168.71538324844923,169.6732940673828,817400,167.82965517128488,168.09652200410264,165.30224110332873,165.94586181640625,862200,25.566553016261256,25.600516375360204,24.93821548730719,25.02312469482422,2527700,110.77232159794814,111.02915479184419,109.83839026824138,110.26643371582031,1795500,37.19370995025887,37.30516321557878,36.42945334815692,36.71604919433594,1544300,46.307014334711106,46.307014334711106,44.86191503231742,45.0215950012207,2224500,25.426573069891546,25.45596862614509,24.58881933986731,24.750492095947266,5490200,15.437637446496826,15.44591518971492,15.007204272064376,15.089980125427246,8615600,130.19704687776348,130.59102743139434,127.45530390190447,128.4281768798828,1094900,76.54580379158425,76.65678102426985,74.9068185554812,75.46168518066406,2246200,68.54334284111016,68.58509429040528,66.76484194569396,66.9151382446289,2049100,61.900001525878906,61.900001525878906,60.970001220703125,61.47999954223633,1326700,522.3468646177535,523.2414320830165,515.29772322354,518.2676391601562,448500,107.58634673541931,107.70827567090227,104.6355424591575,105.35901641845703,488100,223.3975245324853,224.43508435739355,219.71977845102893,221.28536987304688,555800,196.53204754313262,197.78989480457653,195.10306735329343,195.52235412597656,1426000,23.927137571964145,24.02464565475721,22.652024500606146,22.809537887573242,8480500,108.17824903125751,108.43165506720885,104.87664579596772,105.05040740966797,1849300,15.981807106405107,15.981807106405107,15.012746473748,15.074274063110352,7470300,24.256061567911846,24.280149569381766,23.509351899610362,23.597671508789062,4973500,18.886618989981198,18.916105563076528,18.455366434190086,18.635976791381836,2070400,103.67531520374988,103.85522165816506,101.29895546326803,101.63629150390625,605700,60.50400161743164,62.112998962402344,60.354000091552734,62.066001892089844,3162000,87.80438801296673,87.80438801296673,86.1907310260389,86.49534606933594,585600
2020-01-03,84.38748699387284,86.00938776202722,84.2422415057684,85.9529037475586,745000,63.709882972176516,64.8886571614438,63.67781289442869,64.79243469238281,1326500,242.51603877977283,246.1314118525753,241.97740144048637,245.81314086914062,400700,96.20069475112466,98.62150638473459,96.07760125466417,98.424560546875,869400,48.38538145244099,49.07648982669017,48.21260360991107,49.0136604309082,833500,52.17139851084579,53.407206553519394,52.11358070042045,53.32770919799805,1826227,168.96924287049865,171.58098957331282,168.9119258616375,171.3026123046875,672100,165.7260883690669,167.87674856516662,165.4278183919346,167.73545837402344,773400,24.946708140207864,25.558064873582445,24.929727268367085,25.54108238220215,2697800,109.62046132175594,111.06026849997436,109.03675282031013,110.87348937988281,1254500,36.580714892795996,37.082257636478985,36.46926162461617,37.0106086730957,1434500,44.76610595840341,45.59643931732496,44.75013765777316,45.56450271606445,2966100,24.765188772015545,25.257551702436682,24.743140704149265,25.228158950805664,2996200,14.849927191003918,14.982367882972177,14.841649450403702,14.932703018188477,7338700,127.43920601673508,129.73874044569774,127.43920601673508,129.1598358154297,371300,74.73610050647413,76.70800460345869,74.73610050647413,76.30679321289062,2188000,66.49763464197834,68.18429344552928,66.42248969418789,68.09244537353516,1687000,60.439998626708984,61.279998779296875,60.0,60.970001220703125,1213300,514.7967232380183,528.1168461640087,514.7967232380183,523.4293212890625,385200,104.93633120487868,106.65967241862352,104.8794351574079,106.54586791992188,481300,220.21081893452333,223.99972734211187,220.21081893452333,223.28640747070312,787400,194.71797580535613,196.66036744600157,194.23879847966103,195.61643981933594,1598900,22.809540573080806,23.15457218568366,22.659526579664007,22.9820556640625,4402600,104.47119023955948,105.69481332346491,104.26122457892147,105.23867797851562,1308200,14.997366226833922,15.312695348094714,14.989675093762482,15.235785484313965,4152400,23.421029971191697,23.750224989680124,23.40497130408524,23.6378173828125,3111000,18.547517371418856,18.709697065810325,18.481170813244056,18.65072250366211,1944000,100.76668236227293,102.60329944034915,100.76668236227293,102.4308853149414,456800,61.54199981689453,62.678001403808594,61.36199951171875,62.619998931884766,2096000,86.23190273333755,87.4256840609283,86.05077685734162,87.18692779541016,473800
2020-01-06,85.9448044402997,86.35632802753595,85.29926782912749,85.8963851928711,1207800,64.66413999612928,65.31366623523975,64.28725228576306,64.97687530517578,1764300,245.33980243088678,246.4170772009995,243.813675626119,244.8338165283203,369200,98.03886754368074,98.18657848280051,96.87359583551093,97.53829193115234,1151000,49.029368111346564,49.48486925036356,48.8251755695451,49.13931655883789,618300,53.226536788514885,53.811918696516216,52.98804470182743,53.59511184692383,1324056,171.1633994748275,171.8265676433642,170.49204851768422,171.58914184570312,602000,166.99767286614912,168.7009284296664,166.81714667579453,168.33203125,1134300,25.541083158858672,25.727885711103713,25.362771852561984,25.634485244750977,2945800,110.62442543272955,111.04469029323668,109.93175854418229,109.93953704833984,1631100,36.97877056690076,37.090223854829354,36.81159063500785,36.93100357055664,1276800,45.63636219714242,46.21120888325346,45.42878036362575,46.035560607910156,2276200,25.25020241059468,25.551499818964043,25.11057493624098,25.463315963745117,2688400,14.841651599696199,14.841651599696199,14.510549821827071,14.543659210205078,6040600,128.67742218772693,129.91563974596767,128.31560983005818,129.47341918945312,604700,76.34946773770919,76.48604657944084,75.87996372262003,76.00801086425781,1794500,68.5433420736675,69.4868713060081,68.1843076434072,69.1278305053711,2201200,60.560001373291016,60.880001068115234,60.25,60.689998626708984,1489400,523.438057844777,526.0054610844476,518.6252824212729,522.8565673828125,284200,106.27759920882443,106.87100742433508,104.62742797128539,106.7002944946289,492700,223.28639818834904,224.18499205594236,220.47945499716647,223.49020385742188,810600,195.50523606469733,196.80586981672695,195.000389358318,195.5651397705078,1526800,23.01205641252715,23.60460861465285,22.922047740606647,23.379589080810547,2871600,105.05039003230252,106.33917334432833,104.61597502199712,105.78890991210938,1026700,15.220403216468348,15.528041174973318,15.143493360108732,15.435749053955078,3256300,23.525406531386704,23.70204879381707,23.44511626457873,23.58963966369629,2178600,18.58437465243856,18.6802091880518,18.407450978303775,18.459054946899414,4170500,102.74573851381528,103.56284402022717,101.79369175171087,103.15055084228516,587100,62.34400177001953,62.5629997253418,61.60300064086914,62.45000076293945,1880000,87.31040463249248,87.87024527451622,86.75879241489906,87.59855651855469,835100
2020-01-07,85.44453170257623,85.74309352704121,84.93617566704422,85.50908660888672,893600,64.03868117476523,64.84056798525023,63.75802201467764,64.0146255493164,1194800,243.45459631872546,244.5808359165016,240.37786016854253,241.83868408203125,327200,97.14439080701467,97.26748429569278,95.81499865951676,96.57817077636719,1006400,49.005809804696085,49.013661981482,48.11836403435917,48.44035720825195,557100,53.9853404248518,53.9853404248518,53.002472179565025,53.60953903198242,1610436,170.45111160721956,170.77041526595514,167.65924404405538,167.85574340820312,850500,167.358756346419,168.4811735419593,166.22063757437786,167.6648712158203,1164300,25.515607481285763,25.5240987265886,24.921234885942173,25.082565307617188,3194200,109.73718830842907,110.0640636144911,107.52688183377408,108.07945251464844,1667200,36.739936329096395,36.811585294781345,36.30207985164732,36.47722244262695,1236200,45.780064204469696,46.01159996479176,44.94174832795488,45.652320861816406,1578200,25.389831055299542,25.43392439146699,25.007697218458933,25.301647186279297,1786500,14.54365878117775,14.551936522732518,14.3781086865357,14.50227165222168,10964100,125.8231207947365,126.65930966478238,124.38389494346542,125.23616790771484,4543900,75.64949338541943,75.92265761523971,75.01779581235151,75.52144622802734,2054500,68.8773338554829,68.91908530388764,67.83361134913079,68.67694091796875,1239500,60.66999816894531,60.75,60.0099983215332,60.619998931884766,1012100,522.84784408901,524.6638423344489,514.3942248363094,520.5309448242188,252600,106.09061833514826,106.2775925807272,104.71684013632272,105.10702514648438,380800,223.33275056409303,223.72183031185315,218.16352396870153,219.969970703125,539300,194.35001624025102,194.7265163934438,189.6352253081341,191.39791870117188,1463800,23.31958172108393,23.35708449653915,23.03455547732321,23.23707389831543,2312900,104.7245971512193,105.340032349936,103.90643269718986,104.58702850341797,1621600,15.358839262890077,15.358839262890077,15.11272889503982,15.251166343688965,2762700,23.52540570200952,23.677959960156063,23.380882307987065,23.43708610534668,2426200,18.377963926918245,18.488541044634065,18.21578284194166,18.38533592224121,3174800,102.49088592819606,102.85821401959213,100.91663575205327,101.35893249511719,619800,62.564998626708984,62.736000061035156,61.83100128173828,62.00299835205078,2330000,87.20338626032229,87.35981428689689,86.38009143623034,86.52005004882812,556000
2020-01-08,85.52521148792322,85.86412162523013,84.84740352589726,85.67852783203125,791200,64.0867799114014,64.51177885910292,63.86225262717489,64.15093231201172,2388900,242.2467385621217,244.49921773999438,241.47961548430592,243.2342529296875,450500,96.70125445092737,97.61213746856183,96.20888677510204,97.41519165039062,2553900,48.53460085207951,49.092198305083315,48.424652396092355,48.83303451538086,767700,53.68181886976225,53.941990421686256,53.42164731783824,53.85526657104492,1912812,168.07678691914563,169.33763594502938,167.4791185458097,168.55165100097656,872300,167.19389628333357,168.11224076272399,166.49532593695326,167.97096252441406,1262100,25.1165261279601,25.37125698311337,25.031615303062583,25.33729362487793,4649800,108.18840908753018,108.88886633895792,107.86153378709531,108.53085327148438,2644600,36.60459869535371,36.67624766231323,36.421496454651376,36.52499008178711,1783700,45.72418940778965,46.05951463346244,45.4128151137671,45.42878341674805,2002200,25.323693201579598,25.478015677757327,25.191415992480188,25.345741271972656,2651200,14.518827341559092,14.725766146914372,14.493994116542053,14.601601600646973,8460600,125.83113991264311,127.03718917698154,125.25223528427526,126.90050506591797,2239300,75.51290918200513,76.17021489416746,75.24828316198472,75.93119049072266,2013700,68.40139302099348,68.76878536227206,68.01730392346418,68.69363403320312,2016800,60.810001373291016,61.060001373291016,60.16999816894531,60.20000076293945,1252300,521.5328920220317,524.3597015122192,514.3853058913946,522.24853515625,261000,105.09889982618498,106.04999527380099,104.86316638266868,105.85489654541016,500600,220.31274477873404,223.31422118781646,219.97924582933553,222.36004638671875,547800,191.22680355778087,193.8024011824556,190.40536047156752,193.05795288085938,1433900,23.1545714119577,23.379590963924247,23.117067199536994,23.214576721191406,2274600,104.9200554937161,105.75269244345986,104.28290030217586,105.27482604980469,1397600,15.243477466405308,15.289622800470468,15.112731130775915,15.189640998840332,3382900,23.380886279912357,23.621760175641192,23.356798277763918,23.525409698486328,2299800,18.42219391440335,18.540143023738977,18.237898255308405,18.503284454345703,4320000,101.5912969912727,101.81619145827803,100.23444933977109,100.81916809082031,628600,62.13100051879883,62.8650016784668,61.869998931884766,62.53799819946289,2305000,86.48711214264539,86.98108771436584,86.16602770696508,86.70116424560547,614200
2020-01-09,85.43645477294922,86.19495947785063,85.24279622397444,85.43645477294922,639800,64.0947975425009,64.54385209029672,63.96649274718245,64.47970581054688,892800,243.26685743707137,244.67874134385494,242.5078786197466,244.39309692382812,505900,97.07875172961839,98.20299021162457,96.89000753512359,97.42340850830078,980000,48.69166852133469,48.770202272214426,48.079096876035194,48.338260650634766,875600,53.78300768748062,53.86973155737547,52.88686292862363,52.93745422363281,2061936,168.23235397487164,169.37858154288426,167.76568515596927,168.9446563720703,738800,167.76689902507246,168.56749970564485,167.28024600987789,168.04161071777344,1063500,25.345790323352283,25.507120763419508,25.167477390743322,25.328807830810547,2160000,108.3363090386538,109.5582113547347,108.31296164572319,109.15350341796875,1534400,36.47125648070943,36.695842076044144,36.431149287471726,36.623653411865234,1303900,45.34893315701836,45.6443390910956,45.06150985007108,45.16530227661133,1688700,25.32368646747308,25.55884526482392,25.139968481835616,25.48535919189453,2591100,14.585049334804918,14.634714211601239,14.39466441258608,14.427775382995605,5100500,126.9648905308359,127.35885896238453,126.2573373611712,126.45030975341797,1644600,76.21289967077158,76.66532736280186,75.75193376396253,75.93973541259766,1688300,68.5850717794854,69.10276027709655,68.29283084146891,68.85226440429688,1211900,60.4900016784668,60.790000915527344,60.25,60.560001373291016,986500,521.4882492299786,527.794940565877,514.7431738590352,526.8914184570312,229600,105.70042975815193,106.28571345552308,105.350891874205,105.91991424560547,353100,223.20302335771558,224.8149229052797,222.42486398058105,223.44387817382812,358900,192.95531570742313,194.358626572122,192.83552135519048,193.7853240966797,1376700,23.1845703125,23.259577296870976,22.997053566892177,23.1845703125,2089500,104.8838730376363,105.03592548428473,103.7978188550215,104.42772674560547,2236400,15.174256108573788,15.174256108573788,14.782017169494367,14.866618156433105,4601700,23.525408188914827,23.76628360062612,23.45314571854532,23.718109130859375,1670400,18.466428243699593,18.702327916528777,18.44799895524572,18.687583923339844,3412800,100.86414314904934,101.51632679861208,100.57178377801009,100.87163543701172,652300,62.94300079345703,63.70100021362305,62.70000076293945,62.96900177001953,2090000,86.6270925296652,86.94817704612252,86.2648407546911,86.83291625976562,475400
2020-01-10,85.58978975035647,87.03417367091573,85.45261517149498,86.9615478515625,817400,64.61601757809376,65.19337685429164,64.27922670628122,65.16130065917969,1291000,245.00519162729492,247.51066364413808,244.18093471962854,246.79248046875,736400,97.7024177891859,99.02360841155257,97.20184214911926,98.77742767333984,2048800,48.40109231358658,48.77805972802136,48.09480647660025,48.628841400146484,1207800,52.95914530753071,53.46503560717108,52.87242141874009,53.291587829589844,2507141,169.29668057368974,171.0078201640991,168.87093824981181,170.66395568847656,736100,168.39480847004998,169.8390538793071,167.93171383302996,169.39950561523438,1013200,25.430691286965853,25.579283990130264,25.320306747867434,25.524091720581055,3196600,109.2702262296974,110.95130955645085,109.11457300512686,110.8267822265625,2760400,36.719896453982614,36.992608789724564,36.55947995275093,36.93646240234375,1791000,45.189252129597094,45.52458032827953,45.06949445164329,45.48466110229492,2005700,25.56620289597882,25.691129816496975,25.426575392676412,25.669084548950195,2644000,14.436051298601306,14.527103298068214,14.336719978761861,14.50227165222168,7675000,126.70755277220503,127.63219804865963,126.12061213942326,127.49551391601562,1155300,76.03363847606776,76.59704343856515,75.98242221138612,76.3494873046875,2204300,68.91073705276227,69.33657763953012,68.76044074980757,69.13618469238281,1897400,60.58000183105469,60.63999938964844,60.06999969482422,60.2400016784668,837700,530.7649304779553,532.9566323297091,525.3975241145163,531.3732299804688,307900,106.13940153169501,107.70015396458552,105.74920412065408,107.58634948730469,552900,224.29617854570898,227.3903130762793,223.09189017630837,226.8066864013672,387000,195.17149498924692,197.67863707395855,194.6153097880213,197.49038696289062,1578900,23.21457903016507,23.39459497577098,22.98955802517801,22.997058868408203,2843500,104.44220105012595,104.949024079608,104.01502242869918,104.83317565917969,1912800,14.928143248803098,14.958907772335799,14.720487115757022,14.920452117919922,3180200,23.7743105529661,23.854600817389347,23.661901426184023,23.7421932220459,3665400,18.74655638946901,18.79078695801517,18.643351260839832,18.70232582092285,4035400,100.96909235021974,101.61378371167106,100.67673297924807,101.2614517211914,498600,63.46200180053711,64.73200225830078,62.9900016784668,64.51300048828125,2513000,86.8658398386052,87.54094135235871,86.80820945137896,87.45037841796875,513100
2020-01-13,86.96154656493097,87.33273424716346,86.40477735417329,87.24397277832031,1045700,65.00092257691131,66.00328077661896,65.00092257691131,65.9792251586914,1397500,246.53948613556037,249.79576788601082,246.53948613556037,249.3224334716797,420300,98.97437147145871,100.27914626117992,98.27685000307217,100.09040832519531,2072100,48.581722002135535,48.86444830992953,48.47177354818691,48.785911560058594,804000,53.41441513142644,54.22383575472261,53.3421443152064,54.17324447631836,1664410,170.48383734204458,172.7762797116718,170.48383734204458,172.76809692382812,490200,169.59568937611735,171.04776723058845,169.33666736410288,170.15296936035156,812500,25.515609421013618,25.664203795800425,25.443436259761977,25.634485244750977,3588900,111.2314882721858,111.95529297406463,111.02134989092038,111.51944732666016,1743200,36.8803238157754,37.385644468835245,36.86428155030929,37.36960220336914,1717000,45.42877555514816,45.93974897954336,45.40482158200086,45.81998825073242,1751700,25.62498848360459,25.992424521295046,25.544152106782366,25.963031768798828,2524900,14.502269471805166,14.634710159133451,14.46088077025412,14.626432418823242,5952000,128.0100747147168,129.42516810594105,128.0100747147168,129.27239990234375,1216300,76.43484845045081,78.3811446240144,76.40070210373483,78.36407470703125,2833800,68.97753472324938,70.30514671691091,68.97753472324938,70.19660186767578,1563800,60.0099983215332,60.81999969482422,59.900001525878906,60.65999984741211,1038800,532.1693073127251,535.4255463255986,529.8165902688148,532.23193359375,396300,107.43189614777945,108.61058801552804,107.43189614777945,108.5455551147461,572100,228.22400465346956,231.84617015016357,228.22400465346956,231.64236450195312,669000,197.87542180267738,201.44359540958092,197.78984883006765,201.43504333496094,1840600,23.01206181177163,23.23708139840954,22.877049487533025,23.13207244873047,6731700,104.67394019925102,106.17992608187124,104.4060392377382,105.19523620605469,2061300,14.920457194081733,15.205023265839959,14.920457194081733,15.189640998840332,4959100,23.766284939955774,24.29620873156975,23.766284939955774,24.288179397583008,4283200,18.724442500247594,18.746558490030996,18.59912137027083,18.687583923339844,4080800,101.35138694035734,102.6707614581168,101.20146113750437,102.52832794189453,523800,64.55000305175781,64.89099884033203,64.10199737548828,64.27400207519531,1993000,87.49977128823488,88.15017494103962,87.38451051748375,88.09254455566406,491200
