date,timestamp,open,high,low,close,volume
2021-10-01,00:00:00,4311.342,4315.751,4308.433,4313.733,3.43170987209305
2021-10-01,01:00:00,4313.899,4318.954,4312.736,4316.248,3.91317985439673
2021-10-01,02:00:00,4315.748,4321.254,4308.433,4308.448,6.54490975732915
2021-10-01,03:00:00,4308.739,4310.445,4279.439,4283.454,20.3895640461325
2021-10-01,04:00:00,4283.651,4287.254,4280.433,4282.939,11.1081094755791
2021-10-01,05:00:00,4283.299,4289.754,4281.439,4282.733,8.02372962422669
2021-10-01,06:00:00,4282.842,4285.954,4280.433,4285.251,5.60482973791659
2021-10-01,07:00:00,4285.748,4290.933,4280.933,4290.439,8.73236959124915
2021-10-01,08:00:00,4290.236,4294.954,4270.433,4277.848,15.0097392953467
2021-10-01,09:00:00,4277.936,4292.948,4270.451,4285.745,23.0330489778426
2021-10-01,10:00:00,4285.942,4289.754,4276.233,4282.248,15.4172594284173
2021-10-01,11:00:00,4282.439,4289.254,4282.233,4285.736,9.89383963285945
2021-10-01,12:00:00,4285.742,4293.948,4284.733,4293.242,7.16122973477468
2021-10-01,13:00:00,4293.442,4328.248,4293.436,4320.948,11.2278295827564
2021-10-01,14:00:00,4321.233,4330.499,4315.236,4319.439,10.3328596150968
2021-10-01,15:00:00,4319.736,4331.554,4303.533,4309.348,21.2321592150256
2021-10-01,16:00:00,4309.345,4318.554,4287.833,4306.854,32.3495388037991
2021-10-01,17:00:00,4306.339,4336.399,4298.033,4329.851,23.3639191396069
2021-10-01,18:00:00,4329.854,4334.899,4322.854,4329.551,15.8194394118618
2021-10-01,19:00:00,4329.543,4354.399,4325.333,4348.551,11.5389195713215
2021-10-01,20:00:00,4348.899,4365.054,4348.839,4363.048,8.88411967013963
2021-10-01,21:00:00,4363.348,4376.051,4350.854,4357.899,13.3646095066797
2021-10-01,22:00:00,4357.548,4363.251,4356.436,4357.739,2.64846990164369
2021-10-04,00:00:00,4359.142,4372.054,4357.433,4370.645,5.1102698079776
2021-10-04,01:00:00,4370.933,4371.699,4366.648,4368.142,4.15807984606363
2021-10-04,02:00:00,4368.199,4368.654,4350.639,4353.999,8.10871969815344
2021-10-04,03:00:00,4353.648,4356.699,4336.633,4340.951,11.5607995714527
2021-10-04,04:00:00,4341.136,4351.699,4337.948,4349.148,9.39659964852035
2021-10-04,05:00:00,4348.933,4349.699,4339.133,4340.442,7.4222297235392
2021-10-04,06:00:00,4340.154,4353.442,4338.454,4352.154,6.81930974614806
2021-10-04,07:00:00,4351.948,4358.699,4342.933,4346.439,10.833689596504
2021-10-04,08:00:00,4345.951,4347.145,4330.636,4338.448,12.7590995258652
2021-10-04,09:00:00,4337.651,4341.636,4325.136,4335.651,20.7326992277522
2021-10-04,10:00:00,4335.739,4344.445,4329.436,4340.699,14.7989394494798
2021-10-04,11:00:00,4340.648,4345.954,4338.133,4340.439,12.8610895224847
2021-10-04,12:00:00,4340.136,4345.945,4334.945,4342.448,9.67922963900492
2021-10-04,13:00:00,4342.133,4343.499,4332.639,4337.499,8.19683969486505
2021-10-04,14:00:00,4337.448,4351.654,4336.936,4348.442,5.15192980738357
2021-10-04,15:00:00,4348.633,4354.299,4336.548,4342.242,17.5577993511688
2021-10-04,16:00:00,4341.799,4346.799,4285.833,4295.199,29.7668988928199
2021-10-04,17:00:00,4295.145,4303.354,4278.345,4298.842,25.6304090430494
2021-10-04,18:00:00,4298.539,4300.854,4281.636,4287.348,18.7406593128107
2021-10-04,19:00:00,4286.851,4297.351,4279.833,4288.333,18.5711293136701
2021-10-04,20:00:00,4288.648,4300.699,4287.333,4297.354,22.8376691606827
2021-10-04,21:00:00,4298.133,4307.151,4288.342,4303.148,25.1048790765926
2021-10-04,22:00:00,4302.848,4306.799,4302.233,4304.745,1.69640993606299
2021-10-05,00:00:00,4305.242,4310.099,4303.733,4309.042,2.25385991553776
2021-10-05,01:00:00,4309.299,4310.054,4300.599,4303.545,4.80332982144319
2021-10-05,02:00:00,4303.736,4305.751,4285.733,4287.236,11.0485195918009
2021-10-05,03:00:00,4287.039,4296.599,4279.539,4293.042,13.3205335056105
2021-10-05,04:00:00,4292.999,4305.754,4290.539,4304.254,10.5432696072385
2021-10-05,05:00:00,4304.554,4308.448,4297.939,4307.799,10.1111996234395
2021-10-05,06:00:00,4307.536,4307.748,4301.033,4305.239,6.5143497583922
2021-10-05,07:00:00,4305.099,4307.551,4301.233,4303.051,10.1575796240941
2021-10-05,08:00:00,4303.199,4305.099,4293.739,4303.439,11.2263695835136
2021-10-05,09:00:00,4303.445,4311.799,4297.548,4297.736,17.5228693487588
2021-10-05,10:00:00,4298.033,4314.099,4297.248,4314.036,9.59617964131758
2021-10-05,11:00:00,4313.736,4320.099,4313.533,4319.754,5.48551979498006
2021-10-05,12:00:00,4320.045,4320.054,4313.039,4316.245,5.61571979126893
2021-10-05,13:00:00,4316.533,4324.754,4315.233,4321.045,4.30348983942531
2021-10-05,14:00:00,4320.736,4322.299,4318.036,4322.036,4.17706984467804
2021-10-05,15:00:00,4321.751,4332.199,4309.136,4327.339,20.3108992525376
2021-10-05,16:00:00,4327.351,4359.399,4326.639,4359.048,18.639919308247
2021-10-05,17:00:00,4359.336,4366.051,4352.333,4359.839,11.2331695829052
2021-10-05,18:00:00,4360.051,4366.048,4353.033,4359.551,10.5870796071831
2021-10-05,19:00:00,4359.845,4366.851,4355.348,4364.351,8.32619969081134
2021-10-05,20:00:00,4364.399,4369.099,4360.833,4363.839,7.62484971689992
2021-10-05,21:00:00,4364.039,4367.554,4342.336,4344.545,12.0976995537058
2021-10-05,22:00:00,4344.245,4346.999,4343.251,4344.754,1.85936993150972
2021-10-06,00:00:00,4343.939,4348.799,4343.733,4347.439,2.01006992533803
2021-10-06,01:00:00,4347.645,4347.799,4336.433,4337.499,3.31287987739779
2021-10-06,02:00:00,4337.799,4347.299,4336.433,4343.936,7.97203970327973
2021-10-06,03:00:00,4344.148,4345.254,4316.933,4324.245,13.2530295085162
2021-10-06,04:00:00,4324.145,4327.242,4316.733,4320.936,11.7259395644069
2021-10-06,05:00:00,4321.248,4327.999,4318.239,4326.436,9.97362962854095
2021-10-06,06:00:00,4326.648,4327.751,4316.433,4323.436,7.49496972141787
2021-10-06,07:00:00,4323.739,4330.151,4320.433,4323.636,10.6424196020234
2021-10-06,08:00:00,4323.445,4328.442,4317.233,4326.633,10.3279996090569
2021-10-06,09:00:00,4326.454,4326.454,4299.233,4301.999,17.4745893459767
2021-10-06,10:00:00,4302.239,4306.451,4295.433,4296.442,15.9233094078954
2021-10-06,11:00:00,4296.251,4296.951,4283.233,4290.254,14.0572394763585
2021-10-06,12:00:00,4289.936,4294.499,4286.236,4291.133,11.2049595832359
2021-10-06,13:00:00,4291.245,4300.299,4289.942,4298.739,8.40123968827538
2021-10-06,14:00:00,4299.239,4310.299,4296.242,4302.448,8.98088766581805
2021-10-06,15:00:00,4302.299,4326.836,4300.039,4302.533,22.3157491798047
2021-10-06,16:00:00,4302.333,4329.448,4289.033,4324.154,33.3616187742446
