Ticker,GBPAUD=X,GBPAUD=X,GBPAUD=X,GBPAUD=X,GBPAUD=X
Price,Open,High,Low,Close,Volume
Date,,,,,
2020-03-06,1.956760048866272,1.9671399593353271,1.9522900581359863,1.9574700593948364,0
2020-03-09,1.979990005493164,2.0692598819732666,1.96396005153656,1.9802299737930298,0
2020-03-10,1.9805899858474731,1.9982199668884277,1.9787700176239014,1.9813400506973267,0
2020-03-11,1.9866600036621094,1.9900000095367432,1.9751299619674683,1.9861899614334106,0
2020-03-12,1.9781299829483032,2.004699945449829,1.977620005607605,1.9782099723815918,0
2020-03-13,2.000380039215088,2.0173099040985107,1.979599952697754,2.002729892730713,0
2020-03-16,2.0065200328826904,2.0151000022888184,1.9873199462890625,2.0070300102233887,0
2020-03-17,2.0091700553894043,2.019969940185547,1.990880012512207,2.010590076446533,0
2020-03-18,2.0229899883270264,2.029819965362549,2.0037899017333984,2.0225698947906494,0
2020-03-19,2.0008699893951416,2.0806000232696533,1.9742399454116821,1.9997600317001343,0
2020-03-20,1.998900055885315,2.0293099880218506,1.9679800271987915,2.000730037689209,0
2020-03-23,2.0160601139068604,2.0347900390625,1.9847999811172485,2.019850015640259,0
2020-03-24,1.9724600315093994,1.9965499639511108,1.9516199827194214,1.9724299907684326,0
2020-03-25,1.975250005722046,1.984820008277893,1.9542700052261353,1.9729599952697754,0
2020-03-26,2.0049500465393066,2.0155999660491943,1.9841099977493286,2.005000114440918,0
2020-03-27,2.0059099197387695,2.0335299968719482,1.9967199563980103,2.0056700706481934,0
2020-03-30,2.0176899433135986,2.0302000045776367,2.009390115737915,2.0143699645996094,0
2020-03-31,2.0053300857543945,2.035860061645508,1.9872599840164185,2.005110025405884,0
2020-04-01,2.0202999114990234,2.050100088119507,2.0176498889923096,2.021120071411133,0
2020-04-02,2.033360004425049,2.0584800243377686,2.0281999111175537,2.0324900150299072,0
2020-04-03,2.041520118713379,2.052690029144287,2.0338900089263916,2.043869972229004,0
2020-04-06,2.0375099182128906,2.0385799407958984,2.01311993598938,2.0379199981689453,0
2020-04-07,1.9989900588989258,2.007319927215576,1.9870799779891968,2.000339984893799,0
2020-04-08,2.00396990776062,2.0112500190734863,1.9901800155639648,2.0049901008605957,0
2020-04-09,1.9873100519180298,1.9984899759292603,1.9728699922561646,1.9872000217437744,0
2020-04-10,1.966230034828186,1.9719200134277344,1.957800030708313,1.9662699699401855,0
2020-04-13,1.9652400016784668,1.9721100330352783,1.9594000577926636,1.966599941253662,0
2020-04-14,1.9563100337982178,1.9690099954605103,1.95169997215271,1.95632004737854,0
2020-04-15,1.9617899656295776,1.9841400384902954,1.9616700410842896,1.9620699882507324,0
2020-04-16,1.984220027923584,1.9892200231552124,1.9708399772644043,1.9843000173568726,0
2020-04-17,1.962980031967163,1.9689500331878662,1.9591000080108643,1.9634699821472168,0
2020-04-20,1.9694000482559204,1.9694000482559204,1.9492599964141846,1.9692200422286987,0
2020-04-21,1.9601600170135498,1.9726799726486206,1.9487199783325195,1.960510015487671,0
2020-04-22,1.953410029411316,1.9578700065612793,1.9412699937820435,1.9542200565338135,0
2020-04-23,1.9562499523162842,1.9582200050354004,1.9342999458312988,1.9565399885177612,0
2020-04-24,1.9364900588989258,1.9457499980926514,1.9331899881362915,1.936669945716858,0
2020-04-27,1.9334100484848022,1.9335099458694458,1.9194799661636353,1.932960033416748,0
2020-04-28,1.9255900382995605,1.9285099506378174,1.9134399890899658,1.9260400533676147,0
2020-04-29,1.9118900299072266,1.912660002708435,1.9003700017929077,1.9122200012207031,0
2020-04-30,1.9027999639511108,1.9323300123214722,1.899049997329712,1.9024900197982788,0
2020-05-01,1.9365299940109253,1.9493099451065063,1.9365299940109253,1.9366400241851807,0
2020-05-04,1.9526900053024292,1.952970027923584,1.9339900016784668,1.9528299570083618,0
2020-05-05,1.9363000392913818,1.9363600015640259,1.9270999431610107,1.936560034751892,0
2020-05-06,1.9342199563980103,1.937399983406067,1.9189300537109375,1.9341100454330444,0
2020-05-07,1.9262299537658691,1.9271999597549438,1.8984999656677246,1.9282599687576294,0
2020-05-08,1.9024900197982788,1.9064799547195435,1.8945000171661377,1.902940034866333,0
2020-05-11,1.8997299671173096,1.9061100482940674,1.8946599960327148,1.8993799686431885,0
2020-05-12,1.9013099670410156,1.9122799634933472,1.889009952545166,1.9014999866485596,0
2020-05-13,1.8974100351333618,1.8990999460220337,1.8870199918746948,1.898069977760315,0
2020-05-14,1.8968700170516968,1.901419997215271,1.8919099569320679,1.896239995956421,0
2020-05-15,1.8903499841690063,1.8967100381851196,1.8849400281906128,1.8903000354766846,0
2020-05-18,1.8803999423980713,1.8830699920654297,1.8739999532699585,1.8806899785995483,0
2020-05-19,1.8698999881744385,1.872630000114441,1.8636800050735474,1.8696000576019287,0
2020-05-20,1.8731600046157837,1.8742799758911133,1.8544299602508545,1.8737000226974487,0
2020-05-21,1.8562699556350708,1.865470051765442,1.8543000221252441,1.8560999631881714,0
2020-05-22,1.8608200550079346,1.8718299865722656,1.8604999780654907,1.8611500263214111,0
2020-05-25,1.8611400127410889,1.866629958152771,1.8603999614715576,1.8614699840545654,0
2020-05-26,1.8628100156784058,1.8645000457763672,1.8546899557113647,1.8633500337600708,0
2020-05-27,1.8555400371551514,1.8624600172042847,1.8453700542449951,1.855239987373352,0
2020-05-28,1.8521499633789062,1.8588900566101074,1.8480199575424194,1.8522800207138062,0
2020-05-29,1.8569300174713135,1.8657300472259521,1.8462799787521362,1.857200026512146,0
2020-06-01,1.8537299633026123,1.8543599843978882,1.834439992904663,1.853790044784546,0
2020-06-02,1.8394999504089355,1.845229983329773,1.8213900327682495,1.8402899503707886,0
2020-06-03,1.818809986114502,1.8313599824905396,1.8058799505233765,1.8193600177764893,0
2020-06-04,1.8145999908447266,1.8197300434112549,1.806130051612854,1.8147000074386597,0
2020-06-05,1.8159300088882446,1.8240400552749634,1.8059300184249878,1.8166300058364868,0
2020-06-08,1.818269968032837,1.8244199752807617,1.8098000288009644,1.8171199560165405,0
2020-06-09,1.813420057296753,1.8323899507522583,1.811269998550415,1.8128600120544434,0
2020-06-10,1.8313900232315063,1.8331999778747559,1.819350004196167,1.8313100337982178,0
2020-06-11,1.8245099782943726,1.8359800577163696,1.822700023651123,1.823830008506775,0
2020-06-12,1.8408600091934204,1.8448699712753296,1.8248000144958496,1.8407399654388428,0
2020-06-15,1.8319799900054932,1.8422000408172607,1.8282999992370605,1.8326400518417358,0
2020-06-16,1.8152400255203247,1.8373199701309204,1.8150399923324585,1.8159899711608887,0
2020-06-17,1.8248800039291382,1.830489993095398,1.8136500120162964,1.8249800205230713,0
2020-06-18,1.8250000476837158,1.8313299417495728,1.8085800409317017,1.8253999948501587,0
2020-06-19,1.8114999532699585,1.815000057220459,1.795009970664978,1.811900019645691,0
2020-06-22,1.809499979019165,1.809499979019165,1.8009179830551147,1.8096200227737427,0
2020-06-23,1.803689956665039,1.8127199411392212,1.791849970817566,1.803320050239563,0
2020-06-24,1.8038300275802612,1.8126100301742554,1.8004399538040161,1.804419994354248,0
2020-06-25,1.8098599910736084,1.812119960784912,1.8035999536514282,1.810189962387085,0
2020-06-26,1.8034100532531738,1.8083900213241577,1.7976000308990479,1.8035000562667847,0
2020-06-29,1.798259973526001,1.8002300262451172,1.7891000509262085,1.798509955406189,0
2020-06-30,1.791759967803955,1.7960200309753418,1.7866699695587158,1.7911299467086792,0
2020-07-01,1.7951099872589111,1.8034199476242065,1.7911399602890015,1.7951300144195557,0
2020-07-02,1.8032900094985962,1.8089699745178223,1.8004300594329834,1.8034000396728516,0
2020-07-03,1.801360011100769,1.8018699884414673,1.7940399646759033,1.8014800548553467,0
2020-07-06,1.7956700325012207,1.7974900007247925,1.7885799407958984,1.7953699827194214,0
2020-07-07,1.7921600341796875,1.805209994316101,1.7891199588775635,1.7908999919891357,0
2020-07-08,1.8069100379943848,1.8104100227355957,1.8035600185394287,1.8065099716186523,0
2020-07-09,1.8054699897766113,1.8137799501419067,1.8049700260162354,1.8051999807357788,0
2020-07-10,1.8111000061035156,1.8195099830627441,1.8111000061035156,1.8112399578094482,0
2020-07-13,1.8171099424362183,1.81905996799469,1.8049099445343018,1.81659996509552,0
2020-07-14,1.8089699745178223,1.8105800151824951,1.7978500127792358,1.808899998664856,0
2020-07-15,1.7987699508666992,1.8017499446868896,1.7934999465942383,1.7987699508666992,0
2020-07-16,1.7966400384902954,1.8013999462127686,1.7932300567626953,1.7967000007629395,0
2020-07-17,1.800130009651184,1.8007800579071045,1.7932000160217285,1.7997000217437744,0
2020-07-20,1.794700026512146,1.8064500093460083,1.7926700115203857,1.7948600053787231,0
2020-07-21,1.8026399612426758,1.8054499626159668,1.787750005722046,1.8027000427246094,0
2020-07-22,1.7834399938583374,1.7864999771118164,1.769629955291748,1.783959984779358,0
2020-07-23,1.7831699848175049,1.7903800010681152,1.7762999534606934,1.7829999923706055,0
2020-07-24,1.7930899858474731,1.8034000396728516,1.790779948234558,1.7926000356674194,0
2020-07-27,1.80308997631073,1.806839942932129,1.7948999404907227,1.8024499416351318,0
2020-07-28,1.8004599809646606,1.8088500499725342,1.7970399856567383,1.8002699613571167,0
2020-07-29,1.8050700426101685,1.8105599880218506,1.8023099899291992,1.8052400350570679,0
2020-07-30,1.8096400499343872,1.8332600593566895,1.8072600364685059,1.809999942779541,0
2020-07-31,1.821079969406128,1.8351399898529053,1.8175899982452393,1.8208800554275513,0
2020-08-03,1.8327000141143799,1.8403600454330444,1.8307900428771973,1.8330169916152954,0
2020-08-04,1.8375500440597534,1.8385900259017944,1.8232100009918213,1.8372999429702759,0
2020-08-05,1.8232899904251099,1.8243299722671509,1.815999984741211,1.8231699466705322,0
2020-08-06,1.823099970817566,1.8350000381469727,1.8180500268936157,1.8231300115585327,0
2020-08-07,1.8165500164031982,1.8220499753952026,1.8139899969100952,1.81673002243042,0
2020-08-10,1.8233000040054321,1.828950047492981,1.8223999738693237,1.8235299587249756,0
2020-08-11,1.8272900581359863,1.8304100036621094,1.8213000297546387,1.827299952507019,0
2020-08-12,1.8267500400543213,1.8323500156402588,1.8176000118255615,1.8263299465179443,0
2020-08-13,1.8202600479125977,1.829759955406189,1.8180700540542603,1.8210099935531616,0
2020-08-14,1.8282599449157715,1.8351900577545166,1.82492995262146,1.8282099962234497,0
2020-08-17,1.8219000101089478,1.82614004611969,1.8127000331878662,1.822029948234558,0
2020-08-18,1.8165899515151978,1.8302799463272095,1.8157999515533447,1.816499948501587,0
2020-08-19,1.8269000053405762,1.8299100399017334,1.8161200284957886,1.8266299962997437,0
2020-08-20,1.82423996925354,1.8380800485610962,1.8210500478744507,1.8241100311279297,0
2020-08-21,1.8345799446105957,1.84089994430542,1.8253999948501587,1.8344999551773071,0
2020-08-24,1.8282300233840942,1.8290400505065918,1.8210999965667725,1.8282999992370605,0
2020-08-25,1.8232200145721436,1.8317300081253052,1.821679949760437,1.8231199979782104,0
2020-08-26,1.826550006866455,1.8283499479293823,1.8240599632263184,1.8265000581741333,0
2020-08-27,1.8239599466323853,1.826300024986267,1.8177200555801392,1.824120044708252,0
2020-08-28,1.8154699802398682,1.8205300569534302,1.8082499504089355,1.8150899410247803,0
2020-08-31,1.8118400573730469,1.8163000345230103,1.8070000410079956,1.8115999698638916,0
2020-09-01,1.810610055923462,1.825850009918213,1.808769941329956,1.8111399412155151,0
2020-09-02,1.8162000179290771,1.8222500085830688,1.8136600255966187,1.815600037574768,0
2020-09-03,1.821429967880249,1.8244500160217285,1.8160500526428223,1.8207900524139404,0
2020-09-04,1.8275500535964966,1.8277100324630737,1.8186299800872803,1.8284000158309937,0
2020-09-07,1.8193999528884888,1.8193999528884888,1.8055700063705444,1.8186500072479248,0
2020-09-08,1.8076900243759155,1.8077499866485596,1.796339988708496,1.8077490329742432,0
2020-09-09,1.7984800338745117,1.7984800338745117,1.7818399667739868,1.798509955406189,0
2020-09-10,1.7862999439239502,1.7922300100326538,1.7628599405288696,1.7862399816513062,0
2020-09-11,1.7631200551986694,1.7634700536727905,1.749500036239624,1.763759970664978,0
2020-09-14,1.7585200071334839,1.771440029144287,1.7581000328063965,1.7588000297546387,0
2020-09-15,1.7640860080718994,1.7652900218963623,1.7538000345230103,1.7637499570846558,0
2020-09-16,1.7657899856567383,1.774440050125122,1.7590199708938599,1.7656899690628052,0
2020-09-17,1.776129961013794,1.7836600542068481,1.762760043144226,1.7761600017547607,0
2020-09-18,1.7741299867630005,1.7801400423049927,1.768399953842163,1.7741299867630005,0
2020-09-21,1.7730400562286377,1.7775299549102783,1.7634400129318237,1.7730200290679932,0
2020-09-22,1.7729500532150269,1.7817699909210205,1.7699999809265137,1.7731200456619263,0
2020-09-23,1.7762399911880493,1.7977999448776245,1.7762399911880493,1.776170015335083,0
2020-09-24,1.798259973526001,1.817639946937561,1.798259973526001,1.798359990119934,0
2020-09-25,1.8078999519348145,1.8124300241470337,1.8027700185775757,1.8075200319290161,0
2020-09-28,1.812559962272644,1.8281500339508057,1.8079999685287476,1.8128000497817993,0
2020-09-29,1.8145699501037598,1.8167799711227417,1.802299976348877,1.8141200542449951,0
2020-09-30,1.8002500534057617,1.806820034980774,1.798799991607666,1.8007999658584595,0
2020-10-01,1.8015199899673462,1.8052799701690674,1.785140037536621,1.8015799522399902,0
2020-10-02,1.7941900491714478,1.811310052871704,1.7935999631881714,1.7941999435424805,0
2020-10-05,1.8020000457763672,1.80771005153656,1.7993799448013306,1.8021199703216553,0
2020-10-06,1.806339979171753,1.8166500329971313,1.8031699657440186,1.805999994277954,0
2020-10-07,1.8118799924850464,1.8135000467300415,1.8008699417114258,1.8119900226593018,0
2020-10-08,1.8098499774932861,1.812849998474121,1.801259994506836,1.8097699880599976,0
2020-10-09,1.8030999898910522,1.8051700592041016,1.7960000038146973,1.8034100532531738,0
2020-10-12,1.8035800457000732,1.8141599893569946,1.8016400337219238,1.8035000562667847,0
2020-10-13,1.812250018119812,1.8196200132369995,1.8085800409317017,1.812119960784912,0
2020-10-14,1.8048700094223022,1.8194400072097778,1.7967100143432617,1.805299997329712,0
2020-10-15,1.8218400478363037,1.8331199884414673,1.821679949760437,1.8212499618530273,0
2020-10-16,1.8200299739837646,1.8286000490188599,1.8165099620819092,1.8200099468231201,0
2020-10-19,1.8222899436950684,1.8339500427246094,1.8198399543762207,1.8222500085830688,0
2020-10-20,1.8350199460983276,1.8447699546813965,1.8342000246047974,1.835669994354248,0
2020-10-21,1.8375400304794312,1.8482500314712524,1.832200050354004,1.8372999429702759,0
2020-10-22,1.8481700420379639,1.852489948272705,1.8403199911117554,1.8476500511169434,0
2020-10-23,1.8348400592803955,1.8378700017929077,1.8275619745254517,1.8349800109863281,0
2020-10-26,1.8302700519561768,1.8314100503921509,1.824120044708252,1.8299700021743774,0
2020-10-27,1.8281099796295166,1.8306299448013306,1.824280023574829,1.8286900520324707,0
2020-10-28,1.8298799991607666,1.8439199924468994,1.821869969367981,1.8292200565338135,0
2020-10-29,1.8407299518585205,1.849020004272461,1.8347400426864624,1.8408199548721313,0
2020-10-30,1.837630033493042,1.8438899517059326,1.832800030708313,1.8372999429702759,0
2020-11-02,1.8440500497817993,1.8453799486160278,1.8297899961471558,1.8443700075149536,0
2020-11-03,1.8319000005722046,1.8375699520111084,1.8204900026321411,1.8319400548934937,0
2020-11-04,1.8243299722671509,1.8360400199890137,1.8086700439453125,1.8227100372314453,0
2020-11-05,1.8059899806976318,1.8131999969482422,1.800819993019104,1.805649995803833,0
2020-11-06,1.8089300394058228,1.8123500347137451,1.8041900396347046,1.8085600137710571,0
2020-11-09,1.80826997756958,1.8123400211334229,1.7939499616622925,1.8087199926376343,0
2020-11-10,1.809059977531433,1.826259970664978,1.8072700500488281,1.8089599609375,0
2020-11-11,1.820520043373108,1.8236199617385864,1.8137799501419067,1.8209600448608398,0
2020-11-12,1.8154300451278687,1.8178199529647827,1.8070399761199951,1.8149399757385254,0
2020-11-13,1.8121099472045898,1.8187899589538574,1.812059998512268,1.8122199773788452,0
2020-11-16,1.813889980316162,1.8154300451278687,1.7991100549697876,1.8131999969482422,0
2020-11-17,1.8063199520111084,1.8178000450134277,1.801900029182434,1.8060100078582764,0
2020-11-18,1.8166999816894531,1.8215199708938599,1.8135499954223633,1.8168200254440308,0
2020-11-19,1.8154200315475464,1.823199987411499,1.813099980354309,1.815459966659546,0
2020-11-20,1.8217600584030151,1.8226250410079956,1.8144299983978271,1.8224400281906128,0
2020-11-23,1.8190200328826904,1.8312300443649292,1.8172999620437622,1.8186099529266357,0
2020-11-24,1.8261200189590454,1.8268500566482544,1.814769983291626,1.8267600536346436,0
2020-11-25,1.813979983329773,1.8220139741897583,1.8121000528335571,1.8138200044631958,0
2020-11-26,1.8175090551376343,1.8199700117111206,1.8101199865341187,1.8173999786376953,0
2020-11-27,1.8149800300598145,1.8160500526428223,1.8002300262451172,1.8149700164794922,0
2020-11-30,1.8009799718856812,1.816390037536621,1.8001899719238281,1.8014400005340576,0
2020-12-01,1.8120499849319458,1.8246699571609497,1.8114399909973145,1.8126100301742554,0
2020-12-02,1.818660020828247,1.82082998752594,1.8042000532150269,1.8183799982070923,0
2020-12-03,1.8032599687576294,1.8144400119781494,1.8015999794006348,1.8029600381851196,0
2020-12-04,1.8083699941635132,1.8213800191879272,1.8079400062561035,1.8086600303649902,0
2020-12-07,1.8051799535751343,1.8083000183105469,1.786810040473938,1.8052300214767456,0
2020-12-08,1.8009099960327148,1.8028700351715088,1.791700005531311,1.8003000020980835,0
2020-12-09,1.8038699626922607,1.8041800260543823,1.794260025024414,1.8038699626922607,0
2020-12-10,1.7977700233459473,1.798550009727478,1.7651599645614624,1.7972700595855713,0
2020-12-11,1.767899990081787,1.767899990081787,1.7429900169372559,1.7675399780273438,0
2020-12-14,1.7637399435043335,1.77593994140625,1.763569951057434,1.7635400295257568,0
2020-12-15,1.7682000398635864,1.7819199562072754,1.7666200399398804,1.7684199810028076,0
2020-12-16,1.778880000114441,1.790429949760437,1.7785999774932861,1.7792799472808838,0
2020-12-17,1.7833000421524048,1.786370038986206,1.7779899835586548,1.783400058746338,0
2020-12-18,1.7820199728012085,1.7834500074386597,1.77114999294281,1.7817000150680542,0
2020-12-21,1.766160011291504,1.7712700366973877,1.7592400312423706,1.7662700414657593,0
2020-12-22,1.7750500440597534,1.7835899591445923,1.769469976425171,1.7752799987792969,0
2020-12-23,1.7744200229644775,1.7867799997329712,1.7720999717712402,1.7742700576782227,0
2020-12-24,1.7817800045013428,1.792490005493164,1.7805999517440796,1.7816100120544434,0
2020-12-25,1.776900053024292,1.790310025215149,1.6357300281524658,1.776900053024292,0
2020-12-28,1.7826600074768066,1.78288996219635,1.7758500576019287,1.7828500270843506,0
2020-12-29,1.7743200063705444,1.7790000438690186,1.770400047302246,1.7743699550628662,0
2020-12-30,1.7732399702072144,1.776129961013794,1.7676500082015991,1.7738399505615234,0
2020-12-31,1.7724800109863281,1.774649977684021,1.7628599405288696,1.7724900245666504,0
2021-01-01,1.7564300298690796,1.7766000032424927,1.5002080202102661,1.760409951210022,0
2021-01-04,1.7741700410842896,1.7789299488067627,1.7634899616241455,1.7741999626159668,0
2021-01-05,1.7694499492645264,1.7705800533294678,1.7568399906158447,1.7694000005722046,0
2021-01-06,1.7551599740982056,1.757680058479309,1.743280053138733,1.754699945449829,0
2021-01-07,1.7428799867630005,1.7563199996948242,1.7416199445724487,1.742959976196289,0
2021-01-08,1.7465100288391113,1.7500499486923218,1.74399995803833,1.746340036392212,0
2021-01-11,1.750380039215088,1.755020022392273,1.7477500438690186,1.7513999938964844,0
2021-01-12,1.7544000148773193,1.7651300430297852,1.7536699771881104,1.7544100284576416,0
2021-01-13,1.7578699588775635,1.7691700458526611,1.7572530508041382,1.757699966430664,0
2021-01-14,1.7616000175476074,1.7630200386047363,1.7558599710464478,1.7616000175476074,0
2021-01-15,1.7595000267028809,1.768049955368042,1.7581900358200073,1.759529948234558,0
2021-01-18,1.7660599946975708,1.7671699523925781,1.7630300521850586,1.7653800249099731,0
2021-01-19,1.7671500444412231,1.7696000337600708,1.7617000341415405,1.7670400142669678,0
2021-01-20,1.7689800262451172,1.773110032081604,1.7587599754333496,1.7690600156784058,0
2021-01-21,1.7620099782943726,1.770259976387024,1.7589999437332153,1.7621400356292725,0
2021-01-22,1.7690099477767944,1.7737499475479126,1.7668299674987793,1.7688000202178955,0
2021-01-25,1.7738800048828125,1.7765899896621704,1.769129991531372,1.7739900350570679,0
2021-01-26,1.7727400064468384,1.7765400409698486,1.770359992980957,1.7725000381469727,0
2021-01-27,1.7721600532531738,1.7864500284194946,1.7708899974822998,1.7725000381469727,0
2021-01-28,1.786769986152649,1.7968699932098389,1.7866599559783936,1.7867900133132935,0
2021-01-29,1.7889800071716309,1.7936500310897827,1.7836999893188477,1.7892999649047852,0
2021-02-01,1.7973040342330933,1.7996100187301636,1.7923699617385864,1.7973999977111816,0
2021-02-02,1.7914199829101562,1.8014299869537354,1.7869999408721924,1.7913999557495117,0
2021-02-03,1.7953699827194214,1.7979799509048462,1.7888000011444092,1.7954000234603882,0
2021-02-04,1.7874699831008911,1.799630045890808,1.7791099548339844,1.7877399921417236,0
2021-02-05,1.7986700534820557,1.802090048789978,1.791100025177002,1.7989599704742432,0
2021-02-08,1.7890199422836304,1.7901599407196045,1.7816699743270874,1.7888699769973755,0
2021-02-09,1.7834199666976929,1.788290023803711,1.7810699939727783,1.7828999757766724,0
2021-02-10,1.7843799591064453,1.7923500537872314,1.7832000255584717,1.7847199440002441,0
2021-02-11,1.7904399633407593,1.792330026626587,1.779170036315918,1.7901699542999268,0
2021-02-12,1.7816799879074097,1.7887699604034424,1.7801300287246704,1.7816699743270874,0
2021-02-15,1.786329984664917,1.7892199754714966,1.7841240167617798,1.7862999439239502,0
2021-02-16,1.7866599559783936,1.7929799556732178,1.785580039024353,1.7868000268936157,0
2021-02-17,1.7948800325393677,1.7948800325393677,1.7879799604415894,1.7945899963378906,0
2021-02-18,1.7872300148010254,1.8019599914550781,1.7850600481033325,1.7866400480270386,0
2021-02-19,1.7975900173187256,1.7992099523544312,1.7802200317382812,1.7981799840927124,0
2021-02-22,1.779360055923462,1.7813199758529663,1.7762999534606934,1.778630018234253,0
2021-02-23,1.7773699760437012,1.7845799922943115,1.7746700048446655,1.7775599956512451,0
2021-02-24,1.7852799892425537,1.7930400371551514,1.7768900394439697,1.7851799726486206,0
2021-02-25,1.7735600471496582,1.7787599563598633,1.7689399719238281,1.7731800079345703,0
2021-02-26,1.780060052871704,1.807960033416748,1.7769999504089355,1.7798000574111938,0
2021-03-01,1.802459955215454,1.8078800439834595,1.7902300357818604,1.802150011062622,0
2021-03-02,1.7918800115585327,1.7945899963378906,1.782420039176941,1.792009949684143,0
2021-03-03,1.7829899787902832,1.794160008430481,1.7800899744033813,1.7831599712371826,0
2021-03-04,1.7954200506210327,1.7970999479293823,1.786389946937561,1.7949399948120117,0
2021-03-05,1.8002099990844727,1.808210015296936,1.7970600128173828,1.8003000020980835,0
2021-03-08,1.7965600490570068,1.8095999956130981,1.7936999797821045,1.7968900203704834,0
2021-03-09,1.8053200244903564,1.811229944229126,1.7988500595092773,1.8052400350570679,0
2021-03-10,1.7999399900436401,1.8072500228881836,1.7989100217819214,1.7996400594711304,0
2021-03-11,1.8016400337219238,1.8023099899291992,1.792389988899231,1.8016999959945679,0
2021-03-12,1.7963299751281738,1.7996799945831299,1.7905700206756592,1.7962900400161743,0
