Date,Ticker,Close
2007-12-04,JNK,40.735721588134766
2007-12-04,TLT,55.42293930053711
2007-12-05,JNK,40.744224548339844
2007-12-05,TLT,54.76188659667969
2007-12-06,JNK,40.642154693603516
2007-12-06,TLT,54.2822380065918
2007-12-07,JNK,40.667640686035156
2007-12-07,TLT,53.67382049560547
2007-12-10,JNK,40.863319396972656
2007-12-10,TLT,53.352073669433594
2007-12-11,JNK,40.82928466796875
2007-12-11,TLT,54.39918899536133
2007-12-12,JNK,40.727195739746094
2007-12-12,TLT,53.83758544921875
2007-12-13,JNK,40.735721588134766
2007-12-13,TLT,53.252628326416016
2007-12-14,JNK,40.735721588134766
2007-12-14,TLT,53.006893157958984
2007-12-17,JNK,40.769752502441406
2007-12-17,TLT,53.480796813964844
2007-12-18,JNK,40.880313873291016
2007-12-18,TLT,53.825897216796875
2007-12-19,JNK,40.85478210449219
2007-12-19,TLT,54.539608001708984
2007-12-20,JNK,40.837772369384766
2007-12-20,TLT,54.422576904296875
2007-12-21,JNK,40.769752502441406
2007-12-21,TLT,53.62697219848633
2007-12-24,JNK,40.71873092651367
2007-12-24,TLT,53.37543869018555
2007-12-26,JNK,40.701690673828125
2007-12-26,TLT,52.90746307373047
2007-12-27,JNK,40.701690673828125
2007-12-27,TLT,53.48421859741211
2007-12-28,JNK,41.037601470947266
2007-12-28,TLT,54.318294525146484
2007-12-31,JNK,41.020484924316406
2007-12-31,TLT,54.6472282409668
2008-01-02,JNK,41.10614776611328
2008-01-02,TLT,55.43423080444336
2008-01-03,JNK,40.74624252319336
2008-01-03,TLT,55.35788345336914
2008-01-04,JNK,40.36061477661133
2008-01-04,TLT,55.36963653564453
2008-01-07,JNK,40.59199905395508
2008-01-07,TLT,55.61049270629883
2008-01-08,JNK,40.69483184814453
2008-01-08,TLT,55.545867919921875
2008-01-09,JNK,40.300655364990234
2008-01-09,TLT,55.65161895751953
2008-01-10,JNK,40.077842712402344
2008-01-10,TLT,54.899757385253906
2008-01-11,JNK,39.9150505065918
2008-01-11,TLT,55.32853317260742
2008-01-14,JNK,39.93218994140625
2008-01-14,TLT,55.534095764160156
2008-01-15,JNK,39.74366760253906
2008-01-15,TLT,56.15669631958008
2008-01-16,JNK,39.95789337158203
2008-01-16,TLT,55.75141906738281
2008-01-17,JNK,39.33233642578125
2008-01-17,TLT,56.473854064941406
2008-01-18,JNK,39.35803985595703
2008-01-18,TLT,56.086181640625
2008-01-22,JNK,39.40947341918945
2008-01-22,TLT,56.68531036376953
2008-01-23,JNK,39.4008903503418
2008-01-23,TLT,56.55611038208008
2008-01-24,JNK,39.31520462036133
2008-01-24,TLT,55.4224967956543
2008-01-25,JNK,38.878173828125
2008-01-25,TLT,56.35639572143555
2008-01-28,JNK,39.19522476196289
2008-01-28,TLT,56.14492416381836
2008-01-29,JNK,39.24664306640625
2008-01-29,TLT,55.7631721496582
2008-01-30,JNK,39.93218994140625
2008-01-30,TLT,55.398963928222656
2008-01-31,JNK,40.06068420410156
2008-01-31,TLT,55.79252243041992
2008-02-01,JNK,40.26947021484375
2008-02-01,TLT,56.12791442871094
2008-02-04,JNK,39.674320220947266
2008-02-04,TLT,55.55027389526367
2008-02-05,JNK,39.56217956542969
2008-02-05,TLT,55.97468185424805
2008-02-06,JNK,39.458709716796875
2008-02-06,TLT,55.80375289916992
2008-02-07,JNK,39.19135284423828
2008-02-07,TLT,54.60135269165039
2008-02-08,JNK,39.139564514160156
2008-02-08,TLT,55.226112365722656
2008-02-11,JNK,39.01019287109375
2008-02-11,TLT,55.455997467041016
2008-02-12,JNK,39.11372756958008
2008-02-12,TLT,55.12593460083008
2008-02-13,JNK,39.07054901123047
2008-02-13,TLT,54.542396545410156
2008-02-14,JNK,39.11372756958008
2008-02-14,TLT,53.74087142944336
2008-02-15,JNK,38.94123840332031
2008-02-15,TLT,54.153404235839844
2008-02-19,JNK,39.130950927734375
2008-02-19,TLT,53.60527420043945
2008-02-20,JNK,39.07054901123047
2008-02-20,TLT,53.976627349853516
2008-02-21,JNK,38.94983673095703
2008-02-21,TLT,54.5483283996582
2008-02-22,JNK,38.9757194519043
2008-02-22,TLT,54.23594665527344
2008-02-25,JNK,38.898067474365234
2008-02-25,TLT,53.68193435668945
2008-02-26,JNK,38.9757194519043
2008-02-26,TLT,53.699588775634766
2008-02-27,JNK,38.85496520996094
2008-02-27,TLT,53.74675369262695
2008-02-28,JNK,38.846351623535156
2008-02-28,TLT,54.701541900634766
2008-02-29,JNK,38.682472229003906
2008-02-29,TLT,55.53852844238281
2008-03-03,JNK,38.89695739746094
2008-03-03,TLT,55.39530563354492
2008-03-04,JNK,38.775386810302734
2008-03-04,TLT,54.85700225830078
2008-03-05,JNK,38.82749557495117
2008-03-05,TLT,54.20036697387695
2008-03-06,JNK,38.81012725830078
2008-03-06,TLT,54.490230560302734
2008-03-07,JNK,38.69720458984375
2008-03-07,TLT,54.561187744140625
2008-03-10,JNK,38.601715087890625
2008-03-10,TLT,55.365779876708984
2008-03-11,JNK,38.645137786865234
2008-03-11,TLT,54.89250183105469
2008-03-12,JNK,38.471473693847656
2008-03-12,TLT,55.95143508911133
2008-03-13,JNK,38.21090316772461
2008-03-13,TLT,55.51367950439453
2008-03-14,JNK,37.85488510131836
2008-03-14,TLT,56.19987487792969
2008-03-17,JNK,37.68983840942383
2008-03-17,TLT,56.63173294067383
2008-03-18,JNK,37.993778228759766
2008-03-18,TLT,56.41286087036133
2008-03-19,JNK,37.906951904296875
2008-03-19,TLT,57.34758758544922
2008-03-20,JNK,38.1588020324707
2008-03-20,TLT,57.489524841308594
2008-03-24,JNK,38.43668746948242
2008-03-24,TLT,56.37739181518555
2008-03-25,JNK,38.62776565551758
2008-03-25,TLT,56.613990783691406
2008-03-26,JNK,38.66250228881836
2008-03-26,TLT,56.37739181518555
2008-03-27,JNK,38.61908721923828
2008-03-27,TLT,55.98102569580078
2008-03-28,JNK,38.86223220825195
2008-03-28,TLT,56.525272369384766
2008-03-31,JNK,38.86223220825195
2008-03-31,TLT,56.72633743286133
2008-04-01,JNK,38.943641662597656
2008-04-01,TLT,55.803199768066406
2008-04-02,JNK,38.777286529541016
2008-04-02,TLT,55.92200469970703
2008-04-03,JNK,38.90864181518555
2008-04-03,TLT,56.046756744384766
2008-04-04,JNK,39.127525329589844
2008-04-04,TLT,56.55769729614258
2008-04-07,JNK,39.21506881713867
2008-04-07,TLT,56.26062774658203
2008-04-08,JNK,39.468971252441406
2008-04-08,TLT,56.06458282470703
2008-04-09,JNK,39.39018249511719
2008-04-09,TLT,56.64677810668945
2008-04-10,JNK,39.54778289794922
2008-04-10,TLT,56.45667266845703
2008-04-11,JNK,39.337642669677734
2008-04-11,TLT,56.83689498901367
2008-04-14,JNK,39.355159759521484
2008-04-14,TLT,56.50418472290039
2008-04-15,JNK,39.38142395019531
2008-04-15,TLT,55.803199768066406
2008-04-16,JNK,39.477725982666016
2008-04-16,TLT,55.25661849975586
2008-04-17,JNK,39.61781692504883
2008-04-17,TLT,55.161529541015625
2008-04-18,JNK,39.906742095947266
2008-04-18,TLT,55.1140251159668
2008-04-21,JNK,39.88922119140625
2008-04-21,TLT,55.333831787109375
2008-04-22,JNK,40.01180648803711
2008-04-22,TLT,55.523963928222656
2008-04-23,JNK,40.151885986328125
2008-04-23,TLT,55.33978271484375
2008-04-24,JNK,40.11687469482422
2008-04-24,TLT,54.87042999267578
2008-04-25,JNK,40.099342346191406
2008-04-25,TLT,54.54963684082031
2008-04-28,JNK,40.291969299316406
2008-04-28,TLT,54.71599578857422
2008-04-29,JNK,40.31825256347656
2008-04-29,TLT,54.92392349243164
2008-04-30,JNK,40.30946350097656
2008-04-30,TLT,55.316017150878906
2008-05-01,JNK,40.871299743652344
2008-05-01,TLT,55.31955337524414
2008-05-02,JNK,40.54496383666992
2008-05-02,TLT,54.62199783325195
2008-05-05,JNK,40.66845703125
2008-05-05,TLT,54.62199783325195
2008-05-06,JNK,40.46558380126953
2008-05-06,TLT,54.22850036621094
2008-05-07,JNK,40.50086212158203
2008-05-07,TLT,54.46101760864258
2008-05-08,JNK,40.50086212158203
2008-05-08,TLT,54.949920654296875
2008-05-09,JNK,40.3597526550293
2008-05-09,TLT,55.15264129638672
2008-05-12,JNK,40.536155700683594
2008-05-12,TLT,55.06914520263672
2008-05-13,JNK,40.395023345947266
2008-05-13,TLT,54.46693801879883
2008-05-14,JNK,40.395023345947266
2008-05-14,TLT,54.49079513549805
2008-05-15,JNK,40.536155700683594
2008-05-15,TLT,54.98569869995117
2008-05-16,JNK,40.50086212158203
2008-05-16,TLT,54.75912094116211
2008-05-19,JNK,40.7302131652832
2008-05-19,TLT,54.830665588378906
2008-05-20,JNK,40.66845703125
2008-05-20,TLT,55.11682891845703
2008-05-21,JNK,40.69492721557617
2008-05-21,TLT,55.128807067871094
2008-05-22,JNK,40.47441482543945
2008-05-22,TLT,54.47888946533203
2008-05-23,JNK,39.95406723022461
2008-05-23,TLT,54.71739196777344
2008-05-27,JNK,39.95406723022461
2008-05-27,TLT,54.34772491455078
2008-05-28,JNK,39.88349151611328
2008-05-28,TLT,53.86474609375
2008-05-29,JNK,40.16573715209961
2008-05-29,TLT,53.477195739746094
2008-05-30,JNK,40.46558380126953
2008-05-30,TLT,53.8289794921875
2008-06-02,JNK,40.40070343017578
2008-06-02,TLT,54.03660202026367
2008-06-03,JNK,40.222923278808594
2008-06-03,TLT,54.42560958862305
2008-06-04,JNK,40.134071350097656
2008-06-04,TLT,53.94091796875
2008-06-05,JNK,40.36517333984375
2008-06-05,TLT,53.617740631103516
2008-06-06,JNK,40.35627365112305
2008-06-06,TLT,54.311927795410156
2008-06-09,JNK,40.32070541381836
2008-06-09,TLT,54.311927795410156
2008-06-10,JNK,40.25849151611328
2008-06-10,TLT,53.95884323120117
2008-06-11,JNK,40.24961471557617
2008-06-11,TLT,53.83315658569336
2008-06-12,JNK,40.30292892456055
2008-06-12,TLT,53.29459762573242
2008-06-13,JNK,40.15181350708008
2008-06-13,TLT,53.180877685546875
2008-06-16,JNK,40.240699768066406
2008-06-16,TLT,53.19290542602539
2008-06-17,JNK,40.285160064697266
2008-06-17,TLT,53.30058670043945
2008-06-18,JNK,40.01845932006836
2008-06-18,TLT,53.74935531616211
2008-06-19,JNK,39.8851318359375
2008-06-19,TLT,53.43224334716797
2008-06-20,JNK,39.787376403808594
2008-06-20,TLT,53.7433967590332
2008-06-23,JNK,39.66290283203125
2008-06-23,TLT,53.85710906982422
2008-06-24,JNK,39.00511932373047
2008-06-24,TLT,54.21613311767578
2008-06-25,JNK,39.02289962768555
2008-06-25,TLT,54.24005889892578
2008-06-26,JNK,38.889583587646484
