Datetime,Ticker,Close
2024-09-18 13:30:00+00:00,MSTR,130.41000366210938
2024-09-18 13:30:00+00:00,MSTU,2.4149999618530273
2024-09-18 14:30:00+00:00,MSTR,131.68499755859375
2024-09-18 14:30:00+00:00,MSTU,2.495999813079834
2024-09-18 15:30:00+00:00,MSTR,132.60000610351562
2024-09-18 15:30:00+00:00,MSTU,2.538990020751953
2024-09-18 16:30:00+00:00,MSTR,133.7324981689453
2024-09-18 16:30:00+00:00,MSTU,2.5809998512268066
2024-09-18 17:30:00+00:00,MSTR,137.0800018310547
2024-09-18 17:30:00+00:00,MSTU,2.700000047683716
2024-09-18 18:30:00+00:00,MSTR,133.8957061767578
2024-09-18 18:30:00+00:00,MSTU,2.515900135040283
2024-09-18 19:30:00+00:00,MSTR,132.6300048828125
2024-09-18 19:30:00+00:00,MSTU,2.5517001152038574
2024-09-19 13:30:00+00:00,MSTR,145.07749938964844
2024-09-19 13:30:00+00:00,MSTU,3.0315001010894775
2024-09-19 14:30:00+00:00,MSTR,146.12379455566406
2024-09-19 14:30:00+00:00,MSTU,3.072000026702881
2024-09-19 15:30:00+00:00,MSTR,146.30999755859375
2024-09-19 15:30:00+00:00,MSTU,3.0859999656677246
2024-09-19 16:30:00+00:00,MSTR,146.40989685058594
2024-09-19 16:30:00+00:00,MSTU,3.0809998512268066
2024-09-19 17:30:00+00:00,MSTR,147.6708984375
2024-09-19 17:30:00+00:00,MSTU,3.134999990463257
2024-09-19 18:30:00+00:00,MSTR,145.5800018310547
2024-09-19 18:30:00+00:00,MSTU,3.052999973297119
2024-09-19 19:30:00+00:00,MSTR,145.1199951171875
2024-09-19 19:30:00+00:00,MSTU,3.0160000324249268
2024-09-20 13:30:00+00:00,MSTR,145.80880737304688
2024-09-20 13:30:00+00:00,MSTU,3.056999921798706
2024-09-20 14:30:00+00:00,MSTR,145.02999877929688
2024-09-20 14:30:00+00:00,MSTU,3.0250000953674316
2024-09-20 15:30:00+00:00,MSTR,146.7100067138672
2024-09-20 15:30:00+00:00,MSTU,3.0999999046325684
2024-09-20 16:30:00+00:00,MSTR,144.55099487304688
2024-09-20 16:30:00+00:00,MSTU,3.011000156402588
2024-09-20 17:30:00+00:00,MSTR,144.92999267578125
2024-09-20 17:30:00+00:00,MSTU,3.0274500846862793
2024-09-20 18:30:00+00:00,MSTR,145.75999450683594
2024-09-20 18:30:00+00:00,MSTU,3.045140027999878
2024-09-20 19:30:00+00:00,MSTR,144.63999938964844
2024-09-20 19:30:00+00:00,MSTU,3.0073699951171875
2024-09-23 13:30:00+00:00,MSTR,150.02000427246094
2024-09-23 13:30:00+00:00,MSTU,3.234999895095825
2024-09-23 14:30:00+00:00,MSTR,148.7899932861328
2024-09-23 14:30:00+00:00,MSTU,3.181999921798706
2024-09-23 15:30:00+00:00,MSTR,149.24400329589844
2024-09-23 15:30:00+00:00,MSTU,3.2119898796081543
2024-09-23 16:30:00+00:00,MSTR,149.13999938964844
2024-09-23 16:30:00+00:00,MSTU,3.2004799842834473
2024-09-23 17:30:00+00:00,MSTR,149.60000610351562
2024-09-23 17:30:00+00:00,MSTU,3.220900058746338
2024-09-23 18:30:00+00:00,MSTR,149.52000427246094
2024-09-23 18:30:00+00:00,MSTU,3.2039999961853027
2024-09-23 19:30:00+00:00,MSTR,150.02999877929688
2024-09-23 19:30:00+00:00,MSTU,3.2300000190734863
2024-09-24 13:30:00+00:00,MSTR,148.61000061035156
2024-09-24 13:30:00+00:00,MSTU,3.1670000553131104
2024-09-24 14:30:00+00:00,MSTR,148.94500732421875
2024-09-24 14:30:00+00:00,MSTU,3.1849300861358643
2024-09-24 15:30:00+00:00,MSTR,147.48500061035156
2024-09-24 15:30:00+00:00,MSTU,3.1219899654388428
2024-09-24 16:30:00+00:00,MSTR,150.3000030517578
2024-09-24 16:30:00+00:00,MSTU,3.25600004196167
2024-09-24 17:30:00+00:00,MSTR,151.5800018310547
2024-09-24 17:30:00+00:00,MSTU,3.306999921798706
2024-09-24 18:30:00+00:00,MSTR,152.03500366210938
2024-09-24 18:30:00+00:00,MSTU,3.311119794845581
2024-09-24 19:30:00+00:00,MSTR,153.9199981689453
2024-09-24 19:30:00+00:00,MSTU,3.3919997215270996
2024-09-25 13:30:00+00:00,MSTR,155.61000061035156
2024-09-25 13:30:00+00:00,MSTU,3.4700000286102295
2024-09-25 14:30:00+00:00,MSTR,155.5500030517578
2024-09-25 14:30:00+00:00,MSTU,3.4900002479553223
2024-09-25 15:30:00+00:00,MSTR,155.4600067138672
2024-09-25 15:30:00+00:00,MSTU,3.4625000953674316
2024-09-25 16:30:00+00:00,MSTR,152.94410705566406
2024-09-25 16:30:00+00:00,MSTU,3.359989881515503
2024-09-25 17:30:00+00:00,MSTR,153.51499938964844
2024-09-25 17:30:00+00:00,MSTU,3.3778700828552246
2024-09-25 18:30:00+00:00,MSTR,152.8300018310547
2024-09-25 18:30:00+00:00,MSTU,3.3439998626708984
2024-09-25 19:30:00+00:00,MSTR,151.94000244140625
2024-09-25 19:30:00+00:00,MSTU,3.304999828338623
2024-09-26 13:30:00+00:00,MSTR,162.24949645996094
2024-09-26 13:30:00+00:00,MSTU,3.7300000190734863
2024-09-26 14:30:00+00:00,MSTR,164.1199951171875
2024-09-26 14:30:00+00:00,MSTU,3.8299999237060547
2024-09-26 15:30:00+00:00,MSTR,164.90109252929688
2024-09-26 15:30:00+00:00,MSTU,3.866999864578247
2024-09-26 16:30:00+00:00,MSTR,165.72999572753906
2024-09-26 16:30:00+00:00,MSTU,3.8910000324249268
2024-09-26 17:30:00+00:00,MSTR,166.44000244140625
2024-09-26 17:30:00+00:00,MSTU,3.9211201667785645
2024-09-26 18:30:00+00:00,MSTR,166.27999877929688
2024-09-26 18:30:00+00:00,MSTU,3.920909881591797
2024-09-26 19:30:00+00:00,MSTR,165.72000122070312
2024-09-26 19:30:00+00:00,MSTU,3.9060001373291016
2024-09-27 13:30:00+00:00,MSTR,175.8863067626953
2024-09-27 13:30:00+00:00,MSTU,4.380000114440918
2024-09-27 14:30:00+00:00,MSTR,177.5
2024-09-27 14:30:00+00:00,MSTU,4.417500019073486
2024-09-27 15:30:00+00:00,MSTR,177.15499877929688
2024-09-27 15:30:00+00:00,MSTU,4.442990303039551
2024-09-27 16:30:00+00:00,MSTR,176.14500427246094
2024-09-27 16:30:00+00:00,MSTU,4.39900016784668
2024-09-27 17:30:00+00:00,MSTR,174.4375
2024-09-27 17:30:00+00:00,MSTU,4.320000171661377
2024-09-27 18:30:00+00:00,MSTR,173.9777069091797
2024-09-27 18:30:00+00:00,MSTU,4.2769999504089355
2024-09-27 19:30:00+00:00,MSTR,176.36000061035156
2024-09-27 19:30:00+00:00,MSTU,4.393899917602539
2024-09-30 13:30:00+00:00,MSTR,170.13999938964844
2024-09-30 13:30:00+00:00,MSTU,4.071720123291016
2024-09-30 14:30:00+00:00,MSTR,174.8433074951172
2024-09-30 14:30:00+00:00,MSTU,4.322000026702881
2024-09-30 15:30:00+00:00,MSTR,171.85000610351562
2024-09-30 15:30:00+00:00,MSTU,4.175999641418457
2024-09-30 16:30:00+00:00,MSTR,169.93499755859375
2024-09-30 16:30:00+00:00,MSTU,4.074000358581543
2024-09-30 17:30:00+00:00,MSTR,170.0
2024-09-30 17:30:00+00:00,MSTU,4.073880195617676
2024-09-30 18:30:00+00:00,MSTR,170.71380615234375
2024-09-30 18:30:00+00:00,MSTU,4.111140251159668
2024-09-30 19:30:00+00:00,MSTR,168.55999755859375
2024-09-30 19:30:00+00:00,MSTU,4.000999927520752
2024-10-01 13:30:00+00:00,MSTR,163.2100067138672
2024-10-01 13:30:00+00:00,MSTU,3.754000186920166
2024-10-01 14:30:00+00:00,MSTR,158.88999938964844
2024-10-01 14:30:00+00:00,MSTU,3.5307300090789795
2024-10-01 15:30:00+00:00,MSTR,161.25999450683594
2024-10-01 15:30:00+00:00,MSTU,3.6529998779296875
2024-10-01 16:30:00+00:00,MSTR,158.47000122070312
2024-10-01 16:30:00+00:00,MSTU,3.5259997844696045
2024-10-01 17:30:00+00:00,MSTR,164.66000366210938
2024-10-01 17:30:00+00:00,MSTU,3.81754994392395
2024-10-01 18:30:00+00:00,MSTR,163.2899932861328
2024-10-01 18:30:00+00:00,MSTU,3.747999906539917
2024-10-01 19:30:00+00:00,MSTR,162.60000610351562
2024-10-01 19:30:00+00:00,MSTU,3.7160000801086426
2024-10-02 13:30:00+00:00,MSTR,163.21009826660156
2024-10-02 13:30:00+00:00,MSTU,3.755500078201294
2024-10-02 14:30:00+00:00,MSTR,168.14419555664062
2024-10-02 14:30:00+00:00,MSTU,3.9748501777648926
2024-10-02 15:30:00+00:00,MSTR,172.57000732421875
2024-10-02 15:30:00+00:00,MSTU,4.175000190734863
2024-10-02 16:30:00+00:00,MSTR,170.32000732421875
2024-10-02 16:30:00+00:00,MSTU,4.078000068664551
