date,timestamp,open,high,low,close,volume
2022-10-03,00:00:00,3582.615,3601.156,3578.63,3594.659,2.56039995059837
2022-10-03,01:00:00,3594.779,3597.383,3569.286,3573.14,1.909529963159
2022-10-03,02:00:00,3573.52,3573.645,3560.15,3564.411,2.70399994798936
2022-10-03,03:00:00,3564.633,3595.229,3564.399,3593.736,2.91396994376555
2022-10-03,04:00:00,3593.755,3594.251,3578.915,3579.4,1.99332996155135
2022-10-03,05:00:00,3579.659,3593.056,3579.406,3587.732,1.72812996665016
2022-10-03,06:00:00,3587.593,3590.116,3580.615,3583.958,1.43105997238308
2022-10-03,07:00:00,3583.823,3599.78,3577.776,3593.346,1.91539996303618
2022-10-03,08:00:00,3593.71,3606.296,3585.12,3593.819,3.84513991011772
2022-10-03,09:00:00,3593.725,3600.461,3580.936,3589.208,6.92219979478978
2022-10-03,10:00:00,3588.955,3589.603,3579.103,3587.139,5.0463998503983
2022-10-03,11:00:00,3587.022,3595.756,3575.825,3593.56,3.30505990202073
2022-10-03,12:00:00,3593.376,3604.691,3591.849,3604.565,3.1747499058838
2022-10-03,13:00:00,3604.679,3613.569,3600.226,3613.326,3.5267799879075
2022-10-03,14:00:00,3613.091,3630.056,3607.786,3624.546,3.41733996849507
2022-10-03,15:00:00,3624.296,3633.893,3605.429,3618.078,5.5729750890772
2022-10-03,16:00:00,3618.698,3662.136,3618.698,3656.118,6.95767005254129
2022-10-03,17:00:00,3656.486,3667.082,3647.41,3650.392,4.16664001496974
2022-10-03,18:00:00,3650.411,3662.463,3646.915,3655.431,3.83952012355439
2022-10-03,19:00:00,3655.299,3674.502,3654.218,3669.428,2.85010003700154
2022-10-03,20:00:00,3669.66,3698.52,3669.409,3694.126,2.70360003691167
2022-10-03,21:00:00,3694.313,3696.345,3673.461,3679.622,3.19996006437577
2022-10-03,22:00:00,3679.186,3685.293,3678.332,3682.515,0.411159993032925
2022-10-04,00:00:00,3682.675,3687.521,3673.613,3677.608,0.89730998268351
2022-10-04,01:00:00,3677.966,3690.801,3677.105,3689.856,1.25476997578517
2022-10-04,02:00:00,3689.91,3704.661,3687.481,3700.772,2.08375995978713
2022-10-04,03:00:00,3700.651,3700.921,3693.526,3693.726,1.4987699710764
2022-10-04,04:00:00,3693.988,3698.006,3688.266,3697.961,1.25659997574985
2022-10-04,05:00:00,3698.192,3710.2,3695.82,3709.023,1.26574997557327
2022-10-04,06:00:00,3709.143,3716.956,3705.323,3712.373,1.17180997738615
2022-10-04,07:00:00,3712.253,3717.125,3709.608,3714.459,1.35603897383101
2022-10-04,08:00:00,3714.592,3721.358,3711.34,3720.371,3.19954990519909
2022-10-04,09:00:00,3720.856,3733.571,3715.586,3731.802,5.43412700715032
2022-10-04,10:00:00,3731.66,3734.019,3727.693,3732.785,3.30299008387374
2022-10-04,11:00:00,3732.905,3737.441,3722.7,3735.889,3.15996000473388
2022-10-04,12:00:00,3735.649,3748.859,3733.165,3740.356,3.06444001127966
2022-10-04,13:00:00,3740.603,3740.738,3734.013,3739.989,2.86453995580086
2022-10-04,14:00:00,3739.926,3742.469,3729.426,3737.538,2.89413995534414
2022-10-04,15:00:00,3737.716,3773.886,3731.483,3773.025,4.50534699112666
2022-10-04,16:00:00,3773.395,3786.869,3771.781,3785.105,5.36448997078696
2022-10-04,17:00:00,3785.346,3789.366,3777.106,3783.27,3.24173088441273
2022-10-04,18:00:00,3783.51,3788.786,3771.539,3774.51,3.27869991573971
2022-10-04,19:00:00,3774.281,3780.438,3753.906,3775.716,3.67063998582307
2022-10-04,20:00:00,3775.963,3787.026,3767.276,3783.96,3.66393991315272
2022-10-04,21:00:00,3783.728,3792.463,3767.46,3792.463,4.35725612778901
2022-10-04,22:00:00,3792.228,3795.331,3788.622,3788.878,0.370879994821735
2022-10-05,00:00:00,3788.078,3789.321,3781.74,3783.751,0.700889986474067
2022-10-05,01:00:00,3783.363,3784.296,3779.483,3782.73,0.530699989758432
2022-10-05,02:00:00,3782.489,3782.618,3771.883,3774.771,1.25847997574601
2022-10-05,03:00:00,3774.882,3781.102,3767.193,3770.239,1.88855996355414
2022-10-05,04:00:00,3770.229,3776.201,3767.23,3770.951,1.60551996901631
2022-10-05,05:00:00,3770.806,3773.681,3769.691,3772.612,0.488609990570694
2022-10-05,06:00:00,3772.61,3772.926,3768.885,3769.64,0.669779987074435
2022-10-05,07:00:00,3769.393,3775.106,3769.393,3774.628,0.653309987392277
