date,timestamp,open,high,low,close,volume
2019-10-04,10:00:00,2908.369,2910.07,2903.87,2905.37,2.16812493084547
2019-10-04,11:00:00,2905.07,2905.87,2900.07,2900.37,1.62118594814092
2019-10-04,12:00:00,2900.47,2904.37,2898.569,2901.37,1.29621196392691
2019-10-04,13:00:00,2901.37,2904.07,2899.87,2901.869,1.31275797419221
2019-10-04,14:00:00,2902.069,2921.57,2900.069,2919.87,5.32842189576331
2019-10-04,15:00:00,2919.869,2930.47,2917.069,2930.47,7.36883193318499
2019-10-04,16:00:00,2930.47,2934.47,2921.47,2925.97,6.10213594318338
2019-10-04,17:00:00,2926.07,2938.97,2924.169,2936.47,4.75391995565587
2019-10-04,18:00:00,2936.67,2938.67,2934.97,2936.47,1.72888598455029
2019-10-04,19:00:00,2936.769,2940.87,2934.77,2937.77,1.59691998000199
2019-10-04,20:00:00,2937.77,2944.47,2936.47,2942.969,1.70163598257295
2019-10-04,21:00:00,2943.269,2953.47,2942.469,2950.77,3.61219495740079
2019-10-04,22:00:00,2951.27,2952.87,2948.869,2950.369,0.900303989241365
2019-10-07,00:00:00,2931.67,2941.17,2930.97,2940.87,2.24071497211298
2019-10-07,01:00:00,2941.169,2942.87,2939.67,2939.869,0.952130989186116
2019-10-07,02:00:00,2940.169,2942.37,2936.37,2936.87,1.87878597963754
2019-10-07,03:00:00,2936.969,2939.17,2935.37,2938.67,1.42324398411438
2019-10-07,04:00:00,2938.67,2938.67,2936.17,2937.17,0.794349990545015
2019-10-07,05:00:00,2937.37,2938.37,2936.67,2937.869,0.510057994768431
2019-10-07,06:00:00,2937.869,2940.17,2937.17,2939.87,0.597387992806034
2019-10-07,07:00:00,2939.87,2939.87,2938.67,2939.37,0.493179996243271
2019-10-07,08:00:00,2939.37,2941.67,2937.87,2937.87,1.23543398470065
2019-10-07,09:00:00,2938.17,2943.17,2935.67,2938.17,3.14697596654196
2019-10-07,10:00:00,2938.37,2939.17,2935.369,2936.169,2.5766619720016
2019-10-07,11:00:00,2936.169,2938.17,2935.67,2937.37,1.34067598664114
2019-10-07,12:00:00,2937.37,2946.87,2935.87,2946.67,1.73916598146752
2019-10-07,13:00:00,2946.87,2947.17,2943.37,2943.87,1.73655997918831
2019-10-07,14:00:00,2943.87,2946.37,2942.669,2942.87,1.112063989116
2019-10-07,15:00:00,2943.169,2944.47,2934.77,2938.77,4.11795195580362
2019-10-07,16:00:00,2938.97,2948.87,2936.97,2948.17,5.18271994540828
2019-10-07,17:00:00,2948.37,2955.67,2947.67,2955.67,3.77621195915708
2019-10-07,18:00:00,2955.67,2955.67,2948.87,2950.67,2.12316397867107
2019-10-07,19:00:00,2950.67,2959.77,2945.17,2958.87,5.59742194290448
2019-10-07,20:00:00,2959.17,2959.67,2939.669,2944.67,5.07274394823548
2019-10-07,21:00:00,2944.869,2948.87,2937.67,2938.533,6.34071893406201
2019-10-07,22:00:00,2938.57,2938.87,2935.769,2938.07,1.00589399103774
2019-10-08,00:00:00,2935.669,2938.27,2934.57,2937.27,0.682811991755443
2019-10-08,01:00:00,2937.27,2938.77,2936.57,2937.57,0.403339995245915
2019-10-08,02:00:00,2937.57,2943.57,2936.77,2942.77,1.83602597863501
2019-10-08,03:00:00,2943.07,2946.07,2940.77,2945.07,1.51943598101934
2019-10-08,04:00:00,2945.069,2947.77,2944.769,2947.27,1.37615998386173
2019-10-08,05:00:00,2947.57,2950.07,2947.07,2947.27,0.783225992665393
2019-10-08,06:00:00,2947.07,2948.27,2946.769,2948.07,0.322169997503806
2019-10-08,07:00:00,2948.07,2948.07,2944.57,2946.77,0.943099989861366
2019-10-08,08:00:00,2947.07,2950.57,2946.07,2946.27,1.25981798517751
2019-10-08,09:00:00,2946.269,2946.57,2933.77,2934.27,4.35455395137978
2019-10-08,10:00:00,2934.27,2938.77,2933.27,2935.57,3.6405059594108
2019-10-08,11:00:00,2935.77,2936.77,2927.57,2929.77,2.89687397256785
2019-10-08,12:00:00,2930.07,2930.27,2918.77,2922.069,3.78096794839075
2019-10-08,13:00:00,2921.569,2923.57,2911.269,2919.27,4.97761594648182
2019-10-08,14:00:00,2919.27,2921.27,2915.57,2919.07,2.73588797319826
2019-10-08,15:00:00,2919.27,2922.07,2903.669,2903.669,7.39395890755952
2019-10-08,16:00:00,2904.17,2909.37,2897.37,2908.57,8.22850587083281
2019-10-08,17:00:00,2908.869,2910.87,2896.0,2902.37,6.27389090905922
2019-10-08,18:00:00,2902.569,2918.07,2900.07,2910.57,3.95329394255896
2019-10-08,19:00:00,2910.569,2917.57,2907.869,2913.07,3.53615994570282
2019-10-08,20:00:00,2913.369,2925.57,2904.07,2911.87,7.85086588295235
2019-10-08,21:00:00,2911.87,2918.37,2892.07,2892.57,9.69748885683043
2019-10-08,22:00:00,2892.87,2897.77,2891.47,2893.47,1.36484298120126
2019-10-09,00:00:00,2893.969,2895.67,2889.17,2890.17,1.2360349897881
2019-10-09,01:00:00,2890.17,2893.47,2888.47,2891.97,1.62223698827438
2019-10-09,02:00:00,2892.17,2899.97,2891.97,2898.67,1.77507098799106
2019-10-09,03:00:00,2898.969,2901.67,2897.17,2901.47,1.87774798646569
2019-10-09,04:00:00,2901.469,2903.17,2898.67,2902.47,1.0430999939199
2019-10-09,05:00:00,2902.37,2903.17,2899.469,2901.17,0.609435995284002
2019-10-09,06:00:00,2901.47,2901.669,2896.67,2897.97,0.724747995285725
2019-10-09,07:00:00,2897.97,2900.17,2897.47,2899.17,0.982427990944416
2019-10-09,08:00:00,2899.166,2901.17,2892.969,2895.17,1.51128399132722
2019-10-09,09:00:00,2895.17,2906.57,2892.17,2900.47,5.09896996574389
2019-10-09,10:00:00,2900.669,2908.17,2899.47,2906.17,2.94800398321968
2019-10-09,11:00:00,2906.469,2933.97,2905.67,2920.47,9.90838994256774
2019-10-09,12:00:00,2920.47,2920.47,2912.67,2916.47,3.77100397576578
2019-10-09,13:00:00,2916.469,2920.47,2914.97,2920.469,1.7895849867964
2019-10-09,14:00:00,2920.469,2921.17,2912.97,2915.469,2.33755398155154
2019-10-09,15:00:00,2915.469,2918.57,2907.769,2910.57,6.16263995479676
2019-10-09,16:00:00,2910.57,2916.77,2909.27,2914.07,6.07242795507045
2019-10-09,17:00:00,2914.27,2919.57,2906.77,2915.77,5.07342296020033
2019-10-09,18:00:00,2916.069,2919.77,2916.069,2919.77,2.3598629790522
2019-10-09,19:00:00,2920.07,2924.57,2916.07,2920.27,3.28473697038612
2019-10-09,20:00:00,2920.07,2926.77,2917.57,2925.77,4.02960196299682
2019-10-09,21:00:00,2925.769,2929.57,2916.77,2918.569,5.79329695974593
2019-10-09,22:00:00,2918.569,2919.67,2915.17,2919.67,1.01769698827411
2019-10-10,00:00:00,2920.569,2923.37,2881.869,2885.369,8.93924592174426
2019-10-10,01:00:00,2885.57,2899.37,2883.07,2899.369,3.97371997919254
2019-10-10,02:00:00,2899.57,2917.07,2886.569,2895.77,13.8563529591837
2019-10-10,03:00:00,2895.969,2922.57,2895.57,2912.07,8.75522999696113
2019-10-10,04:00:00,2912.37,2918.37,2911.57,2915.07,3.78287999409076
2019-10-10,05:00:00,2915.069,2916.07,2913.07,2913.37,1.50657999676332
2019-10-10,06:00:00,2913.57,2914.87,2910.869,2913.07,0.971800000115763
2019-10-10,07:00:00,2913.27,2917.37,2913.069,2915.87,1.24237999886827
2019-10-10,08:00:00,2915.87,2919.07,2913.87,2916.37,2.79826999950456
2019-10-10,09:00:00,2916.37,2919.57,2906.87,2910.57,6.05235000082757
2019-10-10,10:00:00,2910.87,2920.57,2908.87,2915.57,4.66949000090244
2019-10-10,11:00:00,2915.57,2918.37,2913.069,2915.87,3.06900999802747
2019-10-10,12:00:00,2916.069,2923.07,2914.07,2915.37,2.63289000031364
2019-10-10,13:00:00,2915.57,2915.87,2909.069,2912.37,2.66712999673473
2019-10-10,14:00:00,2912.37,2917.37,2911.87,2916.07,2.4714199996597
2019-10-10,15:00:00,2916.07,2938.47,2914.07,2937.67,8.03481098770862
2019-10-10,16:00:00,2937.97,2944.37,2931.67,2944.37,6.68458789896738
2019-10-10,17:00:00,2944.57,2948.57,2942.87,2946.37,3.58591396068994
2019-10-10,18:00:00,2946.37,2946.87,2934.07,2939.37,2.94197095707204
2019-10-10,19:00:00,2939.37,2943.07,2932.569,2940.37,3.31799996113114
2019-10-10,20:00:00,2940.369,2941.87,2926.87,2934.57,6.06381796050573
2019-10-10,21:00:00,2934.37,2941.37,2933.869,2939.37,4.89178096273793
2019-10-10,22:00:00,2939.37,2942.77,2938.57,2941.97,1.36162998812506
2019-10-11,00:00:00,2949.669,2957.57,2944.27,2948.07,2.4460399831587
2019-10-11,01:00:00,2948.264,2949.07,2943.27,2947.07,2.10165998173034
2019-10-11,02:00:00,2947.07,2947.57,2942.07,2945.27,2.67242997592984
2019-10-11,03:00:00,2945.57,2948.57,2943.27,2947.07,2.36223597792105
2019-10-11,04:00:00,2947.07,2947.57,2946.07,2947.27,1.16890798848294
2019-10-11,05:00:00,2947.57,2951.77,2947.57,2950.77,1.29685998616333
2019-10-11,06:00:00,2950.77,2954.469,2950.269,2953.57,0.743239994779287
2019-10-11,07:00:00,2953.769,2956.07,2952.77,2953.07,1.4473299886231
2019-10-11,08:00:00,2953.566,2954.069,2948.27,2953.07,2.53628997790656
2019-10-11,09:00:00,2953.27,2955.27,2949.77,2954.769,3.86619997279195
2019-10-11,10:00:00,2955.069,2966.07,2954.769,2966.07,3.30747997487197
2019-10-11,11:00:00,2966.07,2972.57,2965.77,2967.77,2.06060998243629
2019-10-11,12:00:00,2967.77,2970.57,2966.57,2968.07,1.85420998433983
2019-10-11,13:00:00,2968.07,2974.07,2966.07,2970.27,2.44111998229346
2019-10-11,14:00:00,2970.569,2972.57,2968.07,2968.57,2.55787998398591
2019-10-11,15:00:00,2968.769,2983.869,2966.269,2979.37,5.10559997026576
2019-10-11,16:00:00,2979.57,2985.87,2979.57,2983.07,5.2206999666887
2019-10-11,17:00:00,2983.17,2993.27,2982.07,2983.37,5.21155996378366
2019-10-11,18:00:00,2983.57,2984.37,2967.07,2982.37,5.89146996052295
2019-10-11,19:00:00,2982.37,2988.07,2977.069,2987.07,5.43217196877163
2019-10-11,20:00:00,2987.07,2990.57,2982.57,2989.07,2.49983998459356
2019-10-11,21:00:00,2989.07,2992.369,2967.07,2968.369,8.84991992674622
2019-10-11,22:00:00,2968.369,2972.47,2963.27,2969.77,2.58037996811618
2019-10-14,00:00:00,2968.27,2978.77,2967.469,2977.27,2.77756996205426
2019-10-14,01:00:00,2977.47,2981.27,2977.269,2981.27,1.09805998547381
2019-10-14,02:00:00,2981.469,2981.77,2973.77,2975.769,2.06973997430759
2019-10-14,03:00:00,2975.47,2976.47,2968.47,2975.47,2.69089996509138
2019-10-14,04:00:00,2975.77,2977.77,2973.769,2975.97,1.63384998017864
2019-10-14,05:00:00,2976.269,2977.97,2974.97,2977.77,0.681109989687684
2019-10-14,06:00:00,2977.77,2979.77,2975.97,2975.97,0.507409993377223
2019-10-14,07:00:00,2975.97,2976.77,2972.77,2973.97,1.19696998765721
2019-10-14,08:00:00,2974.47,2976.27,2971.769,2973.769,2.27882997076085
2019-10-14,09:00:00,2973.769,2974.27,2965.77,2966.269,3.19545996362285
2019-10-14,10:00:00,2966.269,2970.47,2963.97,2968.77,1.53697997955896
2019-10-14,11:00:00,2968.969,2969.27,2953.47,2954.47,4.2086399600812
2019-10-14,12:00:00,2954.769,2961.97,2954.57,2960.77,2.4287999828739
2019-10-14,13:00:00,2960.87,2964.97,2959.27,2964.47,1.28064998971968
2019-10-14,14:00:00,2964.966,2968.27,2960.969,2962.27,1.50354999025149
2019-10-14,15:00:00,2962.47,2968.37,2960.47,2966.87,4.29999997604318
2019-10-14,16:00:00,2966.87,2971.37,2963.57,2971.07,2.97210998060473
2019-10-14,17:00:00,2971.37,2971.87,2966.37,2968.57,2.62749998256913
2019-10-14,18:00:00,2968.37,2969.37,2965.37,2966.57,1.55284999097785
2019-10-14,19:00:00,2966.57,2968.87,2964.369,2968.87,1.17559998892102
2019-10-14,20:00:00,2969.07,2970.57,2966.37,2967.37,1.22105999456835
2019-10-14,21:00:00,2967.37,2969.369,2965.169,2966.37,2.48134998514433
2019-10-14,22:00:00,2966.17,2967.77,2963.77,2966.07,0.696349994432239
2019-10-15,00:00:00,2967.269,2969.77,2966.77,2969.57,0.851799993739405
2019-10-15,01:00:00,2969.77,2973.77,2969.269,2973.07,0.815799994248664
2019-10-15,02:00:00,2973.07,2973.07,2967.77,2970.27,1.81549998336413
2019-10-15,03:00:00,2970.569,2973.77,2969.57,2971.77,2.13394998638978
2019-10-15,04:00:00,2972.07,2972.77,2971.269,2972.27,0.941699992414215
2019-10-15,05:00:00,2972.57,2973.07,2969.77,2972.07,0.596499996048806
2019-10-15,06:00:00,2972.269,2974.07,2971.77,2973.569,0.531849995335506
2019-10-15,07:00:00,2973.569,2976.57,2972.569,2975.57,0.692049994533591
2019-10-15,08:00:00,2975.77,2982.27,2975.07,2981.27,1.72669998667698
2019-10-15,09:00:00,2981.27,2982.57,2979.07,2979.57,2.51799998560455
2019-10-15,10:00:00,2979.77,2982.57,2976.0,2977.07,2.18415298828666
2019-10-15,11:00:00,2977.57,2979.27,2976.0,2978.57,1.7695519895708
2019-10-15,12:00:00,2978.769,2980.27,2971.77,2974.769,2.16726399085269
2019-10-15,13:00:00,2975.069,2978.269,2972.57,2974.57,1.95519998647069
2019-10-15,14:00:00,2974.77,2975.77,2972.57,2974.57,1.14814999237569
2019-10-15,15:00:00,2974.57,2981.67,2973.57,2980.17,3.52885697912768
2019-10-15,16:00:00,2980.17,3000.97,2979.869,3000.97,4.11169997749676
2019-10-15,17:00:00,3000.97,3002.469,2995.17,2998.97,2.97561498348489
2019-10-15,18:00:00,2999.17,3000.47,2996.97,3000.47,1.50825999031076
2019-10-15,19:00:00,3000.67,3002.97,2997.67,3001.469,1.23994999422575
2019-10-15,20:00:00,3001.67,3003.67,2997.969,2999.17,1.04784999177355
2019-10-15,21:00:00,2999.17,3000.67,2994.969,2995.17,2.35554998815496
2019-10-15,22:00:00,2995.47,2998.07,2994.97,2997.87,0.707149995410873
2019-10-16,00:00:00,2996.37,2997.37,2994.37,2995.37,0.928749994469399
2019-10-16,01:00:00,2995.37,2995.37,2993.169,2994.67,0.695299996070389
2019-10-16,02:00:00,2994.67,2996.37,2988.17,2990.87,3.23069997662242
2019-10-16,03:00:00,2991.366,2992.67,2988.369,2992.37,2.22604998651514
2019-10-16,04:00:00,2992.669,2993.17,2990.67,2991.37,1.28674999135546
2019-10-16,05:00:00,2991.17,2991.37,2987.169,2987.87,1.44984998894506
2019-10-16,06:00:00,2987.87,2988.67,2986.37,2988.37,0.648749994958052
2019-10-16,07:00:00,2988.669,2990.37,2987.369,2988.67,1.21714998934476
2019-10-16,08:00:00,2988.87,2995.37,2988.169,2991.869,1.87149998275709
2019-10-16,09:00:00,2992.37,2994.17,2987.369,2990.67,4.00904997751786
2019-10-16,10:00:00,2990.869,2991.169,2986.37,2988.87,1.67120098706766
2019-10-16,11:00:00,2989.17,2989.37,2984.67,2988.17,2.21034998921095
2019-10-16,12:00:00,2988.37,2991.87,2987.869,2989.869,1.57634999115544
2019-10-16,13:00:00,2990.17,2993.17,2988.169,2991.37,1.33539999450295
2019-10-16,14:00:00,2990.87,2996.87,2989.169,2991.67,2.95709998386883
2019-10-16,15:00:00,2991.87,2992.17,2985.97,2987.27,4.20794998019846
2019-10-16,16:00:00,2987.27,2996.27,2984.77,2996.07,4.07694997141516
2019-10-16,17:00:00,2996.07,2997.57,2990.27,2992.77,3.13239998506469
2019-10-16,18:00:00,2993.069,2994.57,2987.769,2988.07,1.95104998758325
2019-10-16,19:00:00,2988.433,2989.769,2986.069,2986.77,2.02840999109321
2019-10-16,20:00:00,2987.07,2993.07,2986.27,2991.57,1.47614999092184
2019-10-16,21:00:00,2991.77,2991.77,2987.269,2990.57,2.17205998994905
2019-10-16,22:00:00,2991.07,2992.47,2990.269,2991.47,0.74559999320627
2019-10-17,00:00:00,2991.97,2992.47,2988.469,2988.77,0.764549997365975
2019-10-17,01:00:00,2988.969,2990.27,2987.27,2987.77,0.556299997035239
2019-10-17,02:00:00,2987.77,2989.27,2985.769,2988.97,1.56622598762465
2019-10-17,03:00:00,2988.97,2991.769,2988.269,2991.27,1.56779998674756
2019-10-17,04:00:00,2991.47,2992.47,2990.27,2990.77,0.736499995720806
2019-10-17,05:00:00,2990.77,2990.97,2988.969,2989.77,0.48179999885906
2019-10-17,06:00:00,2989.47,2990.77,2989.269,2989.97,0.322399998898618
2019-10-17,07:00:00,2989.97,2990.27,2986.27,2986.27,0.522899997660716
2019-10-17,08:00:00,2986.469,2987.77,2985.269,2985.969,0.838199993741
2019-10-17,09:00:00,2986.27,2993.77,2985.769,2992.27,2.28824998796335
2019-10-17,10:00:00,2992.47,2997.27,2991.47,2994.27,1.44199999002012
2019-10-17,11:00:00,2994.469,3006.27,2991.77,3003.269,4.88441997738119
2019-10-17,12:00:00,3003.47,3006.47,3000.47,3001.77,2.23339998554002
2019-10-17,13:00:00,3001.77,3003.77,2997.97,3000.47,1.78559999179561
2019-10-17,14:00:00,3000.966,3002.47,2996.469,3001.27,1.75239998952748
2019-10-17,15:00:00,3001.469,3007.57,2999.27,3006.37,3.77604998173774
2019-10-17,16:00:00,3006.569,3007.869,2997.769,2998.47,4.50654997577658
2019-10-17,17:00:00,2998.47,3001.769,2992.47,2994.97,5.38197796859572
2019-10-17,18:00:00,2995.27,2998.77,2990.97,2998.77,2.74964998150244
2019-10-17,19:00:00,2998.77,3000.77,2996.77,2999.47,1.36064999239898
2019-10-17,20:00:00,2999.77,3002.27,2995.969,3001.469,1.8510499883414
2019-10-17,21:00:00,3001.769,3002.47,2996.47,2998.47,2.24184999238787
2019-10-17,22:00:00,2997.97,2998.97,2996.87,2998.47,0.37029999600054
2019-10-18,00:00:00,2998.47,2998.67,2995.67,2997.469,0.857049994272529
2019-10-18,01:00:00,2997.67,2997.97,2996.469,2997.17,0.546399996252148
2019-10-18,02:00:00,2997.469,2998.97,2994.17,2996.17,1.27199999037111
2019-10-18,03:00:00,2996.17,2997.67,2994.47,2994.67,1.51314998684393
2019-10-18,04:00:00,2994.67,2999.67,2993.67,2994.67,1.82469998712622
2019-10-18,05:00:00,2994.47,2995.67,2992.47,2994.17,1.08504999463185
2019-10-18,06:00:00,2994.169,2994.97,2993.47,2994.17,0.380199996732699
2019-10-18,07:00:00,2994.469,2995.17,2990.47,2991.17,0.843499995076854
2019-10-18,08:00:00,2991.17,2994.47,2990.669,2993.67,1.22834999202314
2019-10-18,09:00:00,2993.969,2996.47,2989.67,2995.67,2.72754998385062
2019-10-18,10:00:00,2995.67,2997.669,2993.97,2996.669,1.14614999209152
2019-10-18,11:00:00,2996.969,2999.47,2994.97,2999.17,1.49494999110175
2019-10-18,12:00:00,2999.47,2999.969,2997.17,2999.67,0.876849994252552
2019-10-18,13:00:00,2999.67,3001.47,2998.67,3000.67,1.13714998985961
2019-10-18,14:00:00,3000.67,3001.47,2998.169,2998.47,0.825999994354788
2019-10-18,15:00:00,2998.469,2999.77,2990.47,2998.77,4.06434997915494
2019-10-18,16:00:00,2998.77,2998.77,2987.07,2992.07,4.7550259524578
2019-10-18,17:00:00,2992.27,2995.269,2985.27,2985.769,3.69998995827336
2019-10-18,18:00:00,2985.769,2987.77,2975.77,2984.27,3.87653995656001
2019-10-18,19:00:00,2984.27,2992.269,2984.07,2991.77,1.98093797677575
2019-10-18,20:00:00,2992.07,2993.07,2989.07,2992.069,2.44496992907079
2019-10-18,21:00:00,2992.57,2995.07,2985.869,2985.869,3.16931990832381
2019-10-18,22:00:00,2985.57,2989.97,2985.27,2988.47,0.641869980972842
2019-10-21,00:00:00,2985.669,2991.17,2984.17,2988.669,1.96622994290374
2019-10-21,01:00:00,2988.87,2991.87,2987.869,2991.87,1.241759964214
2019-10-21,02:00:00,2991.869,2995.67,2991.669,2995.17,1.27004996278265
2019-10-21,03:00:00,2995.17,2996.37,2993.87,2994.87,1.66034995290102
2019-10-21,04:00:00,2994.97,2997.37,2994.37,2995.67,1.14617996685411
2019-10-21,05:00:00,2995.87,2996.17,2995.169,2995.67,0.511009985108103
2019-10-21,06:00:00,2995.87,2996.17,2994.87,2995.17,0.312719991066842
2019-10-21,07:00:00,2995.369,2995.37,2992.369,2992.67,0.537789984460687
2019-10-21,08:00:00,2992.67,2994.87,2991.869,2992.17,0.989409971865825
2019-10-21,09:00:00,2992.37,2997.669,2989.869,2994.67,2.33700993558159
2019-10-21,10:00:00,2995.166,2996.67,2993.17,2993.869,1.47143995841179
2019-10-21,11:00:00,2993.869,2996.37,2992.37,2995.17,0.861589975211245
2019-10-21,12:00:00,2995.269,2997.67,2993.869,2995.37,0.711629979210556
2019-10-21,13:00:00,2995.37,2996.87,2994.37,2996.87,0.645789981826965
2019-10-21,14:00:00,2996.87,3002.17,2996.37,3000.37,0.914139973123383
2019-10-21,15:00:00,3000.67,3003.97,2995.969,2997.27,3.29699192124826
2019-10-21,16:00:00,2997.27,3001.77,2994.97,3001.27,3.57383392896509
2019-10-21,17:00:00,3001.47,3003.47,3000.269,3001.77,2.23109596266488
