Ticker,TLT,TLT,TLT,TLT,TLT
Price,Open,High,Low,Close,Volume
Date,,,,,
2015-03-16,96.99956512451172,97.15877318636689,96.4915905283753,96.99956512451172,6374600
2015-03-17,97.46208134858487,97.88665175943657,97.2573736259685,97.80325317382812,6314000
2015-03-18,98.49315398725676,99.72137678794851,97.50753781335752,99.69105529785156,13981900
2015-03-19,99.47120782177676,99.78963561232318,98.76612019314015,99.18311309814453,9543800
2015-03-20,99.48635227748802,99.8502680189711,99.42569772579539,99.70621490478516,5953800
2015-03-23,99.85026580414535,99.88817634419645,99.31197546890652,99.58491516113281,5555500
2015-03-24,99.94886072180641,100.56297232041385,99.68349843093048,100.54780578613281,6713000
2015-03-25,100.62363909887674,100.65396060244208,99.66835555942293,99.69867706298828,5635800
2015-03-26,99.35746949319251,99.42570152820387,97.9396938765856,98.14440155029297,9536300
2015-03-27,98.58413508252467,99.41812071136904,98.54622454145485,99.36504364013672,7907900
2015-03-30,99.24372371320683,99.31954478707783,98.62961234833526,98.87223052978516,7010600
2015-03-31,98.74333912484954,99.28921843771494,98.4931434757303,99.08451080322266,6844300
2015-04-01,99.77822820628846,100.65193833984092,99.75543657448415,100.38603210449219,9273900
2015-04-02,100.23402629130213,100.26442284831121,99.2311601749086,99.32232666015625,6663400
2015-04-06,99.85420875273144,99.89219867471839,98.55503920821222,98.76776885986328,5923800
2015-04-07,98.94246115441636,99.69461951472974,98.65376339009578,99.5958480834961,4764900
2015-04-08,99.54270855601787,99.80102144923363,98.78295656922191,99.62628173828125,5378900
2015-04-09,99.42871547973236,99.46670538874011,98.10675475224653,98.33467102050781,6484200
2015-04-10,99.0107702934002,99.10953005461391,98.42575869225828,98.47893524169922,4843000
2015-04-13,98.41065507763663,98.75254108764815,98.30429028356876,98.61579132080078,4010600
2015-04-14,99.76295544305785,100.18082103567258,99.13236038381861,99.31470489501953,6075500
2015-04-15,99.56553215523097,99.73267857342263,99.01091627281268,99.23123931884766,4425200
2015-04-16,99.39830778834329,99.42109940995984,98.31946185789702,98.7373275756836,7085500
2015-04-17,98.59299960850969,100.05931509639557,98.53981141507478,99.86937713623047,7268800
2015-04-20,99.48191330609933,99.53508990954644,98.71455648565646,98.98806762695312,4949400
2015-04-21,98.94248538430925,99.10963172753335,98.43345300917905,98.5398178100586,4563800
2015-04-22,98.3878723033388,98.42586221740154,96.89875925594299,97.03551483154297,9707600
2015-04-23,97.09624685080543,97.89398826765255,96.95189220673264,97.45333099365234,6843400
2015-04-24,97.73449598799823,98.3346949620376,97.69650606974109,98.06119537353516,4773000
2015-04-27,98.06119537353516,98.38788316617669,97.52935970372599,98.06119537353516,4334900
2015-04-28,97.37738072499853,97.81044478850364,96.68600964438801,96.70880126953125,7464300
2015-04-29,95.58433528560356,96.06298244496203,95.18166791413589,95.5235595703125,11554800
2015-04-30,94.99931830845644,95.85783532684367,94.59665098304966,95.69068908691406,12876000
2015-05-01,94.95833226832309,95.19433684123308,94.16656805892595,94.40257263183594,12378500
2015-05-04,94.63099219300743,94.80609053060049,93.42811900500585,93.5118637084961,9144700
2015-05-05,93.5347062248167,93.66412775104219,92.64397340313174,93.3824462890625,13935500
2015-05-06,92.87235911253032,92.925650668472,91.63903858692461,91.78368377685547,14355000
2015-05-07,92.44597700495488,93.3138709117015,92.38507074278368,93.01696014404297,11933700
2015-05-08,93.93055589479177,94.0599831885094,93.11595329810292,93.26821899414062,11716400
2015-05-11,92.59063935768188,92.61347775673072,90.9766580609121,90.99949645996094,13738600
2015-05-12,90.70260396267342,91.83695587500404,90.45898464307874,91.23551940917969,15861700
2015-05-13,91.85220094694442,91.9054925006444,90.32196375021113,90.50467681884766,15760000
2015-05-14,90.5351400359021,91.22793611941037,90.36004168641486,90.74830627441406,9128400
2015-05-15,91.64660925549268,92.81141987764742,91.57809405860556,92.56779479980469,12630600
2015-05-18,91.60095463215663,91.68469932085243,90.95384133542414,91.0147476196289,10208300
2015-05-19,90.04027427629303,91.23553264399466,89.93369117153061,90.207763671875,8435300
2015-05-20,90.42089343888817,90.93858508552088,89.97172279389719,90.35999298095703,7789700
2015-05-21,91.03756479167221,91.82171414080888,90.93859065083721,91.62377166748047,11760700
2015-05-22,91.85219302522364,91.92832297989446,91.2050796980069,91.661865234375,5417900
2015-05-26,91.9968449375402,93.29869223367807,91.92071497729107,93.23017120361328,10469700
2015-05-27,93.01701166156977,93.53470356006721,92.58306446785454,93.44334411621094,6490300
2015-05-28,93.26061974435422,93.66411374126017,93.04745354284492,93.2149429321289,6237600
2015-05-29,93.81636382189774,94.0752067924791,93.26821893320498,93.42047882080078,7912000
2015-06-01,93.16412356994917,93.37011816901871,92.08073249452968,92.41642761230469,13108100
2015-06-02,91.68398904389272,91.75265778714159,90.87526135786887,91.12703704833984,10076200
2015-06-03,90.32594883079628,90.48616816229709,89.41803346475919,89.66217803955078,14810900
2015-06-04,90.22678784825357,91.01262819718679,90.1352314288262,90.82952117919922,10859300
2015-06-05,89.90631252172845,90.46327036278431,89.55535509866708,89.72320556640625,11200200
2015-06-08,89.99789148432505,90.15048550275691,89.54775222690098,89.6240463256836,5334000
2015-06-09,89.3112301693099,89.36463661887946,88.5864275221705,88.91449737548828,12393900
2015-06-10,88.44150436496105,88.60172378559076,87.93795844596323,88.13632202148438,12183600
2015-06-11,88.92976868885489,90.00553483631721,88.68562404714866,89.99027252197266,13849300
2015-06-12,89.71560907244472,90.84478167837817,89.68509608549043,89.99027252197266,7863100
2015-06-15,90.70743786209964,90.83713841240194,89.83004117200375,90.13522338867188,8194200
2015-06-16,90.49377681669895,90.85236534507784,89.98260014984004,90.84473419189453,7046400
2015-06-17,90.40986207875848,90.50904379818579,89.45617155050152,90.14282989501953,13626100
2015-06-18,89.54774445727567,89.83003318036519,89.0747117724796,89.70033264160156,10123300
2015-06-19,90.41754174022455,90.93634989876226,90.40227942390005,90.85242462158203,10439200
2015-06-22,89.90636116740549,90.13524935105174,88.95267010365991,88.99845123291016,9769000
2015-06-23,88.29645747458237,89.23488538696749,88.26593868918225,88.46430206298828,8945100
2015-06-24,88.89161497250919,89.3951606951749,88.62458270890868,89.22731018066406,8600400
2015-06-25,88.95264151325715,89.32649248111059,88.64746512764042,88.91449737548828,8287800
2015-06-26,88.25071130481818,88.40330529219665,87.64797815162044,87.9150161743164,11673000
2015-06-29,89.23495277560536,90.53960127717588,88.85347640131454,90.24205017089844,17132900
2015-06-30,89.57063400965879,90.56246887062397,89.51722756192117,89.61640930175781,13469000
2015-07-01,88.5597005336504,88.9726026187221,88.26149444448983,88.40677642822266,12451500
2015-07-02,88.94203930901533,89.20201735494756,88.6055991908732,88.69735717773438,6682100
2015-07-06,90.26480079186238,90.7235787786636,89.50781098827785,90.34126281738281,10605800
2015-07-07,91.49587933448166,92.13051954005826,90.95298541311674,91.19002532958984,16160100
2015-07-08,91.77114615461812,92.19169616178452,91.3735400117628,91.97760009765625,9951800
2015-07-09,90.76181730820812,91.08296718619785,90.11188126605242,90.1654052734375,11108900
2015-07-10,88.72788671550953,89.24783664284597,88.51379071607896,88.73553466796875,13636600
2015-07-13,88.23090464893681,89.04906082839595,88.23090464893681,88.46029663085938,8006700
2015-07-14,88.71259004632111,88.90374802040563,88.43732793062355,88.75082397460938,4227800
2015-07-15,88.78145382989153,89.8825261715899,88.72792980404125,89.69136810302734,8720400
2015-07-16,89.37786245147689,90.34894866731662,89.36257237343075,90.31071472167969,7306500
2015-07-17,90.50951004017044,90.90711619286466,90.50186208521083,90.77713012695312,7404900
2015-07-20,90.4483375546505,90.72360559483093,90.15013148340175,90.39481353759766,5941000
2015-07-21,89.98192709514481,90.93771744675297,89.96663701633888,90.88419342041016,5627500
2015-07-22,90.99887440632186,91.67939655762486,90.952992510116,91.45000457763672,6228900
2015-07-23,91.45000181974767,92.67341206420204,91.33530583321252,92.58930206298828,9087700
2015-07-24,92.90281270681668,92.94104665045639,92.4593246287913,92.8187026977539,7307900
2015-07-27,93.43038505255215,93.50684708508449,92.88749703778964,93.31568908691406,8172000
2015-07-28,92.64285608662885,92.95635230903585,92.44405004700384,92.63520812988281,9128200
2015-07-29,92.53576630739968,92.65046227938375,92.07698825314291,92.29108428955078,6706400
2015-07-30,92.68105319391981,93.23923717599006,92.63517713615614,93.002197265625,6146600
2015-07-31,93.6215621884962,93.97329227698764,93.3309982383265,93.69037628173828,9178400
2015-08-03,93.73408149767417,94.82989383810468,93.73408149767417,94.6766357421875,11753700
2015-08-04,94.37775751349743,94.50036279386191,93.84134260344445,93.9256362915039,6448800
2015-08-05,93.31258695379954,93.41987460674153,92.86813626095973,93.22063446044922,7574400
2015-08-06,93.48886800314823,94.15555301903007,93.48886800314823,94.04827117919922,6118100
2015-08-07,94.48499570441744,95.40455534508008,94.43901362989199,95.28194427490234,8317000
2015-08-10,94.5693199301339,94.69192519353531,93.88730586298918,94.10187530517578,7461700
2015-08-11,95.2513501819602,95.88737646040212,95.14406835926297,95.59618377685547,11145700
2015-08-12,95.73408563904697,96.33180011717992,95.02142471979177,95.07506561279297,8455200
2015-08-13,94.89114288013737,95.34325808622386,94.4236983657392,94.7685317993164,7691400
2015-08-14,94.61529739396876,95.3049702795618,94.40839260508106,94.99078369140625,4324700
2015-08-17,95.56551348391423,95.86437077044921,95.3202970989004,95.41991424560547,7880300
2015-08-18,94.86814723283535,95.24363340680927,94.54629609444007,94.66890716552734,5024300
2015-08-19,94.30114929566385,95.73413655137031,94.2475083741359,95.60386657714844,10736000
2015-08-20,96.07131282891538,96.63071018368723,95.92571353413436,96.56940460205078,9078300
2015-08-21,96.67664674431391,97.12109738572184,96.23984906576631,96.86055755615234,10718300
2015-08-24,98.32421991279337,98.79166465833438,96.41612933374198,96.8299331665039,16663400
2015-08-25,95.4429098735967,95.62682070394885,94.68426673635682,95.27432250976562,15354800
2015-08-26,94.25514646241189,94.64596212132689,92.99841164396003,93.4352035522461,16429900
2015-08-27,93.3508883742315,94.15550763151927,93.22061846672212,93.48882293701172,9127000
2015-08-28,94.37006569428284,94.6152820308524,93.66506945744767,93.76468658447266,9946200
2015-08-31,94.53102332561126,94.61531702058149,92.98308987835887,93.04439544677734,8617600
2015-09-01,93.41527678658485,93.76085874715777,92.90842285380398,93.71478271484375,15298200
2015-09-02,93.24637099465264,93.67643566526338,92.81631218315376,92.9084701538086,9515200
2015-09-03,93.21564931782197,93.43836001361484,92.70111384432384,93.36156463623047,7042500
2015-09-04,94.03740034006316,94.40602646473035,93.55358404435637,94.21403503417969,7951300
2015-09-08,93.21562506045362,93.35385904741773,92.7394903291074,92.82396697998047,7049500
2015-09-09,91.8717121808493,93.46908185355349,91.81795482932137,93.2694091796875,7441900
2015-09-10,92.93917738633904,93.06973596745695,92.50143730852635,92.6396713256836,6789700
2015-09-11,93.28474337704122,93.75320266595729,93.17722870671066,93.22330474853516,5890900
2015-09-14,93.65339092333626,93.80698753969222,93.13885544154543,93.36924743652344,4221700
2015-09-15,92.83933489360754,92.96221216754066,91.48003874061018,91.57987213134766,11895000
2015-09-16,91.35716249286254,91.72578845969163,91.04229972831627,91.23429107666016,6949800
2015-09-17,91.29574727554605,92.44002022377889,91.18055712427845,92.34786224365234,19843600
2015-09-18,93.08509638735791,93.84538058229501,93.02365774193972,93.76858520507812,14963300
2015-09-21,92.93147290934739,93.00826825952265,91.98687311077374,92.24030303955078,10085600
2015-09-22,93.26170650394926,93.99127118433007,93.03131457377101,93.52281188964844,9968200
2015-09-23,93.39999232521018,93.74557455315804,92.91617017514707,93.51518249511719,6769900
2015-09-24,94.59026675956731,94.98193062926892,94.06805021966822,94.15252685546875,9605800
2015-09-25,93.4229928988192,93.6380222752419,93.13116229443604,93.33851623535156,8383700
2015-09-28,93.84538235724098,95.05108796559657,93.84538235724098,94.93589782714844,9833400
2015-09-29,94.87446360898622,95.45043776455866,94.65175289907143,95.2046890258789,9006100
2015-09-30,94.77460204344314,95.07410804663813,94.5518913996886,94.87443542480469,9832600
2015-10-01,95.48700506648333,95.82560746996326,95.16379127945744,95.27922058105469,9069400
2015-10-02,96.64903776886828,97.12616708345152,95.5639612198319,95.85639190673828,13000400
2015-10-05,95.21000277674315,95.29465488079812,94.48661420437497,94.55587768554688,11362700
2015-10-06,94.30961243946764,95.11764719165345,94.20187447250954,94.96373748779297,5687800
2015-10-07,94.50969516369148,94.90986979320935,94.27883060476557,94.6482162475586,6712800
2015-10-08,94.879061341913,94.9406275563646,93.62468054666786,93.85554504394531,12882300
2015-10-09,93.86323728205174,94.3788410902083,93.80936831509922,94.10179901123047,9038100
2015-10-12,94.67896096693754,94.9867861252824,94.58661752932767,94.8174819946289,4241000
2015-10-13,95.06378571114517,95.11765469887587,94.50200996356494,94.97913360595703,6147200
2015-10-14,95.194606372015,95.84873732136204,94.8867869502977,95.81025695800781,9738100
2015-10-15,95.66404186843097,95.77947709113093,95.2561758366665,95.34082794189453,6924300
2015-10-16,95.61784867388712,95.78715284635602,95.32541793043592,95.37158966064453,8048300
2015-10-19,95.26385513355316,95.40237620043612,94.58664429061328,95.10993957519531,6238400
2015-10-20,94.50199958148174,94.63282341284395,94.30960952196835,94.52508544921875,6431300
2015-10-21,95.125312313585,95.59474438449068,95.01757438301092,95.46392059326172,6603800
2015-10-22,95.5024092502012,96.02571036409043,95.04837159983732,95.62554168701172,6934100
2015-10-23,94.73282911444173,95.00987116744142,94.54043912604064,94.80978393554688,7058200
2015-10-26,95.32543521653506,95.5793856500112,95.27925760667469,95.44086456298828,5859800
2015-10-27,95.8179033389678,96.11803122571142,95.5485585523102,95.67938232421875,7156800
2015-10-28,95.63321910849197,95.68708807391795,94.88675083652535,95.29461669921875,8468700
2015-10-29,94.79446805985525,94.82525118617387,93.65551587119037,93.77864837646484,12108000
2015-10-30,94.07098638936422,94.50963523156649,93.9016822974133,94.4865493774414,11861400
2015-11-02,93.92125926063508,94.22975529769622,93.84413672238793,94.0523681640625,8751000
2015-11-03,93.82100512126524,93.89041364384825,93.15774066868799,93.28113555908203,8921600
2015-11-04,93.39682839980783,93.73617466763044,93.08833232761212,93.38911437988281,5980800
2015-11-05,93.3582777421193,93.36598587860473,92.7798497657346,93.14232635498047,7268400
2015-11-06,92.15513389987309,92.18598409480525,91.57670598405954,91.77722930908203,10604700
2015-11-09,91.0831337479905,91.70012600796944,91.0060111865117,91.2605209350586,9159500
2015-11-10,91.39163357306441,91.93921143099973,91.29908296510334,91.53045654296875,6712500
2015-11-11,91.27593083106247,91.45331799429908,91.21423043653898,91.33763122558594,2857900
2015-11-12,91.58442000381085,92.11657556926268,91.5458557891274,91.77722930908203,6805700
2015-11-13,92.02405843549677,92.47137759850534,91.9469358621686,92.30170440673828,7906600
2015-11-16,92.38655401400305,92.54851320602448,91.87753436701344,92.21688079833984,5485300
2015-11-17,91.77721326499302,92.64870905420139,91.51499548001902,92.37106323242188,5122900
2015-11-18,92.22457857989518,92.69503390989789,92.05490539411389,92.56391906738281,5233900
2015-11-19,93.22716530072036,93.4354026725979,93.0729201900564,93.18089294433594,6643000
2015-11-20,93.26572719474923,93.35056376872107,92.76442177148118,92.8955307006836,5971000
2015-11-23,92.9572334150215,93.4122664944057,92.7952742836022,93.18089294433594,5436300
2015-11-24,93.24258641056048,93.47395405935652,92.99579072140068,93.17317199707031,3371500
2015-11-25,93.45081477113659,93.64362408074977,93.28114163722529,93.38911437988281,3280900
2015-11-27,93.51248472165986,93.56647107541467,93.28882528922672,93.29653930664062,2570600
2015-11-30,93.39683904764082,93.7284713333466,93.36598884849683,93.6667709350586,5179800
2015-12-01,93.71858120848151,94.94744644259542,93.71858120848151,94.93199157714844,12766600
2015-12-02,94.80058041529959,95.09426995634573,94.43732925609292,94.96288299560547,7345800
2015-12-03,93.79580489573878,93.82672050260747,91.96409499047522,92.3814468383789,16612200
2015-12-04,92.381459330742,93.46348213126728,92.33508886244303,93.19297790527344,11843800
2015-12-07,93.37070423910428,94.64594476207664,93.36297976132387,94.09720611572266,9016700
2015-12-08,94.50685915320814,94.6227912207623,93.86537348975169,94.14360809326172,7257500
2015-12-09,93.78805679305341,94.40635702046445,93.138846861165,94.04310607910156,8993900
2015-12-10,94.12819948913743,94.31368735044005,93.89633524009456,94.16683959960938,5606900
2015-12-11,95.08653424130786,95.91350785448823,94.96287766653617,95.6507339477539,12300000
2015-12-14,95.12517262812345,95.17927348086158,94.09725052954842,94.41413116455078,10661100
2015-12-15,93.5330549883465,93.98132258595173,93.38621317961794,93.857666015625,8795500
2015-12-16,93.57170654556661,94.42186541795844,93.13116930009214,93.65672302246094,10988600
2015-12-17,94.12045315586171,94.89332599293931,94.01225143039498,94.71556854248047,9923000
2015-12-18,95.12517204323606,95.46523201697735,94.92422349292258,95.24110412597656,10171700
2015-12-21,95.39570465007384,95.66620899247584,95.00153781025809,95.21794128417969,7494900
2015-12-22,94.79280135054846,94.90873339023881,94.28270273453036,94.53002166748047,5445800
2015-12-23,93.69535893855738,93.98904843842347,93.41712429803131,93.81901550292969,7287100
2015-12-24,94.07767311404905,94.38747152039288,94.02345883610737,94.35649108886719,3364600
2015-12-28,94.48043562487639,95.00709130307227,94.37200703603445,94.63533782958984,7586600
2015-12-29,94.24812269344842,94.28684382588716,92.9469732833851,93.06314849853516,7787500
2015-12-30,92.87725823861486,93.35744633136169,92.68363486541448,92.97019958496094,5508900
2015-12-31,93.38063537230121,93.60523908648415,93.13279780991205,93.38838195800781,7897700
2016-01-04,94.43398479061717,94.83671877699953,93.96154332243027,94.06222534179688,10591900
2016-01-05,93.6207554825218,94.10094349422866,93.45037190635043,93.6827163696289,6242600
2016-01-06,94.72053915207327,94.96837678793516,94.52691581440257,94.94513702392578,8916900
2016-01-07,95.01482704331978,95.2084503454207,94.32552856055365,95.11550903320312,10202200
2016-01-08,94.82122482591487,95.62669865083167,94.66632851335667,95.54150390625,9577200
2016-01-11,94.5191750186272,95.10004506723558,94.37976597060455,94.49594116210938,10040300
2016-01-12,94.75153620378961,96.28503600249782,94.60438645025242,95.85906219482422,12897700
2016-01-13,95.67317249087563,97.19892549385513,95.47180254451939,96.8039321899414,15577600
2016-01-14,96.40117263237465,96.78841924475896,95.52599150668092,95.89775085449219,12873800
2016-01-15,97.1214304431286,97.55514466381034,96.87359290146574,97.39250183105469,13976300
2016-01-19,96.91234855277187,97.64037417605647,96.77293951658791,97.09048461914062,8926600
2016-01-20,98.34516622086417,99.07318593727722,97.91144593545478,98.1128158569336,17283300
2016-01-21,98.3141737525759,98.58524520472717,97.33056402902267,97.44673919677734,11001600
2016-01-22,96.7419780722163,97.22216022155067,96.43992019552032,97.07500457763672,10164300
2016-01-25,97.54738637589159,97.79522388782112,97.31504203222086,97.60160064697266,5738200
2016-01-26,97.57840197157212,97.94241474098648,97.39252524786153,97.64810943603516,5692600
2016-01-27,97.39255042148999,97.81077758962635,96.95883598442236,97.6249008178711,7957800
2016-01-28,97.2299103621244,97.90372180427894,97.16794946674823,97.76431274414062,10575400
2016-01-29,98.6782046935126,99.02672435204632,98.29869868169565,98.59300994873047,13170700
2016-02-01,98.3842552974173,98.60152378220626,97.99627416883064,98.2911376953125,9948400
2016-02-02,99.40078582948735,100.13018052246099,99.32318485522069,100.11466979980469,10400000
2016-02-03,99.54039349874847,100.82849311917346,99.26104673576762,99.2843246459961,13309000
2016-02-04,99.4938884964662,99.78099076275245,98.94295596588914,99.7654800415039,9953500
2016-02-05,99.23783149691953,100.09915024003668,99.00504040738174,99.88188171386719,9200800
2016-02-08,100.65785412655185,102.13994530904176,100.62680899672866,102.03131103515625,14452200
2016-02-09,102.45808925822331,102.47361182439693,101.6200601288285,102.13995361328125,15232100
2016-02-10,102.19425047810728,103.07884718175343,101.73643548241479,103.04004669189453,12797100
2016-02-11,104.32035139966926,104.94887883503733,103.21071938888655,103.76165771484375,21620200
2016-02-12,102.92365152667234,103.30387736244319,101.59675062244878,102.03905487060547,13888400
2016-02-16,101.43380966221534,101.45708758786469,100.7276810101931,100.9604721069336,11766000
2016-02-17,100.59575251360117,100.74318724564893,99.87411325494023,100.33968353271484,13157300
2016-02-18,100.41725698513636,101.65103386751919,100.3784565125584,101.57343292236328,10196700
2016-02-19,101.60449464887242,102.28734518911672,101.44153737349819,101.65880584716797,8188700
2016-02-22,101.72863370350997,101.73638906184425,101.41824176651241,101.60447692871094,5054300
2016-02-23,100.78199267748121,102.22528310591704,100.70439170725251,102.0157699584961,8320700
2016-02-24,102.73737264324112,103.50557934987869,101.61223001733141,101.8139877319336,9091200
2016-02-25,102.02354369751656,102.8615845979159,101.89939869913164,102.1787338256836,6097200
2016-02-26,101.11562872200868,101.50360980794393,100.90611562033557,101.19322967529297,9245000
2016-02-29,101.23981489262103,101.782986202519,101.20101440471835,101.63555145263672,8016100
2016-03-01,101.70395791316376,101.72727999248067,99.76037221871594,99.84587860107422,13729100
2016-03-02,99.76036949125086,100.26569701290929,99.67485124852502,100.25792694091797,7047700
2016-03-03,100.34344894915482,101.01981298164634,100.11021629090423,100.6233139038086,6394800
2016-03-04,100.0946606254442,100.39008943927823,99.3250023715108,99.9780502319336,8687000
2016-03-07,99.86141170276672,100.03244816051455,99.5504427956089,99.94692993164062,5493300
2016-03-08,101.33856206749923,101.83611952691004,101.02758124117649,101.0509033203125,7175400
2016-03-09,100.35122643768634,100.8254618615178,100.14131584347722,100.4367446899414,7194700
2016-03-10,100.67776132958532,100.94208619567864,99.44941347439435,100.02471923828125,10091600
2016-03-11,100.14909744271972,100.1957416051192,98.89742174858554,99.0140380859375,8927000
2016-03-14,99.37164873607698,99.81478603531792,99.247262336452,99.32500457763672,5177000
2016-03-15,99.90032355124578,100.0247159062194,99.20840738792835,99.4183120727539,6413200
2016-03-16,99.31721219675298,99.91583981100275,99.02178935642502,99.71369934082031,9728900
2016-03-17,99.90806704871862,100.55333887295141,99.89252690551163,100.12574768066406,7805500
2016-03-18,100.32013371980794,100.6855288512604,100.05580886041493,100.33568572998047,8198600
2016-03-21,99.70593435146755,99.99358120421344,99.31721725847937,99.56600189208984,5514800
2016-03-22,100.1568508737064,100.30456527189854,99.44938289431494,99.54267120361328,4997900
2016-03-23,99.8303372182568,100.92652238337638,99.73703703944086,100.66996765136719,10628200
2016-03-24,101.51736239379233,101.5640065491997,100.28901489634353,100.70882415771484,6343300
2016-03-28,100.58445629777913,101.19085411944847,100.50670812055738,100.84101104736328,5058700
2016-03-29,101.3618611178385,101.91383268226025,101.08198436908711,101.8982925415039,9396700
2016-03-30,101.08981012037621,101.12091414442692,100.27350149833143,100.82548522949219,8478700
2016-03-31,101.05090778153907,101.69617967910266,100.90319336535262,101.54069519042969,7832300
2016-04-01,102.03925010128745,102.1561139141728,101.19788057507309,101.80553436279297,9341400
2016-04-04,101.89126742745806,102.03150167733865,101.4861726773156,101.8678970336914,5145100
2016-04-05,102.84168411092587,103.11435450432388,102.66250716264405,102.98191833496094,6482800
2016-04-06,102.46775510930817,102.57682089891576,101.85231498665384,102.23403930664062,6393700
2016-04-07,102.98192898356326,103.60516717057574,102.8416947450276,103.49610137939453,5963300
2016-04-08,102.9663247953771,103.14550172744504,102.5534321025855,102.8416748046875,5584800
2016-04-11,102.30414151606367,102.97410845332384,102.14053692135975,102.70923614501953,4805500
2016-04-12,102.11719955229853,102.48335157986888,101.68872251075017,102.00033569335938,4276000
2016-04-13,101.8134049440843,102.50675460025934,101.68096870495926,102.35873413085938,5207900
2016-04-14,101.98476088980534,102.29637406488118,101.6575634897915,101.8678970336914,6967000
