Ticker,CL=F,CL=F,CL=F,CL=F,CL=F,RB=F,RB=F,RB=F,RB=F,RB=F,HO=F,HO=F,HO=F,HO=F,HO=F,PSX,PSX,PSX,PSX,PSX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2015-02-11,50.97999954223633,51.13999938964844,48.04999923706055,48.84000015258789,519272.0,1.5606000423431396,1.5687999725341797,1.51419997215271,1.5432000160217285,69662.0,1.8467999696731567,1.851199984550476,1.788599967956543,1.8141000270843506,70480.0,50.512403003192645,50.566334468757425,49.44053698364006,50.0135498046875,4125600.0
2015-02-12,49.41999816894531,51.599998474121094,49.13999938964844,51.209999084472656,563662.0,1.5470000505447388,1.604699969291687,1.5384000539779663,1.5954999923706055,70556.0,1.8278000354766846,1.9284000396728516,1.8200000524520874,1.913699984550476,85531.0,50.71940147649401,51.11983316105059,50.27824415185263,50.9773063659668,2812700.0
2015-02-13,51.349998474121094,53.43000030517578,51.029998779296875,52.779998779296875,437072.0,1.597499966621399,1.6367000341415405,1.597499966621399,1.6261999607086182,63893.0,1.9190000295639038,1.982100009918213,1.9139000177383423,1.9714000225067139,78272.0,51.418467328239544,52.02251172169801,51.11983677755516,52.00215148925781,3479200.0
2015-02-17,52.75,54.150001525878906,50.810001373291016,53.529998779296875,518799.0,1.6354000568389893,1.6576999425888062,1.5700000524520874,1.5901000499725342,59103.0,1.9804999828338623,2.003200054168701,1.9378000497817993,1.9773999452590942,69314.0,51.83925651113387,52.45008934221728,51.493122221924345,52.19218444824219,3523800.0
2015-02-18,53.2400016784668,53.40999984741211,50.31999969482422,52.13999938964844,257476.0,1.5822999477386475,1.5866999626159668,1.5414999723434448,1.5736000537872314,48008.0,1.969599962234497,1.9765000343322754,1.9336999654769897,1.9594000577926636,56862.0,51.58813851186676,51.9953586607939,51.22842729401304,51.54741287231445,3997800.0
2015-02-19,50.54999923706055,52.13999938964844,49.150001525878906,51.15999984741211,125210.0,1.5576000213623047,1.6188000440597534,1.5108000040054321,1.6161999702453613,37977.0,1.9433000087738037,2.009500026702881,1.9193999767303467,1.9938000440597534,43293.0,51.22163243012936,52.85730129125462,50.861921257180356,52.55188751220703,4599000.0
2015-02-20,51.2400016784668,51.849998474121094,49.90999984741211,50.34000015258789,366125.0,1.6158000230789185,1.6812000274658203,1.6047999858856201,1.6406999826431274,38513.0,1.993499994277954,2.1368000507354736,1.9901000261306763,2.111799955368042,41814.0,52.61298460902657,53.054142010443584,51.76460698248851,52.49081802368164,4566600.0
2015-02-23,50.75,50.9900016784668,48.66999816894531,49.45000076293945,475383.0,1.6454999446868896,1.6660000085830688,1.614300012588501,1.6461999416351318,27200.0,2.1342999935150146,2.2435998916625977,2.129699945449829,2.217900037765503,33994.0,52.090370887816064,53.92965241766392,52.090370887816064,53.84142303466797,3785500.0
2015-02-24,49.41999816894531,50.33000183105469,48.68000030517578,49.279998779296875,293101.0,1.6448999643325806,1.6640000343322754,1.601699948310852,1.6202000379562378,25788.0,2.2100000381469727,2.2100000381469727,1.9981000423431396,2.028899908065796,28934.0,54.09933364338503,54.34366676789796,53.16272678480891,54.29615783691406,4442900.0
2015-02-25,49.15999984741211,51.279998779296875,48.43000030517578,50.9900016784668,429524.0,1.6050000190734863,1.7335000038146973,1.5959999561309814,1.7187000513076782,25097.0,2.01200008392334,2.1115000247955322,1.996999979019165,2.103600025177002,21445.0,54.21470677770097,54.696584513061985,53.55637027372976,53.678531646728516,2959700.0
2015-02-26,51.0,51.220001220703125,47.79999923706055,48.16999816894531,459584.0,1.7458000183105469,1.7458000183105469,1.690000057220459,1.7075999975204468,22094.0,2.1191000938415527,2.1872000694274902,2.075000047683716,2.1357998847961426,19999.0,53.61066880714172,54.41832583323695,53.19666017847822,54.33687973022461,4279900.0
2015-02-27,48.970001220703125,49.939998626708984,48.459999084472656,49.7599983215332,399494.0,1.7174999713897705,1.7999999523162842,1.7174999713897705,1.7676000595092773,67753.0,2.171999931335449,2.3513998985290527,2.1654999256134033,2.2988998889923096,64458.0,54.364028337843955,54.59478970693988,53.23738572757756,53.25095748901367,4296600.0
2015-03-02,49.45000076293945,51.040000915527344,48.709999084472656,49.59000015258789,427177.0,1.9779000282287598,1.9779000282287598,1.8845000267028809,1.8973000049591064,64668.0,1.9744999408721924,1.9744999408721924,1.8831000328063965,1.8873000144958496,64048.0,53.250936547692646,53.250936547692646,51.69670898116394,52.260032653808594,5976200.0
2015-03-03,49.79999923706055,50.83000183105469,49.45000076293945,50.52000045776367,370597.0,1.9199999570846558,1.965000033378601,1.9124000072479248,1.9499000310897827,60055.0,1.9010000228881836,1.9534000158309937,1.8901000022888184,1.9394999742507935,66977.0,52.61976072287338,53.19665633782601,52.58582873263198,52.99983215332031,3361500.0
2015-03-04,50.61000061035156,51.9900016784668,49.599998474121094,51.529998779296875,463989.0,1.9452999830245972,1.9452999830245972,1.8978999853134155,1.9256999492645264,60018.0,1.936900019645691,1.936900019645691,1.878000020980835,1.9012999534606934,76346.0,52.735134266028524,52.9930442956803,52.31434241231785,52.911598205566406,2199900.0
2015-03-05,51.619998931884766,52.400001525878906,50.61000061035156,50.7599983215332,370953.0,1.9221999645233154,1.9325000047683716,1.8596999645233154,1.8873000144958496,67022.0,1.8918999433517456,1.9113999605178833,1.8702000379562378,1.8773000240325928,56959.0,53.074482733736936,53.176289047112675,52.16502473790456,52.17859649658203,2721700.0
2015-03-06,50.88999938964844,51.220001220703125,48.880001068115234,49.61000061035156,406840.0,1.8970999717712402,1.9098000526428223,1.8508000373840332,1.8818999528884888,52264.0,1.8847999572753906,1.9010000228881836,1.8586000204086304,1.86899995803833,60379.0,51.68993236105917,52.46365201060133,50.99765361478427,51.146968841552734,3681700.0
2015-03-09,49.599998474121094,50.790000915527344,49.25,50.0,409877.0,1.8796000480651855,1.9027999639511108,1.861299991607666,1.8746999502182007,51758.0,1.8650000095367432,1.882699966430664,1.8370000123977661,1.8398000001907349,61542.0,51.20125329369604,52.57901679211853,51.20125329369604,51.77814865112305,3630500.0
2015-03-10,50.08000183105469,50.36000061035156,48.20000076293945,48.290000915527344,395761.0,1.8746999502182007,1.8795000314712524,1.8030999898910522,1.8183000087738037,60187.0,1.8401000499725342,1.848099946975708,1.7984000444412231,1.8135000467300415,61060.0,51.47275353259974,51.47275353259974,50.237516187601486,50.24430465698242,3496400.0
2015-03-11,48.77000045776367,49.04999923706055,47.33000183105469,48.16999816894531,404590.0,1.809499979019165,1.833899974822998,1.7969000339508057,1.8264000415802002,55568.0,1.8144999742507935,1.8330999612808228,1.7900999784469604,1.8203999996185303,64035.0,50.41397659013701,50.90264278940887,50.332535675648096,50.59722900390625,2422400.0
2015-03-12,48.439998626708984,48.7599983215332,46.86000061035156,47.04999923706055,358381.0,1.8320000171661377,1.8694000244140625,1.7925000190734863,1.809499979019165,64347.0,1.837499976158142,1.8423999547958374,1.7640000581741333,1.779099941253662,57613.0,50.970507184294085,51.5202591961786,50.23072466365325,50.3325309753418,2960800.0
2015-03-13,46.93000030517578,47.279998779296875,44.75,44.84000015258789,395722.0,1.8032000064849854,1.8080999851226807,1.7489999532699585,1.7623000144958496,44972.0,1.7791999578475952,1.7855000495910645,1.7085000276565552,1.7130000591278076,45384.0,50.31895898294111,50.73975602949366,49.911738874259235,50.65830993652344,2848900.0
2015-03-16,44.810001373291016,45.0,42.849998474121094,43.880001068115234,367600.0,1.7503000497817993,1.7582999467849731,1.6950000524520874,1.728600025177002,45306.0,1.7065000534057617,1.7181999683380127,1.6687999963760376,1.6986000537872314,51964.0,50.44110559404661,51.79850887179607,50.264641718076064,51.77814865112305,2471600.0
2015-03-17,43.84000015258789,44.20000076293945,42.40999984741211,43.459999084472656,346310.0,1.7271000146865845,1.7350000143051147,1.6924999952316284,1.7301000356674194,39295.0,1.7094000577926636,1.7094000577926636,1.6690000295639038,1.6938999891281128,44330.0,51.303079747341144,51.77817423616042,50.72618410485394,51.54741287231445,2634300.0
2015-03-18,42.5099983215332,45.34000015258789,42.029998779296875,44.65999984741211,220638.0,1.7201000452041626,1.8207000494003296,1.7071000337600708,1.7991000413894653,47006.0,1.6893999576568604,1.7922999858856201,1.6792000532150269,1.7725000381469727,47000.0,51.33700830066617,53.33917671738848,51.14018413980208,53.02019119262695,4731200.0
2015-03-19,44.599998474121094,44.709999084472656,42.75,43.959999084472656,106907.0,1.8035000562667847,1.8174999952316284,1.7520999908447266,1.7742999792099,30063.0,1.7818000316619873,1.7818000316619873,1.7073999643325806,1.7223000526428223,33515.0,52.40936173998911,52.85051901223478,52.04965056015458,52.60618591308594,2647400.0
2015-03-20,43.9900016784668,46.529998779296875,43.310001373291016,45.720001220703125,379180.0,1.7661000490188599,1.8009999990463257,1.7474000453948975,1.7977999448776245,19487.0,1.722599983215332,1.7431000471115112,1.6943000555038452,1.7343000173568726,18936.0,52.73513751591969,53.536005994765624,52.26004823952158,53.52243423461914,5172300.0
2015-03-23,46.40999984741211,47.61000061035156,45.33000183105469,47.45000076293945,292417.0,1.787500023841858,1.8087999820709229,1.7646000385284424,1.8039000034332275,23573.0,1.7355999946594238,1.7552000284194946,1.7059999704360962,1.7307000160217285,26964.0,53.61746032578768,53.9500228703495,53.29168107329867,53.29846954345703,2747400.0
2015-03-24,47.459999084472656,48.560001373291016,46.66999816894531,47.5099983215332,309553.0,1.8035999536514282,1.8288999795913696,1.7870999574661255,1.7997000217437744,28769.0,1.7323999404907227,1.7591999769210815,1.6962000131607056,1.7065000534057617,34797.0,53.19664845123246,53.298454763033284,52.51794661000584,52.6876220703125,2198400.0
2015-03-25,47.720001220703125,49.459999084472656,47.0,49.209999084472656,398795.0,1.8041000366210938,1.8517999649047852,1.7893999814987183,1.8365000486373901,25895.0,1.7089999914169312,1.7426999807357788,1.6950000524520874,1.7282999753952026,23814.0,53.339188036242135,54.350457750942375,53.16272924333307,53.61745834350586,4135100.0
2015-03-26,49.02000045776367,52.47999954223633,48.72999954223633,51.43000030517578,515277.0,1.8264000415802002,1.902400016784668,1.8229999542236328,1.881700038909912,20685.0,1.722499966621399,1.801300048828125,1.7210999727249146,1.787600040435791,20897.0,54.0925533119044,54.24865706752847,53.21024372116397,53.23739242553711,2035800.0
2015-03-27,51.0099983215332,51.380001068115234,48.209999084472656,48.869998931884766,384092.0,1.8739999532699585,1.8739999532699585,1.7900999784469604,1.7979999780654907,22319.0,1.7862999439239502,1.7903000116348267,1.7194000482559204,1.7274999618530273,24394.0,53.35276279817651,53.50886135307678,52.47723662693643,52.6740608215332,1979000.0
2015-03-30,48.56999969482422,49.15999984741211,47.61000061035156,48.68000030517578,355866.0,1.7929999828338623,1.8111000061035156,1.767899990081787,1.8006000518798828,23699.0,1.7237000465393066,1.738800048828125,1.707900047302246,1.7311999797821045,21417.0,53.11521485331796,54.3233034684501,53.04055722626284,53.99752426147461,3035700.0
2015-03-31,48.72999954223633,48.72999954223633,47.279998779296875,47.599998474121094,365748.0,1.7960000038146973,1.7962000370025635,1.7510000467300415,1.7799999713897705,62809.0,1.7303999662399292,1.732300043106079,1.698699951171875,1.717900037765503,56559.0,53.24415621482773,53.882137588690306,53.21022423035496,53.34596252441406,2715700.0
2015-04-01,47.54999923706055,50.45000076293945,47.04999923706055,50.09000015258789,451104.0,1.7745000123977661,1.842900037765503,1.7648999691009521,1.8312000036239624,66081.0,1.707200050354004,1.7661000490188599,1.6970000267028809,1.746899962425232,58030.0,53.66494451269447,54.499749902286375,53.57671515366572,54.25541687011719,3257500.0
2015-04-02,49.59000015258789,50.27000045776367,48.11000061035156,49.13999938964844,453394.0,1.822100043296814,1.8342000246047974,1.7345000505447388,1.761299967765808,76003.0,1.736899971961975,1.748900055885315,1.6653000116348267,1.6825000047683716,65111.0,53.80749013813519,54.34366530369859,52.89803200435158,53.05413055419922,4424700.0
2015-04-06,49.470001220703125,52.2400016784668,49.470001220703125,52.13999938964844,325282.0,1.7674000263214111,1.8492000102996826,1.7674000263214111,1.8424999713897705,53568.0,1.6902999877929688,1.7762000560760498,1.6825000047683716,1.764299988746643,43938.0,53.27129753779231,53.84140968573554,52.81656861972545,53.3120231628418,3260600.0
2015-04-07,51.95000076293945,54.130001068115234,51.16999816894531,53.97999954223633,548870.0,1.8423000574111938,1.8636000156402588,1.8154000043869019,1.8609000444412231,62488.0,1.764299988746643,1.7891000509262085,1.738700032234192,1.7838000059127808,44959.0,53.37312257263823,53.51564936514449,52.735141063061064,52.782649993896484,2776100.0
2015-04-08,53.18000030517578,53.22999954223633,50.369998931884766,50.41999816894531,552627.0,1.8309999704360962,1.8339999914169312,1.7374999523162842,1.7391999959945679,90962.0,1.7666000127792358,1.7740999460220337,1.6957999467849731,1.698099970817566,64905.0,52.9794745906715,53.48171778114322,52.375430246265786,52.53832244873047,2352500.0
2015-04-09,51.0,52.06999969482422,50.5099983215332,50.790000915527344,449531.0,1.749899983406067,1.7991000413894653,1.7384999990463257,1.7591999769210815,70020.0,1.711400032043457,1.7666000127792358,1.7064000368118286,1.7267999649047852,55435.0,52.45008418616319,52.87766971493084,52.124310160333785,52.80979537963867,3572700.0
2015-04-10,50.72999954223633,51.93000030517578,50.08000183105469,51.63999938964844,395135.0,1.767699956893921,1.8170000314712524,1.7513999938964844,1.8072999715805054,62776.0,1.732300043106079,1.7759000062942505,1.7173999547958374,1.7661000490188599,62396.0,52.938753703187906,53.30525338865711,52.64012317915705,53.16950988769531,2306300.0
2015-04-13,51.810001373291016,53.099998474121094,51.470001220703125,51.90999984741211,375534.0,1.8079999685287476,1.8416999578475952,1.794600009918213,1.8046000003814697,60816.0,1.7745000123977661,1.8147000074386597,1.7654000520706177,1.7833000421524048,76924.0,53.24416432791303,53.264529735400686,51.873188707911176,52.21253967285156,3996800.0
2015-04-14,52.04999923706055,53.790000915527344,51.83000183105469,53.290000915527344,431026.0,1.8049999475479126,1.8583999872207642,1.8035999536514282,1.8359999656677246,65765.0,1.7848000526428223,1.8220000267028809,1.7834999561309814,1.8016999959945679,70751.0,52.6536849991978,53.10162547853634,52.45007239526343,52.823360443115234,3443900.0
2015-04-15,53.54999923706055,56.689998626708984,53.38999938964844,56.38999938964844,508904.0,1.8535000085830688,1.9398000240325928,1.8485000133514404,1.9359999895095825,61275.0,1.809999942779541,1.8920999765396118,1.809000015258789,1.888800024986267,53793.0,52.90481022189113,53.73961582443745,52.87087823426259,53.57672882080078,2989800.0
2015-04-16,55.91999816894531,57.41999816894531,55.06999969482422,56.709999084472656,413134.0,1.9259999990463257,1.954800009727478,1.8954999446868896,1.9354000091552734,57834.0,1.8767000436782837,1.9264999628067017,1.8609000444412231,1.9079999923706055,40148.0,53.49529231478919,53.936449657679084,53.02698627008148,53.78034591674805,2545700.0
2015-04-17,56.560001373291016,56.880001068115234,55.310001373291016,55.7400016784668,230623.0,1.940000057220459,1.9502999782562256,1.9132000207901,1.929900050163269,41944.0,1.9068000316619873,1.913599967956543,1.8756999969482422,1.8824000358581543,44213.0,53.39347044219218,53.4681280559475,52.76906601631483,52.94552993774414,2411000.0
2015-04-20,56.15999984741211,57.16999816894531,54.849998474121094,56.380001068115234,112382.0,1.940600037574768,1.955399990081787,1.8982000350952148,1.93149995803833,33331.0,1.888800024986267,1.902899980545044,1.8456000089645386,1.8770999908447266,31637.0,53.11520585220678,54.06538943527157,53.02018801170869,53.8210563659668,2620100.0
2015-04-21,56.40999984741211,56.90999984741211,55.0099983215332,55.2599983215332,354244.0,1.9328999519348145,1.934000015258789,1.8768999576568604,1.888100028038025,27031.0,1.8818999528884888,1.8839000463485718,1.843999981880188,1.8531999588012695,28766.0,53.82108308158525,54.051839329313296,53.41385764521679,53.95682144165039,2458100.0
2015-04-22,56.34000015258789,57.189998626708984,55.72999954223633,56.15999984741211,329631.0,1.8839000463485718,1.9385000467300415,1.8700000047683716,1.9244999885559082,28876.0,1.8508000373840332,1.881600022315979,1.8381999731063843,1.8708000183105469,21828.0,54.24185699948558,55.02236525455399,53.848208637369716,54.92055892944336,2822400.0
2015-04-23,56.279998779296875,58.40999984741211,55.7599983215332,57.7400016784668,415569.0,1.9264999628067017,2.0078001022338867,1.9175000190734863,1.9955999851226807,37424.0,1.8704999685287476,1.9450000524520874,1.8600000143051147,1.9239000082015991,23912.0,55.06987650295196,55.46352488165459,54.866263844151284,55.13096237182617,2919000.0
2015-04-24,57.529998779296875,57.95000076293945,56.5,57.150001525878906,328322.0,2.000499963760376,2.0116000175476074,1.9794000387191772,2.0078999996185303,25816.0,1.9240000247955322,1.9394999742507935,1.9129999876022339,1.9283000230789185,20537.0,55.232766932964026,55.54496923180335,54.90699287247313,55.37529373168945,2067000.0
2015-04-27,57.29999923706055,57.88999938964844,56.52000045776367,56.9900016784668,250558.0,2.009999990463257,2.0160999298095703,1.986299991607666,2.009000062942505,23745.0,1.9328999519348145,1.9350999593734741,1.9076000452041626,1.9213999509811401,18060.0,55.56532148370022,55.60604193709776,54.98163748727629,55.02235794067383,2040000.0
2015-04-28,56.650001525878906,57.83000183105469,56.06999969482422,57.060001373291016,281864.0,2.001300096511841,2.0195000171661377,1.9872000217437744,2.001800060272217,20166.0,1.9204000234603882,1.9383000135421753,1.9048999547958374,1.916599988937378,21066.0,55.130969142142746,55.6467789657674,55.00880256747677,55.38887405395508,2265000.0
2015-04-29,56.93000030517578,59.33000183105469,56.540000915527344,58.58000183105469,411097.0,1.9958000183105469,2.0423998832702637,1.9824999570846558,2.017899990081787,21907.0,1.912500023841858,1.9660999774932861,1.9050999879837036,1.948099970817566,20716.0,55.266695537707875,55.6128349541514,54.90019589290023,54.974853515625,2855600.0
2015-04-30,58.54999923706055,59.849998474121094,58.380001068115234,59.630001068115234,340322.0,2.007200002670288,2.0555999279022217,2.006999969482422,2.0497000217437744,53734.0,1.9427000284194946,1.9824999570846558,1.941499948501587,1.9763000011444092,55001.0,54.90700081532577,55.090248103599805,53.549596618052384,53.82786178588867,4829400.0
2015-05-01,59.790000915527344,59.900001525878906,58.31999969482422,59.150001525878906,244753.0,2.0518999099731445,2.0518999099731445,2.0069000720977783,2.045300006866455,54737.0,1.9824999570846558,1.9888999462127686,1.955299973487854,1.982200026512146,49876.0,53.89573163300262,55.422811227284484,53.71247918196083,55.38887405395508,3061900.0
2015-05-04,59.29999923706055,59.72999954223633,58.45000076293945,58.93000030517578,215046.0,2.0439000129699707,2.060499906539917,2.0267999172210693,2.033900022506714,43059.0,1.9800000190734863,1.993899941444397,1.965000033378601,1.978700041770935,47120.0,55.65354949952151,55.78250450290972,54.79838375247023,54.86625289916992,2833700.0
