date,timestamp,open,high,low,close,volume
2024-10-01,00:00:00,5752.064,5753.686,5746.366,5751.727,0.674019979313016
2024-10-01,01:00:00,5751.556,5753.712,5748.716,5753.219,0.409369987435639
2024-10-01,02:00:00,5753.147,5759.777,5749.087,5757.916,0.702159978449345
2024-10-01,03:00:00,5758.039,5767.002,5757.764,5766.509,0.601659981533885
2024-10-01,04:00:00,5766.259,5767.067,5760.326,5761.787,0.382569988258183
2024-10-01,05:00:00,5761.932,5762.302,5758.061,5759.822,0.393959987908602
2024-10-01,06:00:00,5760.044,5760.112,5755.717,5756.423,0.404009987600148
2024-10-01,07:00:00,5756.297,5758.652,5752.387,5755.413,0.551409983076155
2024-10-01,08:00:00,5755.717,5760.667,5753.686,5758.227,1.43767003668472
2024-10-01,09:00:00,5758.091,5759.037,5746.567,5758.062,3.80025009857491
2024-10-01,10:00:00,5758.183,5759.097,5751.686,5753.947,2.49075006460771
2024-10-01,11:00:00,5753.703,5756.0,5750.833,5755.153,1.50525003904477
2024-10-01,12:00:00,5755.011,5763.162,5753.78,5762.423,1.10970002878457
2024-10-01,13:00:00,5762.17,5764.649,5754.077,5756.527,1.82925004744902
2024-10-01,14:00:00,5756.271,5759.21,5752.746,5756.37,1.77930004615337
2024-10-01,15:00:00,5756.142,5757.884,5706.727,5716.747,35.0126462670654
2024-10-01,16:00:00,5716.557,5723.98,5686.87,5701.587,57.967999704873
2024-10-01,17:00:00,5701.479,5715.646,5681.074,5704.932,38.459999140352
2024-10-01,18:00:00,5704.661,5717.097,5687.23,5705.252,37.5107591615679
2024-10-01,19:00:00,5705.006,5714.479,5683.761,5714.479,39.7699991110712
2024-10-01,20:00:00,5714.223,5730.392,5713.721,5724.706,29.016999351792
2024-10-01,21:00:00,5724.877,5725.756,5705.064,5707.427,28.264999368228
2024-10-01,22:00:00,5708.164,5714.59,5707.917,5708.631,0.637889983365312
2024-10-02,00:00:00,5707.756,5710.669,5692.46,5695.692,1.12157996557653
2024-10-02,01:00:00,5695.809,5701.549,5689.969,5698.349,1.05725996755064
2024-10-02,02:00:00,5698.593,5707.041,5697.433,5702.846,1.20832996303216
2024-10-02,03:00:00,5703.081,5710.13,5701.624,5708.523,1.13899996504188
2024-10-02,04:00:00,5708.649,5710.807,5702.744,5704.856,0.849559973925352
2024-10-02,05:00:00,5704.603,5708.807,5700.173,5707.564,0.982219969853759
2024-10-02,06:00:00,5707.816,5708.387,5694.322,5697.813,0.740349977277219
2024-10-02,07:00:00,5697.554,5700.097,5686.824,5695.95,1.61737995035946
2024-10-02,08:00:00,5696.184,5698.201,5689.007,5694.684,3.48022008966655
2024-10-02,09:00:00,5694.819,5704.797,5690.37,5700.247,5.49855014262721
2024-10-02,10:00:00,5699.997,5704.512,5696.031,5698.086,2.64330006856471
2024-10-02,11:00:00,5698.332,5698.586,5686.284,5690.307,2.6136110677943
2024-10-02,12:00:00,5690.133,5701.669,5683.87,5698.952,3.26000008452684
2024-10-02,13:00:00,5699.44,5700.782,5690.943,5691.772,3.36705008731224
2024-10-02,14:00:00,5691.877,5705.351,5689.906,5699.987,4.01430010329932
2024-10-02,15:00:00,5700.179,5701.16,5673.082,5691.751,28.109755502968
2024-10-02,16:00:00,5691.899,5718.54,5690.417,5704.872,39.5469991182908
2024-10-02,17:00:00,5704.734,5720.741,5702.884,5716.736,25.7304994272999
2024-10-02,18:00:00,5716.986,5719.42,5699.954,5700.45,19.5699995625764
2024-10-02,19:00:00,5700.321,5712.379,5697.413,5711.5,19.1299995724112
2024-10-02,20:00:00,5711.383,5714.444,5697.969,5709.696,15.8649996453896
2024-10-02,21:00:00,5709.459,5715.382,5707.727,5708.844,13.3299997020513
2024-10-02,22:00:00,5709.087,5714.527,5707.073,5713.97,0.410829991800711
2024-10-03,00:00:00,5717.887,5720.977,5715.607,5716.63,0.367129988735542
2024-10-03,01:00:00,5716.757,5718.327,5713.784,5717.477,0.389269988052547
2024-10-03,02:00:00,5717.73,5717.733,5704.62,5708.399,1.27500996086746
2024-10-03,03:00:00,5708.643,5711.054,5700.551,5704.859,1.24150996189564
2024-10-03,04:00:00,5704.714,5706.749,5701.291,5701.846,0.791939975693822
2024-10-03,05:00:00,5701.711,5705.299,5698.017,5699.833,0.682059979066253
2024-10-03,06:00:00,5699.586,5701.002,5697.414,5697.67,0.295469990931451
2024-10-03,07:00:00,5697.92,5701.426,5696.262,5696.776,0.552749983035028
2024-10-03,08:00:00,5696.577,5702.993,5695.8,5700.896,1.53964003967121
2024-10-03,09:00:00,5700.767,5701.797,5676.119,5681.587,5.29650013730861
2024-10-03,10:00:00,5681.517,5692.419,5681.147,5688.716,3.63753009432185
2024-10-03,11:00:00,5688.584,5692.636,5685.974,5690.7,2.11275005480275
2024-10-03,12:00:00,5690.451,5695.909,5687.491,5695.891,1.57005004072562
2024-10-03,13:00:00,5695.717,5704.127,5693.136,5704.127,1.87056004838087
2024-10-03,14:00:00,5703.811,5708.171,5693.052,5693.287,3.65340009471402
2024-10-03,15:00:00,5693.54,5703.992,5689.341,5699.463,22.9950995838735
2024-10-03,16:00:00,5699.352,5719.147,5683.142,5687.897,60.022002657845
2024-10-03,17:00:00,5687.764,5710.984,5683.717,5705.527,34.6829992253333
2024-10-03,18:00:00,5705.726,5712.279,5679.014,5684.257,25.6511394268382
2024-10-03,19:00:00,5684.447,5695.026,5675.397,5691.756,28.9930063525147
2024-10-03,20:00:00,5691.991,5694.976,5685.119,5688.452,17.964999598451
2024-10-03,21:00:00,5687.696,5703.623,5681.07,5698.934,18.5379995862022
2024-10-03,22:00:00,5698.456,5703.576,5697.887,5700.437,0.453439990757033
2024-10-04,00:00:00,5695.884,5702.323,5691.561,5699.196,0.58021998219192
2024-10-04,01:00:00,5699.326,5701.082,5695.826,5699.567,0.558779982849956
2024-10-04,02:00:00,5699.329,5700.187,5692.449,5698.314,1.14435996487737
2024-10-04,03:00:00,5698.582,5711.377,5695.817,5709.57,0.982889969833195
2024-10-04,04:00:00,5709.07,5713.877,5707.082,5708.19,0.83883997425437
2024-10-04,05:00:00,5708.067,5708.82,5702.314,5703.079,0.721239977981895
2024-10-04,06:00:00,5703.19,5707.576,5699.817,5701.693,0.568159982562065
2024-10-04,07:00:00,5701.811,5705.627,5701.067,5702.582,0.783229975961149
2024-10-04,08:00:00,5702.814,5703.829,5697.067,5697.311,1.35336003499106
2024-10-04,09:00:00,5697.247,5708.817,5693.814,5706.943,2.97810007724911
2024-10-04,10:00:00,5706.877,5708.832,5700.564,5700.829,2.53800006583333
2024-10-04,11:00:00,5701.073,5708.332,5700.317,5708.082,1.91224004950345
2024-10-04,12:00:00,5708.196,5716.082,5707.811,5711.073,1.52145003946498
2024-10-04,13:00:00,5711.32,5718.434,5709.814,5715.573,1.6101000411436
2024-10-04,14:00:00,5715.332,5750.826,5712.561,5749.829,7.09080018382519
2024-10-04,15:00:00,5750.064,5752.832,5718.194,5720.823,25.4239995458629
2024-10-04,16:00:00,5720.57,5730.934,5701.516,5720.142,50.4549988722429
2024-10-04,17:00:00,5719.937,5727.119,5702.73,5724.419,34.8974992199801
2024-10-04,18:00:00,5724.659,5734.862,5714.049,5730.334,23.6349994717166
2024-10-04,19:00:00,5730.147,5735.647,5715.621,5722.094,22.9949994860217
2024-10-04,20:00:00,5721.983,5736.261,5716.92,5734.58,18.3149995906278
2024-10-04,21:00:00,5734.454,5755.082,5731.13,5750.332,15.6399996504188
2024-10-04,22:00:00,5749.576,5751.282,5748.023,5750.532,0.390799991320819
2024-10-07,00:00:00,5750.696,5758.323,5750.684,5755.314,0.944029971025884
2024-10-07,01:00:00,5755.184,5758.127,5751.877,5752.57,0.667989979498088
2024-10-07,02:00:00,5752.332,5753.576,5745.82,5748.073,0.968149970285594
2024-10-07,03:00:00,5748.311,5756.082,5746.082,5748.314,1.17785996384919
2024-10-07,04:00:00,5747.952,5751.877,5746.332,5746.811,1.00231996923685
2024-10-07,05:00:00,5746.946,5748.877,5744.061,5746.582,0.547389983199537
2024-10-07,06:00:00,5746.314,5749.377,5745.076,5746.332,0.320259990170598
2024-10-07,07:00:00,5746.082,5746.829,5740.817,5741.826,0.553419983014464
2024-10-07,08:00:00,5741.699,5745.082,5737.329,5744.576,1.69083004351705
2024-10-07,09:00:00,5744.079,5744.181,5726.576,5728.067,4.38345011370257
2024-10-07,10:00:00,5728.32,5735.076,5723.817,5724.076,2.72295007063076
2024-10-07,11:00:00,5723.937,5724.181,5713.434,5720.564,2.76075007161126
2024-10-07,12:00:00,5720.332,5724.377,5716.877,5723.817,1.96290005091578
2024-10-07,13:00:00,5723.32,5726.627,5719.377,5725.829,1.63215004233643
2024-10-07,14:00:00,5725.449,5731.332,5724.323,5728.582,1.38105003582314
2024-10-07,15:00:00,5728.829,5735.829,5724.57,5727.451,20.1380245949276
2024-10-07,16:00:00,5727.713,5739.921,5726.724,5733.183,29.3749993434176
2024-10-07,17:00:00,5733.303,5738.147,5726.394,5731.43,19.3599995672703
2024-10-07,18:00:00,5731.737,5731.957,5721.397,5726.43,13.9799996875226
2024-10-07,19:00:00,5726.237,5730.087,5718.323,5724.399,11.5449997419491
2024-10-07,20:00:00,5724.146,5724.896,5686.152,5688.114,28.4680003623868
2024-10-07,21:00:00,5688.382,5706.476,5686.611,5697.929,30.695049313912
2024-10-07,22:00:00,5698.227,5701.842,5697.62,5699.579,0.498119987547398
2024-10-08,00:00:00,5704.084,5704.147,5676.757,5691.857,1.44920995552093
2024-10-08,01:00:00,5691.676,5700.387,5690.07,5695.714,1.09879996627569
2024-10-08,02:00:00,5696.229,5705.964,5696.229,5702.736,1.14435996487737
2024-10-08,03:00:00,5702.61,5703.612,5691.987,5696.921,1.46997995488346
2024-10-08,04:00:00,5696.674,5700.807,5691.591,5698.541,2.10446993540972
2024-10-08,05:00:00,5698.682,5700.567,5692.626,5695.557,1.15909996442497
2024-10-08,06:00:00,5695.44,5700.127,5695.084,5698.571,0.399989987723529
2024-10-08,07:00:00,5698.82,5700.433,5692.172,5695.287,1.34602995868772
2024-10-08,08:00:00,5695.419,5697.912,5690.52,5696.962,2.30100005911663
2024-10-08,09:00:00,5696.707,5705.103,5688.354,5700.119,5.22180013544858
2024-10-08,10:00:00,5700.002,5705.929,5697.381,5704.807,3.36150008719414
2024-10-08,11:00:00,5705.3,5719.497,5705.072,5716.597,2.78370007220656
2024-10-08,12:00:00,5716.351,5720.437,5712.69,5720.437,2.04795005312189
2024-10-08,13:00:00,5720.016,5721.802,5715.616,5720.267,1.95630005071871
2024-10-08,14:00:00,5720.454,5721.737,5715.396,5717.663,1.67565004341304
2024-10-08,15:00:00,5717.967,5728.327,5715.317,5727.411,17.4742496556137
2024-10-08,16:00:00,5727.167,5745.384,5723.951,5738.377,26.0799994170666
2024-10-08,17:00:00,5738.573,5743.877,5733.651,5743.332,17.1119996178895
2024-10-08,18:00:00,5742.829,5743.847,5734.583,5739.377,10.8349997578189
2024-10-08,19:00:00,5739.142,5740.359,5725.77,5738.102,17.0049996199086
2024-10-08,20:00:00,5738.331,5748.952,5737.81,5747.451,8.71499980520457
2024-10-08,21:00:00,5747.201,5757.272,5744.02,5751.633,12.184999727644
2024-10-08,22:00:00,5751.5,5751.5,5746.992,5750.457,0.450269992463291
2024-10-09,00:00:00,5749.7,5750.097,5746.007,5749.366,0.33298998977989
2024-10-09,01:00:00,5749.547,5750.726,5745.809,5746.312,0.339019989594817
