Ticker,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^DJI,^DJI,^DJI,^DJI,^DJI,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^RUT,^RUT,^RUT,^RUT,^RUT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
2021-04-05,13594.900390625,13720.580078125,13582.759765625,13705.58984375,4459000000,33222.37890625,33617.94921875,33222.37890625,33527.19140625,344270000,4034.43994140625,4083.419921875,4034.43994140625,4077.909912109375,4005030000,2280.800048828125,2280.830078125,2253.93994140625,2264.889892578125,4005030000
2021-04-06,13681.669921875,13776.7099609375,13674.2802734375,13698.3798828125,4073710000,33500.01953125,33544.7890625,33380.4296875,33430.23828125,297940000,4075.570068359375,4086.22998046875,4068.139892578125,4073.93994140625,4081270000,2264.739990234375,2280.3701171875,2257.550048828125,2259.14990234375,4081270000
2021-04-07,13675.2998046875,13733.0302734375,13653.58984375,13688.83984375,4098740000,33444.98046875,33521.76171875,33347.9609375,33446.26171875,273440000,4074.2900390625,4083.1298828125,4068.31005859375,4079.949951171875,4120810000,2259.14990234375,2259.14990234375,2217.780029296875,2223.050048828125,4120810000
2021-04-08,13796.8896484375,13830.1396484375,13758.7099609375,13829.3095703125,4153600000,33469.890625,33506.80078125,33342.640625,33503.5703125,304040000,4089.949951171875,4098.18994140625,4082.5400390625,4097.169921875,3907100000,2225.18994140625,2243.0,2213.840087890625,2242.60009765625,3907100000
2021-04-09,13787.01953125,13905.41015625,13748.349609375,13900.1904296875,3926110000,33526.19140625,33810.87109375,33526.19140625,33800.6015625,316410000,4096.10986328125,4129.47998046875,4095.510009765625,4128.7998046875,3640390000,2241.969970703125,2245.989990234375,2231.030029296875,2243.469970703125,3640390000
2021-04-12,13854.4404296875,13877.0,13783.9501953125,13850.0,4250900000,33775.05859375,33786.19140625,33665.5390625,33745.3984375,327370000,4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3588900000,2244.330078125,2244.330078125,2222.2099609375,2233.780029296875,3588900000
2021-04-13,13902.4501953125,14011.509765625,13902.4501953125,13996.099609375,4219360000,33721.16015625,33741.640625,33545.83984375,33677.26953125,324480000,4130.10009765625,4148.0,4124.43017578125,4141.58984375,3734720000,2233.989990234375,2237.3798828125,2208.199951171875,2228.919921875,3734720000
2021-04-14,14004.080078125,14033.6298828125,13839.0400390625,13857.83984375,4120770000,33668.94921875,33911.25,33668.94921875,33730.890625,315330000,4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3985350000,2230.159912109375,2272.85009765625,2230.159912109375,2247.719970703125,3985350000
2021-04-15,13983.23046875,14049.1298828125,13970.419921875,14038.759765625,4406880000,33788.53125,34068.73046875,33788.53125,34035.98828125,319680000,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000,2249.419921875,2264.159912109375,2240.75,2257.070068359375,4033420000
2021-04-16,14059.1103515625,14062.5,13977.0498046875,14052.33984375,4427780000,34058.16015625,34256.75,34058.16015625,34200.671875,343760000,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000,2258.2900390625,2273.14990234375,2251.72998046875,2262.669921875,4163820000
2021-04-19,13984.580078125,14041.7900390625,13842.5703125,13914.76953125,4379610000,34182.37890625,34182.37890625,33980.55859375,34077.62890625,312540000,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000,2261.110107421875,2261.110107421875,2219.050048828125,2232.0,3810290000
2021-04-20,13894.4599609375,13927.669921875,13698.669921875,13786.26953125,4245120000,34034.1796875,34034.1796875,33687.01171875,33821.30078125,350960000,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000,2231.1298828125,2231.1298828125,2171.679931640625,2188.2099609375,4342650000
2021-04-21,13745.76953125,13951.349609375,13706.8603515625,13950.2197265625,3999620000,33808.30078125,34160.33984375,33773.80078125,34137.30859375,290300000,4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3887250000,2187.47998046875,2240.4599609375,2175.429931640625,2239.6298828125,3887250000
2021-04-22,13952.5703125,14015.8701171875,13771.0400390625,13818.41015625,4420820000,34109.87890625,34126.5703125,33717.19140625,33815.8984375,344470000,4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4245140000,2240.8701171875,2268.530029296875,2227.489990234375,2232.610107421875,4245140000
2021-04-23,13861.3701171875,14062.740234375,13856.830078125,14016.8095703125,4355100000,33804.51953125,34157.5703125,33713.2890625,34043.48828125,346380000,4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3569880000,2233.719970703125,2281.219970703125,2233.719970703125,2271.860107421875,3569880000
2021-04-26,14052.3798828125,14154.0302734375,14019.5,14138.7802734375,4506210000,34044.23046875,34148.94140625,33941.37109375,33981.5703125,279300000,4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3748320000,2275.340087890625,2302.3798828125,2275.340087890625,2298.010009765625,3748320000
2021-04-27,14170.91015625,14171.240234375,14064.2802734375,14090.2197265625,4691460000,33932.12890625,34043.98046875,33870.4609375,33984.9296875,289030000,4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3710700000,2298.830078125,2309.800048828125,2294.409912109375,2301.27001953125,3710700000
2021-04-28,14082.7802734375,14133.650390625,14034.7001953125,14051.0302734375,4559710000,33860.4609375,33946.6015625,33805.55859375,33820.37890625,335820000,4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3787360000,2301.10009765625,2309.820068359375,2291.280029296875,2304.159912109375,3787360000
2021-04-29,14204.509765625,14211.5703125,13952.7998046875,14082.5498046875,4928030000,33855.640625,34087.2109375,33744.28125,34060.359375,408450000,4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4298680000,2307.070068359375,2322.909912109375,2278.419921875,2295.4599609375,4298680000
2021-04-30,13970.73046875,14084.759765625,13941.6298828125,13962.6796875,4792460000,33988.75,33988.75,33784.9609375,33874.8515625,374890000,4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4300880000,2292.489990234375,2292.489990234375,2259.300048828125,2266.449951171875,4300880000
2021-05-03,14031.76953125,14042.1201171875,13881.509765625,13895.1201171875,4761430000,33904.890625,34221.05859375,33904.890625,34113.23046875,289770000,4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4070220000,2268.6201171875,2288.570068359375,2267.780029296875,2277.449951171875,4070220000
2021-05-04,13774.509765625,13795.5703125,13485.58984375,13633.5,5879730000,34080.19921875,34147.78125,33765.6796875,34133.03125,407860000,4179.0400390625,4179.0400390625,4128.58984375,4164.66015625,4452460000,2275.10009765625,2275.10009765625,2225.699951171875,2248.2900390625,4452460000
2021-05-05,13731.1298828125,13753.0498046875,13553.9296875,13582.419921875,4535690000,34163.98828125,34331.19921875,34039.66015625,34230.33984375,253180000,4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4230920000,2250.1298828125,2260.0,2232.860107421875,2241.3701171875,4230920000
2021-05-06,13557.830078125,13635.73046875,13439.3896484375,13632.83984375,5021400000,34245.109375,34561.2890625,34185.05859375,34548.53125,315430000,4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4511000000,2240.2099609375,2242.030029296875,2205.590087890625,2241.419921875,4511000000
2021-05-07,13723.08984375,13828.6201171875,13690.75,13752.240234375,4391100000,34578.26953125,34811.390625,34464.30859375,34777.76171875,303400000,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000,2242.10009765625,2271.81005859375,2240.56005859375,2271.6298828125,4016080000
2021-05-10,13687.58984375,13687.9296875,13401.740234375,13401.8603515625,4818670000,34785.26953125,35091.55859375,34741.5703125,34742.8203125,361620000,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000,2271.090087890625,2271.239990234375,2212.590087890625,2212.699951171875,4560700000
2021-05-11,13115.849609375,13423.3095703125,13107.669921875,13389.4296875,4738390000,34572.73828125,34572.73828125,34075.30859375,34269.16015625,413180000,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000,2206.47998046875,2215.68994140625,2157.139892578125,2206.989990234375,4870710000
2021-05-12,13215.490234375,13288.6103515625,13002.5400390625,13031.6796875,4752930000,34206.3984375,34207.87109375,33555.21875,33587.66015625,381350000,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000,2205.02001953125,2205.02001953125,2132.25,2135.139892578125,4733070000
2021-05-13,13150.9404296875,13247.8701171875,13007.240234375,13124.990234375,4698110000,33624.73828125,34181.76953125,33623.48828125,34021.44921875,350820000,4074.989990234375,4131.580078125,4074.989990234375,4112.5,4779540000,2135.22998046875,2185.239990234375,2133.969970703125,2170.949951171875,4779540000
2021-05-14,13255.650390625,13460.8798828125,13242.9697265625,13429.98046875,4022610000,34050.859375,34454.05078125,34050.859375,34382.12890625,303230000,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000,2171.1298828125,2226.389892578125,2171.1298828125,2224.6298828125,4008880000
2021-05-17,13368.7998046875,13399.169921875,13265.400390625,13379.0498046875,3997780000,34375.2890625,34383.83984375,34176.6484375,34327.7890625,291910000,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000,2222.860107421875,2227.4599609375,2197.10009765625,2227.1201171875,4125050000
2021-05-18,13416.900390625,13485.33984375,13299.9296875,13303.6396484375,4301300000,34351.1796875,34408.98828125,34044.1015625,34060.66015625,289590000,4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,4398150000,2227.919921875,2244.429931640625,2210.429931640625,2210.8798828125,4398150000
2021-05-19,13078.1904296875,13304.6103515625,13072.23046875,13299.740234375,4333520000,33945.80859375,33945.80859375,33473.80078125,33896.0390625,348480000,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,4247450000,2205.77001953125,2205.77001953125,2159.139892578125,2193.639892578125,4247450000
2021-05-20,13356.6298828125,13563.51953125,13355.7099609375,13535.740234375,3990760000,33906.30078125,34233.3984375,33872.41015625,34084.1484375,320150000,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000,2194.68994140625,2210.919921875,2184.409912109375,2207.760009765625,3978880000
2021-05-21,13616.1904296875,13616.580078125,13463.259765625,13470.990234375,3733940000,34121.91015625,34415.48046875,34121.91015625,34207.83984375,306360000,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000,2210.2099609375,2236.830078125,2210.2099609375,2215.27001953125,3995250000
2021-05-24,13557.2099609375,13708.849609375,13551.009765625,13661.169921875,3509470000,34253.87109375,34472.51171875,34253.87109375,34393.98046875,251010000,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000,2223.050048828125,2237.1298828125,2218.14990234375,2227.340087890625,3684800000
2021-05-25,13721.5400390625,13751.1396484375,13631.7998046875,13657.169921875,4128990000,34428.66015625,34511.3515625,34266.03125,34312.4609375,285760000,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000,2229.239990234375,2247.81005859375,2205.72998046875,2205.75,4182250000
2021-05-26,13693.9404296875,13750.16015625,13679.58984375,13738.0,4264500000,34336.33984375,34409.58984375,34271.44140625,34323.05078125,258780000,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000,2207.35009765625,2250.610107421875,2207.35009765625,2249.27001953125,4420890000
2021-05-27,13742.58984375,13776.51953125,13701.6298828125,13736.2802734375,5087180000,34432.46875,34608.8203125,34389.23828125,34464.640625,520630000,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000,2250.72998046875,2277.6201171875,2250.72998046875,2273.070068359375,6406310000
2021-05-28,13792.0498046875,13820.8701171875,13747.6103515625,13748.740234375,4447940000,34558.5,34631.109375,34520.08984375,34529.44921875,290850000,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000,2273.820068359375,2285.070068359375,2264.919921875,2268.969970703125,4649250000
2021-06-01,13829.0595703125,13836.169921875,13678.76953125,13736.48046875,4186280000,34584.19140625,34849.3203125,34542.87109375,34575.30859375,287700000,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000,2270.3798828125,2298.719970703125,2270.3798828125,2294.739990234375,5074670000
2021-06-02,13743.240234375,13775.8896484375,13689.740234375,13756.330078125,5097630000,34614.62109375,34706.6484375,34545.9609375,34600.37890625,263810000,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000,2295.659912109375,2302.219970703125,2285.050048828125,2297.830078125,5833670000
2021-06-03,13655.75,13684.1298828125,13548.9296875,13614.509765625,5396250000,34550.30859375,34667.41015625,34334.41015625,34577.0390625,297380000,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000,2296.570068359375,2296.570068359375,2257.0,2279.25,5587970000
2021-06-04,13697.25,13826.8203125,13692.009765625,13814.490234375,4360710000,34618.69140625,34772.12109375,34618.69140625,34756.390625,270050000,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000,2281.070068359375,2293.679931640625,2277.43994140625,2286.409912109375,4139790000
2021-06-07,13802.8203125,13889.1103515625,13784.8896484375,13881.7197265625,4639210000,34766.19921875,34820.91015625,34574.51171875,34630.23828125,259120000,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000,2286.929931640625,2321.639892578125,2286.929931640625,2319.179931640625,4476920000
2021-06-08,13946.3203125,13981.7197265625,13831.98046875,13924.91015625,5958410000,34645.83984375,34665.37890625,34452.94140625,34599.8203125,289440000,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000,2319.570068359375,2348.35009765625,2316.169921875,2343.760009765625,4659620000
2021-06-09,13980.23046875,14003.5,13906.4501953125,13911.75,5640490000,34626.16015625,34654.671875,34439.37109375,34447.140625,245100000,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000,2344.820068359375,2350.699951171875,2325.56005859375,2327.1298828125,4713260000
2021-06-10,13933.8798828125,14031.1904296875,13904.400390625,14020.330078125,4919880000,34502.51171875,34737.7890625,34447.25,34466.23828125,309310000,4228.56005859375,4249.740234375,4220.33984375,4239.18017578125,4408210000,2327.97998046875,2337.760009765625,2305.7099609375,2311.409912109375,4408210000
2021-06-11,14030.849609375,14069.419921875,14006.58984375,14069.419921875,4157580000,34499.80859375,34618.08984375,34328.6484375,34479.6015625,260840000,4242.89990234375,4248.3798828125,4232.25,4247.43994140625,3815010000,2312.60009765625,2335.81005859375,2312.60009765625,2335.81005859375,3815010000
2021-06-14,14083.4697265625,14175.4501953125,14056.669921875,14174.1396484375,4415160000,34472.51953125,34472.51953125,34211.5390625,34393.75,295530000,4248.31005859375,4255.58984375,4234.06982421875,4255.14990234375,4151200000,2337.449951171875,2348.639892578125,2320.169921875,2326.14990234375,4151200000
2021-06-15,14166.6396484375,14171.01953125,14052.16015625,14072.8603515625,4554580000,34397.1015625,34420.37890625,34199.16015625,34299.328125,272430000,4255.27978515625,4257.16015625,4238.35009765625,4246.58984375,4048940000,2326.760009765625,2327.8701171875,2301.780029296875,2320.070068359375,4048940000
