Date,Open,High,Low,Close,Volume
2020-06-29,280.6482910495149,283.6278517197756,278.3391080873022,283.4881896972656,79773300
2020-06-30,283.05058626112526,288.83285020573607,282.89231209447587,287.1195678710937,113394800
2020-07-01,288.2462835689095,290.40648472934794,287.78072444375334,289.1308288574219,72396500
2020-07-02,292.5945505700709,293.95400349200224,290.0526162741743,290.7230224609375,69344200
2020-07-06,294.57781455979176,295.79757693879446,293.8236112083616,295.2109680175781,61713800
2020-07-07,293.6560238552768,295.6486017652653,291.7844674263808,292.1662292480469,82910000
2020-07-08,292.9390775760704,294.51266957676177,291.16066685420844,294.40093994140625,54638600
2020-07-09,295.015457133958,295.2575569343359,289.2797661942762,292.72491455078125,83354200
2020-07-10,292.6597095927378,295.98380782335494,291.21648799340585,295.7137756347656,57550400
2020-07-13,298.0789136865026,300.4811864602409,292.49220374104243,293.1532897949219,102997500
2020-07-14,291.71927168127604,297.7343147018127,290.50882959083464,296.9521789550781,93657000
2020-07-15,300.2017827368121,300.78839167203427,297.27805833442494,299.68035888671875,87196500
2020-07-16,297.76224134944226,299.1495981145738,297.11044736536496,298.693359375,54622500
2020-07-17,299.7083084826566,300.35078226613393,297.7157020433569,299.559326171875,62774900
2020-07-20,299.2892797001789,302.7344279861425,298.53507632341143,301.980224609375,56308800
2020-07-21,303.96352355612964,304.41044207064584,301.6264079672479,302.6227111816406,57292200
2020-07-22,302.25961054884874,304.6619116162985,302.1478809020789,304.3453063964844,57792900
2020-07-23,303.98219307193114,304.68985207412715,299.3359218397165,300.7139587402344,75738000
2020-07-24,298.84240677539,299.81074927379893,297.2594944208983,298.7772216796875,73766600
2020-07-27,299.4755496495052,301.13293890023635,298.6747732256388,300.9560241699219,48293000
2020-07-28,300.2204614436499,301.3471350262564,298.749307057968,299.0472717285156,57495000
2020-07-29,299.9316830178005,303.2930332964704,299.8944303467605,302.7250366210937,48454200
2020-07-30,299.72691846881526,302.0640340532888,297.62261083084,301.64501953125,61861700
2020-07-31,303.451367360291,304.13109376758774,299.19615104438884,304.0286560058594,84986800
2020-08-03,305.70473780623433,306.9151801141512,305.1553814716891,306.1423645019531,53077900
2020-08-04,305.27638828760263,307.3248596191406,305.27638828760263,307.3248596191406,41917900
2020-08-05,308.6377112650993,309.49435240192435,308.36767906543605,309.2336120605469,42697700
2020-08-06,308.6471167207072,311.4218311803421,308.3212196195115,311.30078125,43679400
2020-08-07,310.32298929226204,311.81278369560886,309.41048347153924,311.5241394042969,57308300
2020-08-10,311.9803515058517,312.6414372377666,310.0249982941492,312.4552307128906,44282100
2020-08-11,313.6471131750308,314.2895868870968,309.14050533281323,309.8760681152344,69601100
2020-08-12,312.3342967703969,314.9786690950141,312.30636436052487,314.196533203125,53774400
2020-08-13,313.4236318971202,314.9506791323378,312.6973609576909,313.62847900390625,41816100
2020-08-14,313.2374434195396,314.17788179345587,312.5018521642348,313.6378173828125,47260400
2020-08-17,314.662118203186,315.0345598372833,313.6472026736939,314.6341857910156,35481000
2020-08-18,315.03445980738013,315.7421185783015,313.4236154424283,315.3138122558594,38733900
2020-08-19,315.69558995985096,316.217013838339,313.43297972832573,314.0009765625,68054200
2020-08-20,312.259790525914,315.46283945447374,312.1294487520339,314.9786682128906,42207800
2020-08-21,314.6434662209169,316.319467569846,314.2989286271465,316.09600830078125,55106600
2020-08-24,318.55416064090014,319.373549220361,316.0680909080304,319.299072265625,48588700
2020-08-25,319.8670559877972,320.50020958739054,318.6938378825997,320.4164123535156,38463400
2020-08-26,321.0123441121552,323.89878801905945,320.46298774227745,323.6287841796875,50790200
2020-08-27,324.50401813809793,325.7982576806448,322.6603938431942,324.3363952636719,58034100
2020-08-28,325.36996696187947,326.5617971977464,324.1688164504633,326.4314270019531,48588900
2020-08-31,326.21724165855835,327.1017868304171,325.01609131773023,325.2488708496094,66099200
2020-09-01,326.0869305273795,328.41472626767614,325.1837446435254,328.31231689453125,54908700
2020-09-02,330.23965699990765,334.0386062067138,329.08505127544817,333.0609436035156,69540000
2020-09-03,331.3569759319599,331.83185523044534,318.9917293636481,321.598876953125,148011100
2020-09-04,322.2879536346721,323.87083755742174,311.8035533975463,318.9731750488281,139156300
2020-09-08,313.5168487650944,319.0384021251585,309.9506780204714,310.2579345703125,114465300
2020-09-09,314.2989195800577,318.8707130978866,313.4236662474527,316.3846435546875,91462300
2020-09-10,318.27481234408083,318.9358982731925,309.92268141530946,310.8910522460937,90569500
2020-09-11,312.68809338783086,313.75887354105794,308.200097236755,311.04931640625,84680200
2020-09-14,314.24311535495,316.9340609617093,311.19836865262823,315.14630126953125,65605700
2020-09-15,317.623009522902,318.46101015038033,315.15555218042186,316.73846435546875,52920900
2020-09-16,317.986093785576,319.42931521278894,315.20203184869774,315.4813842773437,82096000
2020-09-17,310.58371714023707,314.4385592913883,310.0529730616642,312.7066650390625,91523300
2020-09-18,313.51900702480737,313.631183875856,306.6011587611165,309.1065368652344,105877900
2020-09-21,304.4791689241852,305.8159910462942,300.76783141419656,305.6664123535156,99450800
2020-09-22,307.1621243318381,309.3403013085807,304.62867305037145,308.7793884277344,63612100
2020-09-23,309.3403650925504,309.62083585541194,301.11373624124093,301.6185607910156,93112200
2020-09-24,300.29106929413746,305.5074945729646,298.9635761461208,302.4225158691406,76681300
2020-09-25,301.56238510956587,308.1063022266746,300.6836567721457,307.31170654296875,71069400
2020-09-28,311.5091535033199,313.1357752037838,310.5088621805041,312.4159545898437,64584600
2020-09-29,312.2102968119457,312.9581616662014,310.01340457489823,310.71453857421875,51304000
2020-09-30,311.3876651380587,316.24887285260775,311.1913555832398,313.0704040527344,104081100
2020-10-01,315.6879049567631,316.669481089299,313.1825264528092,315.08026123046875,88698700
2020-10-02,310.0881910514769,315.0522172101626,309.6114108289228,312.0887451171875,89431100
2020-10-05,314.1641078683681,317.80999881665764,314.11737701525726,317.623046875,45713100
2020-10-06,317.7632668791493,319.87602637009286,312.5935735514593,313.10772705078125,90128900
2020-10-07,316.0899471352316,319.3712638786441,316.0619029121777,318.5579528808594,56999600
2020-10-08,320.5117042676603,321.4465495310753,319.5861880570144,321.381103515625,45242500
2020-10-09,323.0452010134728,324.7185824068503,322.4188705197347,324.25115966796875,59528600
2020-10-12,326.8125720114496,330.95392993224266,326.3171051329937,329.467529296875,80388500
2020-10-13,329.32729446087654,329.50491734660983,326.3451357320465,327.3173828125,73255500
2020-10-14,327.8970129734575,329.00012366118165,324.5222348874838,325.2607421875,57727900
2020-10-15,321.3156625387775,325.34484340494106,320.7734648303484,324.8587341308594,60357700
2020-10-16,326.22371279773307,327.8970944109925,324.4849136746416,324.6625366210937,89501900
2020-10-19,325.93379819715204,326.5694861347501,318.8196393751792,319.7264404296875,68425600
2020-10-20,321.08194669919857,324.2791300580585,320.31539526417123,321.0071716308594,60051900
2020-10-21,320.9605121957816,323.148075902586,320.0911126756955,320.3996276855469,63575000
2020-10-22,320.6145543301672,322.746000594194,318.4550638467144,322.15704345703125,55399300
2020-10-23,323.3910145404469,323.4471029738131,320.7734592193109,323.25079345703125,49143900
2020-10-26,319.8386584058485,320.6332826945844,313.75280577693434,317.2771911621094,91473000
2020-10-27,317.6230805410416,317.95961118922406,315.96838593315863,316.18341064453125,65994100
2020-10-28,310.4621479247064,316.2114411488421,304.881120017363,305.3765869140625,127094300
2020-10-29,305.6103337435858,311.67747166931895,303.90890815385325,308.4803161621094,90597700
2020-10-30,306.8909953735249,308.2091305902732,301.58108123782773,305.2643737792969,120287300
2020-11-02,308.6859741210937,310.70521515545505,305.9188110918073,308.6859741210937,86068300
2020-11-03,311.9485735178558,316.2114663922025,308.77010476476823,314.1361083984375,93294200
2020-11-04,318.6514222213269,325.27014431246096,317.4641787113719,321.1568298339844,126959700
2020-11-05,326.48535126806337,329.24315621191107,326.1301055026361,327.4201965332031,82039700
2020-11-06,327.1304342782304,328.60750594280904,324.99898797057915,327.345458984375,74973000
2020-11-09,340.2556377437399,340.63892773209176,330.9913175943187,331.458740234375,172304200
2020-11-10,330.45847418911933,332.0383651155716,327.67265330020655,330.97265625,85552000
2020-11-11,333.1788479329122,334.2632718677,331.92615869683334,333.4312744140625,58649000
2020-11-12,332.4122644891503,333.4780017779414,328.37375465433377,330.1966857910156,67546200
2020-11-13,332.1225293859271,335.5160228997194,331.5990182215688,334.7681579589844,62892200
2020-11-16,337.46052905334443,339.14323949275376,336.1610801520827,338.9469299316406,74541100
2020-11-17,336.51619671397845,338.33915609734566,334.9923946140002,337.12384033203125,66111000
2020-11-18,337.39501919323385,337.9465744943524,333.02927910818414,333.0666809082031,70591300
2020-11-19,332.43103796646704,334.84292660380345,331.07550069207474,334.468994140625,59940900
2020-11-20,334.2072158491128,334.4128829692655,332.1038137913212,332.1785888671875,70417300
2020-11-23,334.0015344942473,335.4412042739595,331.7485538515259,334.1697998046875,63230600
2020-11-24,336.74061096698165,340.10605968728424,335.8805692840906,339.55450439453125,62415900
2020-11-25,339.47038429923896,339.49842851756154,337.92789523306635,339.031005859375,45330900
2020-11-27,340.1341274591122,340.4519714534276,338.95621319313136,339.9752197265625,28514100
2020-11-30,339.1899745610818,339.4610877397467,335.76846519379984,338.4701538085937,83872700
2020-12-01,341.75145580835846,343.7239660011634,341.1531410301764,342.172119140625,74231400
2020-12-02,341.05029075724553,343.0508449905468,340.4706911992724,342.8919372558594,45927000
2020-12-03,342.7891348474605,344.20076065609163,341.68602402457185,342.7984924316406,62882000
2020-12-04,343.3873755387079,345.7525329589844,343.2938853047448,345.7525329589844,50749900
2020-12-07,344.97660720372124,345.5375200974796,343.76131970825713,345.04205322265625,48944300
2020-12-08,343.76137501499994,346.62199985126875,343.7146441535079,346.0517578125,42458900
2020-12-09,346.71545425201606,346.87436198803306,342.10667344005856,342.9480285644531,74098300
2020-12-10,341.5644718387296,343.8922278412856,340.6857148479617,342.8358764648437,57735400
2020-12-11,341.12506011565125,342.84517212407616,339.5919285876008,342.433837890625,57698600
2020-12-14,344.6214212735744,345.70581682973443,340.72310341037064,340.9007263183594,69216200
2020-12-15,343.4621773591673,345.5094909667969,342.0786244939238,345.5094909667969,63865300
2020-12-16,345.7245561943972,346.97724569211067,344.83644159229243,346.0517578125,58420500
2020-12-17,347.7064047120037,348.192514055572,346.8743786015614,347.9868469238281,64119500
2020-12-18,348.27789593982584,348.44687852655625,344.56950459854585,346.5973815917969,136542300
2020-12-21,342.6449492049241,355.3097627599351,339.88478540014927,345.358154296875,96386700
2020-12-22,345.68666743639704,345.7993224787148,343.6400244320925,344.7760009765625,47949000
2020-12-23,345.75240741041256,347.01043652218215,344.75724962571684,345.0858459472656,46201400
2020-12-24,345.5646387753796,346.456539006664,344.9731997623888,346.4283752441406,26457900
2020-12-28,349.00076118305293,349.798772655938,348.3717609361956,349.40447998046875,39000400
2020-12-29,350.9442028102827,351.1225828850983,348.146477798129,348.7379455566406,53680500
2020-12-30,349.5641616063878,350.2776819886899,348.84127240120534,349.2355651855469,49455300
2020-12-31,349.038368622073,351.742204786528,348.52202335699644,351.0099182128906,78520700
2021-01-04,352.3524259410661,352.48387594603577,342.50410447021835,346.23126220703125,110210800
2021-01-05,345.58341092427617,349.7142581765999,345.5364522226167,348.6158142089844,66426200
2021-01-06,347.09487744800373,353.92019079242385,346.54097111242174,350.6999816894531,107997700
2021-01-07,353.0940925087612,356.6616362990513,352.9157124541639,355.9105834960937,68766800
2021-01-08,357.3094476073072,358.15438921138787,354.032938779439,357.9384765625,71677200
2021-01-11,354.7370207824091,357.3000090651544,354.61496826402583,355.525634765625,51034700
2021-01-12,355.7133916996036,356.62402949769387,353.338123765647,355.6007080078125,52547700
2021-01-13,355.5256001722999,357.56284560134003,354.7369862658177,356.5583190917969,45303600
2021-01-14,357.3094054219009,357.81638178482524,354.9717272414135,355.3096923828125,49989100
2021-01-15,353.6761635180636,354.4835438505036,350.8409062321187,352.71856689453125,107160000
2021-01-19,355.1970935273658,356.0326663438318,353.70435661505286,355.4881286621094,51233300
2021-01-20,357.79761692490206,361.2525343487993,357.4033242267864,360.4075927734375,61836100
2021-01-21,360.9708525943464,361.4027351606016,359.80671219152816,360.7361450195313,47840100
2021-01-22,358.8679438463179,360.6329496977658,358.48301991906965,359.4594116210937,52860500
2021-01-25,360.20105515805614,361.2337456286066,355.3097283765304,360.87701416015625,70402000
2021-01-26,361.834590693013,362.24767831859975,360.0789826096829,360.3136901855469,42665300
2021-01-27,356.9620788794984,357.055967645205,349.2542896838257,351.5074768066406,123351100
2021-01-28,353.338184670447,358.5674767130166,352.8969619008814,354.530517578125,94198100
2021-01-29,352.6528473104564,353.62923889213613,345.74304106824115,347.4329528808594,126765100
2021-02-01,350.8597129523197,354.25827455875384,347.7240227228796,353.2161865234375,75817600
2021-02-02,356.42689113473466,359.7785219324596,353.3005990747994,358.2106628417969,64450700
2021-02-03,359.0462770672684,360.22921246243635,357.20617762542906,358.49237060546875,52427100
2021-02-04,359.5344621916985,362.61382458833737,358.6050293150717,362.56689453125,47142600
2021-02-05,364.45391226902905,364.70738612067305,362.51992425798863,363.9938659667969,48669800
2021-02-08,365.4584506060735,366.6695496822964,364.5947427980771,366.6226196289063,38365200
2021-02-09,365.7776444017753,366.9793746411934,365.3645854455077,366.3785095214844,35551100
2021-02-10,368.13412437908295,368.2843406618065,363.796733074686,366.2189025878906,59154400
2021-02-11,367.30800378047934,367.7304889291536,364.36009116470245,366.8104248046875,42913300
2021-02-12,366.0029397941973,368.8663602920453,365.927817337719,368.6222839355469,50593300
2021-02-16,369.8615929067845,370.0587679068782,367.58024205565687,368.3031311035156,50972400
2021-02-17,366.5381374447893,368.6411081434322,365.5147872075395,368.38763427734375,52290600
2021-02-18,365.75888039741807,367.5708159370994,364.0220386727568,366.81976318359375,59712800
2021-02-19,368.0871883126409,368.3782234022804,365.7213177119252,366.1719665527344,83241000
2021-02-22,363.383663031274,365.78706636941433,363.0832304512995,363.3554992675781,67414200
2021-02-23,361.1303873484437,365.1579764734016,356.9432131519865,363.7966613769531,107284100
2021-02-24,362.6983027893132,368.2374245654472,361.7031449480234,367.8055419921875,72433900
2021-02-25,366.528727232895,367.9088088686141,357.4877871959212,358.9429626464844,146670500
2021-02-26,360.8393660059298,361.99410872869663,355.09373019748244,357.0934143066406,152701600
2021-03-01,362.0036180306468,367.0076002112369,357.2906996388769,365.7495422363281,105348800
2021-03-02,365.97483957625576,366.2095471545612,362.3885009035505,362.8954772949219,79595300
2021-03-03,362.19133725305664,363.16770010355685,357.9853673365039,358.0886535644531,119940200
2021-03-04,357.9008817162605,360.5108287575871,349.13221030905794,353.6573791503906,183433000
2021-03-05,357.1873779252522,361.2243655188771,349.8457465481457,360.1634826660156,152039600
2021-03-08,361.1304636441672,363.9657208123796,358.0886626656329,358.37030029296875,123149200
2021-03-09,362.247706022604,366.059355054076,361.74072959773366,363.4869689941406,113633600
2021-03-10,365.852828480909,367.4582204760823,364.4258165575139,365.7495422363281,109899400
2021-03-11,368.23741781605554,371.4482013882868,367.7773714878265,369.4578857421875,86245000
2021-03-12,368.0871205882903,370.0962020842417,367.2703429933986,369.9553833007813,64653600
2021-03-15,370.2089296305693,372.4245839773776,368.04963145900535,372.1617126464844,73427200
2021-03-16,372.7813684052426,373.4948599780654,370.9130765539717,371.69232177734375,73722500
2021-03-17,370.396699882804,373.76709706492016,369.2419283532241,372.959716796875,97959300
2021-03-18,370.3497855663885,372.4527562616522,366.84793824719753,367.5332946777344,115349100
2021-03-19,367.22996674208673,368.8217886682668,364.65855545871983,366.8532104492188,113624500
2021-03-22,367.3712265851647,371.1765310468923,367.31471458157085,369.7825012207031,73778600
2021-03-23,369.1420959687848,370.6020376321158,366.08090385659546,366.8721008300781,90686600
2021-03-24,368.2849511999877,369.93328538055033,364.9600268312681,365.0071105957031,97588600
2021-03-25,363.5565367226419,367.8610211348772,361.5973580398518,367.0604248046875,116128600
2021-03-26,368.2189480110559,373.3805982253649,367.6161437038298,372.9755859375,114409100
2021-03-29,371.4873976961807,373.7008806208135,369.9897719075138,372.7872314453125,108107600
2021-03-30,371.5062599798871,372.476421181787,370.1875697100177,371.7982482910156,76262200
2021-03-31,372.372820845445,374.8782922783741,372.3445648375223,373.3052978515625,112734200
2021-04-01,375.2549458522793,377.3930885965891,375.0477256027131,377.3365478515625,99682900
2021-04-05,380.02104428678433,383.2988845613166,379.9457045223341,382.7525634765625,91684800
2021-04-06,382.18747820505183,383.581479559377,381.8483773724682,382.5265502929688,62021000
2021-04-07,382.3569751710604,383.3177080666355,381.8954508503425,382.9692077636719,55836300
2021-04-08,384.2313277986375,384.84356034439617,383.2894227298822,384.78704833984375,57863100
2021-04-09,384.6646204893375,387.754067930235,384.5421682326341,387.5845031738281,61104600
2021-04-12,386.9817779168794,387.999022939766,386.3695452529878,387.7258911132813,56704900
2021-04-13,387.622248206318,389.5060586179823,387.2360636225669,388.8749694824219,56551000
2021-04-14,388.846741166246,389.91109872377695,387.00061487985664,387.54693603515625,61659900
2021-04-15,389.7038508369247,391.98327408371046,389.6567670744784,391.7101135253906,60229800
2021-04-16,393.0099198948333,393.63158073695655,391.578234429275,393.0193481445313,82037300
2021-04-19,392.0774576226585,392.5295537103947,389.7509506889672,391.0884399414063,78498500
2021-04-20,389.8639422921853,390.9753834083356,386.7368104702748,388.22503662109375,81851800
