Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2022-12-27 14:30:00+00:00,14.297999382019043,15.100000381469727,14.291999816894531,15.074000358581543,27002149
2022-12-27 18:30:00+00:00,14.119999885559082,14.327000617980957,14.055999755859375,14.29699993133545,17119005
2022-12-28 14:30:00+00:00,14.120500564575195,14.261999130249023,13.883999824523926,13.927000045776367,23899989
2022-12-28 18:30:00+00:00,14.03600025177002,14.1589994430542,13.958999633789062,14.121500015258789,9531309
2022-12-29 14:30:00+00:00,14.60099983215332,14.679960250854492,14.22700023651123,14.402000427246094,22353204
2022-12-29 18:30:00+00:00,14.602999687194824,14.683000564575195,14.500999450683594,14.60200023651123,10520074
2022-12-30 14:30:00+00:00,14.4089994430542,14.517000198364258,14.232999801635742,14.333999633789062,19297136
2022-12-30 18:30:00+00:00,14.614500045776367,14.628990173339844,14.364999771118164,14.410000801086426,9021222
2023-01-03 14:30:00+00:00,14.278999328613281,14.996000289916992,14.096000671386719,14.85099983215332,26854645
2023-01-03 18:30:00+00:00,14.3149995803833,14.407999992370605,14.163999557495117,14.280009269714355,11265087
2023-01-04 14:30:00+00:00,14.722999572753906,14.814000129699707,14.241000175476074,14.566999435424805,25666721
2023-01-04 18:30:00+00:00,14.755000114440918,14.852999687194824,14.53600025177002,14.722999572753906,15124550
2023-01-05 14:30:00+00:00,14.414999008178711,14.564000129699707,14.147951126098633,14.491000175476074,24253982
2023-01-05 18:30:00+00:00,14.266000747680664,14.453999519348145,14.239999771118164,14.414999008178711,11358253
2023-01-06 14:30:00+00:00,14.740010261535645,14.766670227050781,14.0339994430542,14.474000930786133,25455904
2023-01-06 18:30:00+00:00,14.857000350952148,15.010000228881836,14.733999252319336,14.741000175476074,11865896
2023-01-09 14:30:00+00:00,16.020999908447266,16.055999755859375,15.141000747680664,15.2839994430542,31272439
2023-01-09 18:30:00+00:00,15.636999130249023,16.020999908447266,15.574999809265137,16.020999908447266,16289466
2023-01-10 14:30:00+00:00,15.639999389648438,15.961990356445312,15.472000122070312,15.507000923156738,23970924
2023-01-10 18:30:00+00:00,15.913000106811523,15.935999870300293,15.625999450683594,15.639979362487793,11717332
2023-01-11 14:30:00+00:00,15.867999076843262,15.910000801086426,15.563000679016113,15.839509963989258,21704833
2023-01-11 18:30:00+00:00,16.0,16.027999877929688,15.810999870300293,15.866000175476074,10538155
2023-01-12 14:30:00+00:00,16.36199951171875,16.507999420166016,15.491999626159668,16.100000381469727,35567244
2023-01-12 18:30:00+00:00,16.51099967956543,16.636999130249023,16.292999267578125,16.361000061035156,16855950
2023-01-13 14:30:00+00:00,16.633520126342773,16.816999435424805,16.16499900817871,16.277999877929688,28164226
2023-01-13 18:30:00+00:00,16.897998809814453,16.922000885009766,16.625,16.635000228881836,14048792
2023-01-17 14:30:00+00:00,17.58099937438965,17.68400001525879,17.065601348876953,17.100000381469727,33855676
2023-01-17 18:30:00+00:00,17.70199966430664,17.72800064086914,17.56209945678711,17.58099937438965,14144336
2023-01-18 14:30:00+00:00,17.43950080871582,17.87299919128418,17.282001495361328,17.66699981689453,30612041
2023-01-18 18:30:00+00:00,17.37700080871582,17.527000427246094,17.360010147094727,17.437999725341797,10554003
2023-01-19 14:30:00+00:00,16.854000091552734,17.19700050354004,16.730998992919922,17.035999298095703,30535833
2023-01-19 18:30:00+00:00,16.770000457763672,17.051990509033203,16.750999450683594,16.854000091552734,11380295
2023-01-20 14:30:00+00:00,17.467998504638672,17.599000930786133,16.825000762939453,16.989500045776367,32859298
2023-01-20 18:30:00+00:00,17.841999053955078,17.855998992919922,17.4689998626709,17.472000122070312,19520908
2023-01-23 14:30:00+00:00,19.07600975036621,19.08500099182129,17.817501068115234,18.060001373291016,40823074
2023-01-23 18:30:00+00:00,19.191999435424805,19.244998931884766,18.902000427246094,19.077199935913086,21435393
2023-01-24 14:30:00+00:00,19.078500747680664,19.494998931884766,18.81999969482422,18.82699966430664,33997483
2023-01-24 18:30:00+00:00,19.264999389648438,19.280000686645508,19.03219985961914,19.078998565673828,12192903
2023-01-25 14:30:00+00:00,19.03999900817871,19.171001434326172,18.579999923706055,18.912500381469727,29559215
2023-01-25 18:30:00+00:00,19.322999954223633,19.369998931884766,18.980998992919922,19.041000366210938,13705295
2023-01-26 14:30:00+00:00,19.540559768676758,20.166000366210938,19.277999877929688,19.701000213623047,32394894
2023-01-26 18:30:00+00:00,19.80099868774414,19.819000244140625,19.51799964904785,19.54400062561035,14047568
2023-01-27 14:30:00+00:00,20.411998748779297,20.420000076293945,19.405000686645508,19.461999893188477,36318137
2023-01-27 18:30:00+00:00,20.364999771118164,20.628000259399414,20.340049743652344,20.412151336669922,15038885
2023-01-30 14:30:00+00:00,19.49799919128418,20.139999389648438,19.397998809814453,19.950000762939453,31549649
2023-01-30 18:30:00+00:00,19.160999298095703,19.49799919128418,19.149999618530273,19.49721908569336,14392874
2023-01-31 14:30:00+00:00,19.468570709228516,19.663999557495117,18.950000762939453,19.16950035095215,33191577
2023-01-31 18:30:00+00:00,19.541000366210938,19.5889892578125,19.366008758544922,19.469999313354492,12281607
