Price,Close,High,Low,Open,Volume
Ticker,RACE,RACE,RACE,RACE,RACE
Datetime,,,,,
2023-11-20 14:30:00+00:00,362.1099853515625,362.4800109863281,360.9599914550781,361.5,67154
2023-11-20 15:30:00+00:00,362.67498779296875,363.239990234375,361.9200134277344,362.1000061035156,35484
2023-11-20 16:30:00+00:00,363.7699890136719,363.9100036621094,362.3299865722656,362.6400146484375,33540
2023-11-20 17:30:00+00:00,364.7950134277344,364.9100036621094,363.510009765625,363.55999755859375,35725
2023-11-20 18:30:00+00:00,364.7550048828125,365.1199951171875,364.510009765625,364.8599853515625,35116
2023-11-20 19:30:00+00:00,365.44000244140625,365.5450134277344,364.6000061035156,364.8599853515625,54370
2023-11-20 20:30:00+00:00,364.260009765625,365.5450134277344,364.260009765625,365.44000244140625,70935
2023-11-21 14:30:00+00:00,361.25,364.29998779296875,360.8999938964844,362.3599853515625,57635
2023-11-21 15:30:00+00:00,360.8999938964844,361.3999938964844,360.3500061035156,361.3450012207031,41823
2023-11-21 16:30:00+00:00,361.5,361.79998779296875,360.45001220703125,361.0299987792969,26108
2023-11-21 17:30:00+00:00,361.4200134277344,362.239990234375,361.20001220703125,361.6199951171875,19876
2023-11-21 18:30:00+00:00,361.989990234375,361.989990234375,361.3399963378906,361.6000061035156,18155
2023-11-21 19:30:00+00:00,362.0299987792969,362.1600036621094,361.69000244140625,362.0,21784
2023-11-21 20:30:00+00:00,361.1000061035156,362.1499938964844,361.0899963378906,362.1499938964844,41015
2023-11-22 14:30:00+00:00,363.5,365.92999267578125,362.8599853515625,365.6300048828125,27179
2023-11-22 15:30:00+00:00,364.45001220703125,364.9100036621094,363.9599914550781,364.1700134277344,13611
2023-11-22 16:30:00+00:00,364.55499267578125,365.23309326171875,364.4173889160156,364.6400146484375,9225
2023-11-22 17:30:00+00:00,364.3699951171875,364.8399963378906,364.10009765625,364.4800109863281,7336
2023-11-22 18:30:00+00:00,364.3500061035156,364.739990234375,364.2699890136719,364.3399963378906,18819
2023-11-22 19:30:00+00:00,364.3599853515625,364.57000732421875,363.6099853515625,364.55999755859375,19726
2023-11-22 20:30:00+00:00,364.239990234375,364.55999755859375,364.04998779296875,364.3800048828125,25980
2023-11-24 14:30:00+00:00,367.9200134277344,368.6000061035156,364.739990234375,365.29998779296875,58583
2023-11-24 15:30:00+00:00,367.43310546875,368.0199890136719,367.1700134277344,367.55499267578125,29852
2023-11-24 16:30:00+00:00,367.427490234375,368.0199890136719,367.0899963378906,367.65789794921875,29783
2023-11-27 14:30:00+00:00,368.9800109863281,369.54998779296875,367.9200134277344,367.989990234375,37318
2023-11-27 15:30:00+00:00,368.1600036621094,369.17999267578125,367.7900085449219,369.0,40302
2023-11-27 16:30:00+00:00,369.3999938964844,369.54998779296875,368.0799865722656,368.2799987792969,19087
2023-11-27 17:30:00+00:00,369.5199890136719,369.8999938964844,369.1499938964844,369.3500061035156,22631
2023-11-27 18:30:00+00:00,369.51019287109375,369.806396484375,369.29998779296875,369.57501220703125,13331
2023-11-27 19:30:00+00:00,369.6199951171875,369.9100036621094,369.1000061035156,369.510009765625,24611
2023-11-27 20:30:00+00:00,369.760009765625,369.760009765625,369.1000061035156,369.6400146484375,42094
2023-11-28 14:30:00+00:00,366.5950012207031,367.760009765625,366.45001220703125,367.760009765625,60064
