Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Datetime,,,,,
2025-09-10 13:30:00+00:00,755.6400146484375,765.7000122070312,752.1199951171875,765.010009765625,4009921
2025-09-10 14:30:00+00:00,755.52001953125,757.322509765625,753.0,755.5,1305274
2025-09-10 15:30:00+00:00,756.1799926757812,758.780029296875,753.9959716796875,755.5150146484375,831015
2025-09-10 16:30:00+00:00,755.2412109375,759.7000122070312,754.9199829101562,755.9000244140625,676235
2025-09-10 17:30:00+00:00,755.8499755859375,756.619873046875,754.6199951171875,755.1799926757812,505268
2025-09-10 18:30:00+00:00,752.7999877929688,756.7999877929688,751.7999877929688,755.6799926757812,896405
2025-09-10 19:30:00+00:00,751.7999877929688,754.5999755859375,751.0,752.8499755859375,1182898
2025-09-11 13:30:00+00:00,753.010009765625,757.0700073242188,748.3699951171875,755.3200073242188,2200377
2025-09-11 14:30:00+00:00,752.260009765625,754.4022216796875,750.0499877929688,752.9949951171875,40916
2025-09-11 15:30:00+00:00,751.8800048828125,753.2000122070312,748.8800048828125,752.47998046875,1750103
2025-09-11 16:30:00+00:00,753.02001953125,753.5800170898438,750.2017822265625,751.9500122070312,514399
2025-09-11 17:30:00+00:00,754.0101928710938,755.3800048828125,751.9099731445312,753.2000122070312,636545
2025-09-11 18:30:00+00:00,753.0452270507812,754.2999877929688,751.3101196289062,754.0399780273438,754053
2025-09-11 19:30:00+00:00,750.75,753.469970703125,750.5,753.0549926757812,824537
2025-09-12 13:30:00+00:00,749.5150146484375,752.02001953125,743.760009765625,748.0,1702784
2025-09-12 14:30:00+00:00,750.0999755859375,751.9500122070312,748.6799926757812,749.280029296875,822313
2025-09-12 15:30:00+00:00,752.1400146484375,753.27001953125,749.3701171875,749.8699951171875,718553
2025-09-12 16:30:00+00:00,755.02001953125,756.5999755859375,752.1199951171875,752.5599975585938,763743
2025-09-12 17:30:00+00:00,755.8499755859375,757.5703125,753.5,754.8499755859375,570619
2025-09-12 18:30:00+00:00,753.4000244140625,756.1900024414062,753.219970703125,755.9605102539062,547268
2025-09-12 19:30:00+00:00,755.739990234375,756.3099975585938,752.8452758789062,753.3300170898438,956750
2025-09-15 13:30:00+00:00,756.6099853515625,763.760009765625,751.9849853515625,757.469970703125,2367519
2025-09-15 14:30:00+00:00,762.8049926757812,766.1400146484375,755.8099975585938,756.5,1486637
2025-09-15 15:30:00+00:00,767.594970703125,774.0700073242188,762.02001953125,762.7550048828125,2170815
2025-09-15 16:30:00+00:00,765.52001953125,769.4199829101562,765.280029296875,767.7899780273438,755454
2025-09-15 17:30:00+00:00,765.0,767.4199829101562,764.0999755859375,765.5399780273438,638385
2025-09-15 18:30:00+00:00,764.9550170898438,766.64990234375,764.0999755859375,764.9849853515625,666808
2025-09-15 19:30:00+00:00,764.8400268554688,765.3900146484375,762.75,764.75,886608
2025-09-16 13:30:00+00:00,768.7100219726562,775.1500244140625,765.4000854492188,767.1199951171875,3468350
2025-09-16 14:30:00+00:00,768.6599731445312,770.47998046875,767.0001220703125,768.7650146484375,982780
2025-09-16 15:30:00+00:00,767.094970703125,769.1599731445312,766.0999755859375,768.5,616647
2025-09-16 16:30:00+00:00,771.0775146484375,772.0800170898438,765.0999755859375,766.9400024414062,845840
2025-09-16 17:30:00+00:00,772.5549926757812,772.8031005859375,770.2750244140625,771.0850219726562,636080
2025-09-16 18:30:00+00:00,775.4400024414062,775.719970703125,771.4700927734375,772.5549926757812,1315737
2025-09-16 19:30:00+00:00,778.989990234375,781.260009765625,775.25,775.4400024414062,2112576
2025-09-17 13:30:00+00:00,771.1400146484375,783.14501953125,769.510009765625,779.989990234375,2225252
2025-09-17 14:30:00+00:00,770.1199951171875,773.1799926757812,769.52001953125,771.1300048828125,822042
2025-09-17 15:30:00+00:00,775.8128051757812,776.6799926757812,769.1599731445312,770.2000122070312,850832
2025-09-17 16:30:00+00:00,772.90771484375,776.3900146484375,772.5700073242188,775.8699951171875,470378
2025-09-17 17:30:00+00:00,771.1199951171875,774.119873046875,766.4199829101562,772.7899780273438,1135351
2025-09-17 18:30:00+00:00,779.1492919921875,779.7100219726562,767.4400024414062,771.280029296875,1346859
2025-09-17 19:30:00+00:00,775.47998046875,779.3980712890625,774.6500244140625,779.0999755859375,988959
2025-09-18 13:30:00+00:00,787.9201049804688,788.2125244140625,775.0399780273438,780.739990234375,3893076
2025-09-18 14:30:00+00:00,783.4199829101562,788.780029296875,783.2999877929688,787.9450073242188,1238152
2025-09-18 15:30:00+00:00,784.4550170898438,786.0900268554688,778.4400024414062,783.469970703125,1233232
2025-09-18 16:30:00+00:00,782.6500244140625,785.8300170898438,781.72998046875,784.5745849609375,755982
2025-09-18 17:30:00+00:00,783.1875,784.9799194335938,781.0,782.6599731445312,651517
2025-09-18 18:30:00+00:00,782.1799926757812,784.8900146484375,781.6799926757812,783.1849975585938,683379
2025-09-18 19:30:00+00:00,780.4500122070312,782.2799072265625,778.5999755859375,782.0999755859375,1000752
2025-09-19 13:30:00+00:00,779.2890014648438,790.7999877929688,777.9199829101562,787.2050170898438,4219470
2025-09-19 14:30:00+00:00,777.9400024414062,780.0900268554688,777.0001220703125,779.4400024414062,1223026
2025-09-19 15:30:00+00:00,772.860107421875,777.8099975585938,771.3599853515625,777.8099975585938,1757429
2025-09-19 16:30:00+00:00,770.510009765625,774.5700073242188,769.1901245117188,772.9000244140625,1497715
2025-09-19 17:30:00+00:00,770.0700073242188,772.64990234375,769.6300048828125,770.5499877929688,1270731
2025-09-19 18:30:00+00:00,775.530029296875,776.3900146484375,769.9849853515625,769.989990234375,1462618
2025-09-19 19:30:00+00:00,778.3499755859375,779.1500244140625,773.5,775.72998046875,2379716
2025-09-22 13:30:00+00:00,779.885009765625,785.72998046875,778.6600952148438,781.280029296875,2584094
2025-09-22 14:30:00+00:00,778.0750122070312,781.010009765625,777.234375,779.885009765625,1186139
2025-09-22 15:30:00+00:00,772.530029296875,778.1900024414062,772.0999755859375,777.9600219726562,1199117
2025-09-22 16:30:00+00:00,772.3574829101562,773.4500122070312,770.0999755859375,772.4299926757812,1099006
2025-09-22 17:30:00+00:00,770.1099853515625,773.4500122070312,769.5413818359375,772.285888671875,1083692
2025-09-22 18:30:00+00:00,768.0599975585938,770.25,767.8480224609375,770.25,814314
2025-09-22 19:30:00+00:00,765.0999755859375,769.5,764.469970703125,768.0399780273438,1604609
2025-09-23 13:30:00+00:00,765.418212890625,769.2899780273438,759.02001953125,769.25,1480360
2025-09-23 14:30:00+00:00,768.010009765625,770.5999755859375,765.2301025390625,765.5150146484375,674001
2025-09-23 15:30:00+00:00,764.1124877929688,768.6199951171875,763.8884887695312,768.0050048828125,485617
2025-09-23 16:30:00+00:00,760.635009765625,764.9099731445312,760.3400268554688,764.1320190429688,438764
2025-09-23 17:30:00+00:00,756.0,762.1478271484375,754.8200073242188,760.5,769063
2025-09-23 18:30:00+00:00,754.9299926757812,756.1298828125,751.0700073242188,755.9000244140625,3599917
2025-09-23 19:30:00+00:00,755.2310180664062,756.885009765625,751.77001953125,754.9299926757812,1252779
2025-09-24 13:30:00+00:00,757.1799926757812,760.489990234375,753.4197998046875,757.9526977539062,1609694
2025-09-24 14:30:00+00:00,757.739990234375,759.9199829101562,755.2000122070312,757.0499877929688,825114
2025-09-24 15:30:00+00:00,757.1099853515625,758.75,752.5250854492188,757.5,575240
2025-09-24 16:30:00+00:00,754.89990234375,757.3699951171875,752.530029296875,757.16748046875,464628
2025-09-24 17:30:00+00:00,755.1649780273438,756.0,753.6701049804688,754.8900146484375,384280
2025-09-24 18:30:00+00:00,759.4299926757812,759.6300048828125,755.469970703125,755.469970703125,478298
2025-09-24 19:30:00+00:00,760.7100219726562,761.1099243164062,757.8099975585938,759.2949829101562,786976
