Ticker,XLC,XLC,XLC,XLC,XLC,XLI,XLI,XLI,XLI,XLI,XLRE,XLRE,XLRE,XLRE,XLRE,XLU,XLU,XLU,XLU,XLU,XLF,XLF,XLF,XLF,XLF,XLP,XLP,XLP,XLP,XLP,XLY,XLY,XLY,XLY,XLY,XLE,XLE,XLE,XLE,XLE,XLK,XLK,XLK,XLK,XLK,XLV,XLV,XLV,XLV,XLV,XLB,XLB,XLB,XLB,XLB
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,52.71601004345093,52.82490944773456,52.52662542913499,52.59291076660156,2909600,76.04799063891261,76.50347690856306,75.9113433679837,76.01155090332031,9649400,32.266309456510065,32.266309456510065,31.9648726990147,32.14242935180664,3720200,54.1118809429955,54.287269819312044,53.86967543608657,54.27056884765625,11495000,27.720696233371527,27.88217629302498,27.63098489899723,27.6668701171875,37575400,54.15417148758154,54.265933566751606,54.085391796157325,54.240142822265625,7512300,120.43880560476474,120.98132245274182,120.24844435716105,120.5910873413086,4340600,46.7293608697732,46.89373478728137,46.424094169857405,46.83894348144531,17339000,90.98278424012656,91.06838922979809,90.29791529427362,90.44059753417969,8067300,93.08026341961904,93.94608814021366,92.91621293227986,93.9278564453125,7294900,53.68104964811797,53.84131843518195,53.396128114789256,53.51187515258789,5505100
2020-01-15,52.725472723266996,52.952735667779706,52.643087467592565,52.848575592041016,2136800,76.02063230380962,76.44879037796238,75.9568645236273,76.12995147705078,12014500,32.22502674170533,32.464526668623655,32.21676638538242,32.365421295166016,4468700,54.38748993855607,55.12245369389373,54.37913626747722,55.030582427978516,15885900,27.532304944934804,27.622016282481997,27.424650997657885,27.514362335205078,41457300,54.19715476122627,54.738780049087445,54.17136073828332,54.627017974853516,12454300,120.25795910334342,120.73385130973698,120.02001300014665,120.31507110595703,3261900,46.63543777871735,46.776327588622046,46.36147823758002,46.494544982910156,10830800,90.4976486362454,90.98276524781164,90.24082646372132,90.54521179199219,7208500,94.03721594758252,94.98506233631937,93.9643030822904,94.73898315429688,7521800,53.50299852140781,54.12626594842446,53.4940962052013,53.876956939697266,3898500
2020-01-16,53.07585118305097,53.25577163696289,52.90540212791349,53.25577163696289,2031600,76.52168750271753,76.9225176136904,76.45791970780533,76.88607788085938,9493300,32.439743412948985,32.65446853637695,32.357158765724286,32.65446853637695,4244500,55.072344105397036,55.43147549598364,55.05563676333217,55.37301254272461,10898800,27.648930213477342,27.75658416748047,27.586132786601166,27.75658416748047,34444000,54.69581019797195,54.81617140785253,54.63562959303166,54.77318572998047,8048600,121.00987923487787,121.40962697710636,120.9051823602648,121.39059448242188,4349500,46.76849903779871,46.92504691209315,46.549333805327905,46.57281494140625,8224500,91.12545067799373,91.7817772563559,91.0017893715298,91.76275634765625,5771600,95.13084857260102,95.29489898671558,94.75718243416581,95.2311019897461,5479900,54.06392416374141,54.286519367450445,53.88584732146753,54.197479248046875,9399900
2020-01-17,53.4830246672074,53.68661635554856,53.31257564383902,53.67241287231445,6103700,76.9407394639681,77.25957846115071,76.79498747247128,76.89519500732422,7013400,32.63795655595488,32.81138623501406,32.59666422528406,32.69576644897461,3014700,55.356308748975636,55.83236607659537,55.20597452067548,55.7572021484375,13258800,27.837318420410156,27.900115834236573,27.729664488778297,27.837318420410156,38819400,54.764585800118134,54.98811327605148,54.69580609700218,54.86775207519531,14902700,121.71419655900522,121.99021492929684,121.57143469638825,121.81889343261719,6736600,46.69803834280473,46.72151947169219,46.19708768719606,46.275360107421875,11909100,92.19078949136964,92.46663982010244,91.69616607037463,92.38103485107422,10830500,94.99414568863153,95.37692767044844,94.99414568863153,95.2311019897461,6533400,54.25980843296186,54.44679099509032,54.11734763109897,54.43788528442383,5447200
2020-01-21,53.5777263259599,53.715979116438064,53.350459732984866,53.62507247924805,3182000,76.54901192694416,76.76764336337185,75.71091896216463,76.04798126220703,13005000,32.70401630557016,33.050878736143105,32.64620642554169,33.02610397338867,2329500,55.8824765767856,56.29171723806331,55.656972069154335,56.26666259765625,23876500,27.702749669837754,27.828346204474,27.604068756103516,27.604068756103516,41276500,54.79037976389934,55.08268696010022,54.601238848829084,55.0568962097168,11300300,121.20024211160955,121.62854951956787,120.80049434008039,121.44770812988281,4001900,46.01707209028401,46.02489814021784,45.36739946739035,45.445674896240234,17354600,92.09567932701952,92.87566723427855,92.07665841777283,92.3429946899414,8987500,95.01239767512068,95.55011438190753,94.97594124448804,95.33138275146484,6644800,54.0639202304456,54.161862656397325,53.77009295259044,53.85022735595703,3807400
2020-01-22,53.85233417038319,53.885476838119246,53.53984667634035,53.59666061401367,4542800,76.25749796584783,76.43058494407634,75.59249201295428,75.64714813232422,7490500,33.11695290154203,33.207797918269506,32.70402329852827,32.76183319091797,5815200,56.3752381222252,56.60073627104105,56.29172052532986,56.442054748535156,10841600,27.693785758232153,27.75658318288074,27.648929232696386,27.684814453125,27391000,55.074078028633146,55.228829062511366,55.05688638451011,55.09986877441406,8046500,121.89504636080281,122.33285909240026,121.28589760780879,121.39059448242188,3965100,45.35957527170388,45.39088544452376,44.88210558685925,45.00734329223633,14677700,92.92323395149418,93.32273837504573,92.59982042496239,92.67591857910156,7745800,95.5410048478283,95.76885232273774,95.32226626550101,95.44986724853516,9431500,53.96597555730551,54.010493913648055,53.609821913499424,53.63653564453125,2737500
2020-01-23,53.50196717113563,53.530374139367765,53.22735443729239,53.37886428833008,1985600,75.54694168345858,76.56723327721208,75.27364718240221,76.46702575683594,10758500,32.778343325309756,33.10043098901181,32.69575868358235,33.075653076171875,2637800,56.43370299815434,56.95986961129058,56.3752400411392,56.94316864013672,12969300,27.541274109181586,27.67584024949263,27.35288014386507,27.6130428314209,43072300,54.91933323722743,55.19444219279073,54.71299742105927,55.04829025268555,14563100,120.7719388663068,121.72372339973914,120.15327746726784,121.57144165039062,3995900,44.53769496606818,44.97602536637665,44.19328909622362,44.83513259887695,13278000,92.7710299473686,93.18956250329518,92.37152555695805,93.11346435546875,7478200,95.2858270839951,95.42253002102886,94.31064006414897,94.96683502197266,8522600,53.20915133966116,53.62763137287105,52.82629074762613,53.5742073059082,3462600
2020-01-24,53.511427911064914,53.511427911064914,52.488737454279295,52.73493957519531,3175800,76.61277839779711,76.67654618857932,75.54694234465119,76.11174774169922,13402200,33.141723733445595,33.203663790733856,32.90222385881215,33.02610397338867,2397900,56.79285256541179,57.30231837024279,56.70098126473824,57.09352111816406,14401500,27.6220136509629,27.6220136509629,27.09271869207141,27.263168334960938,58924900,55.091269363253964,55.16004904955621,54.49805604748292,54.67000198364258,11935100,121.80937923840227,121.876003860607,119.35377357164647,119.87725067138672,5690900,44.631626768868735,44.83513690485686,43.97412811935775,44.31853103637695,20390600,93.79834095273647,94.0076072480595,92.35250505256977,92.67591857910156,11808700,95.07619779929713,95.1217700774164,93.14404863270654,93.38101196289062,15962700,53.65434789181182,53.68106162663851,52.968757634371514,53.19135284423828,5246700
2020-01-27,51.75013229417815,52.10996591882118,51.617558018895316,51.911109924316406,5708800,74.75438560011433,75.17343202906183,74.67240142822266,74.67240142822266,15013800,32.827894164471125,33.00958414659179,32.79485904946701,32.885704040527344,6741600,57.06009124862261,57.46098462491973,56.792831121752556,56.95151901245117,11272200,26.724908204317025,26.967126608257374,26.68902298233975,26.84153175354004,50289300,54.20576258202508,54.75598709253598,54.171372730218955,54.498069763183594,8748400,117.28838763403901,118.69702439342895,117.05995416370152,118.08788299560547,7877100,43.42621848807039,43.598421464939975,43.03485025765963,43.08964157104492,21682500,90.51667936803295,91.1825200246561,90.08863272553047,90.4691162109375,17787300,92.25088933748,93.02556938319744,92.12329530422554,92.67012786865234,11762300,52.24754612004312,52.41671725092409,52.04275894165039,52.04275894165039,6934600
2020-01-28,52.242537855542494,52.72074228355986,51.99633570571676,52.50768280029297,6526600,74.91835766569571,75.52871436975671,74.57219070456922,75.15521240234375,14918000,32.92700372323616,33.10786834049256,32.844419067657704,32.96829605102539,2904300,57.00998633928409,57.42758071780099,56.86799940788009,57.18537521362305,17528400,26.985068110289436,27.27214302990398,26.940213295762724,27.155519485473633,34257900,54.532455091232244,54.73019180331899,54.480870317802285,54.56684494018555,7899500,118.65895866817546,119.68688755655971,118.20210622547488,119.23954772949219,5907700,43.33228171985668,43.55144692671976,43.11311651299359,43.285316467285156,14300100,91.25863384834074,92.44764040876994,91.06838844439999,92.20032501220703,15592200,92.94354876868027,93.49038133982096,92.6883537456848,93.12582397460938,8079900,52.300976879836035,52.79958802263266,52.18522640888667,52.63041687011719,4491100
2020-01-29,52.80123530963383,52.80123530963383,52.233074234111434,52.422462463378906,5983800,75.91132417672185,76.1299555848342,75.47405441032996,75.55604553222656,10355100,33.075653031904146,33.1499804695202,32.76182572303614,32.79486083984375,5409600,57.2187827036238,57.419226218266466,56.99327817416441,57.33570861816406,10799800,27.24523032363084,27.343911255991692,27.065807646626894,27.11066246032715,41167500,54.60983069238342,54.6528163638404,54.29173278808594,54.29173278808594,8300800,119.62978757887136,120.09615991730915,119.08727074310607,119.17292785644531,2930000,43.52797577353683,43.684523665433396,42.776549475516525,42.83134078979492,13745400,92.96128372317371,93.09445186535261,92.06714854815591,92.43811798095703,10563300,93.21698463277453,93.54508564727828,92.85242717739756,92.87065887451172,6435700,52.80848533022758,53.09340690835137,52.772869283828825,52.79957962036133,3569200
2020-01-30,51.23878066560667,51.92057671458913,51.10999568309955,51.89216613769531,3163200,74.82728883575564,75.72004504216147,74.67242516173881,75.63805389404297,13158200,32.68751095093359,32.89645198227886,32.62969790449023,32.869197845458984,3847400,57.30229544569723,57.90363231062897,57.16031490036166,57.87022399902344,14404300,26.868441797202664,27.469505489872112,26.850499188800274,27.451562881469727,51210000,54.31751932182456,54.97950910562274,54.283129475487875,54.9365234375,13824800,118.24018216724508,119.09678233945928,118.00223606128804,118.97305297851562,5230500,42.38516935605079,43.22269690910862,42.27558377231361,43.17573165893555,24430500,92.40008638145467,93.32275672473487,91.83887871284885,93.23714447021484,9966800,92.18709692190916,92.2508939417205,91.40330099088195,92.19621276855469,10989400,52.105090149744676,52.541374884282924,51.76674446012982,52.47014617919922,8699100
2020-01-31,51.8921702464595,51.8921702464595,50.93576503515806,51.04939651489258,3635500,75.22809214846333,75.3374043733724,73.60656261075458,73.88896179199219,19083600,32.78660369123159,32.8278960121098,32.31999132914172,32.3984489440918,7586200,57.76165854417883,57.9955103808784,57.31065584255053,57.611324310302734,20474500,27.21831552909019,27.254199036670393,26.77873186684889,26.877412796020508,58958800,54.96231501196284,55.20303738076023,54.162769110347156,54.31752014160156,15280000,121.4096289212228,121.5714378055591,119.03016766289505,119.27763366699219,8422000,42.447795932997806,42.565207591008004,41.610268197839076,41.82943344116211,33430500,92.6949330176025,92.74249617489872,90.35496936958239,90.67838287353516,13482300,91.8316559864472,91.90456190002423,90.0544413601174,90.3552017211914,14476700,51.989340582293416,52.02495663371819,51.14347804188972,51.312652587890625,11020700
2020-02-03,51.46605305665811,51.901647063641725,51.46605305665811,51.65544128417969,5905700,74.2898220740798,74.90928375147259,73.7796726661171,73.86166381835938,15676600,32.53059024944758,32.73540421862872,32.40258309391063,32.431488037109375,6254800,57.70319935734102,57.86188729099248,57.56957244372857,57.79507064819336,13547900,27.065807342529297,27.33493964390992,27.047864732810204,27.065807342529297,40168200,54.51525684162747,54.72159264316545,54.27453447283008,54.31752014160156,21797600,119.94389157428652,121.60951461702885,119.93437895663693,120.1247329711914,8009500,41.774634926552345,41.83725526293329,41.13279140815757,41.28151321411133,21289200,90.78301962905358,92.10519417480863,90.67838648453031,91.87689971923828,12537800,90.98406974063572,91.83166275949714,90.98406974063572,91.17546081542969,11850600,51.5085322727988,52.621508366822404,51.46401390834456,52.390010833740234,12160600
2020-02-04,51.86376377219744,52.22454742636785,51.45658038597841,52.1951904296875,3504000,74.99124929323811,75.4376238327342,74.91836983163974,75.25543212890625,13597200,32.54711316359172,32.97243017650637,32.48517308929084,32.85268020629883,5309500,57.76166215725977,57.93705104575529,57.16032518414082,57.218788146972656,20692100,27.43362364860408,27.586132416586995,27.31700010184139,27.325969696044922,79273300,54.747392352080595,55.013908789453595,54.53246069343693,54.64422607421875,14290900,121.88553497366446,122.72311007881751,121.60951656506087,122.31383514404297,8348600,41.87639245818571,42.20514027415718,41.35196056530684,41.430233001708984,19819800,93.47493985850315,94.4832223921517,93.2466526228425,94.2834701538086,9548900,92.31469203129554,93.15316914520504,92.2964603377932,92.77950286865234,9575100,53.031087903719,53.60093113924976,52.81739499212816,53.316009521484375,13595100
2020-02-05,52.64971191730773,52.697061671665374,52.005794270657965,52.2804069519043,3771700,76.10263842450854,76.52168491262894,75.71091999754431,76.5125732421875,12835800,32.88570599766073,32.96829063968393,32.74531147614086,32.82789611816406,3049300,57.09350149900694,57.59461345740045,56.9682219164125,57.452632904052734,16305100,27.69378233095375,27.900117189578587,27.630983202975457,27.87320327758789,51086900,54.82476623651278,55.108474312025365,54.755986533602616,55.08268356323242,20911400,123.12284148005283,123.27513048309218,122.07587273800563,122.93248748779297,6677000,42.119045830104895,43.13660253048499,42.09556170820914,42.98788070678711,34382000,95.83392770425313,95.88149086898912,94.15029762655192,94.83515930175781,16348500,93.21695866351106,94.8939197097194,93.20784281749356,94.5658187866211,14131000,53.77900030927443,54.40226413617812,53.39613630330039,54.304325103759766,17150400
2020-02-06,52.53609553311537,53.02376779982959,52.53609553311537,52.93381118774414,1998100,76.82228981177465,76.88605758985788,76.26659619554933,76.7585220336914,8627600,32.935264079035605,33.04262350120707,32.86919383425071,32.96829605102539,2676700,57.51110326831557,57.79506441159121,57.327360706438355,57.46934127807617,14954100,28.02571066188941,28.05262457257267,27.78349059904363,27.837318420410156,37044400,55.14285243491217,55.469546115459366,55.03109036084942,55.177242279052734,9628500,123.20850803844758,123.23706041332034,122.6564712524414,122.6564712524414,5519900,43.19139268055068,43.19139268055068,42.4791027107891,42.5495491027832,15400600,95.22514208418735,95.72927962045036,94.7971026967879,95.70074462890625,6752800,95.00329158007973,95.00329158007973,94.23772731827769,94.6478500366211,6166500,54.57144573315394,54.57144573315394,54.08173692143614,54.277618408203125,12375900
2020-02-07,52.76335295678613,53.085311816501495,52.6023717207887,52.89592361450195,2698600,76.46703319848311,76.65833658777274,76.13908254536699,76.20285034179688,12394500,32.98481750488281,33.021982809561,32.88984545479985,32.98481750488281,3216600,57.60296691648917,57.68648451391626,57.268890154796566,57.28559112548828,10696400,27.68481561708714,27.819381777149076,27.62201818979834,27.7386417388916,27982500,55.177253013182295,55.3577948106486,55.01390614113135,55.24603271484375,14849000,122.10444199170644,122.7040709471488,121.6285569452654,122.12348175048828,3633800,42.228628391624675,42.43213853707798,42.032944296191666,42.25210952758789,13693300,95.25367720536478,95.62464661018087,94.63539244496499,94.82563781738281,8299000,94.65696937060017,94.73899113594887,93.76380407890746,93.90962982177734,6057200,53.93926733952133,53.93926733952133,53.31600013666851,53.50297927856445,7833300
2020-02-10,52.77281425852212,53.217875936705816,52.73493590031945,53.208404541015625,4420500,76.08442288306345,76.64922835547273,75.99332701981521,76.63101196289062,8074200,33.09217293937175,33.381222355951294,33.05913782021913,33.364707946777344,3489300,57.37745937709172,57.50273895263672,57.16866220851135,57.50273895263672,8139800,27.648930332255635,27.819381713867188,27.639959026791704,27.819381713867188,17723700,55.27182069330878,55.58132277608178,55.25462248915859,55.478153228759766,7394100,122.02829335758884,123.51307480793261,122.02829335758884,123.50354766845703,2933600,42.03294162015569,42.134698179355155,41.782466232820184,42.040767669677734,14640600,94.27395293460854,96.12880026978266,94.25492476561593,96.10977935791016,8173800,93.56327994725014,94.4108657836914,93.4903670946469,94.4108657836914,4010100,53.4228523226304,53.618737201370756,53.30710185823533,53.47627639770508,4525600
2020-02-11,53.48302270691596,53.558779431093924,53.08531074181994,53.15159606933594,1703300,77.022738673278,77.28691461992037,76.7312277095837,76.92253112792969,6291400,33.48033301446094,34.000622046683205,33.48033301446094,33.76938247680664,10001700,57.6029679807053,57.90363643458508,57.569559666720394,57.71154022216797,10269700,27.891146390256687,28.043655138760972,27.891146390256687,27.918060302734375,27997400,55.564123943677146,55.564123943677146,55.22883111766301,55.271820068359375,8375700,124.00800084207708,125.00737750978948,123.70343734246804,124.47438049316406,5507900,42.61216387985764,42.674784218240944,42.32255227959006,42.51041030883789,13844600,96.84218463047206,96.92779685939179,95.50098927242465,95.78634643554688,7552900,94.7389735780781,95.05796559314899,94.54758254104726,94.97593688964844,10277100,53.76120876795644,54.259819982340844,53.734495026804304,53.770111083984375,4058400
2020-02-12,53.41673483830848,53.91861046913473,53.397795658164945,53.842857360839844,1730200,77.34156643364068,77.73328488560209,77.15936776402573,77.6421890258789,7808900,33.810671346435356,34.06668880859639,33.68679436828198,33.98410415649414,2539700,57.6196664629671,57.92868857499176,57.435923929978614,57.753299713134766,8047400,28.061601201259812,28.151310831692097,27.900121128719263,27.936004638671875,26964200,55.340603164829915,55.3577948106486,55.134264059845535,55.24603271484375,8479000,125.09302227054731,125.8163877414082,125.07399703831899,125.749755859375,3905300,43.144423533486254,43.32445252214815,42.7295742546524,43.08180618286133,17199800,96.44269000982146,96.86122259997394,95.90050336217821,96.82317352294922,6076400,95.33138471403265,95.55011634897832,94.7116392872255,95.09442138671875,4705700,54.13515921882728,54.17077527077045,53.88585364829244,54.06393051147461,3243500
2020-02-13,53.539837996073025,54.055917111761104,53.416735130606064,53.852325439453125,2761600,77.24136527403805,77.53287621929823,76.94074265700338,77.20492553710938,8231500,33.93454956882153,34.269021486571,33.89325724508987,34.19056701660156,2825500,57.80342470920364,58.429816402678306,57.71155341773516,58.39640808105469,13587600,27.84629414802849,27.9898316056079,27.765554114252392,27.927032470703125,22758700,55.125668470957955,55.66729383343323,55.04828967106548,55.572723388671875,7950900,125.25485739034877,125.99724820595883,124.90268721765563,125.53086853027344,3553400,42.9643931817796,43.1913874156353,42.698262731787175,42.94873809814453,11974900,96.0622000486701,97.07048237934723,95.9195178336846,96.56633758544922,7401400,94.74810349281239,95.03974801445419,94.45645897117058,94.6478500366211,4778500,53.99269094553002,54.20638383112195,53.725577385940014,53.868038177490234,4117800
2020-02-14,53.899678066010324,54.003841763757045,53.69608998149773,53.918617248535156,2111700,77.18669694321875,77.33244891772598,76.79497852086395,77.10470581054688,5319300,34.2731553621043,34.595239932527114,34.22360267803821,34.58698272705078,2235200,58.504990678739816,58.83906117361303,58.42146668303526,58.7889518737793,10554100,27.900121807957458,27.980861846193374,27.828353075203484,27.962919235229492,22080200,55.6329071573467,55.71887850498021,55.52114506134248,55.70168685913086,5421200,125.76878467627598,125.92107365932577,124.99784166881697,125.34048461914062,2479800,43.09746141479481,43.128768597263644,42.45561789270268,42.72174835205078,12520000,96.75658371914275,97.14657403557834,96.45219837810072,96.98487091064453,6196200,94.7480971163641,94.78455354828507,94.25594571546098,94.72075653076172,5114200,53.885862652438,54.081747574323465,53.73449610465354,53.876956939697266,3627500
2020-02-18,53.80498510642378,54.38735322201787,53.79551732141722,54.2784538269043,2952900,76.78586623449989,77.00449766959078,76.31215668327366,76.66744232177734,10399700,34.62827107639063,34.62827107639063,34.34747886641838,34.5539436340332,3260100,59.014439989807705,59.381918705963166,58.84739841702389,59.281700134277344,15034800,27.88217555096125,27.953944274330336,27.559215440249687,27.72069549560547,37768900,55.62430941313465,55.74467061459938,55.39218611293654,55.50394821166992,6902300,125.15964891341379,125.74023797979075,124.63616458748744,125.33096313476562,3370100,42.34603034718778,42.71391734379519,41.978146336482226,42.36951446533203,16314700,96.2048881277615,96.8326870091173,96.10025498086888,96.62342071533203,10316600,94.72077703391165,94.83925524828543,94.07369087229189,94.38356018066406,8409300,53.79680980733461,53.930368294641305,53.49408357630183,53.74338912963867,4708100
