Ticker,XLRE,XLRE,XLRE,XLRE,XLRE,XLV,XLV,XLV,XLV,XLV,XLU,XLU,XLU,XLU,XLU,RSP,RSP,RSP,RSP,RSP,XLC,XLC,XLC,XLC,XLC,XLP,XLP,XLP,XLP,XLP,XLE,XLE,XLE,XLE,XLE,SPY,SPY,SPY,SPY,SPY,XLI,XLI,XLI,XLI,XLI,XLF,XLF,XLF,XLF,XLF,XLK,XLK,XLK,XLK,XLK,XLB,XLB,XLB,XLB,XLB,XLY,XLY,XLY,XLY,XLY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,22.922359283658373,23.06838607788086,22.922359283658373,23.06838607788086,700,57.352931184311245,58.457508748264736,57.24247602091228,58.24509048461914,9120200,18.101067142033745,18.26955244498621,18.042463983635784,18.243913650512695,35745200,66.21009488214044,66.91391786751112,65.88785924232664,66.85455322265625,3030700,,,,,,40.66505322545845,41.380770708434525,40.61118226959977,41.26533126831055,14840300,20.404015159406516,20.544918265033353,20.333564246474232,20.48453140258789,29609600,173.61368010469423,175.9840299329567,173.29932306465736,175.797119140625,114423500,46.42176011105172,46.90996551513672,46.085064293016394,46.90996551513672,16184500,15.164897096477928,15.395180720172498,15.103938497353159,15.374861717224121,45753316,19.778589451782917,20.079422468715133,19.760628913766716,20.07044219970703,19309800,18.276093286971392,18.584186553955078,18.140531497317742,18.584186553955078,17181000,35.43514127521002,35.88597005336676,35.408092649176815,35.809329986572266,16283600
2016-04-04,23.10059804330961,23.10059804330961,22.977478206094446,23.034744262695312,5300,58.38104228193129,59.154247972256,58.37254373519921,58.941829681396484,17381200,18.247572037917525,18.26954874181573,18.075424683737985,18.1669921875,30572200,66.84606975556324,66.91390951016218,66.34575965233974,66.42208099365234,641400,,,,,,41.31919095198059,41.3653673025823,41.06522836303643,41.28071212768555,12949000,20.4476306105324,20.66233891154451,20.27317979601946,20.333566665649414,31619000,175.72054652486787,175.92445261225555,174.92193055389507,175.227783203125,63497000,46.75003137405951,46.80895265377256,46.295493035442625,46.37966537475586,12014900,15.361316420527013,15.395181426995784,15.266492812134745,15.300357818603516,38544826,20.039009539343407,20.083909165802616,19.953697851135573,19.994108200073242,15292400,18.465056756402237,18.571861732646823,18.308955729235482,18.341819763183594,11321200,35.84991139861954,35.885978534888565,35.48474110266209,35.529823303222656,18943600
2016-04-05,22.834322175910913,22.834322175910913,22.817142628216853,22.828596115112305,300,58.253591498503575,58.525486658447306,58.04117320221965,58.1771240234375,16555000,18.126705335403337,18.156006212767394,17.811712869785932,17.82636260986328,37316800,65.99807781433078,66.0574359692492,65.60800901493069,65.67584228515625,929700,,,,,,41.111411646958246,41.203764370331555,40.911319951143035,41.00366973876953,11748800,20.1624673443601,20.340273671567154,20.10879027646569,20.196016311645508,32097600,173.8854298244185,175.23627361738687,173.22275124810562,173.47763061523438,99662200,46.06823190718373,46.303917067173956,45.92513826318095,46.093482971191406,11244900,15.15812371696664,15.185215720221267,15.056527114482188,15.083619117736816,61644172,19.863900623452782,19.913289532469,19.7606283890077,19.80103874206543,21452200,18.206263581905024,18.31717738008031,18.181615548851447,18.226802825927734,10966400,35.34950515011806,35.41262093782695,35.14663002715167,35.227779388427734,17096000
2016-04-06,22.855786854840048,22.891576766967773,22.79852217625711,22.891576766967773,600,58.19410065241673,59.765994370736884,58.19410065241673,59.74050521850586,24546600,17.80073028405349,17.830032569270497,17.694512993166484,17.804393768310547,40589000,65.70127377492406,66.3966147933906,65.56559432275871,66.37117004394531,533600,,,,,,40.895937441785534,41.33460270578832,40.895937441785534,41.326908111572266,11672400,20.36040402187117,20.635499185196558,20.20943813157392,20.632144927978516,36437600,173.4776876606398,175.43174616625078,173.29926815586828,175.3722686767578,91839800,46.07663111142674,46.32073211669922,45.66417904912482,46.32073211669922,10962400,15.056528306821184,15.178443921401204,15.009117297371068,15.164897918701172,38129610,19.805527713571422,19.994108200073242,19.73368728355012,19.994108200073242,22277000,18.181603089771297,18.436294555664062,18.062474929255494,18.436294555664062,11345400,35.272848289930735,35.59293636094781,35.18268389567706,35.561378479003906,13554200
2016-04-07,22.929524376025224,22.929524376025224,22.705474853515625,22.705474853515625,2100,59.31568209763722,59.715029525909635,58.78039033266101,59.086273193359375,19216700,17.778750602355167,17.91427014518675,17.74944832433238,17.79706382751465,30560400,66.03198948077949,66.17614405773615,65.26032709315339,65.5401611328125,647200,,,,,,41.049841683253966,41.19606240924062,40.74970270395444,40.880531311035156,11243400,20.471112222689747,20.662336864317243,20.34027444470907,20.511369705200195,27854200,174.28478675657163,174.64161278528653,172.5431257163603,173.27377319335938,113859000,45.93354744097718,46.177651726954764,45.73153253676532,45.87462615966797,13364500,15.056525040362013,15.07007104012329,14.799149454618375,14.880425453186035,51315220,19.85042023426905,19.890830568741222,19.630409745439714,19.70673942565918,21261800,18.29662866751734,18.32538390767702,18.091233199495033,18.169282913208008,10134200,35.41712098286565,35.52982821963857,35.00686842957921,35.16014862060547,10346800
2016-04-08,23.0419018849301,23.0848514287423,22.920215606689453,22.920215606689453,1900,59.451631074703165,59.47712023188959,58.57646877134688,58.92483139038086,12883800,17.852009198583307,18.00950409064385,17.833694571804536,17.892297744750977,32873800,66.00655041010641,66.26094618979118,65.65888307872754,65.82847595214844,536100,,,,,,41.05753763101474,41.149890347500886,40.97288537785567,41.10371398925781,7040200,20.897173336908644,21.038075157564204,20.82001263325028,20.92401123046875,35333000,174.45466447692402,174.88796331849824,173.20576716362885,173.7410125732422,95040600,46.16081439444455,46.56484739438873,46.017717567461006,46.051387786865234,9188900,14.982022002466742,15.083617000410442,14.90751741369532,14.934609413146973,55956828,19.810009899796878,19.88634129282669,19.639390010079122,19.70673942565918,17525600,18.267878576978585,18.49381334208436,18.267878576978585,18.28841781616211,8811400,35.3044032936867,35.34047042426826,34.975300185894824,35.106040954589844,10318600
2016-04-11,22.94598801780012,23.051926966593328,22.90160763440099,22.905902862548828,3100,58.899335271651125,59.069267287803505,58.34704649541957,58.4744987487793,8695500,17.892296493572264,18.00584074449534,17.800728954921006,17.815380096435547,22250000,66.07440348983084,66.44751565016422,65.72673608824681,65.7521743774414,696900,,,,,,41.149892440324905,41.280721058380806,40.78049036283286,40.81127166748047,6694100,21.091753946052734,21.155496348015102,20.836788177490234,20.836788177490234,32471400,174.37824339944453,175.07491300612878,173.23979659036752,173.333251953125,83757500,46.278644600468816,46.58167007229722,46.05137549659751,46.06821060180664,7710100,15.002342229543055,15.124257827329972,14.98202322829182,14.995569229125977,45423161,19.7920541027582,19.90879413525943,19.652862548828125,19.652862548828125,16277200,18.45273190169512,18.56364566535356,18.370574951171875,18.370574951171875,7691400,35.21424623521395,35.37203566490724,34.957273895555865,34.97530746459961,11742000
2016-04-12,22.96960961760984,23.041904885589773,22.96960961760984,23.006114959716797,1300,58.4660115415101,59.07777729028352,58.45751947679924,58.95032501220703,13510500,17.819040577223642,17.961885689891137,17.789738299133116,17.939908981323242,26854400,65.82848682496486,66.58318623458153,65.67585062585393,66.46446990966797,585600,,,,,,40.818970890747345,41.111412379399184,40.818970890747345,41.06523895263672,9361100,20.9173017646869,21.58155723743183,20.873690026998524,21.457427978515625,55260800,173.50316446745788,175.22783007301945,173.0613743084662,174.9474639892578,115350600,46.085053804555976,46.57326230849928,46.009297423287826,46.33757400512695,10724300,15.01589216594923,15.212310819804117,14.98202715498803,15.185218811035156,48225902,19.688785905284117,19.80552767434437,19.55408531336233,19.787567138671875,19184000,18.481485104390945,18.65812376714349,18.37878736925596,18.625261306762695,9409800,34.98432252124128,35.29539556795855,34.82653309158455,35.241294860839844,11502600
2016-04-13,23.006113273187136,23.020429788606076,22.86939369112179,22.918067932128906,2800,59.22223074642239,59.53661222410255,58.90785575123553,59.50262451171875,9706200,17.99118687452577,17.99118687452577,17.73479752574304,17.830028533935547,26641000,66.78668845023014,67.31243019234745,66.71036713535814,67.303955078125,1003400,,,,,,41.16528085428102,41.21145427496867,40.56499996362324,40.74970245361328,14780000,21.447361477082413,21.621810967423052,21.296394341439466,21.55807113647461,37405800,175.86499500274658,176.79954847085173,175.72905759580317,176.71458435058594,96336400,46.7668653415942,47.154063230526056,46.70794406332061,47.027801513671875,13215500,15.340995947443606,15.544187557076345,15.327449946153394,15.530641555786133,69649488,19.904312127062887,20.02105220219377,19.881860597435477,19.989622116088867,15753200,18.74439693518235,18.87174116378635,18.727964916316168,18.810123443603516,9651800,35.448682851397855,35.750740893920735,35.39007631993488,35.737213134765625,10081000
2016-04-14,22.88442648748206,22.88442648748206,22.79495031067963,22.82716178894043,3600,59.48562751310261,59.73203353957223,59.315688969420485,59.53660583496094,6655200,17.786080560955096,17.870322535244828,17.749452704387913,17.808055877685547,24181600,67.34636366250727,67.34636366250727,67.01565299354519,67.16828918457031,622500,,,,,,40.72662678486318,40.82667412360004,40.53422963731017,40.56501388549805,11811300,21.648654642364452,21.652010179278065,21.480913630029967,21.6083984375,34871000,176.77410027514344,177.22438169033626,176.37479215771472,176.72311401367188,65212900,47.25506641145052,47.30557173582657,47.0446323763365,47.11197280883789,13195200,15.456136930357157,15.64578412863503,15.456136930357157,15.564506530761719,52055051,19.96268430457002,20.0479960192123,19.917784664198336,19.98513412475586,13005400,18.892280205906715,18.925142673525386,18.781366439487293,18.822444915771484,7076600,35.75975596047185,35.84541457069276,35.61549081878797,35.737213134765625,6924600
2016-04-15,22.827161180693047,22.98464012145996,22.827161180693047,22.98464012145996,700,59.68104688783417,59.68104688783417,59.09477675713312,59.494117736816406,7945300,17.84468093168054,17.947236119542268,17.78241428390046,17.906946182250977,21925800,67.12590600792838,67.21070246907358,66.93086832469463,67.1513442993164,656700,,,,,,40.55732092203161,40.834373295367115,40.511144547893146,40.8189811706543,12384200,21.487621025574775,21.524524246733193,21.28968533395015,21.316524505615234,28442400,176.72312719696814,176.85906464361813,176.20487702485997,176.52772521972656,75761600,47.19615258514684,47.22140364583472,47.05305895995677,47.179317474365234,10781600,15.605151927243533,15.625470936697113,15.483236280241906,15.51032829284668,53901797,19.958185010387083,20.01206489435779,19.868384061895487,19.908794403076172,12921800,18.871741128227494,18.92103718473316,18.752612909281055,18.90871238708496,6874800,35.74169115205988,35.858907552099126,35.638002499353426,35.83636474609375,8599400
2016-04-18,22.998953913621364,23.070533752441406,22.798526815150677,23.070533752441406,1000,59.324188609837655,60.114385025658386,59.230724029714246,60.046409606933594,11505400,17.895959731802726,17.976539611816406,17.775089911782203,17.976539611816406,18248000,66.93086643130465,67.64316444824075,66.78671180448022,67.63468933105469,543100,,,,,,40.749707633561734,41.04984664916992,40.7189233920258,41.04984664916992,8476800,20.87703931782808,21.72245389318847,20.826717798673997,21.66877555847168,41371600,176.52775126180333,177.80213584380522,175.8650723162592,177.76815795898438,82531000,46.96888478211272,47.381336980923194,46.89312838686055,47.221405029296875,8619000,15.435823550234105,15.639015212567214,15.422275955150589,15.625469207763672,52434076,19.85042734003063,19.994108200073242,19.818997258946993,19.994108200073242,14225800,18.81422700541613,18.999083264097077,18.744393289382916,18.994976043701172,8931400,35.83638927162356,36.17451095581055,35.73720636060045,36.17451095581055,8926000
2016-04-19,23.199381868825018,23.199381868825018,22.938110243975274,22.991796493530273,32800,60.148383440347175,60.581718708727685,59.92746653141874,60.25883865356445,6655000,17.99484883188353,18.031475279799402,17.8886301768343,18.005836486816406,20990800,67.78730294077552,68.10105038047294,67.63466677810682,67.93145751953125,691200,,,,,,40.96518400005307,41.065231298969884,40.84204999205789,41.02675247192383,5980100,21.79290826067445,22.12503469120807,21.69226520632829,22.101551055908203,34682800,178.19293293404994,178.58373690257392,177.51325864008908,178.328857421875,88316100,47.47391407541154,47.74326935210018,47.372903438427166,47.55808639526367,9318800,15.672876547117404,15.821884155273438,15.672876547117404,15.821884155273438,57169363,20.03002300027294,20.052472806473713,19.769600452474766,19.881851196289062,12942000,19.068919607713973,19.413984149118495,19.040164359850554,19.401660919189453,12652200,36.2195835900959,36.27368428351128,35.84088905484043,35.976139068603516,8545600
2016-04-20,22.91305274567608,22.920212367264188,22.73410179960915,22.762733459472656,1900,60.27580892189077,60.87057747060914,60.22482413022134,60.58169174194336,10763400,18.020489668566665,18.042464980924635,17.54433880561301,17.555326461791992,52137400,68.0077793753816,68.34697160177713,67.74490847296305,68.05866241455078,681100,,,,,,40.95750571052479,40.95750571052479,40.46496948250867,40.56501388549805,20207300,21.984134181050674,22.470584597527324,21.9136832709798,22.299488067626953,42176600,178.3713635750447,179.1954666611187,177.89559539415882,178.49880981445312,81100300,47.57492562340344,47.734854329366264,47.35607243527698,47.48233413696289,13632600,15.815110419125002,15.970889430570935,15.808337418627351,15.943799018859863,74743119,19.899820005626047,20.012070796141906,19.841449114970686,19.922269821166992,13755600,19.42631289724896,19.438636129684447,19.294859861124394,19.344154357910156,13013400,36.066307171640275,36.14294724888775,35.849907815207956,36.02122497558594,9571000
2016-04-21,22.641052841012684,22.659664586187805,22.197251736029216,22.235904693603516,1300,60.61567294508396,61.074497175051945,60.53920548133479,60.93855285644531,12463100,17.48940359732534,17.537019118756767,17.115807792607317,17.189062118530273,64131400,68.05866231873595,68.16041545782383,67.53291404508536,67.60075378417969,633600,,,,,,40.41109624758136,40.46497015067347,39.81081807674326,39.84160232543945,30667400,22.3296795892264,22.42361413334308,22.121682401403575,22.168649673461914,38670200,178.5157495899329,178.62620037826784,177.26685193188004,177.53872680664062,85695000,47.54968879611711,47.642277099295114,47.3140004298411,47.364505767822266,11941800,15.937025828751693,16.00475742996049,15.760927800335956,15.80156421661377,63436754,19.89083988831799,19.935741232552942,19.801038912659237,19.85042953491211,22555800,19.401657377623064,19.475599877786863,19.253772377295462,19.25788116455078,12141200,36.11589799289049,36.18352300557486,35.881465074191446,35.89499282836914,8285400
2016-04-22,22.469256963023366,22.619577649212303,22.41915052272642,22.519363403320312,2400,60.97254115074466,61.26992542792924,60.700646028391475,61.06600570678711,12052800,17.23667440751675,17.364868405933777,17.225685352502584,17.342891693115234,24618000,67.73642647145861,68.12649526506999,67.6685932022397,68.02474212646484,748000,,,,,,39.71075217556522,39.9878044128418,39.6645787598499,39.9878044128418,22004200,22.222326501277426,22.574583617762965,22.205553937340888,22.490713119506836,31529000,177.18190075629803,177.81058871769366,176.6381639704844,177.53872680664062,99251700,47.39816180981792,47.55809051578075,47.25506500050932,47.48233413696289,14749400,15.815110413669201,15.984437016331544,15.815110413669201,15.95057201385498,46728145,19.536127885704236,19.63490913480716,19.401427272352844,19.504697799682617,29848800,19.31950915116039,19.455070995949704,19.286646670845542,19.393451690673828,10859600,35.91302472899099,36.02573193172137,35.60195174879888,35.82285690307617,9460000
2016-04-25,22.551570320116006,22.677553176879883,22.551570320116006,22.677553176879883,2300,60.83660828949137,61.02353745670306,60.63268850821178,60.82810974121094,8937500,17.26963532050663,17.379516068180035,17.25864626769263,17.375852584838867,25485800,67.78730271148713,67.88905583988678,67.4565921050824,67.73641967773438,726200,,,,,,39.76462846094216,40.264862060546875,39.7569338692044,40.264862060546875,8947300,22.413552840719323,22.416908377571797,22.071362307982437,22.239103317260742,34468600,176.93545717274523,177.27530065986903,176.32375185962587,177.23281860351562,66166500,47.440252724091465,47.45708783340003,47.02780057345355,47.255069732666016,10224100,15.882835687839059,15.930248267463694,15.801558115824719,15.916702270507812,38189682,19.450818709458073,19.518169875352964,19.401428082843328,19.50918960571289,18715000,19.37290026588493,19.37290026588493,19.179828026635857,19.327713012695312,9203800,35.755228641935446,35.867935834416194,35.610963573142115,35.86343002319336,7794400
2016-04-26,22.88872638695632,22.88872638695632,22.741270065307617,22.741270065307617,2500,60.9470668164048,60.9470668164048,60.42026705265382,60.598697662353516,7433500,17.386847140834035,17.474751207911826,17.353882766377374,17.40149688720703,26043000,67.86361469265357,68.21128845214844,67.7957749635493,68.21128845214844,1199600,,,,,,40.36491642662731,40.38800314162455,40.03399314484713,40.10325622558594,10821800,22.366579674077038,22.604771537396697,22.31290389619289,22.594707489013672,27171400,177.59817766743848,178.0059899481992,177.0204630485873,177.49623107910156,75864200,47.36449236919859,47.675933837890625,47.33924131283582,47.675933837890625,10139900,15.93025580296597,16.038623829874442,15.909935207640828,16.0183048248291,41664795,19.53163798983106,19.576537621924594,19.352036035834583,19.414897918701172,14734800,19.344149045791063,19.50846607934538,19.32771702902696,19.48381805419922,10080000,35.92654967308211,36.06630550626258,35.75523252061477,35.94908905029297,7797000
2016-04-27,22.633895395236227,22.65536880493164,22.552292888618393,22.65536880493164,1200,60.64118907030961,60.78563198340888,60.27582927203352,60.53072738647461,9121200,17.452772288590253,17.756775770554473,17.397831210095557,17.654220581054688,49118400,68.15193346960623,68.77943481906235,68.12648871784671,68.65223693847656,895300,,,,,,40.24948174036952,40.41879216569883,39.949342666920224,40.295658111572266,12012100,22.71212584536711,23.07444694737387,22.695353284427778,23.024124145507812,43924800,177.11395972444592,178.25240677212835,176.75713361832348,177.86160278320312,77329400,47.734852201012714,48.13046918508532,47.5412532884365,48.01262664794922,9258100,16.004754989750815,16.099576990594294,15.950570989268824,16.045392990112305,56916147,19.167938323505062,19.34754021678219,19.09609790875633,19.325090408325195,25559200,19.5331154786398,19.668677286790782,19.44684972820387,19.64813804626465,11411600,35.93106266128775,36.00319693769206,35.73720609289067,35.91303253173828,11423200
2016-04-28,23.729086070576408,23.729086070576408,22.67827606201172,22.67827606201172,1100,60.18236348877911,60.82811055185235,59.91046828261852,60.24184036254883,19512000,17.50038850854797,17.672535937847623,17.39783330668937,17.628583908081055,40316000,68.13497895072578,68.66072723809339,67.70250868965813,67.83818817138672,933500,,,,,,40.14172843028409,40.57269896542587,40.13403383847201,40.33412551879883,11547000,22.92012237416947,23.087863317352657,22.594704534870303,22.681930541992188,31110400,177.10542335757836,178.20987927726677,175.83103917605519,176.24732971191406,97216200,47.6843641155021,48.096813116781135,47.440259810517794,47.549686431884766,19554900,15.909935030615099,16.038623651416827,15.821886009731665,15.876070022583008,74850832,19.356530038561836,19.423879497181556,19.01977760702892,19.082637786865234,45339200,19.500250980042203,19.68099847174349,19.381121203513803,19.463279724121094,11328200,35.737208673697424,36.052790996429046,35.448678426346824,35.52532196044922,14600800
2016-04-29,22.655366023286827,22.655366023286827,22.254513163044077,22.46209716796875,20100,59.698057421456944,59.81701118388349,58.941848582105145,59.298709869384766,13577900,17.555328744177036,17.753114964370642,17.423471264047965,17.734800338745117,40354400,67.65162710794253,67.69402856023055,66.85452638571145,67.42267608642578,831700,,,,,,40.32642653084689,40.33412112182016,40.010895457509854,40.24946594238281,13198500,22.73225316711512,22.953669879511345,22.299481229791073,22.64502716064453,48214800,175.6271615660197,175.9754964101699,174.1913530807685,175.2958221435547,142424100,47.28032375609414,47.47392591979905,46.985717352141414,47.271907806396484,16369900,15.788018226623535,15.848975230366822,15.645783627609692,15.788018226623535,60318138,18.97486925827093,19.006301049410247,18.77730852123305,18.916500091552734,23792400,19.39754738052104,19.529000347095373,19.216798376199105,19.348251342773438,12743800,35.818342256554004,35.8769521944579,35.435138512903116,35.70563507080078,16799000
