Ticker,XLU,XLU,XLU,XLU,XLU,XLC,XLC,XLC,XLC,XLC,XLP,XLP,XLP,XLP,XLP,SPY,SPY,SPY,SPY,SPY,XLI,XLI,XLI,XLI,XLI,RSP,RSP,RSP,RSP,RSP,XLRE,XLRE,XLRE,XLRE,XLRE,XLB,XLB,XLB,XLB,XLB,XLF,XLF,XLF,XLF,XLF,XLE,XLE,XLE,XLE,XLE,XLK,XLK,XLK,XLK,XLK,XLY,XLY,XLY,XLY,XLY,XLV,XLV,XLV,XLV,XLV
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,17.662594978580213,17.746252075880328,17.626221422682804,17.684417724609375,24181600,,,,,,40.498667592860095,40.598154936520004,40.30734735006847,40.33795928955078,11811300,176.77410027514344,177.22438169033626,176.37479215771472,176.72311401367188,65212900,47.12265403846772,47.17301784299507,46.91280965589388,46.97996139526367,13195200,67.05925042458054,67.05925042458054,66.72994965224566,66.8819351196289,622500,22.731637464340423,22.731637464340423,22.64275867972764,22.674755096435547,3600,18.808633221118665,18.84135018770204,18.698210533702483,18.739107131958008,7076600,15.377092716400128,15.565770040136607,15.377092716400128,15.484908103942871,52055051,21.508121176430986,21.511454930686956,21.341469064364535,21.46812629699707,34871000,19.93788804771788,20.02309379408673,19.893044178554028,19.960309982299805,13005400,35.688044035994935,35.77353086809203,35.54406820084202,35.66554641723633,6924600,59.24208851132081,59.48748573145807,59.072845709871274,59.2928581237793,6655200
2016-04-15,17.720786529135598,17.822629683323164,17.658952194443923,17.78261947631836,21925800,,,,,,40.3302966731222,40.60579821406703,40.28437877652658,40.590492248535156,12384200,176.72311192128882,176.85904935618856,176.20486179397741,176.5277099609375,75761600,47.063899446636206,47.08907974875916,46.92120679864439,47.04711151123047,10781600,66.83974431126346,66.92417928009317,66.64553808517744,66.86507415771484,656700,22.67475495197958,22.8311824798584,22.67475495197958,22.8311824798584,700,18.788187470372637,18.837265271137568,18.669586685454625,18.824995040893555,6874800,15.525344165919218,15.545559260033533,15.404052019086189,15.431005477905273,53901797,21.348137961731855,21.38480163220447,21.151487134386937,21.178152084350586,28442400,19.9334101837805,19.987223184676303,19.84372070849785,19.88408088684082,12921800,35.67005777643727,35.787039251766956,35.56657693617527,35.76454162597656,8599400,59.436709354360254,59.436709354360254,58.85283944626177,59.250545501708984,7945300
2016-04-18,17.771708025684113,17.851728439331055,17.651677405213707,17.851728439331055,18248000,,,,,,40.521624532094684,40.82008361816406,40.49101259523757,40.82008361816406,8476800,176.52769065252997,177.80207479698296,175.8650119345109,177.76809692382812,82531000,46.83728714921478,47.24858373759724,46.76174300857199,47.0890998840332,8619000,66.64553678555657,67.35479824026547,66.50199669714763,67.34635925292969,543100,22.84540767274024,22.9165096282959,22.646318671108936,22.9165096282959,1000,18.73092844215776,18.914966263772282,18.66140390960633,18.910877227783203,8931400,15.356883139574975,15.559035658566307,15.343404828304912,15.54555892944336,52434076,20.741526763219746,21.581453765027863,20.69153188030505,21.52812385559082,41371600,19.825775906907094,19.96927833557129,19.794384857554544,19.96927833557129,14225800,35.76453835662467,36.10198211669922,35.6655543044446,36.10198211669922,8926000,59.08131108433024,59.86827237878418,58.98822915496826,59.800575256347656,11505400
2016-04-19,17.86991557938598,17.90628774001618,17.76443437104582,17.880826950073242,20990800,,,,,,40.735899086365016,40.83538641376317,40.61345426776528,40.797122955322266,5980100,178.1928414510982,178.58364521898628,177.51316750607717,178.32876586914062,88316100,47.34089491649611,47.60949547529278,47.24016730546894,47.42483139038086,9318800,67.49835899023881,67.81076907882822,67.3463734405009,67.64189910888672,691200,23.044492518937595,23.044492518937595,22.784965259189725,22.838293075561523,32800,18.98448594255679,19.32802260170338,18.95585801763665,19.315753936767578,12652200,15.59272314297083,15.740968704223633,15.59272314297083,15.740968704223633,57169363,21.651441030907545,21.98141148457484,21.551451294325275,21.958080291748047,34682800,20.005156048702943,20.027577983830206,19.745056811311542,19.857168197631836,12942000,36.14697873560375,36.200970980147446,35.76904332176559,35.904022216796875,8545600,59.90210489658824,60.33366586659609,59.68209253557133,60.012107849121094,6655000
2016-04-20,17.895378691807085,17.917201436013784,17.422533604703293,17.43344497680664,52137400,,,,,,40.728254219662226,40.728254219662226,40.2384748652061,40.33795928955078,20207300,178.3713025834669,179.19540538775044,177.89553456526323,178.49874877929688,81100300,47.441620986117485,47.60110157286918,47.22338102322427,47.34928894042969,13632600,67.71786567195441,68.05561193914599,67.45611537481871,67.7685317993164,681100,22.760081185428387,22.767193008126608,22.582324947274518,22.61076545715332,1900,19.34030346706825,19.352572138753825,19.209432435402917,19.258508682250977,13013400,15.734227507327768,15.889209821203547,15.727489145854909,15.862257957458496,74743119,21.84142873296756,22.32472145744316,21.771435140369675,22.154735565185547,42176600,19.875109570728977,19.987220974765435,19.816811161638423,19.897531509399414,13755600,35.99400457553592,36.07049101142155,35.778039037714166,35.949012756347656,9571000,60.029060004787475,60.6213937708302,59.97828392773106,60.33369064331055,10763400
2016-04-21,17.36797165605981,17.41525657472542,16.996969791355987,17.06971549987793,64131400,,,,,,40.18489365290393,40.238465994845846,39.58797556116241,39.618587493896484,30667400,178.5157495899329,178.62620037826784,177.26685193188004,177.53872680664062,85695000,47.416441284879916,47.50877012976744,47.18141338324688,47.23177719116211,11941800,67.7685404761312,67.86985985987924,67.24503337285778,67.31258392333984,633600,22.48988549593002,22.508372976207866,22.049047514404467,22.08744239807129,1300,19.31575852456543,19.38937365187481,19.16852826994668,19.172618865966797,12141200,15.85552155779094,15.922906769727556,15.680324120337273,15.720752716064453,63436754,22.18473440310497,22.278059204483252,21.978087355170235,22.024749755859375,38670200,19.866141043610405,19.910986632968505,19.77645157557852,19.825780868530273,22555800,36.043487007927496,36.1109764350651,35.80952411820446,35.82302474975586,8285400,60.367506018759165,60.824451774178534,60.291351620831435,60.689064025878906,12463100
2016-04-22,17.11700474151131,17.244308722944098,17.106091980596116,17.222484588623047,24618000,,,,,,39.488479371371334,39.763980865478516,39.442564401896085,39.763980865478516,22004200,177.18190075629803,177.81058871769366,176.6381639704844,177.53872680664062,99251700,47.26535246360697,47.42483305035867,47.122656610642736,47.34928894042969,14749400,67.44766988817142,67.83607584041431,67.380125788371,67.73475646972656,748000,22.319242831189047,22.468559913775408,22.26947092238786,22.369014739990234,2400,19.233969612883193,19.36893124068353,19.20125263530192,19.307584762573242,10859600,15.734232533892047,15.90269320667752,15.734232533892047,15.869001388549805,46728145,22.07807261097238,22.428043087513277,22.06140892436685,22.344717025756836,31529000,19.51185979306266,19.610518334507315,19.377326506982197,19.48046875,29848800,35.84102082668189,35.953502056844485,35.530571532983636,35.751033782958984,9460000,60.72291997930822,61.01908676727164,60.452137993748565,60.816001892089844,12052800
2016-04-25,17.149732981402714,17.25885083174656,17.13882022511221,17.255212783813477,25485800,,,,,,39.542056076709606,40.03948974609375,39.53440455349015,40.03948974609375,8947300,176.9355181054966,177.2753617096552,176.32381258171915,177.23287963867188,66166500,47.30732187182082,47.32410980799476,46.89602544048786,47.122657775878906,10224100,67.49832084004808,67.59964018795651,67.16902007540014,67.4476547241211,726200,22.401006102690562,22.526147842407227,22.401006102690562,22.526147842407227,2300,19.287130827117533,19.287130827117533,19.094913374574357,19.242143630981445,9203800,15.801613726213384,15.848783846443583,15.720751793066368,15.835307121276855,38189682,22.26805701193406,22.27139076658097,21.928087782330902,22.09473991394043,34468600,19.42665644742242,19.493923948123413,19.377327174999504,19.484954833984375,18715000,35.68354615123773,35.79602738705189,35.53957030670178,35.79153060913086,7794400,60.58750809235832,60.77367186363964,60.38442327639229,60.579044342041016,8937500
2016-04-26,17.266127856903346,17.35342159388815,17.23339235865681,17.280675888061523,26043000,,,,,,40.138983616037045,40.16194110875741,39.809912596908724,39.878787994384766,10821800,177.59816239988538,178.00597464558777,177.02044783069846,177.4962158203125,75864200,47.231778137573826,47.5423469543457,47.20659783409735,47.5423469543457,10139900,67.57433286454696,67.92052459716797,67.50678231545385,67.92052459716797,1199600,22.735899712494685,22.735899712494685,22.589427947998047,22.589427947998047,2500,19.258507554266927,19.42209711431992,19.242148286240496,19.397558212280273,10080000,15.848785478445743,15.956599290881512,15.828568806467223,15.936384201049805,41664795,22.22139680028391,22.45804254525491,22.168069435246064,22.448043823242188,27171400,19.507380300865268,19.552224169007484,19.32800140692857,19.390785217285156,14734800,35.854535221716915,35.99401091556469,35.6835614729679,35.87702941894531,7797000,60.69753642273833,60.69753642273833,60.172893490469136,60.35059356689453,7433500
2016-04-27,17.331597098381334,17.633489873854803,17.277037477658894,17.531646728515625,49118400,,,,,,40.02419241387992,40.19255515416981,39.7257333155952,40.07011032104492,12012100,177.11395972444592,178.25240677212835,176.75713361832348,177.86160278320312,77329400,47.601105190760656,47.995613706148745,47.4080487178182,47.87810134887695,9258100,67.86142540381601,68.4862519325586,67.83608911421219,68.3595962524414,895300,22.482782199273004,22.504112243652344,22.401724504556004,22.504112243652344,1200,19.446636270405804,19.581597904055773,19.360752445413542,19.56114959716797,11411600,15.922907717972762,16.01724480529657,15.869000810930586,15.963337898254395,56916147,22.564696970857,22.924666175351216,22.548033283908534,22.874670028686523,43924800,19.144142784771848,19.323521715947578,19.07239155443841,19.30109977722168,25559200,35.85902791821803,35.93101757952659,35.665559994271256,35.841033935546875,11423200,60.39292265918986,60.53677421970853,60.0290586522608,60.28291320800781,9121200
2016-04-28,17.37888210889744,17.54983430676934,17.277038954850646,17.506187438964844,40316000,,,,,,39.917047713679295,40.345606026615954,39.909396189928046,40.108367919921875,11547000,177.1054540237371,178.20991013466426,175.83106962155173,176.2473602294922,97216200,47.5507469868909,47.96204025814665,47.30732669053119,47.416446685791016,19554900,67.84451387788795,68.36802085665113,67.41388727345328,67.54898834228516,933500,23.57065730632726,23.57065730632726,22.52686309814453,22.52686309814453,1100,19.413911366958104,19.59385857826734,19.295309051272273,19.377103805541992,11328200,15.828568868826041,15.956599353744723,15.74097014587687,15.794877052307129,74850832,22.7713499591856,22.938002111270656,22.448044377274986,22.534704208374023,31110400,19.33248334498049,19.399749135102237,18.996149262320937,19.058931350708008,45339200,35.66555581494407,35.980505397278925,35.37760406876429,35.45409393310547,14600800,59.9359601225703,60.579063317227,59.66517813114856,59.99519348144531,19512000
2016-04-29,17.433451549871233,17.62986464684164,17.3025094852243,17.611677169799805,40354400,,,,,,40.100707368125875,40.108358890154506,39.78694241729988,40.02417755126953,13198500,175.62711570312726,175.97545045631406,174.19130759281995,175.2957763671875,142424100,47.147842441119884,47.34090212399573,46.85406153582484,47.13945007324219,16369900,67.36323656720035,67.40545726732798,66.56953378701645,67.13526153564453,831700,22.504108478758987,22.504108478758987,22.105931894825122,22.312129974365234,20100,19.311673933276225,19.44254495414532,19.131725109502,19.262596130371094,12743800,15.707279205322266,15.767924478438374,15.565771985904437,15.707279205322266,60318138,22.58469907175146,22.804678577617572,22.15473623879737,22.49803924560547,48214800,18.95131543462618,18.98270820895567,18.753999933046632,18.89301872253418,23792400,35.74654498678193,35.80503744204264,35.36410936864516,35.634063720703125,16799000,59.45361676538964,59.57208345776759,58.7005043112939,59.055904388427734,13577900
2016-05-02,17.62258466214337,17.84082044626835,17.600760528727164,17.75352668762207,32733200,,,,,,40.13897952356172,40.52161993290108,40.00888026634272,40.48335647583008,14096300,175.79706110583365,176.86753922912456,175.36377511958173,176.6891326904297,62188000,47.23177768241594,47.41644177805443,47.02193328354363,47.38286590576172,10145100,67.3125988928642,67.60812456447583,66.98329793850033,67.53213500976562,734400,22.17703349553888,22.61716084383212,22.17703349553888,22.546768188476562,3800,19.340298620479636,19.344387656648216,19.143992122175128,19.33211898803711,12408000,15.72075522640048,15.869002399904225,15.687063406125535,15.848787307739258,43564598,22.458044231265156,22.551371577180273,22.198067267777027,22.47471046447754,30132000,18.933369444745665,19.05444993430717,18.85264911837133,19.032026290893555,25105400,35.73304327522343,36.160474091982465,35.688051461000214,36.13347625732422,13296000,59.16592159097323,59.41978253923107,58.920524395911194,59.3943977355957,9074800
2016-05-03,17.738969802856445,17.833538232858103,17.640763325061247,17.738969802856445,31493400,,,,,,40.33795062989552,40.567534288095956,40.292035649844195,40.40682601928711,12837300,175.45725048426755,175.6951345387806,174.4037546973465,175.15139770507812,106422100,47.07228634295744,47.07228634295744,46.66938237139147,46.996742248535156,11171400,67.02549881574687,67.02549881574687,66.4766682961391,66.7721939086914,1243200,22.472113755865664,22.660537719726562,22.472113755865664,22.660537719726562,4700,19.15217320040279,19.16444186994005,18.93132778809923,19.01312255859375,18644400,15.666847285356791,15.68032559472885,15.511864922267385,15.646632194519043,44142060,22.17139296184975,22.211390378945968,21.808092625801567,21.944746017456055,32316200,18.901987091522944,18.942347273275416,18.794359369954822,18.857141494750977,25062400,35.863526343553985,36.012002438114074,35.72855088430866,35.800537109375,11558600,59.18287095481177,59.572119818199845,58.97977953881883,59.208255767822266,9436800
2016-05-04,17.746247047425964,18.059052601962836,17.691687422794132,17.94629669189453,35207800,,,,,,40.29203120184046,40.60579618124998,40.17723792575545,40.529266357421875,11003200,174.15736446689803,174.88801198982688,173.6730922065313,174.17434692382812,92243800,46.74492871239025,46.77850457862953,46.21612322799038,46.417572021484375,22102700,66.43444839279843,66.73841943851541,66.13047734708145,66.34156799316406,1157100,22.52188879951341,22.98761558532715,22.52188879951341,22.98761558532715,1700,18.845435036214354,18.964035759027272,18.698204831227564,18.82089614868164,16141200,15.464696081577898,15.606203311363188,15.451219353231396,15.52534294128418,46466680,21.958083291717458,22.11140294308463,21.498124337615938,21.62811279296875,37210800,18.771939640586275,18.85266001361014,18.745032279350053,18.798845291137695,22491400,35.508078777303666,35.79153371303623,35.476584165850625,35.63855743408203,12876400,58.83589841922868,58.93744407623839,58.4804983036215,58.64127731323242,11802000
2016-05-05,17.895377625170443,18.095427297693377,17.811720539843,17.8771915435791,31653000,,,,,,40.437446555457164,40.75886316145777,40.40683461603371,40.53693389892578,10555900,174.64154379441078,174.9983696821642,173.71549473116727,174.14028930664062,67619200,46.54349088061534,46.66100323815797,46.29167822845661,46.39240264892578,12841100,66.50196891508975,66.75527371081797,66.18955258085533,66.32465362548828,599900,22.99472262463872,23.016052668106703,22.969836669804184,23.008943557739258,2700,18.93950481553761,18.96813274725635,18.69412053781304,18.726839065551758,13942000,15.559033180618258,15.619678452013092,15.478171236611614,15.518601417541504,47043157,21.994749041913344,22.114738787874007,21.624781082352957,21.804765701293945,28704000,18.85265924464037,18.89750313418683,18.76296975486272,18.80781364440918,27119800,35.625068948243246,35.665560558878326,35.38210898646463,35.40910339355469,12589600,58.64973574394723,58.97129376938969,58.52281174016875,58.88666915893555,10145200
2016-05-06,17.789894951269694,17.851729288622877,17.60075666570257,17.76079750061035,40107200,,,,,,40.47569932670539,40.74354934692383,40.34560299749901,40.74354934692383,8435400,173.3672053849607,174.82000891686093,173.2142855203949,174.77752685546875,89315000,46.19935087130006,46.73655210436626,46.115411177401015,46.70297622680664,9934400,66.05451053812507,66.59490226270474,65.96163010652755,66.53579711914062,585100,22.934993088004553,23.227936673803814,22.920061517216475,23.12981414794922,3800,18.685941116962777,18.8945178333901,18.62459621691761,18.878158569335938,13554600,15.404051574488264,15.592727362923371,15.404051574488264,15.585988998413086,38964104,21.66477543898243,22.021410871415455,21.60811432890184,21.7547664642334,25091000,18.727085949002507,18.94682502746582,18.727085949002507,18.94682502746582,18459800,35.33711183245267,35.6700553894043,35.22013036495136,35.6700553894043,10783400,58.67511017471327,58.84435290975894,58.057391945659674,58.53972244262695,14164300
2016-05-09,17.771701003707445,17.888093529836247,17.73532747209947,17.862632751464844,22463600,,,,,,40.76652426311845,41.080289395158445,40.674691349167055,40.96549606323242,9845100,174.650150382527,175.35529838319349,174.47173085218958,174.92201232910156,74374900,46.602257373762136,46.69458944711603,46.39241291685685,46.49313735961914,7765100,66.45979256595966,66.68777412037969,66.29936157892162,66.51045227050781,481400,23.30757085178447,23.393607074817258,23.286240812127158,23.363033294677734,5200,18.73501712294581,18.763645052258585,18.62459444126576,18.649131774902344,13138200,15.559035658566307,15.63315766874252,15.484912066242979,15.54555892944336,31989258,21.631448426398972,21.678110822480733,21.164821922671486,21.43813133239746,32041600,18.955794144003512,19.036514482158683,18.933372208001312,18.94682502746582,15082400,35.65655409614995,35.8725195934728,35.64305689619011,35.76903533935547,10433000,58.53976104940976,59.39441967117189,58.514376236399265,59.208255767822266,13606600
2016-05-10,17.880826950073242,17.94629794921479,17.815355950931693,17.880826950073242,26515800,,,,,,41.09558832136869,41.371089935302734,41.04967041260795,41.371089935302734,8567400,175.6271225310977,177.11390398724373,175.5591538231721,177.09690856933594,77472200,46.6274258885975,47.298927340429906,46.6274258885975,47.29053497314453,14983100,66.74686199586336,67.34635863190343,66.68775687518264,67.3294677734375,474600,23.599099064968645,23.599099064968645,23.40214333149179,23.449783325195312,7700,18.743204176631043,18.976318299124234,18.706396601494973,18.959959030151367,13576400,15.619672114317595,15.77465599381086,15.612933753563375,15.76791763305664,37549070,21.548122125624346,21.821431532430378,21.538123404129344,21.81476402282715,20702800,19.00512746072913,19.19347381591797,18.982705519971095,19.19347381591797,27840400,35.8725247351579,36.23696291692985,35.868024523641225,36.227962493896484,9664600,59.445174551059424,59.715956582591254,59.284395500603594,59.70749282836914,11073000
2016-05-11,17.88446235814453,17.960846110130873,17.786257253821457,17.94629669189453,24347800,,,,,,41.309862220290206,41.35578012478631,41.02670910751823,41.042015075683594,6462100,176.63815562661793,177.17338819499523,175.4402313232422,175.4402313232422,81727000,47.256959243150575,47.408047470516784,46.896026611328125,46.896026611328125,12802000,67.12681736927196,67.32102357474618,66.65397644042969,66.65397644042969,519800,23.527989826719487,23.527989826719487,22.923615231384705,23.02315902709961,7100,18.992672280269343,19.05810778321192,18.882249576533972,18.894519805908203,11365000,15.72074823987022,15.76117998837869,15.585981018662967,15.599457740783691,31961192,21.761438013671935,22.074744868849166,21.58478714184988,21.881427764892578,28429600,19.14414064097837,19.251768329768332,19.054452896118164,19.054452896118164,14304200,35.877019838674215,35.877019838674215,35.47658684877903,35.49908447265625,12233600,59.61440236259641,59.766717637017535,58.979756461833695,58.98822021484375,8452500
2016-05-12,17.917202535456635,18.08088006459637,17.851732911309995,18.051782608032227,35455400,,,,,,41.13383876776785,41.348116435540305,41.04965742133888,41.26393508911133,11906400,176.11140766348365,176.28133594015418,174.48019732436455,175.4912109375,89586300,46.904423334279755,47.114267743897365,46.50991481956775,46.79530334472656,13992400,66.97486191148582,67.1015176290968,66.22337948016528,66.63711547851562,578200,23.087156554561943,23.18314445929454,22.880957100110518,23.101377487182617,3600,19.238054622378282,19.299399522564958,18.910877141066806,18.9763126373291,19875200,15.653367801507871,15.72075142576716,15.511862190563361,15.606199264526367,35254978,22.078074942185808,22.244727083295412,21.77810057960654,21.941421508789062,24954400,19.126206808839218,19.126206808839218,18.87956034372644,19.000640869140625,18673000,35.63405628141606,35.70154571350481,35.314609964361445,35.56657028198242,11206600,59.115144134041984,59.29284419184557,58.30279824581792,58.64127731323242,11322900
