Ticker,SPY,SPY,SPY,SPY,SPY,XLRE,XLRE,XLRE,XLRE,XLRE,XLC,XLC,XLC,XLC,XLC,XLF,XLF,XLF,XLF,XLF,XLP,XLP,XLP,XLP,XLP,XLI,XLI,XLI,XLI,XLI,XLK,XLK,XLK,XLK,XLK,XLV,XLV,XLV,XLV,XLV,RSP,RSP,RSP,RSP,RSP,XLB,XLB,XLB,XLB,XLB,XLY,XLY,XLY,XLY,XLY,XLU,XLU,XLU,XLU,XLU,XLE,XLE,XLE,XLE,XLE
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,164.3122331974536,165.22757604156243,164.24442858688178,165.08349609375,103640300,20.632797241210938,20.67179415289549,20.615071741091317,20.632797241210938,800,,,,,,14.315678617867107,14.430310821333222,14.315678617867107,14.369623184204102,52408225,39.14781430188259,39.232036546693415,39.00999661414352,39.1171875,9152000,43.379362264961564,43.91532299434032,43.379362264961564,43.705963134765625,12143800,18.329940095376315,18.43269120326285,18.303136495873233,18.405887603759766,13181400,56.275892061052,56.62300943819646,56.18276159074795,56.61454772949219,7515700,61.24733670489903,61.73664205176797,61.24733670489903,61.71977233886719,693700,16.87014228093058,17.05845216145847,16.845581073154033,17.001140594482422,10721000,32.95070474270992,33.34131932053228,32.923766987498745,33.29193115234375,11290000,16.886273284799447,16.99169921875,16.79175300374657,16.99169921875,24873200,19.283379599575916,19.49323535830264,19.20010364603089,19.406627655029297,49416600
2016-02-23,164.42245453861685,164.69367304231983,162.87992839672864,162.99859619140625,111455300,20.526437759399414,20.526437759399414,20.526437759399414,20.526437759399414,300,,,,,,14.295451630830161,14.31568084635557,14.08641323722954,14.113387107849121,71553352,39.04062636820487,39.18609930704868,38.948745955609276,39.109535217285156,9986500,43.52173076789769,43.68084311894001,43.17838070911723,43.2704963684082,9727900,18.329936774617444,18.347806973846232,18.07976080219838,18.11549949645996,16379000,56.4621425224396,56.75846375508349,56.1319550833052,56.191219329833984,8211900,61.48355396222515,61.64384520535644,60.9436330169428,60.985816955566406,590500,16.866050230338303,16.874237820605906,16.554928046662084,16.58358383178711,13067400,33.19764735233533,33.43111590265891,33.01805431530444,33.10784912109375,12913400,16.937173192662748,17.046233914257936,16.860830826224348,17.006244659423828,23577600,19.220084207983852,19.313352839614012,18.710434670615232,18.743745803833008,42910000
2016-02-24,161.5662784451217,164.0241350750713,160.45600501023247,163.74444580078125,150812200,20.504463932176435,20.543460845947266,20.498082102654845,20.543460845947266,800,,,,,,13.911090652346122,14.12012742186708,13.789713799647604,14.079668998718262,89023089,38.925774412872876,39.27797387271885,38.72670604187855,39.23203659057617,13271700,42.75965169574509,43.40448033840082,42.491671376015105,43.29561233520508,17347300,17.918927876888333,18.289725043848,17.82511191100408,18.253986358642578,20288800,55.869495542126636,56.45367632061046,55.27685305621452,56.37747573852539,11118600,60.45433275294362,61.441375105875494,60.057826909535464,61.348575592041016,1093400,16.41574190295254,16.775988061511,16.337962138946242,16.75551986694336,20284800,32.833962902407606,33.354782246573194,32.465798803254906,33.3009033203125,21643200,17.006241293757796,17.11893813627923,16.933535084938335,17.086219787597656,33501800,18.39398893501272,18.976920480189936,18.34402286572156,18.933616638183594,50559600
2016-02-25,164.19366397578338,165.73619057267916,163.43088434083495,165.7277069091797,110728300,20.675336837768555,20.675336837768555,20.675336837768555,20.675336837768555,100,,,,,,14.079667083974213,14.28870382506752,14.079667083974213,14.275216102600098,87713797,39.331565130890745,39.699077952592354,39.23968765564841,39.676109313964844,9512000,43.42124045708242,43.881834776567786,43.287250253571706,43.86508560180664,9312700,18.316539290322446,18.490769513339455,18.173581071221495,18.481834411621094,18806800,56.631476558745156,57.114058778067545,56.35208515300075,57.08019256591797,9496400,61.45822804415452,62.04033275634656,61.18826765114843,62.03189468383789,943200,16.79645153915642,16.9847629365157,16.649078081059027,16.97248077392578,10271400,33.33684573438342,33.642153010787176,33.148274499813006,33.633174896240234,11096400,17.140751036551354,17.260717391967773,17.089854748272508,17.260717391967773,24323800,18.87698457692006,19.00023385107434,18.580522510664544,18.950267791748047,37177800
2016-02-26,166.6006492510621,166.69386607100247,165.18524857470337,165.34628295898438,129833700,20.916411244095872,20.91995580350162,20.824237823486328,20.824237823486328,2500,,,,,,14.369624821505614,14.504487835966767,14.295451034340747,14.37636947631836,100096303,39.7833043769171,39.7833043769171,39.04062341602611,39.1171875,28143900,43.97394274620035,44.25867227812776,43.915322242089815,43.92369842529297,8312300,18.5845829666571,18.60245316763373,18.392482566648706,18.432689666748047,19545200,57.3426570884991,57.57124595829159,56.92780081250113,56.97860336303711,10365700,62.35247015027508,62.504316820385206,62.01501808740615,62.141563415527344,976400,17.111668225865525,17.312260242733483,17.111668225865525,17.21810531616211,13506200,33.84867633395317,33.84867633395317,33.52990024425582,33.59724807739258,13932600,17.162571077283257,17.202560345029806,16.780857735054624,16.78449249267578,65907200,19.266721558128282,19.320018108980626,19.00023880386655,19.063528060913086,42310200
2016-02-29,165.36324789288878,166.3124869355977,163.854630300407,164.049560546875,125918100,21.00645642042948,21.022763285211653,20.795873641967773,20.795873641967773,700,,,,,,14.362878850095026,14.437054205536269,14.21452972246452,14.221274375915527,70846020,39.094208548827176,39.40046772468706,38.979359532422336,38.98701477050781,13596800,43.92369539140118,44.149804403600285,43.630589696515976,43.6473388671875,13823000,18.414811522769014,18.589041630524658,18.303125381469727,18.303125381469727,27203800,56.8092850850421,56.95321168210862,56.04731124862917,56.072715759277344,11091700,62.09093804985523,62.487443719461936,61.669124603271484,61.669124603271484,1034700,17.250855434208187,17.422791684963773,17.103481951167108,17.111669540405273,13677600,33.606226267353776,33.86663606250752,33.42214584350586,33.42214584350586,17485600,16.759041344917303,16.99170599822592,16.74450093084626,16.831748962402344,40275600,19.140141963415935,19.193438514797542,18.83035536141972,18.84701156616211,45966600
2016-03-01,165.2784937604167,167.99062756120264,164.8038742250029,167.90586853027344,141799700,21.12911815539394,21.29928674437535,21.12202903719128,21.29219627380371,1000,,,,,,14.322421253593154,14.72700865533489,14.322421253593154,14.700037956237793,100224943,39.20905918057055,39.43109908025059,39.147808506605244,39.36219024658203,13169700,43.823209573234585,44.5685302001769,43.823209573234585,44.50153350830078,13424800,18.459492347064877,18.848159790039062,18.432687049406134,18.848159790039062,24608400,56.38596238184317,57.29186274105093,56.0134468940547,57.274932861328125,14549100,62.183760228363056,63.094879150390625,61.939107567650204,63.094879150390625,2011700,17.31636077961306,17.594732666777404,17.205830627801614,17.549701690673828,24185000,33.713974905655135,34.333570754075026,33.601729678095296,34.30663299560547,18691600,16.91899536833911,16.958984620174977,16.642706748445228,16.748132705688477,47283400,18.980251311356326,19.369983355279224,18.78705179926451,19.340003967285156,47286000
2016-03-02,167.5922624289091,168.71100648923135,167.17696392116832,168.66015625,102415000,21.433999788138433,21.526174545288086,21.405639260655448,21.526174545288086,1300,,,,,,14.71352541496342,14.868617652300005,14.693296199213309,14.8618745803833,89863616,39.408141927499024,39.47705078125,39.16313331876954,39.47705078125,16157700,44.384291007887775,44.58527788221705,44.30892132933654,44.535030364990234,8877600,18.781148359659916,18.901769638061523,18.749876365725704,18.901769638061523,17496200,57.139458113932335,57.38498331307702,57.02092959838933,57.3680534362793,10923700,62.91771375643751,63.567303823378175,62.76586061351622,63.55043411254883,2157300,17.353199146953596,17.516947819697315,17.299980594068426,17.480104446411133,19728600,34.24825069747599,34.311107727770995,34.032741858022035,34.27518844604492,15275600,16.70450715546708,16.842651452660125,16.388230699719138,16.83538055419922,60448400,19.220085042647703,19.826333715950707,19.12681513627734,19.81300926208496,53590000
