Ticker,XLC,XLC,XLC,XLC,XLC,XLI,XLI,XLI,XLI,XLI,XLRE,XLRE,XLRE,XLRE,XLRE,XLF,XLF,XLF,XLF,XLF,XLY,XLY,XLY,XLY,XLY,XLK,XLK,XLK,XLK,XLK,XLB,XLB,XLB,XLB,XLB,SPY,SPY,SPY,SPY,SPY,XLV,XLV,XLV,XLV,XLV,XLE,XLE,XLE,XLE,XLE,XLU,XLU,XLU,XLU,XLU,XLP,XLP,XLP,XLP,XLP,^SPXEW,^SPXEW,^SPXEW,^SPXEW,^SPXEW
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,43.97393892713945,44.258668434338595,43.91531842812,43.9236946105957,8312300,20.916407412513777,20.919951971270216,20.824234008789062,20.824234008789062,2500,14.369621008598006,14.504483987273938,14.29544724111478,14.376365661621094,100096303,33.84866864746333,33.84866864746333,33.5298926301549,33.59724044799805,13932600,18.58458104359109,18.60245124271858,18.392480663460557,18.432687759399414,19545200,17.11167012142351,17.3122621605122,17.11167012142351,17.218107223510742,13506200,166.6006492510621,166.69386607100247,165.18524857470337,165.34628295898438,129833700,57.3426570884991,57.57124595829159,56.92780081250113,56.97860336303711,10365700,19.266721558128282,19.320018108980626,19.00023880386655,19.063528060913086,42310200,17.162567176658143,17.202556435316126,16.78085392118345,16.784488677978516,65907200,39.7833043769171,39.7833043769171,39.04062341602611,39.1171875,28143900,2989.85009765625,3003.659912109375,2980.889892578125,2986.9599609375,0.0
2016-02-29,,,,,,43.9236992302515,44.14980826221211,43.630593509749396,43.647342681884766,13823000,21.00644871377832,21.022755572577985,20.795866012573242,20.795866012573242,700,14.36288173960583,14.437057109969606,14.214532582130586,14.221277236938477,70846020,33.606226267353776,33.86663606250752,33.42214584350586,33.42214584350586,17485600,18.414819198718305,18.589049379099265,18.303133010864258,18.303133010864258,27203800,17.250855434208187,17.422791684963773,17.103481951167108,17.111669540405273,13677600,165.36323251190936,166.3124714663264,163.85461505974905,164.04954528808594,125918100,56.809261896200084,56.95318843451757,56.04728837081538,56.07269287109375,11091700,19.140138089388113,19.193434629982324,18.830351550093724,18.847007751464844,45966600,16.75904514313633,16.991709849175372,16.744504725769893,16.83175277709961,40275600,39.09421237401285,39.400471579838765,38.97936334637057,38.98701858520508,13596800,2984.260009765625,3002.639892578125,2965.889892578125,2966.159912109375,0.0
2016-03-01,,,,,,43.82319830358175,44.56851873885612,43.82319830358175,44.501522064208984,13424800,21.12911436991365,21.29928292840776,21.122025252981075,21.292192459106445,1000,14.322425899474117,14.727013432455179,14.322425899474117,14.700042724609375,100224943,33.7139561616694,34.33355166561209,33.60171099651463,34.30661392211914,18691600,18.459492347064877,18.848159790039062,18.432687049406134,18.848159790039062,24608400,17.316358897624543,17.59473075453468,17.205828757825806,17.549699783325195,24185000,165.2784637203747,167.99059702821924,164.80384427122493,167.9058380126953,141799700,56.38594735988744,57.291847477751524,56.013431971341944,57.27491760253906,14549100,18.9802494394872,19.369981444973966,18.78704994644909,19.340002059936523,47286000,16.91899151472471,16.958980757452284,16.642702957760672,16.74812889099121,47283400,39.20906678028438,39.431106723001406,39.14781609444714,39.36219787597656,13169700,2982.159912109375,3031.0,2976.909912109375,3031.0,0.0
2016-03-02,,,,,,44.38428340431674,44.58527024421451,44.308913738677255,44.5350227355957,8877600,21.433995989775646,21.52617073059082,21.405635467318486,21.52617073059082,1300,14.713522582498804,14.868614789978963,14.693293370642968,14.861871719360352,89863616,34.2482392623784,34.31109627168616,34.03273049488037,34.275177001953125,15275600,18.78115404519069,18.901775360107422,18.749882041789654,18.901775360107422,17496200,17.353201040454906,17.516949731066127,17.299982481762772,17.480106353759766,19728600,167.59227759108515,168.7110217526209,167.17697904577207,168.66017150878906,102415000,57.13944291594519,57.38496804978494,57.02091443192847,57.368038177490234,10923700,19.22008689291701,19.82633562458205,19.12681697756779,19.813011169433594,53590000,16.704509047988534,16.842653360832507,16.388232556408347,16.83538246154785,60448400,39.408138119460475,39.477046966552734,39.16312953440636,39.477046966552734,16157700,3025.820068359375,3053.25,3015.52001953125,3053.030029296875,0.0
2016-03-03,,,,,,44.50990997865265,44.89513137568632,44.43454029709579,44.8532600402832,9809000,21.52900501934698,21.567291924623774,21.52900501934698,21.55594825744629,1100,14.848392211770786,14.969769120384068,14.78770454909054,14.96302604675293,76643660,34.21683178866637,34.48173228395263,34.12703698459264,34.47724151611328,19038800,18.91071046167863,18.915177160366046,18.75434874047707,18.901775360107422,15767800,17.443257519228954,17.631567361381755,17.410507166703546,17.586536407470703,17211000,168.4821755016354,169.3381976774874,167.90585551969394,169.3212432861328,95172200,57.22411752853118,57.274920074999706,56.68227106787529,57.20718765258789,10815000,19.733068219436365,20.149447938805306,19.72307424210227,20.11280632019043,48791200,16.860829575260862,16.937171936035156,16.63543586233359,16.937171936035156,42548200,39.31626307185689,39.67612075805664,39.178445358875415,39.67612075805664,10743600,3048.679931640625,3082.580078125,3044.77001953125,3081.60009765625,0.0
2016-03-04,,,,,,44.82813858430896,45.30547887751435,44.727646731681084,45.037498474121094,10006900,21.62543954564941,21.64671095664549,21.58289807602619,21.618349075317383,1700,15.037195440481762,15.09788466859122,14.909075495864373,15.023709297180176,70707286,34.49519275378507,34.593969069460684,34.293149355689124,34.445804595947266,15493400,18.906240582762646,19.044732090009596,18.83029478163112,18.95091438293457,15771800,17.607006675357113,17.905848211747685,17.549695113295233,17.791223526000977,19815600,169.5161515111126,170.65186280098837,168.6855674963519,169.8721160888672,129293600,57.20718231084411,57.43577114099027,56.80926244047977,57.07172393798828,9855700,20.22605938499527,20.59580473761389,20.009541446944215,20.30600357055664,61103200,16.828113109561336,17.180742743205872,16.788123853209953,17.12621307373047,44256800,39.660800821867,39.944091442676246,39.50766973036135,39.84455871582031,17384700,3084.219970703125,3113.510009765625,3072.72998046875,3097.219970703125,0.0
2016-03-07,,,,,,44.802998533173195,45.188219809937486,44.73600186178265,45.171470642089844,11754000,21.7034293373846,21.717608923047074,21.604164123535156,21.604164123535156,1500,14.922556231483549,15.03718839584403,14.875353168789415,15.016959190368652,48251261,34.266213236344875,34.47274398555991,34.09560177189372,34.29764175415039,14871000,18.843693858127526,18.91963964828568,18.696267271308535,18.834758758544922,31627000,17.79941316838476,18.03684859474289,17.795320154175158,17.99591064453125,15768800,168.9483282971346,170.41457927258048,168.87205293283836,170.00775146484375,100219000,56.69921195701062,57.723640705820245,56.69074378869918,57.52891159057617,11082400,20.29600614904179,20.805654343315606,20.19940578246883,20.782337188720703,66721000,17.097132998804263,17.257090057187877,17.042603318086567,17.220735549926758,36985600,39.67611624382699,39.813933941127985,39.53064330589052,39.599552154541016,14095900,3083.889892578125,3119.639892578125,3083.360107421875,3112.18994140625,0.0
2016-03-08,,,,,,44.80300305907444,44.83650139815364,44.4680260574373,44.5350227355957,12241100,21.586439949396826,21.586439949396826,21.571550369262695,21.571550369262695,600,14.882098132127519,14.942787339532424,14.753978231219147,14.774209022521973,94684581,34.09560326817143,34.347031421649426,33.996826943461734,34.028255462646484,12680000,18.72307173899895,18.87496501676919,18.65159264970683,18.718605041503906,23401000,17.84853344289988,17.852628017882854,17.54150590733424,17.643848419189453,12577800,168.93134269755143,169.43985792573434,167.99057465314343,168.15159606933594,123974900,57.19024839980821,57.376502841923696,56.749994185634215,56.826194763183594,8204200,20.61245787029675,20.625781052933522,19.87629770762594,19.909608840942383,59635200,17.253449613504145,17.406135732386094,17.162565448173698,17.39159393310547,32749600,39.492360407994695,39.92878213310778,39.42345156083301,39.71439743041992,11554900,3101.7099609375,3101.7099609375,3056.889892578125,3058.840087890625,0.0
2016-03-09,,,,,,44.652276517424276,44.803015891879106,44.526659307185795,44.677398681640625,11060100,21.589988979010066,21.637493643580783,21.448182274265683,21.505613327026367,3700,14.828160400106754,14.868618834824701,14.740498874965352,14.794445037841797,59913509,34.15846862594416,34.18540638453424,33.87112111614157,34.095611572265625,13489400,18.74541527340709,18.883906803541965,18.74541527340709,18.879438400268555,24321200,17.738005656702924,17.840348172899116,17.63156856535008,17.754379272460938,11225600,168.96526912034506,169.32970445321385,168.1770516220122,168.9822235107422,94801200,56.978597955871166,57.17332059326745,56.538343676044455,56.92779541015625,13032500,20.179420977562586,20.492537970519948,19.932923702182354,20.232717514038086,50935200,17.355241252409055,17.526102544458762,17.34069945276753,17.471572875976562,28513200,39.836912148149544,40.066610312620924,39.829256905676125,40.01301193237305,11307500,3066.469970703125,3082.89990234375,3058.10009765625,3074.7099609375,0.0
2016-03-10,,,,,,44.77787820018508,44.97886183337818,44.23354140401402,44.610389709472656,12693300,21.731786909777824,21.731786909777824,21.40421485900879,21.40421485900879,1000,14.888844109746548,14.956274809250939,14.605632005324257,14.780953407287598,94740222,34.25724901464435,34.40092278648899,33.73642945079946,34.1809196472168,16120800,18.959843491689174,19.04472607106405,18.62925338482652,18.861560821533203,25856800,17.799413465617196,17.954974555772885,17.643852375461506,17.84853744506836,15157800,169.47376005066465,170.41452805815925,167.28710973777427,169.11778259277344,156838700,57.207187478486595,57.59663921719032,56.52141446678213,56.96166229248047,11287700,20.146117477241674,20.27269727581427,19.8829651728137,20.249380111694336,57247200,17.464299377821,17.54427649038572,17.318884176605287,17.48611068725586,38942800,40.15848661117587,40.25036412174504,39.68378273237954,40.028324127197266,13004500,3078.5,3098.1298828125,3045.1298828125,3078.419921875,0.0
2016-03-11,,,,,,45.020744724875115,45.364094781494906,44.98724957378831,45.25522994995117,11059900,21.82396410558156,21.90195655822754,21.82396410558156,21.90195655822754,400,14.929303716742261,15.185541978488908,14.929303716742261,15.165312767028809,79284278,34.468259796296365,34.70622253417969,34.382955760517696,34.70622253417969,11387200,19.049195933132946,19.156415423349557,19.004522139657013,19.151947021484375,17640200,18.024574416292605,18.22516655716239,18.024574416292605,18.176042556762695,10040000,170.5755553300917,171.88924229487964,169.10084694989558,171.84686279296875,137964500,57.32571771611458,58.07922317274367,57.28338979544928,58.07075500488281,10618300,20.51585838431386,20.842299880910737,20.492541225320497,20.772348403930664,49567200,17.56972824715973,17.61335226005621,17.46793703469146,17.504291534423828,31390800,40.227386631165224,40.311608880978106,40.01300192598715,40.158477783203125,12880500,3095.93994140625,3138.81005859375,3095.93994140625,3138.320068359375,0.0
2016-03-14,,,,,,45.08774779836002,45.414348728377625,45.08774779836002,45.2971076965332,6946700,22.007596956630913,22.04942976615318,21.972854614257812,21.972854614257812,3000,15.118109703063965,15.158568121781105,15.023705142805415,15.118109703063965,55347853,34.60744420293239,34.935198300091855,34.60744420293239,34.836421966552734,11000600,19.093873392990787,19.210026290482276,19.084938292538187,19.174285888671875,20121800,18.06140452185227,18.151466424359455,17.983624781628674,18.0532169342041,10944000,171.3384116263968,172.08423682275907,171.00787207976467,171.62657165527344,73612000,57.859085576768976,58.053814646492185,57.68129283970953,57.825225830078125,6140900,20.51252849432101,20.709058476988588,20.432583039273098,20.63577651977539,43532200,17.500648897015562,17.558814688221148,17.427941311313113,17.52609634399414,23449600,40.135501861572266,40.22738226269922,40.0129975808021,40.135501861572266,10645100,3129.139892578125,3139.409912109375,3119.1298828125,3132.010009765625,0.0
2016-03-15,,,,,,44.97051292395538,45.27199172973633,44.82814651252373,45.27199172973633,6948700,21.97995477147157,22.118215560913086,21.97995477147157,22.118215560913086,2300,15.016968347986559,15.111372947692871,14.963023767155837,15.111372947692871,75699114,34.616416843534694,34.84090722958285,34.616416843534694,34.82743835449219,8999200,19.098340985307573,19.263636090929438,19.089405884436626,19.24576759338379,12642200,17.889471243166774,18.09415626525879,17.783034157170164,18.09415626525879,9968600,170.66031306095394,171.65193132271253,170.39757825643773,171.34681701660156,93169100,57.44424381957649,57.56277232737925,56.75847081595781,56.92779541015625,15226500,20.35263548879326,20.599132785013474,20.206070318766773,20.595802307128906,43439200,17.50792771485391,17.616988449355752,17.48611501324055,17.558822631835938,27474000,40.02066457821647,40.28864183884432,39.951755722521725,40.23504638671875,6523700,3120.030029296875,3120.030029296875,3099.780029296875,3113.97998046875,0.0
2016-03-16,,,,,,45.17147633669874,45.699064009390504,45.062611523830576,45.43108367919922,11447900,22.121758140586127,22.12530269900537,21.951589584350586,21.951589584350586,1500,15.030452706368418,15.172058797467427,14.963021988346206,15.077655792236328,72379969,34.78703106964013,35.18662367519324,34.688254753579564,35.110294342041016,14508600,19.156419276646552,19.500413009032414,19.151950873882555,19.469141006469727,29513800,17.807600538285712,18.24562644958496,17.807600538285712,18.24562644958496,14579400,170.86371640408925,172.74525235402461,170.82133690510005,172.3384246826172,129303200,56.817737369176825,57.12252681852372,56.343623318779215,56.79233932495117,16881300,20.7190556429345,20.99886287264617,20.5758209139934,20.952228546142578,53940800,17.493382563582745,17.827836990356445,17.377050950822035,17.827836990356445,55736400,40.20441906411167,40.41880379059836,39.92878656559971,40.32692337036133,13743400,3108.429931640625,3148.820068359375,3107.52001953125,3143.469970703125,0.0
2016-03-17,,,,,,45.71582055434528,46.578382181638084,45.43946399730309,46.427642822265625,17009400,22.681895044539598,22.721601948456193,22.674804574281954,22.68614959716797,1100,15.07765533227457,15.306921349808423,14.969764603478005,15.259719848632812,65859485,35.03397676132236,35.28989572037443,34.92622231157733,35.159690856933594,12321600,19.43339559760928,19.603159070809223,19.411058702129367,19.54061508178711,18734200,18.21287808581838,18.638621841548343,18.21287808581838,18.581310272216797,15561800,172.25368500123147,173.94027790480766,171.8553409743026,173.4317626953125,134278500,56.74153809069234,56.75000625873675,55.59011915011811,56.13196563720703,20920400,21.12210364647929,21.411903483347547,20.93223465639081,21.238689422607422,56321600,17.758765050365284,17.965980832869878,17.693328341492013,17.925992965698242,35069800,40.311611737891035,40.70209329019484,40.27332677018444,40.57193374633789,13903400,3143.469970703125,3181.68994140625,3138.219970703125,3173.239990234375,0.0
2016-03-18,,,,,,46.548004513921946,46.926786391563205,46.497502404215325,46.82577896118164,17059800,22.683998706337913,22.748421657125807,22.497888111317106,22.526519775390625,136400,15.354540794046251,15.456135796082723,15.313902793231662,15.39517879486084,65031268,35.223245200205305,35.376528747238886,35.14209589637577,35.2052116394043,19413000,19.616949730714403,19.630420991796434,19.486740100871135,19.572050094604492,18828800,18.695099995584236,18.789583316080407,18.55543097590561,18.65812873840332,15260400,173.9344507370923,174.4541163200003,173.61924821928574,174.1133575439453,138372400,56.231367698219984,56.99607480757758,56.129404589475136,56.79214859008789,19524800,21.400393702519587,21.420521800288334,21.10181497450388,21.29974937438965,60948000,17.925262760137038,17.980203848025287,17.804394322876753,17.81171989440918,33981400,40.64196719525496,40.68044603069446,40.45726467509963,40.51883316040039,13037000,3176.090087890625,3195.669921875,3176.090087890625,3189.139892578125,0.0
2016-03-21,,,,,,46.76686124149443,47.103553771972656,46.707939968386526,47.103553771972656,7150400,22.6338910821231,22.6338910821231,22.37261948136593,22.411989212036133,3400,15.347767814445891,15.469683407332221,15.307129813576928,15.368086814880371,47484348,35.19621415193359,35.26383917881444,35.002357575969405,35.223262786865234,8098800,19.527145890652374,19.648375222353103,19.518165622968816,19.63939666748047,16007000,18.61704663021695,18.74439239501953,18.387003122940957,18.74439239501953,10149400,173.84918312902576,174.5903402565844,173.61916391736324,174.36032104492188,72926700,56.8431300414748,57.24247742411641,56.74966548458033,57.1235237121582,12183600,21.21588237585255,21.366848252987396,20.991108768969664,21.2259464263916,33397000,17.75677577408132,17.88130767444565,17.621256216899734,17.79340362548828,31486400,40.53421836577446,40.68813662816561,40.357213391535964,40.54191589355469,11421400,3184.320068359375,3193.929931640625,3174.97998046875,3187.929931640625,0.0
2016-03-22,,,,,,46.64059907247678,46.97729481057952,46.632183123960054,46.834197998046875,7570500,22.347568317217824,22.48357248148903,22.3432744548815,22.372621536254883,1600,15.259717258188235,15.38163285136142,15.225852257384417,15.32067584991455,43482367,34.97079342215259,35.26383285975764,34.95726910711024,35.164649963378906,8984600,19.549600118105964,19.720220104189856,19.549600118105964,19.643890380859375,26225800,18.3828957932287,18.6006145045215,18.3541405508709,18.530780792236328,8192200,173.58510177528976,174.83740997309445,173.42324986461207,174.26663208007812,97471900,56.93662027256963,57.87125978047641,56.93662027256963,57.69282913208008,13200200,20.97768845831368,21.299752141841722,20.964270151311776,21.1085262298584,28360200,17.7714243702106,17.86665397581481,17.712821213559668,17.73479652404785,22914800,40.411090460519745,40.51883531552685,40.241782988431396,40.303348541259766,9853200,3177.52001953125,3194.06005859375,3166.2900390625,3184.699951171875,0.0
2016-03-23,,,,,,46.73318413393258,46.79210539835202,46.48907991792743,46.531166076660156,10833200,22.37978035857804,22.431318995596744,22.29030418395996,22.29030418395996,2600,15.293586496281018,15.320678501613147,15.198762887338843,15.205535888671875,55912266,34.99782103400003,35.08798881271655,34.88060808099215,34.91667175292969,17044000,19.616949090068417,19.63940062020148,19.49122874281736,19.531639099121094,21350200,18.37467988086769,18.432190365880725,18.26787491827822,18.300737380981445,11327200,173.88335198998868,174.07077323139455,172.94624578295924,173.11663818359375,81052500,57.650329088997545,57.75229221335453,57.23399100890174,57.284969329833984,9105100,20.957561496128722,21.034722204569718,20.60530436313151,20.64556312561035,37747600,17.734795994552627,17.936245649409535,17.654217529819288,17.866653442382812,30479200,40.218686254348455,40.742006572088634,40.203297070661925,40.311038970947266,11304300,3184.699951171875,3184.699951171875,3151.010009765625,3152.300048828125,0.0
2016-03-24,,,,,,46.26181055590444,46.396488189697266,46.07663081629435,46.396488189697266,10403600,22.197255359556745,22.326101303100586,22.173632966101106,22.326101303100586,2200,15.07007340911423,15.110713005065918,14.968478394934085,15.110713005065918,48500785,34.632677735521874,34.9662901755468,34.533494822109986,34.96178436279297,13916200,19.446324208591104,19.585514068603516,19.419383406906036,19.585514068603516,13486400,18.148745161012254,18.30895338841805,18.070695440929303,18.300737380981445,7524200,172.08575181239442,173.0739701406084,171.8642599798402,173.03988647460938,84360900,57.030066799194564,57.47189400533163,56.81764850187075,57.25947570800781,8492800,20.360401483707854,20.746206283569336,20.26311267936418,20.746206283569336,31032000,17.859331229027468,17.939911106110696,17.8080536335053,17.91427230834961,30147000,40.17251608690898,40.30334470907155,40.134037253081566,40.26486587524414,9455500,3141.89990234375,3149.2099609375,3122.409912109375,3149.1201171875,0.0
2016-03-28,,,,,,46.40491794358714,46.5311764479269,46.202899841287184,46.413333892822266,6591700,22.197250374683176,22.526522053973736,22.197250374683176,22.469257354736328,2600,15.131030376045183,15.205534976518862,15.083619369558058,15.158123970031738,36121356,35.01136610793749,35.272844196750825,34.98431404115967,35.119564056396484,10265200,19.603474422945265,19.6304152243828,19.500203919984276,19.536123275756836,12816000,18.280201270036645,18.44451831276447,18.26376925235517,18.37879180908203,7898600,173.45736862893108,173.67034609579045,172.69065494788242,173.1421661376953,62408200,57.412426815833236,57.47190368980655,57.013079312372504,57.098045349121094,7156300,20.75291368282389,20.809945000178416,20.49123817070391,20.635494232177734,23129800,17.94357582728727,18.038805454508307,17.811718345589075,17.848344802856445,22489200,40.31104303504417,40.56500569192851,40.31104303504417,40.480350494384766,7363500,3155.300048828125,3162.199951171875,3141.550048828125,3154.18994140625,0.0
