Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^DJI,^DJI,^DJI,^DJI,^DJI,ZM,ZM,ZM,ZM,ZM,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,GC=F,GC=F,GC=F,GC=F,GC=F,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,^RUT,^RUT,^RUT,^RUT,^RUT,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,AMZN,AMZN,AMZN,AMZN,AMZN,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,PFE,PFE,PFE,PFE,PFE,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,NVDA,NVDA,NVDA,NVDA,NVDA,SI=F,SI=F,SI=F,SI=F,SI=F,META,META,META,META,META,^N225,^N225,^N225,^N225,^N225,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,BABA,BABA,BABA,BABA,BABA,RACE,RACE,RACE,RACE,RACE,NFLX,NFLX,NFLX,NFLX,NFLX,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,MSFT,MSFT,MSFT,MSFT,MSFT,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^HSI,^HSI,^HSI,^HSI,^HSI,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,WMT,WMT,WMT,WMT,WMT,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,V,V,V,V,V,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,93425.1015625,94929.8671875,92788.125,94419.7578125,24519888919,,,,,,2.0801210403442383,2.3467729091644287,2.079150915145874,2.322340965270996,7677226237,189.2669219970703,194.81849670410156,187.87945556640625,193.8737335205078,2324231668,,,,,,103.06864166259766,107.728759765625,102.0866928100586,104.81208801269531,532072625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31568199396133423,0.3264780044555664,0.311722993850708,0.32430601119995117,1532271286,,,,,,3332.406494140625,3366.531494140625,3310.255859375,3353.504150390625,14195410493,700.9868774414062,709.198974609375,699.7586059570312,706.512939453125,1420234997,,,,,,,,,,
2025-01-02,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700.0,247.34966196417784,247.51859606258614,240.28481431614935,242.3019256591797,55740700.0,8173.0,8270.599609375,8160.60009765625,8260.099609375,422219900.0,42660.08984375,42905.08984375,42174.80078125,42392.26953125,459850000.0,82.51000213623047,82.79000091552734,80.87999725341797,81.58000183105469,1774100.0,94416.2890625,97739.8203125,94201.5703125,96886.875,46009564411,2633.0,2663.10009765625,2633.0,2658.89990234375,1728.0,2.3224079608917236,2.435502052307129,2.322395086288452,2.403369903564453,8345904442,193.87213134765625,209.0667266845703,193.25852966308594,207.7670440673828,4230329837,2241.820068359375,2261.75,2219.919921875,2231.669921875,3621680000.0,104.81171417236328,107.70021057128906,104.62227630615234,105.0898208618164,628792957,222.02999877929688,225.14999389648438,218.19000244140625,220.22000122070312,33956600.0,7374.58984375,7399.25,7285.2998046875,7393.759765625,52769000.0,24.135708963119146,24.234959158155064,23.96427727740506,24.00939178466797,32899200.0,19923.0703125,20024.7890625,19833.8203125,20024.66015625,52445600.0,135.95546829733047,138.83453015425235,134.58592176996075,138.26470947265625,198247200.0,29.260000228881836,29.71500015258789,29.260000228881836,29.621999740600586,307.0,587.3633608157467,602.4926617179121,585.470989976871,596.8453369140625,12682300.0,,,,,,189.7726449747486,191.11643850843902,186.63714698089748,188.55825805664062,20370800.0,82.9873579200982,84.01007303845718,82.80051349866541,83.53804779052734,10635700.0,412.8367791402853,415.02391374476156,408.37427388225854,408.41351318359375,283400.0,89.55000305175781,89.85800170898438,87.69999694824219,88.6729965209961,23123000.0,5903.259765625,5935.08984375,5829.52978515625,5868.5498046875,3621680000.0,420.54113855935236,421.0748161119684,409.98635677531166,413.672607421875,16896500.0,19403.900390625,19517.869140625,19117.58984375,19280.7890625,8737550000.0,19932.80078125,19932.80078125,19542.98046875,19623.3203125,4033400000.0,0.32430601119995117,0.3441779911518097,0.32429200410842896,0.3386099934577942,3205163576,88.77491838494575,89.38661002613242,88.32107245299913,88.79464721679688,14820400.0,3353.412109375,3493.4482421875,3348.35205078125,3451.392578125,22243574698,706.512451171875,714.4386596679688,697.7047119140625,705.6785888671875,1880664942,314.23808395073064,316.11690088018753,308.92794176767353,310.895751953125,5369500.0,612.9650824094767,614.406448749694,595.0921046011745,610.5628051757812,374039.0
2025-01-03,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300.0,241.81503295898438,242.62981931594805,240.3543640210219,241.81503295898438,40244100.0,8260.099609375,8269.0,8219.7001953125,8224.0,742503900.0,42495.76171875,42782.76171875,42436.921875,42732.12890625,455810000.0,81.43000030517578,82.77999877929688,81.4000015258789,82.69999694824219,1639700.0,96881.7265625,98956.9140625,96034.6171875,98107.4296875,35611391163,2658.699951171875,2658.699951171875,2641.800048828125,2645.0,591.0,2.4033749103546143,2.4745519161224365,2.3971331119537354,2.4528961181640625,5804528036,207.76760864257812,219.5595245361328,205.65240478515625,217.74732971191406,4064420852,2237.72998046875,2269.050048828125,2237.72998046875,2268.469970703125,3667340000.0,105.09010314941406,114.67105865478516,104.1868896484375,112.68724822998047,638586297,222.50999450683594,225.36000061035156,221.6199951171875,224.19000244140625,27515600.0,7387.97021484375,7387.97021484375,7270.56982421875,7282.22021484375,61578200.0,24.090594640611318,24.216911811007616,23.928185866706148,23.991344451904297,33417000.0,20028.400390625,20031.109375,19868.140625,19906.080078125,44372900.0,139.96413776465596,144.85253555834646,139.68423069189672,144.4226837158203,229322500.0,30.079999923706055,30.079999923706055,29.805999755859375,29.805999755859375,91.0,602.3433525630181,607.06440151266,594.026683188132,602.2138671875,11436800.0,,,,,,190.48934425629204,192.32088844513342,189.10574139792004,190.90740966796875,18596200.0,83.68555878681661,84.12808387743229,83.35121349854377,84.11824798583984,7689500.0,408.5017800696265,411.77264971014966,405.2260017750733,409.394287109375,243000.0,89.31300354003906,89.88300323486328,87.98899841308594,88.1050033569336,29673000.0,5891.06982421875,5949.33984375,5888.66015625,5942.47021484375,3667340000.0,416.1432822085411,419.05870873446685,414.62135874681445,418.3866882324219,16662900.0,19395.509765625,19638.66015625,19379.5703125,19621.6796875,8214050000.0,19708.740234375,19891.859375,19634.0703125,19760.26953125,3393800000.0,0.3386099934577942,0.3877969980239868,0.33588600158691406,0.3792789876461029,4823481336,88.9426415222315,90.07724131962478,88.93277334250719,89.56420135498047,10834600.0,3451.680908203125,3627.0556640625,3421.83154296875,3605.009765625,21877299255,705.6785888671875,715.0968627929688,697.5460815429688,713.6435546875,1822243906,310.6782110061148,312.39883786629866,308.53241425216015,311.40008544921875,4271300.0,610.178447210879,610.9471642334008,585.7712858627041,587.4048461914062,415336.0
2025-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,98106.9921875,98734.4296875,97562.9765625,98236.2265625,22342608078,,,,,,2.452897071838379,2.5043840408325195,2.4067139625549316,2.4195950031280518,4395986073,217.748046875,217.90504455566406,213.83145141601562,216.6229248046875,2432220391,,,,,,112.68858337402344,112.72618865966797,110.31645965576172,111.16759490966797,435541346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37928301095962524,0.3979969918727875,0.378042995929718,0.39474600553512573,4431717187,,,,,,3605.20068359375,3669.19677734375,3574.326904296875,3657.706787109375,16060610759,713.6435546875,721.15625,708.851318359375,713.8411865234375,1524500208,,,,,,,,,,
2025-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,98233.90625,98813.3046875,97291.765625,98314.9609375,20525254825,,,,,,2.4195799827575684,2.4255449771881104,2.3343610763549805,2.3997271060943604,4125625773,216.6227569580078,218.87840270996094,211.76522827148438,213.3936309814453,2403765299,,,,,,111.16714477539062,116.04695892333984,110.69940185546875,115.46582794189453,481946519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39474600553512573,0.3973050117492676,0.37631601095199585,0.3825629949569702,2594267525,,,,,,3657.7431640625,3673.81298828125,3594.616943359375,3634.103759765625,12830306908,713.8411865234375,713.8411865234375,703.0022583007812,709.25830078125,1411808759,,,,,,,,,,
2025-01-06,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500.0,242.75898865424097,245.75982034447205,241.65603491404494,243.44461059570312,45045600.0,8224.0,8249.7001953125,8197.5,8249.7001953125,766244700.0,42835.51953125,43115.30859375,42611.16015625,42706.55859375,557040000.0,83.16999816894531,84.19000244140625,81.99500274658203,82.33999633789062,2425600.0,98314.953125,102482.875,97926.1484375,102078.0859375,51823432705,2645.5,2647.0,2617.300048828125,2638.39990234375,960.0,2.399725914001465,2.4552509784698486,2.376384973526001,2.418807029724121,4383804466,213.39483642578125,222.95297241210938,211.65313720703125,218.72312927246094,3408034919,2275.7099609375,2292.300048828125,2264.419921875,2266.64990234375,4940120000.0,115.4661636352539,116.9095230102539,111.7595443725586,114.01073455810547,715869331,226.77999877929688,228.83999633789062,224.83999633789062,227.61000061035156,31849800.0,7313.35986328125,7454.8701171875,7304.47021484375,7445.68994140625,78726100.0,24.099615156352126,24.5868414646395,23.96427508880863,24.26202392578125,43951000.0,19982.66015625,20216.189453125,19921.119140625,20216.189453125,70784900.0,148.5413213081193,152.11015917129038,147.77158452702758,149.38104248046875,265377400.0,30.3700008392334,30.459999084472656,29.959999084472656,30.341999053955078,186.0,609.385054699766,628.4684617844035,603.1998488847688,627.681640625,14560800.0,39945.421875,39993.5,39232.78125,39307.05078125,137900000.0,193.08731986382298,197.30781329054136,192.9579284385956,195.96401977539062,29563600.0,85.11145848563014,85.90799310320244,83.6658901036755,84.09857177734375,18077100.0,417.07371945337087,420.2318097197155,415.4750546698276,418.5644836425781,235200.0,88.8759994506836,89.28299713134766,87.16899871826172,88.17900085449219,34577000.0,5982.81005859375,6021.0400390625,5960.009765625,5975.3798828125,4940120000.0,422.98218924692804,429.2281017096726,420.4917442238413,422.8339538574219,20573600.0,19851.990234375,20007.94921875,19785.0,19864.98046875,9586840000.0,19848.7109375,19851.55078125,19627.83984375,19688.2890625,2465700000.0,0.3824940025806427,0.3937020003795624,0.3765510022640228,0.38795700669288635,2937148475,89.61353491963096,91.23157014598485,89.4556741525644,90.20549774169922,14519900.0,3634.11376953125,3743.941650390625,3611.21435546875,3688.611328125,23973574043,709.25830078125,745.153564453125,706.1865844726562,729.4000854492188,2056633884,311.49897786064986,311.87474729307587,308.59174403627947,309.5509338378906,6567300.0,590.6719154843679,618.7305242365751,589.326616824929,609.7940063476562,611624.0
2025-01-07,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500.0,241.4374181829594,243.99110961427562,239.81777667580207,240.6723175048828,40856000.0,8249.7001953125,8251.7998046875,8190.5,8245.2998046875,741506800.0,42809.7109375,42931.5390625,42380.75,42528.359375,621630000.0,83.80000305175781,84.02999877929688,80.12000274658203,80.44999694824219,2150000.0,102248.8515625,102712.484375,96132.875,96922.703125,58685738547,2653.39990234375,2657.5,2653.0,2656.699951171875,643.0,2.4187939167022705,2.460566997528076,2.2659060955047607,2.2723500728607178,7375576966,218.41293334960938,219.14230346679688,202.12490844726562,202.23025512695312,4360983978,2271.31005859375,2286.179931640625,2236.550048828125,2249.800048828125,4517330000.0,114.01121520996094,114.75484466552734,102.33089447021484,102.8379898071289,858089236,227.89999389648438,228.3800048828125,221.4600067138672,222.11000061035156,28084200.0,7451.33984375,7516.9501953125,7417.419921875,7489.35009765625,68128400.0,24.370297662216792,24.87556806429199,24.30713907707519,24.47856903076172,35030000.0,20206.0390625,20391.169921875,20152.69921875,20340.5703125,62020000.0,152.97986196669754,153.07983530547875,139.9641234037018,140.09408569335938,351782200.0,30.44700050354004,30.44700050354004,30.44700050354004,30.44700050354004,6.0,629.1755858278557,629.5739508561447,605.7993460257709,615.4207763671875,12071500.0,39584.359375,40288.80078125,39584.359375,40083.30078125,127000000.0,196.20293323603758,200.0750314967655,193.70448930563006,194.59039306640625,26487200.0,82.90377236183619,83.69539280913965,82.38749685227535,83.07586669921875,11144100.0,422.74258756433784,423.3114227382388,418.61354158984926,419.7414245605469,169000.0,87.93800354003906,88.80000305175781,86.91100311279297,87.91899871826172,26498000.0,5993.259765625,6000.68017578125,5890.68017578125,5909.02978515625,4517330000.0,423.9704579117962,425.6011074871905,415.8665816173968,417.4181823730469,18139100.0,19938.080078125,19940.2109375,19421.01953125,19489.6796875,13371130000.0,19501.44921875,19668.650390625,19252.609375,19447.580078125,3581000000.0,0.3879519999027252,0.3978079855442047,0.34842199087142944,0.34843701124191284,5280516863,90.47187556604898,90.70866670929146,89.23861658871888,89.59379577636719,11238000.0,3688.34130859375,3701.10693359375,3358.08984375,3381.577392578125,32235312545,729.3932495117188,733.0914306640625,691.5519409179688,697.368896484375,2200352831,309.4026008241004,311.6769533815247,307.8500925090876,308.1961975097656,4958600.0,611.427586852562,620.9406281120272,607.6800695756108,619.3070678710938,432713.0
2025-01-08,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800.0,240.38417847646193,242.1628232218062,238.52605495049286,241.1592254638672,37628900.0,8245.2998046875,8267.400390625,8189.5,8251.0,899645300.0,42542.1015625,42656.21875,42327.7890625,42635.19921875,463430000.0,80.12000274658203,80.65599822998047,78.86000061035156,79.9000015258789,2850700.0,96924.1640625,97258.3203125,92525.84375,95043.5234375,63875859171,2655.5,2676.89990234375,2653.5,2664.5,999.0,2.27236008644104,2.3951570987701416,2.2129290103912354,2.375304937362671,8537147723,202.22787475585938,203.06031799316406,188.9578857421875,197.55905151367188,5028291858,2236.1201171875,2241.889892578125,2211.7099609375,2238.9599609375,4441740000.0,102.8375244140625,104.85659790039062,97.75127410888672,101.49867248535156,697152698,223.19000244140625,223.52000427246094,220.1999969482422,222.1300048828125,25033300.0,7489.2001953125,7496.509765625,7396.68017578125,7452.419921875,68013600.0,24.406388609849397,24.48759300027305,23.666527915716063,24.23495864868164,35430700.0,20322.169921875,20480.490234375,20242.560546875,20329.939453125,62954900.0,142.5332942493383,143.90284057175748,137.51493447299714,140.06410217285156,227349900.0,30.524999618530273,30.649999618530273,30.280000686645508,30.45199966430664,46.0,610.9487626580363,613.976592361968,600.3811160103171,608.2794189453125,10085800.0,39879.359375,40105.71875,39705.80859375,39981.05859375,118800000.0,191.68384065635297,195.386708025345,191.49471256621632,193.05747985839844,24864800.0,81.70896253332738,82.39733237720947,81.34511708260854,82.29899597167969,9661800.0,420.0847063404366,426.13605910149624,419.2412259807564,425.5279846191406,238100.0,88.0,88.62200164794922,87.30000305175781,87.5,23479000.0,5910.66015625,5927.89013671875,5874.77978515625,5918.25,4441740000.0,418.4954097350683,421.9642686702226,416.5979364179098,419.58251953125,15054600.0,19469.369140625,19544.509765625,19308.5390625,19478.880859375,8851720000.0,19390.759765625,19483.58984375,19111.5390625,19279.83984375,3232400000.0,0.34843599796295166,0.3551110029220581,0.32681000232696533,0.34224799275398254,4416730765,89.8897800245872,90.61986722409655,89.60366304150027,90.57054138183594,13453600.0,3381.615478515625,3413.682861328125,3209.214599609375,3326.329345703125,34337730882,697.368896484375,706.7611083984375,677.1226196289062,695.837158203125,2189465209,307.5336415289756,310.53976660324895,306.7524382985613,309.1158142089844,5161600.0,618.53836146102,619.7875339080194,605.6621318704789,610.85107421875,380525.0
