Ticker,MSTR,MSTR,MSTR,MSTR,MSTR,ADBE,ADBE,ADBE,ADBE,ADBE,NVO,NVO,NVO,NVO,NVO
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2020-02-11,15.170000076293945,15.333999633789062,15.121999740600586,15.210000038146973,480000,373.0299987792969,373.70001220703125,367.25,369.2799987792969,2004700,28.93551129016061,28.940052994118876,28.58574116971797,28.65842056274414,2423200
2020-02-12,15.244000434875488,15.354000091552734,14.944999694824219,14.984000205993652,543000,370.6400146484375,374.42999267578125,367.1499938964844,374.2900085449219,2355600,28.767442396087134,28.803781228565025,28.599369880834605,28.771984100341797,2166400
2020-02-13,14.928000450134277,14.972999572753906,14.692999839782715,14.807000160217285,599000,372.55999755859375,377.7099914550781,372.3900146484375,374.8399963378906,1917100,28.426757933006275,28.594828718631273,28.39950250852105,28.49943733215332,1998000
2020-02-14,14.831999778747559,14.968000411987305,14.711999893188477,14.883999824523926,565000,376.2799987792969,379.8299865722656,375.8500061035156,379.6700134277344,1690300,28.749275321293947,28.840125011846006,28.644798783643882,28.82195472717285,1614600
2020-02-18,14.86299991607666,14.866999626159668,14.753000259399414,14.79699993133545,234000,380.20001220703125,382.5899963378906,378.5899963378906,378.8500061035156,2074400,28.999107150352927,29.235315623988246,28.999107150352927,29.112667083740234,1456800
2020-02-19,14.826000213623047,15.017000198364258,14.815999984741211,14.960000038146973,454000,383.8299865722656,385.0,381.4800109863281,383.2799987792969,2580400,29.108131818012236,29.1898963695201,29.053620961797805,29.135385513305664,1396800
2020-02-20,14.914999961853027,15.027999877929688,14.821000099182129,14.979999542236328,923000,384.0,386.75,373.4800109863281,378.9599914550781,3789300,29.126297493623557,29.2262288490926,28.72655994205277,28.849205017089844,2233200
2020-02-21,14.954999923706055,15.067999839782715,14.916000366210938,14.994999885559082,597000,378.0199890136719,378.3399963378906,368.75,372.95001220703125,2742800,28.953683080536024,29.094500169968754,28.853748260111928,29.00364875793457,1747000
2020-02-24,14.631999969482422,14.78600025177002,14.380999565124512,14.588000297546387,530000,355.3900146484375,363.4599914550781,349.0,357.4100036621094,3924000,28.045191750663726,28.32682421676681,27.790812977297755,27.83623695373535,2926600
2020-02-25,14.571000099182129,14.586000442504883,14.005000114440918,14.005000114440918,990000,361.0,363.9700012207031,346.2799987792969,347.79998779296875,4188100,27.76355752114891,27.868034053091144,27.39107536976752,27.536434173583984,2224000
2020-02-26,14.064000129699707,14.241000175476074,14.005999565124512,14.01200008392334,507000,349.3999938964844,360.07000732421875,348.6000061035156,351.3399963378906,3489700,27.727220944965712,27.8952917506652,27.60457411935351,27.754474639892578,3106400
2020-02-27,13.756999969482422,14.071999549865723,13.609999656677246,13.621999740600586,708000,340.0,352.239990234375,337.2699890136719,337.5199890136719,4737700,27.6136603827864,27.799901481205932,27.018596515731872,27.02313995361328,3162600
2020-02-28,13.34000015258789,13.600000381469727,13.26200008392334,13.515999794006348,997000,324.4200134277344,345.4599914550781,324.0,345.1199951171875,6463400,26.409902880102432,26.73241762146349,26.014708736000664,26.40536117553711,7481000
2020-03-02,13.572999954223633,13.77299976348877,13.515999794006348,13.67199993133545,748000,349.80999755859375,360.75,342.6099853515625,360.2799987792969,5398100,27.304770911707635,27.78172962630244,26.827812197112834,27.763559341430664,8582800
2020-03-03,13.623000144958496,13.881999969482422,13.210000038146973,13.439000129699707,660000,361.760009765625,364.95001220703125,344.0400085449219,348.3399963378906,4204500,28.331364700991763,28.535776051783763,27.595485570954114,27.93617057800293,5715800
2020-03-04,13.604999542236328,13.649999618530273,13.416000366210938,13.616999626159668,777000,354.3800048828125,364.2699890136719,350.0799865722656,363.8500061035156,4146300,28.74472974792895,29.44427006054475,28.544861829815975,29.42609977722168,5441800
2020-03-05,13.395999908447266,13.722999572753906,13.395999908447266,13.687999725341797,983000,355.05999755859375,360.45001220703125,347.19000244140625,351.0299987792969,3199000,28.762900349892494,29.030905967029188,28.38133305994895,28.594829559326172,3773400
2020-03-06,13.390000343322754,13.673999786376953,13.390000343322754,13.628000259399414,734000,340.45001220703125,344.1600036621094,326.6000061035156,336.7699890136719,5622900,27.96342655864396,28.467638923542896,27.822609462449687,28.413129806518555,5919000
2020-03-09,13.135000228881836,13.281000137329102,12.90999984741211,12.942999839782715,808000,311.67999267578125,322.44000244140625,305.3299865722656,305.7900085449219,5291900,27.37745082589614,27.840782701833092,26.78238698141742,27.004968643188477,5248400
2020-03-10,13.192999839782715,13.192999839782715,12.62600040435791,12.998000144958496,1430000,318.9800109863281,332.94000244140625,309.30999755859375,332.3800048828125,5973700,27.545517362287203,27.78626753913508,26.74150056097918,27.727216720581055,4868000
2020-03-11,12.76099967956543,12.776000022888184,12.199999809265137,12.414999961853027,716000,324.32000732421875,326.3599853515625,309.0,315.2300109863281,4869200,26.827808531629636,27.082185553824008,26.019248293446598,26.29633903503418,5434600
2020-03-12,11.998000144958496,12.260000228881836,10.805999755859375,10.852999687194824,1351000,290.4100036621094,310.1300048828125,283.0,285.0,7230200,25.31516619948863,25.48323697880377,24.206804970903853,24.26585578918457,6396000
2020-03-13,11.192000389099121,11.369999885559082,10.626999855041504,11.133000373840332,1497000,312.8800048828125,336.0,298.0,335.5,8935200,25.810295571024273,25.84209269920094,24.23405907649432,25.76487159729004,5985600
2020-03-16,10.288000106811523,10.845000267028809,9.979000091552734,10.666000366210938,1368000,288.3599853515625,307.1099853515625,283.25,286.0299987792969,7140100,22.80772819050241,25.042623031883807,22.562434537275102,23.888835906982422,5833600
2020-03-17,10.803999900817871,11.281000137329102,10.562999725341797,10.935999870300293,1061000,291.20001220703125,312.95001220703125,278.3500061035156,311.80999755859375,6189100,23.65716628144411,25.156179874666154,23.302852717363663,25.06987190246582,5165400
2020-03-18,10.335000038146973,10.414999961853027,9.121999740600586,9.220000267028809,1151000,290.0,296.8699951171875,255.1300048828125,294.6099853515625,7293300,23.829779699161495,24.365790904041692,22.562431084259323,23.847949981689453,6396200
2020-03-19,9.175999641418457,10.723999977111816,9.0,10.538000106811523,902000,291.7699890136719,318.7099914550781,281.1000061035156,307.510009765625,6023800,23.961512970154974,24.302197988687983,23.434586877469798,23.484554290771484,4790600
2020-03-20,10.574999809265137,10.909000396728516,9.934000015258789,10.074000358581543,1046000,312.9200134277344,324.79998779296875,293.7699890136719,295.3399963378906,7461800,23.688963717478522,23.816152226196216,22.367106022632527,22.467039108276367,7517000
2020-03-23,10.230999946594238,10.430999755859375,9.652999877929688,10.246999740600586,624000,296.6700134277344,312.489990234375,287.7799987792969,307.2699890136719,6016800,22.934917305246216,23.57994680605234,22.61240082202946,22.898576736450195,6649000
2020-03-24,10.592000007629395,10.732999801635742,10.305000305175781,10.689000129699707,750000,322.9599914550781,326.989990234375,301.5899963378906,310.0,6592200,23.579943774480213,23.63899632477477,22.73504471954841,22.957626342773438,6003800
2020-03-25,10.758000373840332,10.87600040435791,10.305000305175781,10.413000106811523,861000,308.0,317.6499938964844,298.1300048828125,305.9100036621094,4830400,23.92517436372385,24.42030336721273,23.48001277763141,24.08416175842285,8887000
2020-03-26,10.5,11.163999557495117,10.5,11.053999900817871,719000,305.989990234375,324.42999267578125,305.69000244140625,322.6700134277344,4531000,24.87000776851427,25.887521177554532,24.729190662359063,25.783042907714844,5629000
2020-03-27,10.732000350952148,10.935999870300293,10.454999923706055,10.630999565124512,752000,311.70001220703125,314.2900085449219,300.6300048828125,305.8299865722656,4862100,25.528309998774464,26.54631145983936,25.33945031725157,26.13174057006836,4762400
2020-03-30,10.720000267028809,11.067000389099121,10.467000007629395,11.02400016784668,712000,308.8900146484375,322.9700012207031,308.010009765625,318.3900146484375,4340200,27.06682947585697,27.734748545146022,27.06682947585697,27.720930099487305,5827600
2020-03-31,10.99899959564209,11.817999839782715,10.99899959564209,11.8100004196167,1206000,316.4100036621094,326.3299865722656,312.67999267578125,318.239990234375,6413700,27.67947261710887,27.992703600283168,27.426124492911995,27.73014259338379,8613400
2020-04-01,11.505000114440918,11.663000106811523,10.86400032043457,11.33899974822998,799000,307.0,309.6099853515625,298.32000732421875,301.2099914550781,3903000,27.315570301099246,27.983489327849703,27.228050555538474,27.522855758666992,5072200
2020-04-02,11.223999977111816,11.78600025177002,11.149999618530273,11.449000358581543,380000,297.760009765625,306.5,293.17999267578125,303.9599914550781,3589700,26.965487143572766,27.430726233569256,26.725957498216047,27.320175170898438,3023400
2020-04-03,11.343999862670898,11.5600004196167,10.939000129699707,11.222999572753906,429000,302.05999755859375,303.4700012207031,289.7099914550781,293.6099853515625,3934700,27.44915359253592,27.817660084829207,27.29253811366408,27.564311981201172,3951600
2020-04-06,11.755999565124512,11.755999565124512,11.24899959564209,11.602999687194824,675000,306.55999755859375,320.510009765625,299.9599914550781,319.1300048828125,5145100,27.587341922854897,28.02954969141187,27.444546652670706,27.94202995300293,3250000
2020-04-07,11.777999877929688,11.979999542236328,11.51099967956543,11.770999908447266,545000,327.4100036621094,328.32000732421875,306.29998779296875,308.92999267578125,5422300,27.647225876853092,27.766989826673278,26.937849788258983,26.96548843383789,7768800
2020-04-08,11.939000129699707,12.460000038146973,11.87399959564209,12.300000190734863,588000,313.8800048828125,317.7200012207031,308.20001220703125,317.17999267578125,4002500,27.209624147240227,27.72553324050818,26.914818951087113,27.472185134887695,7711200
2020-04-09,12.484999656677246,12.732999801635742,12.281999588012695,12.541999816894531,524000,318.6499938964844,320.7799987792969,310.7900085449219,318.70001220703125,3290200,27.826873530672675,27.974276130576982,27.426122822006437,27.63801383972168,6012000
2020-04-13,12.430000305175781,12.430000305175781,11.956999778747559,12.208999633789062,491000,315.94000244140625,320.8999938964844,313.75,320.6499938964844,1839000,27.762387764328846,27.845301954341,26.8825776433579,27.103681564331055,7375400
2020-04-14,12.60200023651123,12.76099967956543,12.482999801635742,12.649999618530273,761000,328.7699890136719,342.1000061035156,328.4700012207031,340.7699890136719,3858900,27.36623950309717,27.780810406541264,27.21883690568984,27.54128074645996,11586600
2020-04-15,12.161999702453613,12.489999771118164,12.048999786376953,12.260000228881836,598000,335.3399963378906,339.2200012207031,329.6499938964844,332.54998779296875,2818600,27.82687558294396,27.82687558294396,27.297146242409973,27.568920135498047,11505400
2020-04-16,12.279000282287598,12.545999526977539,12.206999778747559,12.413000106811523,597000,339.7099914550781,345.5199890136719,336.0400085449219,342.70001220703125,3918600,28.204594194084237,28.485580962036796,28.061797150173586,28.407272338867188,7156000
2020-04-17,12.722999572753906,12.741999626159668,12.545000076293945,12.652999877929688,720000,350.0899963378906,350.3800048828125,340.5,344.1099853515625,3342400,28.808025023647158,29.116648684251906,28.674440861365543,29.052160263061523,2620000
2020-04-20,12.406000137329102,12.736000061035156,12.300000190734863,12.692000389099121,460000,340.7900085449219,348.5,338.75,344.8800048828125,2772000,29.56346560230194,29.9227592603252,29.37460589011307,29.531221389770508,5325200
2020-04-21,12.406000137329102,12.45199966430664,12.166000366210938,12.270999908447266,678000,340.8999938964844,342.760009765625,325.2099914550781,328.989990234375,3548200,29.554253641402305,29.692441613623696,29.305509316999462,29.526613235473633,3611600
2020-04-22,12.447999954223633,12.621000289916992,12.33899974822998,12.50100040435791,548000,337.4100036621094,339.3800048828125,332.79998779296875,336.7699890136719,2231500,29.618738698942792,29.89972544585873,29.56806872724614,29.7523193359375,2995800
2020-04-23,12.562000274658203,12.758000373840332,12.399999618530273,12.597999572753906,586000,338.8999938964844,341.75,334.79998779296875,335.3699951171875,2120300,29.618740727585784,30.01027856940472,29.448305037082214,29.471336364746094,2307800
2020-04-24,12.595999717712402,12.748000144958496,12.46500015258789,12.555000305175781,364000,338.0,344.70001220703125,333.5,344.1000061035156,2143900,29.65098431688792,29.959607966912483,29.64637699714502,29.89972686767578,1641800
2020-04-27,12.72700023651123,13.130000114440918,12.699999809265137,12.92300033569336,666000,348.79998779296875,349.9599914550781,345.1199951171875,348.5,2375200,30.056338610897363,30.13004166449649,29.77995918861069,30.00566864013672,1957000
2020-04-28,12.989999771118164,13.10099983215332,12.779999732971191,12.885000228881836,855000,353.0899963378906,353.45001220703125,332.57000732421875,333.45001220703125,3895600,30.328111273985726,30.34653703772588,29.729289767028625,29.7523193359375,3160800
2020-04-29,13.008000373840332,13.008000373840332,12.319999694824219,12.748000144958496,1615000,339.5299987792969,351.25,335.44000244140625,349.1700134277344,5006400,29.11203900090197,29.21337718106692,28.849478033403443,29.03833770751953,2516600
2020-04-30,12.571000099182129,12.883999824523926,12.524999618530273,12.633000373840332,889000,348.010009765625,356.2300109863281,346.54998779296875,353.6400146484375,3902200,29.23641109761934,29.457514984078895,29.052156980314294,29.17192268371582,2128000
2020-05-01,12.366000175476074,12.418000221252441,12.097000122070312,12.258999824523926,664000,347.239990234375,350.30999755859375,340.260009765625,343.8399963378906,2578600,29.480549975540953,29.535827271913043,28.941609514745895,29.217988967895508,2229200
2020-05-04,12.218999862670898,12.218999862670898,11.71399974822998,11.854999542236328,911000,340.739990234375,350.6000061035156,340.0,349.1099853515625,2372000,29.24562846355565,29.323935333252045,28.973854565306116,29.305509567260742,2081400
2020-05-05,12.03600025177002,12.38700008392334,11.979999542236328,12.081000328063965,578000,353.3800048828125,359.70001220703125,352.3900146484375,356.1300048828125,2377400,28.702076475628658,29.27786839993946,28.697469156214773,29.079795837402344,3808400
2020-05-06,12.107999801635742,12.343000411987305,12.081000328063965,12.199999809265137,627000,357.9200134277344,366.7900085449219,357.1300048828125,362.5199890136719,2319700,28.890935579808513,29.015306843838307,28.45793893677646,28.550065994262695,3289800
2020-05-07,12.357999801635742,12.475000381469727,12.263999938964844,12.347999572753906,708000,368.82000732421875,369.5,365.5,366.7799987792969,2465200,29.1074322004921,29.125857963460508,28.64679866934673,28.702075958251953,2023400
2020-05-08,12.538000106811523,12.574999809265137,12.161999702453613,12.467000007629395,1104000,370.0,371.1000061035156,365.4100036621094,367.510009765625,2547200,28.877118582847793,29.0153100629978,28.7757803898295,28.90936279296875,1517400
2020-05-11,12.489999771118164,12.557999610900879,12.345000267028809,12.381999969482422,788000,365.8399963378906,373.6300048828125,364.5,371.4200134277344,2266200,28.94621436242793,29.545037667577105,28.78038599176374,29.471336364746094,3746200
2020-05-12,12.42300033569336,12.42300033569336,11.963000297546387,12.01099967956543,697000,371.4599914550781,372.7200012207031,364.54998779296875,365.1000061035156,2071800,29.042945796738934,29.273262578247056,28.789597688515517,28.80802345275879,2190000
2020-05-13,11.956999778747559,11.956999778747559,11.475000381469727,11.494999885559082,568000,366.45001220703125,367.42999267578125,352.7099914550781,358.55999755859375,3365500,29.038340082125906,29.319326835242055,28.886330163681727,29.135072708129883,4197400
2020-05-14,11.206999778747559,11.355999946594238,10.96399974822998,11.321000099182129,1248000,354.0,357.0,348.010009765625,355.3900146484375,2752000,29.58649503854607,29.715471872759043,29.22259234806466,29.614131927490234,3059600
2020-05-15,11.33899974822998,11.711000442504883,11.02400016784668,11.557999610900879,1842000,351.57000732421875,365.4800109863281,351.5299987792969,365.29998779296875,2626600,29.4390926361084,29.600315446747956,29.282477145383574,29.4390926361084,1692800
2020-05-18,11.880999565124512,12.069999694824219,11.880999565124512,12.012999534606934,871000,371.5899963378906,375.489990234375,367.2099914550781,367.9700012207031,2351900,29.18574236119557,29.5818875001224,29.056765527936626,29.379207611083984,2047400
2020-05-19,12.074000358581543,12.267999649047852,11.878999710083008,11.906000137329102,906000,369.8800048828125,376.0,368.8900146484375,372.20001220703125,2753700,29.881302326608772,30.17150022389971,29.604919360401702,29.69704818725586,4363200
2020-05-20,12.079999923706055,12.196000099182129,11.824000358581543,12.12399959564209,599000,377.2099914550781,384.3999938964844,377.05999755859375,383.6300048828125,2824700,30.323507763530415,30.411025749202867,29.79838579207519,29.88129997253418,4219600
2020-05-21,12.039999961853027,12.204999923706055,11.961999893188477,12.071999549865723,1009000,382.0,385.1199951171875,380.6000061035156,382.1700134277344,2261100,29.941181010740593,29.98263634371116,29.47133457478766,29.858266830444336,2183400
2020-05-22,12.13599967956543,12.246999740600586,12.067999839782715,12.237000465393066,799000,381.3900146484375,386.5199890136719,380.95001220703125,385.260009765625,1688200,29.71547617977951,29.885908372111512,29.581892006595503,29.862878799438477,1612000
2020-05-26,12.399999618530273,12.498000144958496,12.28499984741211,12.470999717712402,1012000,391.0,391.2699890136719,374.80999755859375,376.6300048828125,3526000,29.7569271843102,29.761534503915897,29.176529673600715,29.20416831970215,3069800
2020-05-27,12.633999824523926,12.664999961853027,12.404000282287598,12.592000007629395,632000,373.239990234375,375.70001220703125,361.44000244140625,375.1700134277344,3553300,28.757355068167872,28.92778900388853,28.34278413568228,28.92318344116211,2637000
2020-05-28,12.678000450134277,12.734999656677246,12.486000061035156,12.534000396728516,766000,372.5,386.8999938964844,372.5,379.8299865722656,2903600,29.558855254145225,30.199135633362253,29.540429489678267,29.92275619506836,3234600
2020-05-29,12.444999694824219,12.513999938964844,12.390000343322754,12.447999954223633,740000,382.6199951171875,389.04998779296875,377.0799865722656,386.6000061035156,5892000,30.189923806706894,30.392603696778007,29.669409151443983,30.374177932739258,3246400
2020-06-01,12.49899959564209,12.49899959564209,12.260000228881836,12.260000228881836,751000,387.0799865722656,389.989990234375,382.8999938964844,389.67999267578125,2034100,30.401813752187497,30.447876403486475,30.02870170800426,30.263622283935547,2149600
2020-06-02,12.244999885559082,12.288000106811523,12.031000137329102,12.109000205993652,1019000,389.9200134277344,390.9100036621094,382.0299987792969,390.44000244140625,2509600,30.028700649826252,30.116218629903763,29.826020774026944,30.01027488708496,1619400
2020-06-03,12.25100040435791,13.04800033569336,12.178000450134277,12.963000297546387,776000,390.82000732421875,391.1400146484375,387.4599914550781,389.9200134277344,2537100,29.697047040413356,29.931971146874886,29.627951301529933,29.807598114013672,1812400
2020-06-04,12.803999900817871,12.87399959564209,12.362000465393066,12.529999732971191,619000,389.5,395.7200012207031,382.2799987792969,385.79998779296875,2422600,29.927364569873127,30.148466722561185,29.540430531136003,29.637163162231445,2451000
2020-06-05,12.843000411987305,12.869999885559082,12.482000350952148,12.520999908447266,550000,384.6400146484375,396.1700134277344,382.0,392.8999938964844,2793700,29.94118480750773,29.94118480750773,29.485158515228328,29.706260681152344,1760800
2020-06-08,12.552000045776367,12.782999992370605,12.361000061035156,12.63599967956543,696000,391.0,398.1000061035156,385.8399963378906,397.7799987792969,2593000,29.604915678548476,29.720074062027802,29.439089082367335,29.627948760986328,2490600
2020-06-09,12.503000259399414,12.630999565124512,12.312999725341797,12.567999839782715,388000,397.0299987792969,402.30999755859375,394.1499938964844,397.1600036621094,2279300,29.756927786337606,30.074766072812917,29.683228242931218,29.7707462310791,2063800
2020-06-10,12.59000015258789,12.59000015258789,12.305000305175781,12.392000198364258,541000,399.5899963378906,409.9800109863281,399.489990234375,406.82000732421875,3611600,30.4893387845749,30.74268515326924,30.383391511384428,30.659770965576172,4576600
2020-06-11,12.154000282287598,12.1899995803833,11.699000358581543,11.734000205993652,682000,400.0,404.20001220703125,387.3699951171875,387.6700134277344,4123700,30.742684834141293,30.844024786309227,29.577282412920823,29.674015045166016,4250400
2020-06-12,12.029000282287598,12.194000244140625,11.576000213623047,11.802000045776367,652000,409.29998779296875,411.7200012207031,395.4100036621094,406.5400085449219,8332600,30.424849118966627,30.447878689167403,29.41606046232204,29.76153564453125,3381000
2020-06-15,11.57800006866455,12.388999938964844,11.508000373840332,12.267000198364258,1108000,398.79998779296875,406.1099853515625,397.0,401.3399963378906,3781500,29.729291858888015,30.171499676701767,29.498975067462812,30.116222381591797,4457400
2020-06-16,12.579000473022461,12.61299991607666,12.111000061035156,12.196000099182129,422000,407.8299865722656,414.67999267578125,405.4800109863281,411.6700134277344,3764400,30.32811251354042,30.424848655718755,29.881300903411425,30.074766159057617,4950600
2020-06-17,12.274999618530273,12.274999618530273,12.013999938964844,12.17300033569336,499000,414.0,417.4599914550781,411.3599853515625,413.489990234375,2112300,30.484734054581622,30.973004582282258,30.411030986212463,30.733476638793945,2144800
2020-06-18,12.059000015258789,12.142999649047852,11.82699966430664,11.946000099182129,865000,413.5,420.8399963378906,413.0,420.4599914550781,2578400,30.461697105853517,30.544611290080894,30.249806082684724,30.429452896118164,1951400
2020-06-19,12.086000442504883,12.086000442504883,11.569000244140625,11.819000244140625,4883000,423.760009765625,429.2699890136719,419.6499938964844,428.010009765625,3931600,31.336904936785196,31.336904936785196,30.85324173929781,31.115802764892578,3945800
2020-06-22,11.901000022888184,11.99899959564209,11.746999740600586,11.871000289916992,639000,428.9599914550781,438.95001220703125,428.5400085449219,438.6400146484375,3156300,31.115793892506648,31.355321762817063,30.867051384287375,31.295440673828125,2292400
2020-06-23,11.927000045776367,11.958000183105469,11.722000122070312,11.753999710083008,497000,440.07000732421875,446.1499938964844,436.010009765625,440.54998779296875,3065900,31.157249220032533,31.654734236471075,31.143430777523903,31.295440673828125,2480400
2020-06-24,11.706999778747559,11.706999778747559,11.404999732971191,11.437999725341797,564000,440.0,442.6700134277344,427.4700012207031,431.67999267578125,3329400,30.954579740146187,31.11119700793268,30.47091651835518,30.64595603942871,2408400
2020-06-25,11.383000373840332,11.791000366210938,11.354999542236328,11.779000282287598,584000,430.010009765625,437.989990234375,427.5799865722656,436.95001220703125,2275200,30.47551506743022,30.991422355519504,30.291260958389124,30.977603912353516,1846800
