Ticker,ORCL,ORCL,ORCL,ORCL,ORCL
Price,Open,High,Low,Close,Volume
Date,,,,,
1986-05-15,0.0649491196685855,0.06618607044219971,0.0649491196685855,0.06618607044219971,939600
1986-05-16,0.06618607302213296,0.06680414825677872,0.06556719743494817,0.06680414825677872,3985200
1986-05-19,0.06680415761967842,0.06680415761967842,0.06309330463409424,0.06309330463409424,8974800
1986-05-20,0.06309330463409424,0.06433025562928896,0.06309330463409424,0.06309330463409424,4438800
1986-05-21,0.06309330710321347,0.06371138244867325,0.06309330710321347,0.06371138244867325,874800
1986-05-22,0.06371134675511489,0.06371134675511489,0.06123744605388551,0.06185552105307579,11599200
1986-05-23,0.061855556524651294,0.06247443223097504,0.060618605464696884,0.060618605464696884,4600800
1986-05-27,0.06061863429307976,0.061855585941290835,0.06000055864551108,0.06123751029372215,2430000
1986-05-28,0.06123751029372215,0.06123751029372215,0.06000055864551108,0.06123751029372215,1198800
1986-05-29,0.06000052137863768,0.06000052137863768,0.058762770146131516,0.058762770146131516,5086800
1986-05-30,0.0587627525085532,0.06000050336954974,0.05752580199989304,0.05814467743039131,20574000
1986-06-02,0.058144690830420016,0.058144690830420016,0.05505191366983983,0.056288864463567734,8845200
1986-06-03,0.05628884806204811,0.05783523619174957,0.05195912136934156,0.05783523619174957,62175600
1986-06-04,0.05783523971514218,0.05814467743039131,0.056907726921731155,0.05814467743039131,22582800
1986-06-05,0.05814467000123172,0.0643302221065393,0.05690771965061703,0.06185552105307579,28447200
1986-06-06,0.06185552105307579,0.06309327175592461,0.06185552105307579,0.06185552105307579,4341600
1986-06-09,0.061855585941290835,0.06247446194193323,0.059381682644868684,0.06123751029372215,6091200
1986-06-10,0.061237471055158886,0.061237471055158886,0.05876276899135478,0.06000052019953728,17917200
1986-06-11,0.06000049570327082,0.06185552105307579,0.06000049570327082,0.06185552105307579,10432800
1986-06-12,0.061855585941290835,0.06216502394161203,0.06123751029372215,0.06123751029372215,12700800
1986-06-13,0.06123744605388551,0.06309327175592461,0.06123744605388551,0.06185552105307579,19213200
1986-06-16,0.061855585941290835,0.06247446194193323,0.06123751029372215,0.06123751029372215,5378400
1986-06-17,0.06123748117102063,0.062164994377813164,0.06000053011106623,0.060618605464696884,18500400
1986-06-18,0.06061859545106764,0.061237471055158886,0.06000052019953728,0.06000052019953728,8164800
1986-06-19,0.06000051143352945,0.06123746210843394,0.06000051143352945,0.06092802435159683,5670000
1986-06-20,0.06092803325311326,0.061237471055158886,0.05969108239749165,0.06000052019953728,21384000
1986-06-23,0.06000055864551108,0.06123751029372215,0.059381682644868684,0.06123751029372215,18079200
1986-06-24,0.06123751029372215,0.06123751029372215,0.059381682644868684,0.06123751029372215,10659600
1986-06-25,0.06123748117102063,0.06123748117102063,0.060618605464696884,0.060618605464696884,550800
1986-06-26,0.06061863429307976,0.061855585941290835,0.059381682644868684,0.06123751029372215,5670000
1986-06-27,0.061237471055158886,0.061237471055158886,0.06000052019953728,0.06000052019953728,13867200
1986-06-30,0.060000537861589244,0.06123748908132587,0.060000537861589244,0.06030917540192604,7549200
1986-07-01,0.06030919629275856,0.06123751029372215,0.06000055864551108,0.06123751029372215,2721600
1986-07-02,0.061237471055158886,0.061237471055158886,0.06000052019953728,0.06000052019953728,972000
1986-07-03,0.06000052019953728,0.061237471055158886,0.06000052019953728,0.06000052019953728,4050000
1986-07-07,0.060000505726482065,0.06123745628373196,0.05876275481686434,0.0593816302716732,10303200
1986-07-08,0.0593816457623846,0.0593816457623846,0.058762770146131516,0.058762770146131516,6577200
1986-07-09,0.05876275481686434,0.0593816302716732,0.05876275481686434,0.0593816302716732,3304800
1986-07-10,0.0593816302716732,0.060618580828923095,0.0593816302716732,0.0593816302716732,2170800
1986-07-11,0.0593816457623846,0.06061859664231415,0.058762770146131516,0.058762770146131516,5605200
1986-07-14,0.05876276899135478,0.06000052019953728,0.05814469373982442,0.06000052019953728,19083600
1986-07-15,0.05876276624610799,0.05876276624610799,0.05257721190441241,0.05319608747959137,30747600
1986-07-16,0.05195914615980883,0.05195914615980883,0.04268081295477184,0.043917763978242874,112492800
1986-07-17,0.04453661777930544,0.04824746902606345,0.04453661777930544,0.04701051861047745,131900400
1986-07-18,0.04701053029743079,0.04762940583521612,0.04577357957433527,0.04639165475964546,20379600
1986-07-21,0.0463916483192815,0.0463916483192815,0.045154697767906794,0.045773573219776154,8910000
1986-07-22,0.04577357852378099,0.04577357852378099,0.04453662782907486,0.04453662782907486,8067600
1986-07-23,0.04453663966631313,0.04515471500171391,0.043917763978242874,0.043917763978242874,7776000
1986-07-24,0.0439177522302736,0.04453662775279507,0.04082497532257702,0.041443850845098495,16783200
1986-07-25,0.04082496836781502,0.04082496836781502,0.03896914246885633,0.04082496836781502,8618400
1986-07-28,0.04020608961582184,0.04020608961582184,0.03835106422304757,0.04020608961582184,7192800
1986-07-29,0.04020612124146185,0.04020612124146185,0.0383510943895463,0.039278607815504074,28609200
1986-07-30,0.039278592621116125,0.03958803042769432,0.03835107955395413,0.03958803042769432,9169200
1986-07-31,0.03958801686036261,0.03958801686036261,0.038351066410541534,0.038351066410541534,3078000
1986-08-01,0.038351066410541534,0.03958801686036261,0.038351066410541534,0.038351066410541534,5896800
1986-08-04,0.03835106037613974,0.03835106037613974,0.03587635951358458,0.036495234817266464,12376800
1986-08-05,0.03649524267812822,0.03773219319975151,0.03587636724114418,0.03587636724114418,3272400
1986-08-06,0.03587636243949981,0.03773218814972591,0.03587636243949981,0.036803875118494034,2559600
1986-08-07,0.036803892807591596,0.03773220628499985,0.035876379682805666,0.03773220628499985,5378400
1986-08-08,0.03773220628499985,0.03773220628499985,0.035876379682805666,0.03773220628499985,5767200
1986-08-11,0.03773219319975151,0.03773219319975151,0.03340246619789759,0.03587636724114418,44874000
1986-08-12,0.03649525533441117,0.03835108193660535,0.03649525533441117,0.03773220628499985,40014000
1986-08-13,0.037732218536986314,0.04020612124146185,0.037732218536986314,0.039278607815504074,37810800
1986-08-14,0.039278607815504074,0.039278607815504074,0.037732218536986314,0.039278607815504074,21157200
1986-08-15,0.039278607815504074,0.04020612124146185,0.03896916988922408,0.039278607815504074,15487200
1986-08-18,0.039278607815504074,0.03958804574178407,0.03896916988922408,0.039278607815504074,29905200
1986-08-19,0.039278592621116125,0.03958803042769432,0.03896915481453792,0.03958803042769432,6901200
1986-08-20,0.03958803288719403,0.03958803288719403,0.03773220628499985,0.03773220628499985,8715600
1986-08-21,0.03773220628499985,0.038969157235588525,0.03773220628499985,0.03773220628499985,1555200
1986-08-22,0.03773220628499985,0.03835108193660535,0.03773220628499985,0.03773220628499985,388800
1986-08-25,0.03773219100948184,0.038351066410541534,0.03773219100948184,0.038351066410541534,7646400
1986-08-26,0.03835106863673554,0.03835106863673554,0.034020541282536856,0.03587636724114418,3855600
1986-08-27,0.035876379682805666,0.03773220628499985,0.035876379682805666,0.03773220628499985,5799600
1986-08-28,0.03773219729455036,0.03896914795041084,0.0371133217904043,0.03896914795041084,56862000
1986-08-29,0.03896914246885633,0.04206191884968113,0.03896914246885633,0.04082496836781502,40856400
1986-09-02,0.04082498150505805,0.042680808001210976,0.04082498150505805,0.042061932384967804,20736000
1986-09-03,0.042061932384967804,0.042061932384967804,0.04082498150505805,0.042061932384967804,19213200
1986-09-04,0.042061932175174704,0.042061932175174704,0.03835107955395413,0.03958803042769432,89877600
1986-09-05,0.0395880234545569,0.04020609860627133,0.03773219729455036,0.03896914795041084,30391200
1986-09-08,0.038969141459302914,0.038969141459302914,0.03711331560842215,0.038351066410541534,1944000
1986-09-09,0.038351072798696415,0.03896914795041084,0.03773219729455036,0.03896914795041084,14774400
1986-09-10,0.038969157235588525,0.038969157235588525,0.03773220628499985,0.03773220628499985,37843200
1986-09-11,0.03773219637541923,0.0383510718644899,0.033402469009160995,0.033402469009160995,8586000
1986-09-12,0.03340246619789759,0.03587636724114418,0.032783590760913556,0.03587636724114418,19504800
1986-09-15,0.03587636869697006,0.03587636869697006,0.03463941812515259,0.03463941812515259,1198800
1986-09-16,0.03463940149970685,0.03711330145597458,0.03463940149970685,0.03711330145597458,28058400
1986-09-17,0.03773219100948184,0.038969141459302914,0.03773219100948184,0.038351066410541534,8910000
1986-09-18,0.038351051786101556,0.03896912659917193,0.03711330145597458,0.03711330145597458,4762800
1986-09-19,0.037113330633394344,0.03773220628499985,0.03649525533441117,0.03773220628499985,680400
1986-09-22,0.03773219100948184,0.038969141459302914,0.03711331560842215,0.038351066410541534,9784800
1986-09-23,0.03835107955395413,0.040206105688278114,0.03835107955395413,0.03958803042769432,66970800
1986-09-24,0.0395880234545569,0.04020609860627133,0.03896914795041084,0.03896914795041084,8910000
1986-09-25,0.03896914795041084,0.0395880234545569,0.03773219729455036,0.03896914795041084,3207600
1986-09-26,0.03896913182246219,0.03896913182246219,0.035257481038570404,0.035257481038570404,4989600
1986-09-29,0.03525748596462191,0.03649523663358692,0.03402053564786911,0.03402053564786911,4503600
1986-09-30,0.03402053089463994,0.035876356286585837,0.03216470550269405,0.035257481038570404,29905200
1986-10-01,0.035257481038570404,0.035257481038570404,0.03402053089463994,0.035257481038570404,7030800
1986-10-02,0.0352574932348727,0.0352574932348727,0.03402054266305523,0.03463941812515259,37195200
1986-10-03,0.03463941098235161,0.03525748596462191,0.03402053564786911,0.03402053564786911,2462400
1986-10-06,0.03402054266305523,0.0352574932348727,0.03402054266305523,0.03463941812515259,874800
1986-10-07,0.03463940149970685,0.03711330145597458,0.03463940149970685,0.03711330145597458,8262000
1986-10-08,0.03711333771815349,0.04391776977425834,0.03711333771815349,0.04268081858754158,205513200
1986-10-09,0.04268079706703017,0.04762939967148793,0.04206192160933361,0.04515469819307327,132678000
1986-10-10,0.04515471500171391,0.04515471500171391,0.043298888290172616,0.043917763978242874,55242000
1986-10-13,0.043917763978242874,0.043917763978242874,0.04206193726670158,0.043917763978242874,10659600
1986-10-14,0.043917764649063246,0.044536640346586505,0.04329888895153999,0.04329888895153999,24008400
1986-10-15,0.043298876781911966,0.04577357852378099,0.043298876781911966,0.04453662782907486,20379600
1986-10-16,0.04453662308774828,0.04515469819307327,0.04453662308774828,0.04515469819307327,1393200
1986-10-17,0.04515469819307327,0.045773573650769825,0.04453662308774828,0.04515469819307327,18792000
1986-10-20,0.04515469819307327,0.045773573650769825,0.04453662308774828,0.04515469819307327,3175200
1986-10-21,0.04515470300019954,0.04515470300019954,0.04391775230549341,0.04453662782907486,7905600
1986-10-22,0.04453663966631313,0.04453663966631313,0.043917763978242874,0.043917763978242874,3045600
1986-10-23,0.043917763978242874,0.04453663966631313,0.043917763978242874,0.043917763978242874,16297200
1986-10-24,0.04391775230549341,0.04515470300019954,0.04391775230549341,0.04453662782907486,8359200
1986-10-27,0.04422720249782488,0.04422720249782488,0.042680813606698446,0.04329888895153999,6123600
1986-10-28,0.043298876781911966,0.04515470300019954,0.04268080161078728,0.04453662782907486,17366400
1986-10-29,0.04453663966631313,0.04515471500171391,0.043917763978242874,0.043917763978242874,1360800
1986-10-30,0.04391775230549341,0.04453662782907486,0.04391775230549341,0.04453662782907486,8294400
1986-10-31,0.04453662782907486,0.04453662782907486,0.043298876781911966,0.04453662782907486,6739200
1986-11-03,0.043917763978242874,0.043917763978242874,0.043298888290172616,0.043917763978242874,388800
1986-11-04,0.043917745500970946,0.04824747243783207,0.043917745500970946,0.04762939736247063,76852800
1986-11-05,0.04762939638903,0.0507221727596259,0.04762939638903,0.04824747145175934,122569200
1986-11-06,0.04824747145175934,0.04948442192953442,0.04701052097398426,0.04824747145175934,5022000
1986-11-07,0.04824747842455627,0.048866353929042816,0.04701052776801525,0.048866353929042816,42087600
1986-11-10,0.04886634686680508,0.04886634686680508,0.04824747145175934,0.04824747145175934,4860000
1986-11-11,0.04824748411567992,0.051340261298062906,0.04824748411567992,0.050103310495615005,74584800
1986-11-12,0.05010330995155097,0.05195913631133393,0.04948443438078405,0.050722185522317886,27669600
1986-11-13,0.0507221980930755,0.0507221980930755,0.04948444664478302,0.04948444664478302,14644800
1986-11-14,0.04948443491812782,0.050103310495615005,0.04824748411567992,0.050103310495615005,12668400
1986-11-17,0.05010332236892926,0.05010332236892926,0.04824749554920667,0.04948444664478302,4309200
1986-11-18,0.049484422940887715,0.05010329836858191,0.04762939736247063,0.04762939736247063,7160400
1986-11-19,0.047629393994408534,0.04824746902606345,0.04701051861047745,0.04701051861047745,12150000
1986-11-20,0.04701052097398426,0.04824747145175934,0.04701052097398426,0.04824747145175934,3175200
1986-11-21,0.04824748411567992,0.050103310495615005,0.04824748411567992,0.050103310495615005,7743600
1986-11-24,0.05010330995155097,0.050722185522317886,0.04886635916253492,0.050722185522317886,70146000
1986-11-25,0.05072219268695417,0.05443304557816954,0.05072219268695417,0.05350553244352341,42573600
1986-11-26,0.053505525267180845,0.05381496305477032,0.05319608747959137,0.05319608747959137,14256000
1986-11-28,0.05319608747959137,0.05381496305477032,0.051959136681756946,0.05319608747959137,8683200
1986-12-01,0.05319607821067929,0.05319607821067929,0.05010330157871849,0.051340252161026,4536000
1986-12-02,0.051340261298062906,0.051340261298062906,0.050103310495615005,0.050103310495615005,7030800
1986-12-03,0.05010329734458016,0.05010329734458016,0.04824747145175934,0.04824747145175934,17269200
1986-12-04,0.04824749554920667,0.05010332236892926,0.04824749554920667,0.04948444664478302,7192800
1986-12-05,0.04948444664478302,0.05010332236892926,0.04948444664478302,0.04948444664478302,9817200
1986-12-08,0.04948443491812782,0.050103310495615005,0.04948443491812782,0.050103310495615005,1296000
1986-12-09,0.050103310495615005,0.050103310495615005,0.04948443491812782,0.050103310495615005,7387200
1986-12-10,0.050103310495615005,0.050103310495615005,0.04948443491812782,0.050103310495615005,9817200
1986-12-11,0.05010332236892926,0.05010332236892926,0.04948444664478302,0.04948444664478302,7678800
1986-12-12,0.04948444664478302,0.05010332236892926,0.048866371273352915,0.04948444664478302,21546000
1986-12-15,0.04948442908109729,0.05010330458558383,0.048866353929042816,0.048866353929042816,2980800
1986-12-16,0.048866371273352915,0.05010332236892926,0.048866371273352915,0.04948444664478302,874800
1986-12-17,0.04948442192953442,0.04948442192953442,0.04824747145175934,0.04824747145175934,13964400
1986-12-18,0.048556916176799546,0.048866353929042816,0.048556916176799546,0.048866353929042816,972000
1986-12-19,0.048866353929042816,0.04948442908109729,0.04824747842455627,0.048866353929042816,16038000
1986-12-22,0.04886634686680508,0.04948442192953442,0.04762939638903,0.04824747145175934,55242000
1986-12-23,0.04824747145175934,0.04886634686680508,0.04793803374423647,0.04824747145175934,5054400
1986-12-24,0.04824747145175934,0.04886634686680508,0.04824747145175934,0.04824747145175934,5961600
1986-12-26,0.04824746902606345,0.04886634440999454,0.04639164322654637,0.04701051861047745,14418000
1986-12-29,0.04701051861047745,0.04701051861047745,0.04639164322654637,0.04701051861047745,4147200
1986-12-30,0.04701052193477643,0.04886634786552627,0.04639164650708223,0.04762939736247063,122860800
1986-12-31,0.048556913262738095,0.05195912762837178,0.048556913262738095,0.051340252161026,18565200
1987-01-02,0.051340252161026,0.0528866404770064,0.05010330157871849,0.051340252161026,6706800
1987-01-05,0.05195913507635141,0.055669987355198736,0.05195913507635141,0.05443303659558296,25401600
1987-01-06,0.055669981986284256,0.058762758763300046,0.055669981986284256,0.055669981986284256,27734400
1987-01-07,0.055669987355198736,0.05752581367087178,0.05134025952029414,0.05443303659558296,323870400
1987-01-08,0.05505192034884643,0.05690774694085121,0.05505192034884643,0.05690774694085121,68040000
1987-01-09,0.058144702576122656,0.06556720919041763,0.058144702576122656,0.06371138244867325,161838000
1987-01-12,0.0637114135901443,0.0637114135901443,0.06123751029372215,0.06123751029372215,32108400
1987-01-13,0.06123744605388551,0.0624743964045002,0.0606185707024611,0.06185552105307579,23976000
1987-01-14,0.061855544616917515,0.06804189943114829,0.061855544616917515,0.06680414825677872,93247200
1987-01-15,0.0668041398411594,0.07237161836684497,0.0668041398411594,0.06804189085960388,109965600
1987-01-16,0.06804189677887491,0.06865997198942811,0.06618607044219971,0.06618607044219971,16491600
1987-01-19,0.06618608214785787,0.07175276178989762,0.06371137981044626,0.07113468647003174,31298400
1987-01-20,0.0711346593976491,0.0736085604408957,0.0711346593976491,0.07175273448228836,131770800
1987-01-21,0.07051578682212264,0.07051578682212264,0.06680413475429299,0.06927883625030518,19213200
1987-01-22,0.06927884271255451,0.07298969477415085,0.06804189202535572,0.07298969477415085,25239600
1987-01-23,0.07298968796575758,0.0742274388899523,0.0680418856784877,0.06927883625030518,87804000
1987-01-26,0.06927883436575225,0.06989690945865921,0.06680413293705796,0.0674230083823204,11502000
1987-01-27,0.06742301535038164,0.06927884152561016,0.06618606468437535,0.06804189085960388,17204400
1987-01-28,0.06804190241811385,0.06804190241811385,0.06247442294666157,0.06494912505149841,74260800
1987-01-29,0.06494912220030241,0.06804189943114829,0.06494912220030241,0.06680414825677872,16394400
1987-01-30,0.06680414825677872,0.06680414825677872,0.06618607302213296,0.06680414825677872,6091200
1987-02-02,0.06680414098570504,0.07298969477415085,0.06618606581833161,0.07298969477415085,35186400
1987-02-03,0.07298968459012657,0.07546438597168864,0.07237160950899124,0.07237160950899124,98074800
1987-02-04,0.0723716099192724,0.07422743587787972,0.0711346593976491,0.07175273448228836,8877600
1987-02-05,0.07175273407551566,0.07237160950899124,0.07113465899438033,0.07237160950899124,8456400
1987-02-06,0.07237163746241286,0.07237163746241286,0.07113468647003174,0.07113468647003174,842400
1987-02-09,0.07113466891957863,0.07360857029397619,0.07113466891957863,0.07298969477415085,85082400
1987-02-10,0.07298970906105175,0.07360858470201492,0.0705158072024162,0.07360858470201492,50220000
1987-02-11,0.0736085658940568,0.07855716869950329,0.07175273979796386,0.07732021808624268,49312800
1987-02-12,0.0785571505538114,0.0853607775313964,0.0785571505538114,0.0847427025437355,129308400
1987-02-13,0.08474275022147341,0.08783552795648575,0.08350579919800238,0.08783552795648575,96292800
1987-02-17,0.08783549526010344,0.09154714730153965,0.08659854469708189,0.09030939638614655,75913200
1987-02-18,0.09030941226836846,0.0940210649625527,0.08969133705434595,0.09278411418199539,105008400
1987-02-19,0.09278408982212574,0.09278408982212574,0.0903093885582158,0.09092826396226883,83332800
1987-02-20,0.0909282718438431,0.09154714730153965,0.089072445823125,0.09030939638614655,55857600
1987-02-23,0.08969134002419052,0.08969134002419052,0.08721663802862167,0.08721663802862167,25984800
1987-02-24,0.08783551250284119,0.08845438808202744,0.08783551250284119,0.08845438808202744,14450400
1987-02-25,0.088454403644556,0.088454403644556,0.08783552795648575,0.08783552795648575,24753600
1987-02-26,0.08783549443306418,0.09340217209043235,0.08783549443306418,0.09154714643955231,25758000
1987-02-27,0.09154715304165836,0.09587688045989878,0.09154715304165836,0.09525800496339798,34246800
1987-03-02,0.09525800977469641,0.09649496047775227,0.09463993459939957,0.09463993459939957,12344400
1987-03-03,0.09463993876691225,0.09711384028196335,0.09340218765688928,0.09711384028196335,15325200
1987-03-04,0.09711382652547619,0.102680504322052,0.09711382652547619,0.102680504322052,28414800
1987-03-05,0.10268053598501597,0.10886609115633908,0.10268053598501597,0.10701106488704681,63082800
1987-03-06,0.10701102330886804,0.10824797379200042,0.10206242102401866,0.10391824692487717,17852400
1987-03-09,0.1026805104842497,0.1026805104842497,0.09711383235359909,0.09773270785808563,32950800
1987-03-10,0.09773270785808563,0.09958773366668112,0.09773270785808563,0.09773270785808563,31752000
1987-03-11,0.09773270785808563,0.09835078301014011,0.09711383235359909,0.09773270785808563,17463600
1987-03-12,0.09773268333369811,0.09804132065606193,0.09525798228916897,0.09587685763835907,27475200
1987-03-13,0.09587688530245543,0.09649496047775227,0.09433049683552006,0.09463993459939957,28738800
1987-03-16,0.09463991260488598,0.0952579876365409,0.0927840868053689,0.0940210372209549,17236800
1987-03-17,0.0940210372209549,0.0952579876365409,0.0940210372209549,0.0940210372209549,19731600
1987-03-18,0.09649499042262966,0.10082551975589307,0.09649499042262966,0.09958776831626892,25628400
1987-03-19,0.10020659512316017,0.10515519740800955,0.10020659512316017,0.10391824692487717,27054000
1987-03-20,0.10391827928391033,0.10824800749926432,0.10391827928391033,0.10453635454177856,28544400
1987-03-23,0.10453633746558295,0.10515521297492587,0.10268051128999256,0.10329938679933548,15033600
1987-03-24,0.10329939604558404,0.10329939604558404,0.09649496624350618,0.09896966814994812,18630000
1987-03-25,0.09896965764012813,0.102680509576962,0.09649495599648056,0.10144355893135071,23198400
1987-03-26,0.10144358036371828,0.10762913525104521,0.10144358036371828,0.10762913525104523,24462000
1987-03-27,0.1076291018137814,0.11505240565444218,0.1051552007684581,0.11134075373411179,23992200
1987-03-30,0.11010379969285891,0.11010379969285891,0.0952579928383108,0.10391824692487717,29694600
1987-03-31,0.10391827015270282,0.10886607319116592,0.10268051904058828,0.10886607319116592,19990800
1987-04-01,0.10886607319116592,0.11134077506289623,0.10268051904058828,0.10886607319116592,17123400
1987-04-02,0.10886603977614648,0.12000019390020174,0.10762908939619659,0.11690741777420044,59761800
1987-04-03,0.11690742833616853,0.12742350839644762,0.11628935326648032,0.12494880706071854,88014600
1987-04-06,0.12494882741390953,0.138557686096383,0.12000022428868788,0.12989743053913116,30731400
1987-04-07,0.12989753082978447,0.13484613777570248,0.11876336528973737,0.1224750205874443,17965800
1987-04-08,0.12123792891052583,0.12123792891052583,0.11752627789974213,0.11752627789974213,187628400
1987-04-09,0.1175263099860965,0.12123796201021401,0.1175263099860965,0.1187632605433464,65302200
1987-04-10,0.1187632605433464,0.12123796201021401,0.11628935942884662,0.1187632605433464,35818200
1987-04-13,0.11876328324829584,0.11876328324829584,0.11257772892713547,0.11257772892713547,26163000
1987-04-14,0.11257770318372594,0.11381465369459745,0.1002065973703352,0.10515519976615906,36952200
1987-04-15,0.1088660700468434,0.11628937509513208,0.1088660700468434,0.11505242437124252,64119600
1987-04-16,0.11628932768019733,0.12000017833883173,0.11628932768019733,0.11752627789974213,30342600
1987-04-20,0.11752632681700308,0.12247493010705833,0.11752632681700308,0.12000022828578949,7759800
1987-04-21,0.12000017564126124,0.12123792618513107,0.1138146243304374,0.12123792618513107,37535400
1987-04-22,0.12123792618513107,0.12371182656860807,0.12000017564126124,0.12123792618513107,24283800
1987-04-23,0.12123797937266513,0.12247493010705833,0.12000022828578949,0.12000022828578949,31752000
1987-04-24,0.1200002111005963,0.12247491256746391,0.1175263099860965,0.1187632605433464,5475600
1987-04-27,0.11876325722242712,0.11876325722242712,0.11134075373411179,0.11134075373411179,24267600
1987-04-28,0.11257767666941361,0.11752627789974213,0.11257767666941361,0.11752627789974213,14985000
1987-04-29,0.11752627525778424,0.12494877676034657,0.11752627525778424,0.12123792618513107,24931800
1987-04-30,0.12123795724775964,0.12123795724775964,0.11505240435212247,0.11628935486078262,18808200
1987-05-01,0.11628933807743155,0.11628933807743155,0.11010378607451844,0.11381463706493378,9039600
1987-05-04,0.11381467329487731,0.11628937509513208,0.11257772257098775,0.11505242437124252,4017600
1987-05-05,0.11628935942884662,0.1200002111005963,0.11628935942884662,0.1187632605433464,7144200
1987-05-06,0.11876322811928693,0.12000017833883173,0.11628932768019733,0.11752627789974213,16848000
1987-05-07,0.1175264136415263,0.1224750205874443,0.11505251034510415,0.1224750205874443,32545800
1987-05-08,0.12247492602752659,0.12989743053913116,0.12123797533433513,0.12989743053913116,69368400
1987-05-11,0.12989739028966385,0.1379387678324241,0.12989739028966385,0.13360904157161713,49361400
1987-05-12,0.13360904157161713,0.13608294219144745,0.12989739028966385,0.13360904157161713,14936400
