Ticker,META,META,META,META,META
Price,Open,High,Low,Close,Volume
Date,,,,,
2012-07-30,23.852950091647486,23.89270591838473,22.888894041215107,23.00815773010254,29285900
2012-07-31,23.22681551956962,23.22681551956962,21.477598610599255,21.576984405517578,56179400
2012-08-01,21.36827162874517,21.447781400839585,20.712315535050646,20.7520694732666,44604400
2012-08-02,20.64274216475034,20.712312969758553,19.698562079364503,19.91721534729004,56374500
2012-08-03,20.23525428397825,22.024224872435322,19.778071731849373,20.96078109741211,80647000
2012-08-06,21.25894452344056,22.01428828990276,21.169495794802774,21.78569793701172,27778900
2012-08-07,22.063983635575994,22.312451911221387,20.374398602922312,20.593050003051758,36782900
2012-08-08,20.583111044546442,21.020415740467836,20.09611345176097,20.593050003051758,29537400
2012-08-09,20.62286416219054,21.0402908861192,20.483722552768405,20.881271362304688,15610700
2012-08-10,21.278821781125256,21.686309578675395,21.000536645572456,21.67637062072754,25794700
2012-08-13,22.01428647867938,22.312449514828163,21.268881731800878,21.4676570892334,24973100
2012-08-14,21.27882263702746,21.467659054307546,20.12593000797661,20.2551326751709,39308800
2012-08-15,20.5135381673552,21.278820834327465,20.275008874207153,21.07010841369629,47861100
2012-08-16,20.31476593315299,20.354519869918054,19.56936113609939,19.748258590698242,157565300
2012-08-17,19.887398060170643,19.956968863725674,18.883586147982626,18.933279037475586,129293400
2012-08-20,18.933280573367497,20.006663376184733,18.63511942089808,19.887399673461914,101186600
2012-08-21,19.460035034918185,19.85758389196025,18.973037448083847,19.0426082611084,70640600
2012-08-22,19.241384466498822,19.41034297497929,18.843833696665325,19.320894241333008,49892200
2012-08-23,19.380526098543008,19.609116464233477,19.241384466498822,19.320894241333008,32813700
2012-08-24,19.400403307432804,19.559422851291885,19.13205711629717,19.29107666015625,29622200
2012-08-27,19.370586065605796,19.410341898649655,18.982976171740447,19.032669067382812,20704000
2012-08-28,18.9829749159298,19.26125814617728,18.833894343202598,19.22150421142578,25417000
2012-08-29,19.201628316749257,19.261260172982553,18.953160037504233,18.98297691345215,16124700
2012-08-30,19.151931331206256,19.330828757383212,18.943217035445763,18.973033905029297,30647500
2012-08-31,18.565548660245483,18.585426575972058,17.919531564430923,17.9493465423584,58764200
2012-09-04,17.969224348650133,18.158060755577775,17.44247095907824,17.621368408203125,46622400
2012-09-05,18.15805972874365,18.635118302324205,18.06861100923951,18.46615982055664,60781800
2012-09-06,18.625178743397253,19.14199312924497,18.605300829557986,18.843830108642578,46066500
2012-09-07,18.982974086461553,19.30101313322603,18.664935039697077,18.86370849609375,36371700
2012-09-10,18.943218071958462,19.082361575299657,18.436342635276507,18.69474983215332,24797800
2012-09-11,18.80407952833205,19.46003563665017,18.73450871315627,19.310955047607422,50508200
2012-09-12,20.632803145968886,21.03035195601735,20.155744573910734,20.801761627197266,121584000
2012-09-13,20.831581012505236,21.348395522791566,20.483726914872758,20.583112716674805,65041600
2012-09-14,21.000537261902952,21.944717442373076,20.771946909380695,21.86520767211914,72819800
2012-09-17,22.531100921742684,22.610610685690048,21.36826943922356,21.388147354125977,50667600
2012-09-18,21.467657704209987,21.845328619356025,21.23906736357785,21.736003875732422,36760500
2012-09-19,21.855268416299868,23.226814304083447,21.6366170249943,23.14730453491211,78782800
2012-09-20,22.878957190145513,23.09760857033701,22.40189859936644,22.45159149169922,57248900
2012-09-21,22.829261106911552,23.097607259873293,22.461529174922994,22.71993637084961,51218100
2012-09-24,21.64655658343912,21.845330064048987,20.235256719760425,20.662622451782227,79106500
2012-09-25,21.070109756463996,21.080046818940584,20.096112711126818,20.155746459960938,46291700
2012-09-26,20.02654036213793,20.652681407182772,19.67868443663105,20.493661880493164,38271900
2012-09-27,20.86139638821565,20.871335346812682,20.036481781287172,20.19550132751465,30215900
2012-09-28,20.44396855636546,21.815514441774365,20.374397745418797,21.52729034423828,65486000
2012-10-01,21.944717205923247,22.451592696704026,21.59686125393694,21.855268478393555,51262700
2012-10-02,21.94471803826395,22.352205858838175,21.68631080400621,22.133554458618164,29341400
2012-10-03,22.163368667906173,22.352205081694905,21.66643213368709,21.69624900817871,32000100
2012-10-04,22.183245567740578,22.26275533374579,21.278821268557884,21.815513610839844,46892100
2012-10-05,21.35832947511097,21.497471081545253,20.7520663687978,20.781883239746094,40529300
2012-10-08,20.275009155273438,20.62286509014326,20.03647985881873,20.275009155273438,32236700
2012-10-09,20.26507194335007,20.424091488018497,19.847645164679818,20.10605239868164,27161800
2012-10-10,19.80789077468139,19.81782973295435,19.33083215155407,19.51966667175293,39321800
2012-10-11,19.75819473877373,19.837704504286734,19.489850464956305,19.628992080688477,21817300
2012-10-12,19.628994341662807,19.678687239958954,19.360648141273465,19.40040397644043,18809400
2012-10-15,19.559423525783174,19.758197014630326,19.370587100065208,19.40040397644043,20189700
2012-10-16,19.55942257639955,19.56936153470887,19.18174974329526,19.360647201538086,21834700
2012-10-17,19.38052307215544,20.354518135694565,19.251320419099137,19.758193969726562,44074500
2012-10-18,19.57929824697607,19.66874696583636,18.77425977723346,18.86370849609375,52157400
2012-10-19,18.88358497619629,18.94321681901994,18.684809639234643,18.88358497619629,34835000
2012-10-22,19.082365917994654,19.31095629567821,18.93328342365414,19.201629638671875,32447300
2012-10-23,19.13205919510279,19.678688699554932,18.98297859349427,19.38052749633789,78381200
2012-10-24,23.982156676124692,24.10142228026284,22.710000342184284,23.087671279907227,228949900
2012-10-25,23.14730262703052,23.167178645938282,22.33232519061958,22.42177391052246,76142000
2012-10-26,22.26275509278026,22.739813683648002,21.745940671509043,21.805574417114258,73175800
2012-10-31,20.69243728817626,21.36827128803403,20.602988559038472,20.980661392211914,99378200
2012-11-01,20.950844938106766,21.308639861844764,20.881274124193826,21.080047607421875,37713900
2012-11-02,21.12974170339629,21.55710742695836,20.94090528924184,21.05023193359375,38344400
2012-11-05,20.970721895461182,21.348392823275166,20.79182444177893,21.119802474975586,31806700
2012-11-06,21.109867378019505,21.23907196071659,20.861399068161937,21.04029655456543,29062700
2012-11-07,20.72225444226509,20.8216421310529,20.245195810878588,20.344581604003906,33396800
2012-11-08,20.394274664904902,20.602987087544907,19.857582328409457,19.867521286010742,34254600
2012-11-09,19.837709167515655,19.877465007448688,19.012794445533046,19.092304229736328,42295500
2012-11-12,19.032667775462563,20.046418701319013,18.754384545694986,19.947031021118164,67349200
2012-11-13,19.489851134254117,19.986787659691196,19.440156344312967,19.738319396972656,71775100
2012-11-14,19.97684992720349,22.362145016497372,19.80789142236345,22.223003387451172,229751000
2012-11-15,22.203122914099467,22.36214244203428,21.517350015091637,22.034164428710938,78857700
2012-11-16,22.113674398741928,23.78338135327875,22.044103591579947,23.415647506713867,107182200
2012-11-19,23.81319657780768,23.972218004539744,22.680181945020333,22.779569625854492,85021300
2012-11-20,22.590733626544925,23.75356515311315,22.560918648724186,22.958467483520508,46655300
2012-11-21,23.077731180416905,24.37970622058841,22.908772688712485,24.170991897583008,89862400
2012-11-23,24.429401197900916,24.528788888968847,23.733689256087928,23.852954864501953,29520900
2012-11-26,24.787195699678865,25.930149388077535,24.65799113482173,25.781068801879883,123865000
2012-11-27,25.88045567727213,26.33763637998791,25.30400747628928,25.98978042602539,85760600
2012-11-28,25.781067204630016,26.327696618709492,25.592230796125563,26.19849395751953,49205600
2012-11-29,26.33763520044056,27.351386142359882,25.999718219800787,27.152610778808594,88759700
2012-11-30,27.092979604136154,27.828445434570312,26.59604307851883,27.828445434570312,127049600
2012-12-03,27.82844387161287,28.70305127348643,26.814692961330877,26.874326705932617,123526100
2012-12-04,26.89420303791536,27.589914901061686,26.516532129356882,27.291751861572266,72869200
2012-12-05,27.57997609102961,27.729056663740547,27.092978542487305,27.540220260620117,58976300
2012-12-06,27.510408991480812,27.579979808412233,26.655677479094567,26.804758071899414,46001500
2012-12-07,26.904142693168584,27.60979353216373,26.67555235059563,27.321569442749023,51751900
2012-12-10,27.003532804051655,27.99740592617993,26.933961988808683,27.6694278717041,50608500
2012-12-11,27.898013858382946,28.066972338466194,27.490526093887283,27.808565139770508,77099100
2012-12-12,27.828447060667173,27.967588689358504,27.202307835893667,27.411020278930664,46704200
2012-12-13,27.4209575380126,28.57385012170492,27.261938002031755,28.066974639892578,81051600
2012-12-14,28.007345650303677,28.156426243564685,26.596045702485096,26.64573860168457,91631600
2012-12-17,26.60598517235485,26.834575546122043,26.1587414883211,26.58610725402832,57742500
2012-12-18,26.7948155014031,27.73899562134292,26.73518365145119,27.540220260620117,60512900
2012-12-19,27.659488394282263,28.047098298031113,26.784880897303132,27.242061614990234,61390300
2012-12-20,27.32157021754063,27.43089686085512,26.96377530899314,27.192367553710938,35574800
2012-12-21,26.496656601788345,26.844512564705706,25.95996611540762,26.09910774230957,54555200
2012-12-24,26.337637462961457,26.794818184475986,26.039476287683506,26.765003204345703,28230100
2012-12-26,26.864390608961333,27.013471195014862,26.218371576625195,26.347576141357422,33175400
2012-12-27,26.387328830563376,26.635797094111666,25.36364079796837,25.890392303466797,43481700
2012-12-28,25.323887370856394,25.95002851603277,24.995909307651534,25.751253128051758,56574800
2012-12-31,26.039476668746318,26.824635452821646,25.95002793572143,26.4569034576416,60374500
2013-01-02,27.27187705666438,28.007342887098535,27.25199914068071,27.828445434570312,69846400
2013-01-03,27.709180170886867,28.29556542989055,27.420957968272518,27.599855422973633,63140600
2013-01-04,27.83838316259852,28.752746405162235,27.6594857179744,28.58378791809082,72715400
2013-01-07,28.51421734018019,29.60747803615944,28.474461509649657,29.239744186401367,83781800
2013-01-08,29.32919594724732,29.418644679543466,28.683178799512696,28.8819522857666,45871300
2013-01-09,29.488213173868207,30.41251540441311,29.309315723354693,30.402576446533203,104787700
2013-01-10,30.41251488991216,31.25730733878851,30.094475825785146,31.108224868774414,95316400
2013-01-11,31.08834916201638,31.76418123225951,30.909451712728178,31.525651931762695,89598000
2013-01-14,31.88344978841417,32.01265055728605,30.432394125795508,30.760372161865234,98892800
2013-01-15,30.452271238850432,31.515715154690806,29.69692745384641,29.91558074951172,173242600
2013-01-16,30.024905376645506,30.16404889939739,29.34907326245241,29.667112350463867,75332700
2013-01-17,29.895703759880785,30.233620776698032,29.84601086150401,29.95533561706543,40256700
2013-01-18,30.12429047055458,30.253495023718166,29.09066352355753,29.478273391723633,49631500
2013-01-22,29.567722422115562,30.700737061258625,29.557783464410157,30.541717529296875,55243300
2013-01-23,30.909453513434844,31.307002370756397,30.611290448696817,30.631168365478516,48899800
2013-01-24,31.078412378563673,31.29706377873448,30.621229765545166,30.889575958251953,43845100
2013-01-25,31.21755332667592,31.7343677838231,30.939268181520717,31.346757888793945,54363600
2013-01-28,31.684670018755977,32.310809167013815,31.61509921291203,32.27105712890625,59682500
2013-01-29,31.80393819472028,31.87350900621524,30.52184102632765,30.60135269165039,72976500
2013-01-30,30.790184411939077,31.297059858337786,30.69079673497932,31.04859161376953,87682100
2013-01-31,28.97140015903781,31.27718542171998,28.563912344287726,30.79018783569336,190744900
2013-02-01,30.82000404923394,30.829943007387975,29.448458154576194,29.5478458404541,85856700
2013-02-04,28.881949063100613,29.021092573181413,27.83838316363738,27.93777084350586,92362200
2013-02-05,28.08685239357226,28.782562385554336,27.86820100677716,28.464523315429688,47948200
2013-02-06,28.563911071680373,29.11054238355721,28.484401303946232,28.872011184692383,38375900
2013-02-07,28.93164509799265,28.971399034256283,28.096791584169967,28.474462509155273,34540100
2013-02-08,28.71299137009741,28.991276502292827,28.33532045094726,28.37507438659668,37708800
2013-02-11,28.434708979015248,28.504279790217062,27.868201635614845,28.08685302734375,37361800
2013-02-12,27.500467910033933,27.98746548662967,26.93396056370139,27.202306747436523,93498700
2013-02-13,27.19236895957716,28.146486237482485,27.142674166563847,27.738998413085938,50164000
2013-02-14,27.848323618443253,28.45458489647794,27.83838466035581,28.325382232666016,35615800
2013-02-15,28.345259742575028,28.573850088322633,27.91789402925239,28.146484375,33109300
2013-02-19,28.057034714360586,28.901827154914294,27.94770997193293,28.75274658203125,49396400
2013-02-20,28.74280997441667,28.872012642635575,28.156424696893403,28.285627365112305,42098200
2013-02-21,28.106732858045756,28.375077163007486,26.983655157208947,27.11285972595215,49642300
2013-02-22,27.450775108689086,27.46071217123553,26.65567551293977,26.963775634765625,36350200
2013-02-25,26.993593882031877,27.470652526342704,26.983654923317587,27.102920532226562,34652000
2013-02-26,27.19237015343323,27.291755952498253,26.536414022158535,27.222185134887695,31611700
2013-02-27,27.172489604980772,27.172489604980772,26.46683874681997,26.70536994934082,44319700
2013-02-28,26.675554322873975,27.132735041821903,26.178617769758826,27.08304214477539,83027800
2013-03-01,26.884267690818202,27.947713543452736,26.645738364590503,27.60979652404785,54064800
2013-03-04,27.589917195196932,27.888078363816497,27.271878109826073,27.550161361694336,32400700
2013-03-05,27.70918003592287,28.00734309085993,27.043285010924578,27.35138702392578,40622200
2013-03-06,27.927833597793292,27.95764857661772,27.182428796583483,27.281816482543945,33532600
2013-03-07,27.40107995008975,28.50427965286673,27.301692264996454,28.404891967773438,74540200
2013-03-08,28.25581019112167,28.295564126077664,27.56009832059958,27.78868865966797,44198900
2013-03-11,27.838387654323814,28.464526915873527,27.659490180834574,27.96759033203125,35642100
2013-03-12,27.927834873632,28.146486276203806,27.430898316790373,27.659488677978516,27569600
2013-03-13,27.450775864925678,27.480590844711273,26.755063936436784,26.91408348083496,39619500
2013-03-14,26.933958554872056,27.26193656753243,26.665612391151125,26.874326705932617,27646400
2013-03-15,26.8643881218497,26.894203098902626,26.397266594289025,26.48671531677246,31597400
2013-03-18,26.208432146751232,26.625858887398245,25.62204691832656,26.327695846557617,26653700
2013-03-19,26.367453080977942,26.735185053235085,26.04941210801341,26.3873291015625,25254200
2013-03-20,26.516534708452216,26.526473666968126,25.62204929430767,25.70155906677246,44006500
2013-03-21,25.50278088568533,25.95002449144839,25.40339320710884,25.582290649414062,24336100
2013-03-22,25.641924173888125,25.8506385021036,25.472965677966048,25.57235336303711,18456300
2013-03-25,25.592230555877915,25.64192344917778,24.926335549082946,24.976028442382812,39199000
2013-03-26,24.926335517675962,25.32388435056107,24.87664262443871,25.055538177490234,26957200
2013-03-27,24.84682543059364,26.118983575078477,24.568540303332547,25.930147171020508,52297400
2013-03-28,25.930148580360843,26.009658350233718,25.363641233058807,25.42327308654785,28585700
2013-04-01,25.472966726115306,25.731373959667916,25.12511265754689,25.373580932617188,22249300
2013-04-02,25.6121095713576,25.959965526382195,25.144988013364237,25.264253616333008,35153300
2013-04-03,25.67173989914909,26.228308256709994,25.542537241302973,26.08916664123535,48195200
2013-04-04,26.45690065763174,27.063161911494923,25.950025189355653,26.904142379760742,82016800
2013-04-05,26.6954335754577,27.629672977174625,26.446965286469933,27.222185134887695,64566600
2013-04-08,27.023408547886678,27.03334750578805,26.466838279384284,26.68549156188965,27256000
2013-04-09,26.41714501135562,26.725245119284473,26.258125478510898,26.42708396911621,21311100
2013-04-10,26.844510810946915,27.669425351346927,26.735184170859156,27.401079177856445,45949400
2013-04-11,27.31162958476046,27.927831678845543,27.08303924972176,27.84832191467285,33368500
2013-04-12,27.828444708224733,27.828444708224733,27.073100981522007,27.232120513916016,28697400
2013-04-15,26.99359156556345,27.311630634477986,26.198493893277107,26.357513427734375,30275400
2013-04-16,26.645737362669806,26.943900430989974,26.238249542061833,26.755064010620117,27365900
2013-04-17,26.486714844110065,27.03334612682764,26.228307638842857,26.46683692932129,26440600
2013-04-18,26.65567616879552,26.65567616879552,24.995908020321384,25.53260040283203,39059000
2013-04-19,25.46302861555512,25.800943711736856,25.174804518415282,25.57235336303711,20380900
2013-04-22,25.651863031135676,26.198494349046747,25.542538284083392,25.810882568359375,25687600
2013-04-23,26.059351070097794,26.168677713810418,25.612109328447147,25.82082176208496,25191500
2013-04-24,25.771128108810483,26.238247752966206,25.641923552649672,25.95002555847168,19729900
2013-04-25,25.91026851902954,26.238246529561724,25.840697713107907,25.979839324951172,17150000
2013-04-26,26.437023301342563,27.450774259333652,26.437023301342563,26.68549156188965,33018000
2013-04-29,26.99359473682224,27.242063025560043,26.695433548601912,26.814697265625,29201100
2013-04-30,26.96377537340718,27.679365192211634,26.84451166738139,27.599855422973633,36245700
2013-05-01,27.679364852383014,27.74893566265432,27.14267249486882,27.261938095092773,64567600
2013-05-02,27.838384235694058,28.84219623926411,27.808567361886567,28.79250144958496,104257000
2013-05-03,28.862075896411266,28.891890876355127,27.977527543380766,28.136547088623047,58506400
2013-05-06,28.156422909350564,28.28562556936689,27.31163045335962,27.401079177856445,43939400
2013-05-07,27.381202508500536,27.679365568948086,26.68549249211449,26.72524642944336,41259100
2013-05-08,26.715305254211657,27.13273198766788,26.486714920468607,26.95383644104004,34654900
2013-05-09,26.91408064000481,27.381200265411312,26.68549030601837,26.874326705932617,33457200
2013-05-10,26.973713584490646,27.13273311856265,26.407206257401324,26.51653289794922,30847100
2013-05-13,26.437022599673174,27.16254944625537,26.367451791872462,26.65567398071289,29068800
2013-05-14,26.725244932644202,27.11285669995082,26.65567412446829,26.904142379760742,24930300
2013-05-15,26.755062231369912,26.82463304065264,26.238247797180534,26.437023162841797,30299800
2013-05-16,26.317756053330136,26.387326858618593,25.741309800802863,25.969900131225586,35499100
2013-05-17,26.238247214338514,26.43702257558429,26.039473748755075,26.08916664123535,29462700
2013-05-20,26.019597716508862,26.029536674856654,25.53260013144178,25.602170944213867,42402900
2013-05-21,25.711499075034418,25.920211525402348,25.433213912214597,25.502784729003906,26261300
2013-05-22,25.49284359519988,25.69161896535048,24.7673167167763,25.00584602355957,45314500
2013-05-23,24.6480506826091,25.373579443951147,24.618235704573905,24.906457901000977,37663100
2013-05-24,24.81701070775192,24.81701070775192,23.932464252398784,24.161054611206055,58727900
2013-05-28,24.389643813896498,24.389643813896498,23.773441732842315,23.95233917236328,50079700
2013-05-29,23.644239829547217,23.664115849053708,23.11748645154747,23.1771183013916,64237800
2013-05-30,23.982157039218595,24.62817606994882,23.783383556862177,24.39958381652832,60733200
2013-05-31,24.479092723354935,24.797133696076088,24.121299709495087,24.200809478759766,35925000
2013-06-03,24.12129943853011,24.1709923328889,23.56472916426711,23.703872680664062,35733800
2013-06-04,23.743626512738587,23.783382344580943,23.17711917862181,23.37589454650879,34760800
2013-06-05,23.206934845047762,23.564727834701017,22.6503664978498,22.75969123840332,53819700
2013-06-06,22.84913969444129,22.9485273720597,22.531100642592204,22.829261779785156,31260700
2013-06-07,22.888897311189663,23.25662928273368,22.71993881474277,23.14730453491211,38699200
2013-06-10,23.91258868676014,24.449281125251577,23.84301786599185,24.18093490600586,58393000
2013-06-11,23.882770538330078,24.200809617208247,23.852953663811835,23.882770538330078,29885900
2013-06-12,24.011972829955738,24.11136051447567,23.435526534535004,23.62436294555664,26445800
2013-06-13,23.574671026123074,23.68399768197381,23.12742923481692,23.584609985351562,31189300
2013-06-14,23.4156491434195,23.743627182724055,23.117487978838067,23.485219955444336,30677100
2013-06-17,23.76350470144543,24.101421693334874,23.604485163575394,23.872831344604492,33664500
2013-06-18,23.942400882070636,24.53872506519856,23.932461924524567,24.061664581298828,36709100
2013-06-19,24.05172985889008,25.035664003708877,23.95234216942442,24.161054611206055,31790600
2013-06-20,24.13123764433369,24.598357281997828,23.50509657922101,23.753564834594727,42765600
2013-06-21,24.439337278430237,24.548663915296164,23.902644947265493,24.37970542907715,45833900
2013-06-24,23.80326056758588,23.962280105682,23.236751330498215,23.79332160949707,40626000
2013-06-25,23.992094714571387,24.280318807718135,23.892708926539648,24.101421356201172,24713200
2013-06-26,24.35982836952454,24.498969988122138,23.843013935215776,24.011972427368164,29890300
2013-06-27,24.09148434411189,24.68780859877884,24.06166746789665,24.5089111328125,34694100
2013-06-28,24.52878657560837,24.826947725029438,24.27037936146768,24.72756004333496,96778900
2013-07-01,24.81700711647277,24.906455834481456,24.469153097174804,24.657987594604492,20582200
2013-07-02,24.548664918785416,24.618235728484958,24.151114185081084,24.260440826416016,18394100
2013-07-03,24.07160508416397,24.55860266121112,24.002034272537585,24.369768142700195,10404400
2013-07-05,24.498971116220176,24.508910074529428,24.05172936627856,24.220687866210938,20229500
2013-07-08,24.32007586005928,24.886585161006977,24.270382959675995,24.558605194091797,27064600
2013-07-09,24.91639904011092,25.333825830107152,24.87664510069643,25.32388687133789,30387900
2013-07-10,25.423272516090336,25.671740778325645,25.313945874094834,25.641923904418945,26721800
2013-07-11,25.80094367772338,25.840699509964363,25.29407008628778,25.65186309814453,26777400
2013-07-12,25.582294616966674,25.771131045982376,25.39345818795097,25.751253128051758,16537900
2013-07-15,25.7711320425227,26.268068636028616,25.492846867720832,26.118988037109375,24234000
2013-07-16,26.228309902067465,26.58610481649016,25.8506389668032,26.15873908996582,30817600
2013-07-17,26.20843208741273,26.615919869542896,26.138859384410473,26.48671531677246,21518500
2013-07-18,26.586103420842118,26.605981336302648,25.959964249134284,26.019596099853516,24806900
2013-07-19,25.66180178745183,25.950025881193163,25.44315039940359,25.721433639526367,46539700
2013-07-22,25.830760451000682,25.969902071975753,25.56241427140955,25.890392303466797,27526300
2013-07-23,25.94008515505183,26.138858613638522,25.81088060609132,25.969900131225586,28221600
2013-07-24,26.158739721336282,26.367454058341227,25.890393529042427,26.347576141357422,82635600
2013-07-25,33.33450703097497,34.66629723039829,32.54934631677441,34.14948272705078,365457900
2013-07-26,33.563089288730424,34.51720639126211,33.35437688342493,33.80161666870117,136028900
2013-07-29,33.86124957045267,35.41169266714811,33.80161583127522,35.21291732788086,124718800
2013-07-30,35.43157636199315,37.727420720763185,35.10359642998322,37.399444580078125,173582800
2013-07-31,37.727420334981566,38.07527817973734,36.1074099817748,36.574527740478516,154828700
2013-08-01,37.0714613899987,38.055397308229246,36.69378859608627,37.26029968261719,106066500
2013-08-02,37.42925417978297,38.254170526838294,37.27023466353818,37.816864013671875,73058500
2013-08-05,38.1945406760717,39.079087062219614,38.01564322816261,38.94988250732422,79994800
2013-08-06,38.87037101916622,39.00951262318479,37.707537715980074,38.31380081176758,63950800
2013-08-07,38.37344203677709,38.701418197169794,37.46901764293799,38.6318473815918,68854800
2013-08-08,38.890256450300946,38.94988641136435,38.19454450440212,38.303871154785156,41301000
2013-08-09,38.353559286990915,38.50264175377473,37.77711112617308,38.26411056518555,43532300
2013-08-12,37.96595048410979,38.26411163468656,37.86656090636772,37.9858283996582,31161000
2013-08-13,38.00570481982136,38.08521268756195,36.54471031075783,36.79317855834961,65379200
2013-08-14,36.60434299302216,37.319928947223836,36.395626789694056,36.425445556640625,48423900
2013-08-15,36.1372269691324,36.84287596893357,35.79930995930402,36.336002349853516,56521100
2013-08-16,36.74348708094404,37.26030151078033,36.673916272247304,36.852813720703125,45840800
2013-08-19,37.20066960659661,38.045460206224725,36.91244550410705,37.57834243774414,57609600
2013-08-20,38.1150297960666,38.3436239330034,37.45907373738547,38.17466354370117,57995200
2013-08-21,38.14485027251997,38.611968046924105,37.91625991667859,38.0852165222168,46116900
2013-08-22,38.13490338050817,38.512576156647405,38.10508840573972,38.31380081176758,21931200
2013-08-23,38.76104933433767,40.38106348347197,38.69147852345382,40.301551818847656,86442300
2013-08-26,40.64940910807273,41.6830341947638,40.371122077022434,41.08671188354492,94162400
2013-08-27,40.43076190704944,40.94757642380658,39.17847955724262,39.397132873535156,72695100
2013-08-28,39.715166561880324,40.59971297853913,39.63565868858086,40.301551818847656,57918200
2013-08-29,40.63947063178958,41.52401708808238,40.55002190074171,41.02708053588867,58303400
2013-08-30,41.76254467043124,42.00107207160435,40.808427483089446,41.037017822265625,67735100
