Ticker,LDOS,LDOS,LDOS,LDOS,LDOS,FTNT,FTNT,FTNT,FTNT,FTNT,DEMANT.CO,DEMANT.CO,DEMANT.CO,DEMANT.CO,DEMANT.CO,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ,MNST,MNST,MNST,MNST,MNST,ZTS,ZTS,ZTS,ZTS,ZTS,HSTM,HSTM,HSTM,HSTM,HSTM,NVO,NVO,NVO,NVO,NVO,HRMY,HRMY,HRMY,HRMY,HRMY,LULU,LULU,LULU,LULU,LULU,ADBE,ADBE,ADBE,ADBE,ADBE,PYPL,PYPL,PYPL,PYPL,PYPL,ISRG,ISRG,ISRG,ISRG,ISRG,4528.T,4528.T,4528.T,4528.T,4528.T,MRK,MRK,MRK,MRK,MRK,ADSK,ADSK,ADSK,ADSK,ADSK,UNH,UNH,UNH,UNH,UNH,CL,CL,CL,CL,CL,BRO,BRO,BRO,BRO,BRO,4568.T,4568.T,4568.T,4568.T,4568.T
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,91.10225394882487,91.28734306215148,90.52846640039702,91.26883697509766,793600.0,21.520000457763672,22.058000564575195,21.47599983215332,21.93600082397461,5541000.0,209.8000030517578,211.60000610351562,208.1999969482422,208.60000610351562,223696.0,47.902139030238025,48.154436180544074,47.075639439062336,47.26704025268555,7272900.0,31.979999542236328,32.0099983215332,31.655000686645508,31.850000381469727,3566000.0,125.96463170928158,128.09186066831938,125.42089251195142,127.95831298828125,1576700.0,27.00418445002912,27.20194562169442,26.539448148403057,26.73720932006836,105200.0,26.4871242097407,26.52800647975181,26.3508488211613,26.509836196899414,2224800.0,,,,,,232.89999389648438,233.47000122070312,231.77000427246094,233.4199981689453,1449300.0,330.0,334.4800109863281,329.1700134277344,334.42999267578125,1990100.0,109.47000122070312,111.20999908447266,109.2750015258789,110.75,7418800.0,198.56666564941406,199.27667236328125,196.92999267578125,199.086669921875,1623000.0,,,,,,72.4841041346793,73.32768400803715,71.91907048835289,73.24810028076172,8251428.0,184.2100067138672,187.88999938964844,181.8800048828125,187.8300018310547,1515000.0,268.37754633345793,269.9477541368869,264.55244757731117,267.02642822265625,2543400.0,60.173845630054394,60.26126213434174,59.34344219086822,59.544490814208984,3441800.0,38.07692688158191,38.12497880851312,37.67328629600737,38.067317962646484,1354300.0,,,,,
2020-01-03,90.26936375068101,92.42568711394793,90.14905649985846,92.06475830078125,1031000.0,21.68400001525879,22.305999755859375,21.6200008392334,22.242000579833984,6641000.0,208.5,208.8000030517578,205.1999969482422,206.60000610351562,324721.0,46.97993099364773,47.4758299997448,46.94513024825592,47.1887321472168,6791700.0,31.559999465942383,31.80500030517578,31.434999465942383,31.639999389648438,3482200.0,126.37486014099989,128.69288492041198,126.17454581716129,127.97744750976562,1274000.0,26.4504558097527,26.86575276145759,26.4504558097527,26.73720932006836,132600.0,25.851180264203272,26.07376191512175,25.828468275206777,25.94202995300293,2491200.0,,,,,,231.24000549316406,234.5,230.22999572753906,232.63999938964844,1315400.0,329.1700134277344,332.9800109863281,328.69000244140625,331.80999755859375,1577600.0,109.48999786376953,110.41999816894531,108.76000213623047,108.76000213623047,7098300.0,196.05999755859375,198.19332885742188,194.05332946777344,197.77999877929688,1256100.0,,,,,,72.1657709058068,73.27197000794298,72.03047794190437,72.61939239501953,5903698.0,184.49000549316406,186.41000366210938,183.77999877929688,184.9499969482422,737900.0,262.2518932632381,266.4604268236239,259.59531931198273,264.32421875,2711400.0,59.29972523417414,59.85041978699951,59.159870851940795,59.45706558227539,3473800.0,37.67329910411427,38.17304737958186,37.64446500525096,38.10577392578125,910800.0,,,,,
2020-01-06,91.62053949154297,92.95320414357104,91.32439257561444,92.87916564941406,799500.0,22.121999740600586,22.472000122070312,21.9060001373291,22.399999618530273,7369000.0,206.0,206.60000610351562,187.0,206.5,355143.0,47.319229503898526,47.397529520877434,46.84942940202507,47.11043167114258,5906400.0,31.4950008392334,31.764999389648438,31.4950008392334,31.690000534057617,4469200.0,127.61491277749724,127.8915566368382,126.59422997477355,126.994873046875,2334100.0,26.667991889589356,26.89541780535823,26.519671952168142,26.697656631469727,138700.0,25.887521128512475,25.973827380810334,25.833010274921897,25.896604537963867,2495000.0,,,,,,231.49000549316406,235.52999877929688,230.8000030517578,235.42999267578125,1460700.0,328.2900085449219,333.9100036621094,328.19000244140625,333.7099914550781,1874700.0,107.56999969482422,110.22000122070312,107.44000244140625,110.16999816894531,6764500.0,196.6666717529297,199.2066650390625,195.98333740234375,198.586669921875,1574400.0,2060.4120389159452,2063.8064574314576,2038.3483185651155,2058.29052734375,1738500.0,72.60348259709838,73.00935515027541,72.41248037982605,72.92977142333984,7522963.0,183.77999877929688,187.25,183.16000366210938,187.1199951171875,1021900.0,262.918326772045,266.25958385128587,262.2062574180972,266.1591491699219,3079100.0,59.50952614856122,60.18258922336218,59.448338596306584,59.8679084777832,4607500.0,37.89433598762147,38.153820846462956,37.73095500266448,38.076934814453125,1476300.0,2231.429166333653,2247.3412031741195,2181.1969738613057,2195.861083984375,5632800.0
2020-01-07,92.46268886052871,93.25857776560164,92.26833609572856,92.5367202758789,483900.0,22.465999603271484,22.50200080871582,22.214000701904297,22.378000259399414,3796500.0,207.60000610351562,208.89999389648438,203.89999389648438,204.39999389648438,229116.0,47.02343249456686,47.04953471423864,46.6058334864193,46.91033172607422,6716300.0,31.934999465942383,32.06999969482422,31.770000457763672,31.844999313354492,6735600.0,126.87085253770748,128.59743850274475,126.55605845015174,127.42412567138672,1224500.0,26.579000767819643,26.579000767819643,26.203256783402857,26.30213737487793,84000.0,25.892062422244983,25.892062422244983,25.69219449402654,25.86935043334961,2080600.0,,,,,,235.5,236.85000610351562,233.33999633789062,233.6999969482422,1367900.0,334.1499938964844,334.7900085449219,332.30999755859375,333.3900146484375,2500800.0,111.5,111.55999755859375,109.52999877929688,109.66999816894531,6898700.0,196.64999389648438,196.64999389648438,191.24667358398438,194.26666259765625,3515100.0,2070.5952256944443,2107.0852235243055,2059.1390635850694,2100.29638671875,1664100.0,72.26127244795447,72.51593782621724,70.9242823936423,70.98794555664062,11132275.0,186.1300048828125,188.1699981689453,185.10000610351562,187.5,897200.0,265.3831507590809,266.10433015063046,262.5348459822186,264.5523986816406,2492900.0,59.84167985531043,59.84167985531043,58.97631123110058,59.046241760253906,4500000.0,38.11538111254878,38.26914952368154,37.961612701416016,37.961612701416016,782400.0,2205.8451501187233,2227.373199638146,2191.8051178234473,2194.925048828125,5121900.0
2020-01-08,92.53673273619852,93.54548769126397,92.37014967300874,92.4256820678711,1058400.0,22.389999389648438,22.8799991607666,22.360000610351562,22.733999252319336,6953000.0,203.89999389648438,206.8000030517578,202.1999969482422,205.60000610351562,348069.0,47.00603331134157,47.34533230662938,46.90163438635654,47.023433685302734,5435400.0,31.850000381469727,32.029998779296875,31.684999465942383,31.90999984741211,6053600.0,127.59583326018979,129.03625612344058,127.09980728672718,127.14749145507812,1766700.0,26.371355997768077,26.410907106925215,26.104378938492584,26.25269889831543,178400.0,25.85117853562344,25.97836705175009,25.742158569790906,25.823923110961914,1826200.0,,,,,,234.8800048828125,238.00999450683594,234.00999450683594,237.27000427246094,1883900.0,333.80999755859375,339.2300109863281,333.3999938964844,337.8699951171875,2248500.0,110.4000015258789,112.63999938964844,109.81999969482422,111.81999969482422,8293600.0,193.84666442871094,195.1233367919922,192.19667053222656,193.92666625976562,2679300.0,2099.872007566758,2146.9695611816114,2083.748520743655,2134.664794921875,2430400.0,70.90040296283624,71.22669176287066,70.35923748102088,70.51044464111328,15200506.0,188.22000122070312,190.5,187.02999877929688,189.9499969482422,1314800.0,266.11344783561884,271.48136678126383,264.7806061206227,270.1302490234375,3379200.0,59.26477456717313,60.88187984126438,59.20358701633538,60.549713134765625,4676100.0,38.03849415575267,38.490186746821365,37.99043855433612,38.24031448364258,1767500.0,2206.4688662759822,2220.82105076835,2164.3487719277805,2191.180908203125,5244300.0
2020-01-09,92.40716769005084,93.89715866306423,92.31462311410624,93.54548645019531,762700.0,23.00200080871582,23.1560001373291,22.687999725341797,22.895999908447266,5476500.0,207.8000030517578,210.10000610351562,206.89999389648438,208.6999969482422,309273.0,47.05823079530134,47.310531220060746,46.919031133155066,47.14522933959961,5653900.0,32.08000183105469,32.16999816894531,31.860000610351562,32.125,6613000.0,127.83433758021506,130.08558097309353,127.83433758021506,128.83595275878906,2075400.0,26.371355997768077,26.5394524551648,26.203259540371352,26.25269889831543,111700.0,26.051046211846042,26.223660434154834,26.037419366047356,26.091928482055664,1842000.0,,,,,,239.22000122070312,239.47000122070312,235.2899932861328,235.89999389648438,1141300.0,340.1400146484375,341.80999755859375,338.19000244140625,340.45001220703125,1626300.0,112.98999786376953,113.55999755859375,111.58999633789062,112.56999969482422,5944700.0,195.836669921875,196.5833282470703,194.02667236328125,195.26333618164062,2988900.0,2146.969358940207,2172.851795876047,2141.8777320020085,2165.21435546875,1664600.0,70.78897810775298,71.66439259177685,70.65368515869707,71.13118743896484,9714750.0,191.7100067138672,192.6999969482422,190.67999267578125,191.94000244140625,1164500.0,268.6605901448481,271.31716453910457,268.1402241804422,268.5966796875,2838200.0,60.6458646002476,61.13537166497295,60.36614913566571,61.0654411315918,3996100.0,38.44213559474656,38.86499776648279,38.28836719901268,38.75928497314453,1731300.0,2204.2852220647296,2232.6772131549374,2204.2852220647296,2231.7412109375,3597600.0
2020-01-10,93.90639793467025,94.05446781675698,93.40664884382024,93.48993682861328,533800.0,22.969999313354492,23.059999465942383,22.77199935913086,22.86400032043457,3483000.0,209.5,210.8000030517578,207.8000030517578,209.5,199765.0,47.38883426389764,47.3975327913703,47.10173307557071,47.19743347167969,4639000.0,32.34000015258789,33.095001220703125,32.25,32.66999816894531,8936400.0,129.06487200766875,129.732610473987,128.55929755777015,129.3224334716797,1249000.0,26.32191165994673,26.32191165994673,25.94616582109338,26.035158157348633,130400.0,26.568888991093573,26.832351163592158,26.514378142041263,26.655195236206055,2943000.0,,,,,,236.2100067138672,236.27999877929688,233.25999450683594,234.83999633789062,1178100.0,342.04998779296875,343.3599853515625,339.6199951171875,339.80999755859375,1480400.0,113.63999938964844,113.70999908447266,112.2699966430664,112.93000030517578,6965100.0,201.8333282470703,205.52000427246094,199.29666137695312,199.57333374023438,3847800.0,2180.9140243589277,2205.5235600423557,2180.9140243589277,2194.49169921875,961700.0,71.40177173174891,71.71214632566443,71.18689505499688,71.25056457519531,5945304.0,193.16000366210938,193.4199981689453,191.83999633789062,192.36000061035156,708900.0,270.285445313071,270.285445313071,266.76159594536495,269.42730712890625,2477900.0,60.95180629912054,61.56368176656938,60.71579242671711,61.318931579589844,3724000.0,38.778516798488155,39.086053700855345,38.61513942303705,38.82657241821289,3513800.0,2220.5091171037643,2241.413318337779,2201.1652242064624,2238.917236328125,4011900.0
2020-01-13,93.85089683232914,94.23033173991669,93.31412836725498,93.61027526855469,869600.0,23.239999771118164,23.350000381469727,22.968000411987305,23.33799934387207,4216500.0,210.39999389648438,215.10000610351562,210.10000610351562,212.10000610351562,311899.0,47.29312961067494,47.51062928451448,47.25832886635301,47.493228912353516,7528600.0,32.70000076293945,32.85499954223633,32.33000183105469,32.76499938964844,5419800.0,129.79940524199682,130.4480613758575,129.21751568398255,130.2191162109375,1797600.0,26.015383301993346,26.381240916972637,25.886839855967875,26.31202507019043,277400.0,26.886861271534627,26.923201838909897,26.69153505392661,26.786928176879883,2380400.0,,,,,,238.57000732421875,245.35000610351562,238.11000061035156,245.17999267578125,4118600.0,341.5400085449219,345.7300109863281,341.2200012207031,345.6300048828125,2069200.0,113.9800033569336,115.87999725341797,113.86000061035156,115.27999877929688,9652500.0,200.163330078125,202.30667114257812,199.61666870117188,201.0399932861328,1845600.0,,,,,,71.24261756988933,71.33016158569177,70.84470526547081,71.23465728759766,10261492.0,190.0,193.3699951171875,190.0,192.4499969482422,1454200.0,268.73352522348125,268.80657368286404,260.19780438665293,260.9555358886719,6994900.0,61.327662813052086,61.6773020594953,61.01298215610028,61.310176849365234,4641300.0,38.85538683368202,39.105259089012854,38.66317543243577,38.807334899902344,1559100.0,,,,,
