Ticker,PINS,PINS,PINS,PINS,PINS,SMCI,SMCI,SMCI,SMCI,SMCI,DIS,DIS,DIS,DIS,DIS,MU,MU,MU,MU,MU,CRM,CRM,CRM,CRM,CRM,PYPL,PYPL,PYPL,PYPL,PYPL,ACN,ACN,ACN,ACN,ACN,LULU,LULU,LULU,LULU,LULU,ADBE,ADBE,ADBE,ADBE,ADBE,NVO,NVO,NVO,NVO,NVO,RACE,RACE,RACE,RACE,RACE
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,20.1299991607666,22.170000076293945,20.049999237060547,21.510000228881836,35316700,2.950000047683716,3.0,2.700000047683716,2.7720000743865967,3661000,141.05846485088324,144.31418734131344,139.95681963633774,142.81910705566406,14839100,56.418060613168066,56.90610612664442,55.11009848811177,56.14475631713867,26454300,181.58983696085664,181.93619963809212,180.1450283443286,180.2241973876953,4342300,115.51499938964844,115.58999633789062,114.12000274658203,114.63999938964844,7182000,191.96539042496255,193.29370932847297,189.65685500625366,190.29811096191406,2499100,246.27999877929688,247.50999450683594,243.4499969482422,243.77000427246094,1644000,347.010009765625,347.2699890136719,343.1499938964844,344.6300048828125,2274400,26.70061951626171,27.11852736637379,26.6960778118622,27.06401824951172,2506200,166.7342746139141,167.1230992721599,164.36291590963873,164.69894409179688,483700
2020-01-15,22.270000457763672,22.950000762939453,21.6200008392334,21.760000228881836,31932000,2.7100000381469727,2.799999952316284,2.684999942779541,2.7699999809265137,4135000,143.3207440255327,143.3207440255327,141.5699175581691,141.9535369873047,6818200,55.66646129908021,55.75430962659523,54.50491450059594,54.827022552490234,21638600,179.7887731377121,181.18409919864342,178.7398097500449,179.17523193359375,3886600,115.13999938964844,115.94999694824219,114.61000061035156,114.8499984741211,5955200,191.28212099971205,191.68675850085265,190.11419258185137,190.60159301757812,1986000,245.14999389648438,246.0399932861328,243.38999938964844,243.49000549316406,996800,346.4200134277344,347.5,342.4599914550781,342.94000244140625,2213300,27.927087754005143,28.476725861779023,27.918002611792307,28.340452194213867,5969000,166.05263409176953,166.40304798794847,164.96775735701087,165.68780517578125,983400
2020-01-16,22.239999771118164,23.0,22.059999465942383,22.950000762939453,18934500,2.8499999046325684,2.9000000953674316,2.799999952316284,2.8610000610351562,6685000,142.71089534483934,143.04531662141957,142.07155966851923,142.7404022216797,6948400,55.44196513122114,56.45710061131959,55.4029205996424,56.300926208496094,22732700,180.33305082392656,181.20389519081553,179.07628191256282,180.78826904296875,3485300,115.91999816894531,116.0,114.8499984741211,115.4000015258789,4770900,191.4108826880839,192.29372948844255,191.19016747990077,192.18336486816406,2691600,245.0,245.52000427246094,241.7899932861328,243.7100067138672,1409700,345.9800109863281,345.989990234375,342.760009765625,345.3800048828125,2439600,27.981593265429616,28.104240070263497,27.604569442700402,27.849863052368164,4531400,165.6878102153864,166.4846649169922,163.76287763351303,166.4846649169922,495300
2020-01-17,24.020000457763672,24.049999237060547,22.820999145507812,23.0,28318800,2.869999885559082,2.880000114440918,2.822999954223633,2.867000102996826,3536000,143.15351437681966,143.2518806392754,141.64860361447006,141.96336364746094,10355300,56.63280359368626,56.730411210023505,55.64694954061739,56.281410217285156,20549200,181.3226439846135,181.43149953214365,179.47211477655225,180.3330535888672,4577000,116.44999694824219,116.69999694824219,115.47000122070312,116.04000091552734,9730400,193.12132320252812,193.7190740661597,191.6039469903131,192.3856201171875,2584500,245.50999450683594,245.72999572753906,241.14999389648438,241.25,1335400,349.0,349.95001220703125,346.3800048828125,349.739990234375,2536100,27.917999010955782,27.95433957511996,27.808980784090206,27.849863052368164,2506800,168.00156967598275,168.39518470052457,166.4558663716365,166.99349975585938,190800
2020-01-21,23.020000457763672,23.059999465942383,21.93000030517578,22.299999237060547,16684500,2.861999988555908,2.9000000953674316,2.8329999446868896,2.8589999675750732,2413000,141.87485125700684,142.21910317842853,140.6650091945836,141.20599365234375,9250200,55.9983375212746,57.76506350528345,55.90072991434237,57.56008529663086,24821700,179.62054588257647,184.06381216049772,179.61065541467923,183.34141540527344,6302400,115.30999755859375,116.38999938964844,115.11000061035156,116.1500015258789,8746200,190.82228423823585,193.26849134611913,190.36247150513165,192.33966064453125,2687200,241.42999267578125,243.47999572753906,240.0,242.52000427246094,1604700,346.3699951171875,352.3699951171875,345.6199951171875,350.0,2121200,27.872578875363285,27.927087996299527,27.745390348907485,27.77264404296875,2298000,165.466995818841,167.33911723140278,164.8237402045714,167.19509887695312,362800
2020-01-22,22.520000457763672,22.93000030517578,22.280000686645508,22.420000076293945,11119800,2.875,2.941999912261963,2.8510000705718994,2.9100000858306885,3241000,142.08139289304245,142.41581417574653,141.18631092293623,141.6486053466797,7550000,58.096948023580445,58.80949414482311,57.44296499065018,57.755313873291016,22604400,183.46015897663452,184.4992318901446,180.7882679847162,180.84764099121094,4781800,116.7300033569336,117.44999694824219,115.47000122070312,115.5,5305300,193.30529442184854,194.8318762548845,192.52362109700923,192.57879638671875,1873600,243.3000030517578,246.02000427246094,243.05999755859375,244.3000030517578,1205800,352.6000061035156,354.2799987792969,349.9599914550781,350.05999755859375,1600300,27.74539002356602,28.004310510994213,27.74539002356602,27.854408264160156,2430000,168.01117782130717,168.2799945338683,165.68782500593628,166.2062530517578,276500
2020-01-23,22.56999969482422,23.049999237060547,22.1200008392334,22.610000610351562,12887600,2.9110000133514404,2.9119999408721924,2.8480000495910645,2.878999948501587,1146000,141.24535418121633,141.25518480515717,138.3437141999431,139.86830139160156,11082000,58.88757173107043,59.11207221392279,57.618650454134674,57.78458786010742,26146100,181.3028456761901,182.38149548020888,179.4127245774381,182.0648193359375,4369000,117.4000015258789,117.94000244140625,115.80000305175781,117.88999938964844,8533900,192.56956935429307,193.86624464519403,192.08216897386157,193.74668884277344,2368400,242.6199951171875,244.27999877929688,241.5,243.05999755859375,868700,351.0199890136719,352.1600036621094,347.8500061035156,351.760009765625,2084400,27.85440777781006,28.00885172663317,27.73630439709293,27.977054595947266,1750800,165.09259252888563,165.98544491248128,163.91170339976497,165.38059997558594,268500
2020-01-24,22.829999923706055,23.18000030517578,22.18000030517578,22.440000534057617,11306500,2.928999900817871,2.930000066757202,2.864000082015991,2.8940000534057617,1747000,139.08142893707824,139.91749731462528,136.9175057940353,137.7830810546875,13076300,58.56545848323379,58.58498074954719,55.87144903134133,56.37901306152344,28555300,183.0742098647807,184.19245176242524,179.24450014445821,180.21429443359375,4653600,118.44999694824219,119.5999984741211,116.51000213623047,116.9800033569336,7124000,194.04097281379464,194.58354846953338,191.32808050273,191.80628967285156,2348900,243.74000549316406,245.05999755859375,239.27000427246094,240.35000610351562,938200,354.1000061035156,355.69000244140625,349.20001220703125,351.3699951171875,1640200,28.190547631274107,28.31319443431347,27.65907815143687,27.745386123657227,4056800,166.83989809420436,167.0655136895464,164.99657722242372,165.59181213378906,196800
2020-01-27,21.260000228881836,21.860000610351562,20.770000457763672,21.829999923706055,14582800,2.871000051498413,2.884999990463257,2.812000036239624,2.871000051498413,1572000,133.63226283774685,135.47159507595282,132.78636391910393,133.67160034179688,12831800,53.831415449178294,54.65133196668035,53.3140847322779,54.08519744873047,27310100,176.9090499563059,179.83822858628773,175.45435110765087,178.828857421875,4239400,113.62999725341797,115.9800033569336,112.30999755859375,115.23999786376953,7002300,188.6887576689835,191.13496492268717,188.3852935955315,189.9486541748047,1381300,233.8000030517578,237.8699951171875,231.83999633789062,236.74000549316406,1292000,341.0400085449219,349.8999938964844,340.3999938964844,346.8999938964844,2652000,27.3138542325808,27.377448492577166,27.21391940526443,27.236631393432617,2117000,160.7146795781027,161.93396474628256,159.97063596824756,161.33872985839844,453900
2020-01-28,21.90999984741211,22.290000915527344,21.8700008392334,22.18000030517578,6826800,2.88100004196167,2.9010000228881836,2.869999885559082,2.88100004196167,964000,134.26175738425286,136.65190454235727,133.63225230894847,136.10108947753906,10390000,54.90511658503606,55.42244360312,53.919266352245465,55.11985778808594,18544900,179.25438816406492,181.94607501548106,178.47261846307887,180.94659423828125,3445300,115.83000183105469,117.20999908447266,114.71499633789062,116.5199966430664,6433000,191.1625495408419,194.0042030204557,190.5923862171856,193.34207153320312,1810200,238.66000366210938,240.19000244140625,236.3300018310547,239.35000610351562,971400,349.0,355.6600036621094,347.1199951171875,354.6300048828125,2270800,27.268429647354193,27.409246752302806,27.159411406528047,27.404705047607422,2245200,162.7404180740747,165.1981938376098,162.68281658693306,164.4109344482422,241100
2020-01-29,22.3700008392334,22.8700008392334,22.274999618530273,22.6200008392334,7429800,2.871000051498413,2.921999931335449,2.8580000400543213,2.878000020980835,1602000,136.32733872758246,136.4060137351634,133.56340256369742,133.8289794921875,9382700,54.65133412038735,55.822640285699556,53.96806970829423,53.97782897949219,19278300,182.08462033805054,182.18358541082299,179.72939052560696,179.87783813476562,2785500,117.47000122070312,117.52999877929688,115.16000366210938,116.66000366210938,9236800,193.7467302514748,194.2341447684506,191.08901261506483,191.245361328125,1491600,240.32000732421875,244.3300018310547,238.77000427246094,243.66000366210938,998200,356.70001220703125,356.70001220703125,351.3599853515625,351.6600036621094,1521300,27.654536178607568,27.73630071317245,27.550059658399867,27.55914306640625,2604200,165.23657689008812,166.25424214761384,164.4205168216289,165.7550048828125,283100
2020-01-30,22.139999389648438,22.43000030517578,21.559999465942383,22.200000762939453,11561900,2.9000000953674316,2.9059998989105225,2.816999912261963,2.875,2483000,132.8748922803137,135.58964548367263,132.61916096766424,135.55029296875,11847300,52.88460718371651,53.75332752056023,51.947560779266524,53.71428298950195,30783800,179.01690818856272,184.0044525633411,178.6606550189357,183.7372589111328,3715700,112.79000091552734,117.19999694824219,112.41999816894531,117.12000274658203,13653300,190.82226014767713,192.13731766279616,188.70711903595193,191.62232971191406,1579600,241.83999633789062,244.0,240.89999389648438,243.77000427246094,770900,349.69000244140625,356.82000732421875,349.69000244140625,356.739990234375,1834900,27.699963217468802,27.699963217468802,27.51826557939111,27.649995803833008,2392200,163.6716843945077,165.66861900128978,163.2492539479599,165.59181213378906,337300
2020-01-31,22.3700008392334,22.389999389648438,21.559999465942383,22.030000686645508,9302600,2.861999988555908,2.884000062942505,2.7739999294281006,2.7960000038146973,1375000,136.13060437902945,136.3961813040004,134.81258039501702,136.04208374023438,12379100,53.83141987201245,53.880223677071704,51.43999618919247,51.82067108154297,28550800,182.93565915328895,184.0934779650247,178.90801947917666,180.41220092773438,4193300,116.75,117.31999969482422,113.1500015258789,113.88999938964844,9467200,191.7419160803064,192.78109738203577,187.60360134476022,188.7163543701172,1793600,243.47999572753906,243.5800018310547,239.3000030517578,239.38999938964844,1391600,355.8399963378906,355.8399963378906,348.29998779296875,351.1400146484375,3692900,27.877118291236958,27.877118291236958,27.54097671811322,27.631826400756836,2806600,162.64442183171957,163.61408105529875,161.82836169199211,162.07798767089844,597500
2020-02-03,22.059999465942383,22.479999542236328,22.0,22.350000381469727,7269200,2.7960000038146973,2.9000000953674316,2.7960000038146973,2.865999937057495,1679000,137.49780548659882,139.49453263982556,137.4584679850496,139.0027313232422,12639900,51.9768478974194,52.81628678785941,51.73282513733761,52.49417495727539,20471900,181.352303823187,183.935134980314,179.9569930463083,183.4898223876953,4755200,114.30000305175781,117.23999786376953,114.05000305175781,116.51000213623047,8234700,188.83589022340013,191.66833834860537,188.75312729905264,191.09817504882812,2345700,240.17999267578125,247.6999969482422,240.17999267578125,246.3699951171875,1792000,353.4100036621094,358.6700134277344,352.2900085449219,358.0,2693800,27.61819661071557,27.822607954494966,27.577314341959692,27.690876007080078,2281400,161.92436872872355,169.528072487727,161.6027409006375,163.45086669921875,544100
2020-02-04,22.510000228881836,22.899999618530273,22.440000534057617,22.459999084472656,11234500,2.9010000228881836,2.924999952316284,2.869999885559082,2.9210000038146973,2141000,143.1043591649418,143.2027104276863,140.90108376098112,142.3568115234375,23519700,53.96807171256483,54.68061768820589,53.62643763208489,54.17304992675781,19998600,186.04298321727612,187.7153933015511,184.7070302233422,186.3794403076172,3983200,118.04000091552734,120.33999633789062,117.30000305175781,120.08000183105469,7396800,193.12133167666616,196.6067057264928,192.89142532943205,195.44798278808594,2242800,249.85000610351562,250.10000610351562,247.66000366210938,247.99000549316406,1354900,363.42999267578125,367.44000244140625,360.45001220703125,366.739990234375,3053000,27.71359067561986,28.140583686796877,27.672708402907457,27.977054595947266,3532400,161.5307590724742,162.27960777913353,157.84411703208792,161.79957580566406,1526600
2020-02-05,22.700000762939453,22.700000762939453,21.540000915527344,21.90999984741211,12421700,2.921999931335449,2.9570000171661377,2.921999931335449,2.946000099182129,1552000,144.19614755992754,144.88466638010382,136.2978198608964,139.05189514160156,27824100,55.65671580233614,55.89097558468887,54.48540572009614,55.41269302368164,19795300,188.41798950849122,188.5664371153743,180.95648519429963,183.55911254882812,6162700,121.19999694824219,122.19000244140625,118.89099884033203,119.72000122070312,7595300,196.69872169739696,197.22291503206398,193.4984284949441,195.16294860839844,2102500,249.14999389648438,249.7100067138672,243.55999755859375,243.89999389648438,1518600,373.989990234375,374.4800109863281,362.30999755859375,365.54998779296875,2463400,28.940057073166873,29.34887979957028,28.78561312461599,29.258031845092773,6502400,162.76921668850207,163.0476434052605,160.17704725515176,161.17552185058594,833700
2020-02-06,22.190000534057617,23.299999237060547,21.90999984741211,23.010000228881836,29364000,2.9519999027252197,2.9679999351501465,2.806999921798706,2.8259999752044678,2473000,139.5928833131172,141.5895954493929,138.9043644745023,140.36009216308594,9504600,56.691370172745145,57.75530584647396,56.037387230705264,57.27702331542969,23358700,184.8851589183627,185.6075556146804,182.32212364653358,184.78619384765625,4102700,120.08999633789062,120.5999984741211,119.47000122070312,119.88999938964844,4020300,195.88022207038168,197.14930968964703,195.24567826074897,196.94699096679688,1611500,244.35000610351562,244.52999877929688,242.7899932861328,243.77999877929688,1155900,366.1600036621094,368.25,363.010009765625,367.4599914550781,2224500,28.999109108900694,29.444270662535683,28.885547435030126,29.37613296508789,2717000,160.89710832898362,163.25887201046913,160.34026949921204,162.0587921142578,512700
2020-02-07,26.989999771118164,27.25,25.190000534057617,25.200000762939453,60547700,2.740999937057495,2.874000072479248,2.450000047683716,2.755000114440918,7677000,139.56338640601143,139.66175267937777,137.82240542581292,138.70765686035156,10948900,56.584000915609124,56.61328245639673,55.41269087870943,55.52006149291992,20891100,184.90496987471158,186.6862204915799,183.71744933019806,183.78672790527344,3713100,119.5999984741211,119.66999816894531,118.41000366210938,118.87999725341797,4166300,196.19286106202424,196.23884513418417,194.12370410614616,194.57432556152344,1447700,243.77000427246094,246.88999938964844,242.1699981689453,243.50999450683594,1087600,366.0,369.3399963378906,364.3800048828125,366.0899963378906,2092700,28.862835856529802,28.94460040150236,28.70384847116599,28.731103897094727,2695800,160.73389593223416,161.57875684969224,160.05225876880436,160.10025024414062,396700
2020-02-10,24.639999389648438,25.18000030517578,24.010000228881836,24.290000915527344,31964000,2.75,2.927000045776367,2.74399995803833,2.9110000133514404,2936000,138.7174744247374,140.25189208984375,138.15682874337224,140.25189208984375,8162100,54.95392094761392,55.96905645155393,54.85631333986612,55.95929718017578,15929000,184.2320479310785,187.29978429390133,183.62839716677925,187.15133666992188,3873500,118.55999755859375,120.1500015258789,118.5,120.05999755859375,4868000,193.29606834563512,195.85262587835388,193.29606834563512,195.4663848876953,1421600,244.02000427246094,249.74000549316406,244.02000427246094,248.5399932861328,1192100,365.44000244140625,370.80999755859375,365.2200012207031,370.0,2426800,28.635711123234262,28.926428721185708,28.62208254452096,28.90825843811035,1972000,161.069918835669,161.30993480207218,159.76423139245932,160.85870361328125,319500
2020-02-11,24.40999984741211,24.93000030517578,23.850000381469727,24.030000686645508,18332400,2.7950000762939453,2.9089999198913574,2.7850000858306885,2.8989999294281006,4753000,140.5076553631357,140.64535914438383,138.15684544916567,138.69781494140625,10790100,56.496156419428594,57.43320302340236,54.98321589194116,55.88121795654297,26776900,189.48677348871092,190.5951250510311,186.68623072759277,187.14144897460938,4299200,120.76000213623047,121.0,118.4000015258789,118.83999633789062,4677400,196.22969615478326,196.78146304231805,194.73989328398446,195.08935546875,1321000,249.33999633789062,252.38999938964844,248.33999633789062,251.5800018310547,1014700,373.0299987792969,373.70001220703125,367.25,369.2799987792969,2004700,28.93551514174118,28.94005684630399,28.585744974740948,28.658424377441406,2423200,163.10523879496392,164.70854358695613,162.95162507072953,164.32452392578125,307500
2020-02-12,24.329999923706055,24.3700008392334,23.700000762939453,23.940000534057617,15373300,2.872999906539917,2.9170000553131104,2.8369998931884766,2.9040000438690186,4114000,139.02240087319086,139.8879760448235,138.56010640730398,139.5240478515625,8168200,57.628423823656455,59.72701761428225,57.49177165501478,57.85292434692383,47180800,187.73522111226808,188.53678700432116,184.82582261522157,187.48782348632812,4535400,118.8499984741211,119.91000366210938,117.87000274658203,118.55999755859375,6482300,195.14451423980043,195.76066159654275,194.53755808574243,194.95140075683594,1801300,252.11000061035156,254.16000366210938,250.77999877929688,253.94000244140625,658100,370.6400146484375,374.42999267578125,367.1499938964844,374.2900085449219,2355600,28.76744048903958,28.803779319108504,28.59936798492889,28.771982192993164,2166400,165.55340991812704,167.23063569395347,165.47660305345946,166.8494873046875,261500
2020-02-13,23.729999542236328,24.170000076293945,23.5,23.540000915527344,17380600,2.8559999465942383,2.9070000648498535,2.822000026702881,2.86899995803833,2968000,138.85517651238519,139.57320220421394,138.51092460934225,138.589599609375,7543100,57.59912740901686,59.180397486248594,57.45271599530462,57.91147994995117,23679700,186.5377885158037,189.06124703030477,186.45861947260923,186.67633056640625,3132100,118.04000091552734,121.0999984741211,117.80000305175781,120.51000213623047,6066300,193.00182425760227,196.37684859699388,192.5144238018988,195.32847595214844,1721200,253.41000366210938,256.79998779296875,252.3699951171875,253.86000061035156,905300,372.55999755859375,377.7099914550781,372.3900146484375,374.8399963378906,1917100,28.426756030521773,28.594826804898492,28.399500607860638,28.499435424804688,1998000,164.53575175303425,165.98544293197364,164.26693503971322,165.42860412597656,334800
2020-02-14,23.0,23.790000915527344,22.979999542236328,23.219999313354492,16939800,2.869999885559082,2.871000051498413,2.7839999198913574,2.802000045776367,3634000,138.78634009176082,138.96338136486096,136.84864166815404,137.2519073486328,9110500,58.721633047507986,59.112070927838445,56.86705870117567,57.101322174072266,20920200,187.3789263980966,188.26955161411001,186.14193854255055,187.97267150878906,3599400,120.88999938964844,123.0,120.80000305175781,122.98999786376953,5769900,196.11013245192515,196.376817665307,194.36284966319172,195.3008575439453,2096600,254.67999267578125,256.0,253.14999389648438,254.41000366210938,950700,376.2799987792969,379.8299865722656,375.8500061035156,379.6700134277344,1690300,28.749275321293947,28.840125011846006,28.644798783643882,28.82195472717285,1614600,166.0622251700322,166.7726776066722,165.5725979396918,166.34063720703125,258900
2020-02-18,23.200000762939453,23.690000534057617,22.65999984741211,22.760000228881836,11171000,2.756999969482422,2.8239998817443848,2.700000047683716,2.753000020980835,2758000,136.74043196831127,137.36993700579112,135.8355194149705,136.85845947265625,8214900,55.70551289020619,56.65232234863157,55.266271196942256,56.36925506591797,21513200,188.9622727754609,189.50655048352374,186.95340558929738,189.10081481933594,4957000,122.58000183105469,122.98999786376953,121.68000030517578,122.2699966430664,5085700,195.4203787214982,196.85499196246292,194.2248630099047,196.5791015625,1699400,254.00999450683594,259.739990234375,253.66000366210938,259.2300109863281,1273700,380.20001220703125,382.5899963378906,378.5899963378906,378.8500061035156,2074400,28.999110950170184,29.235319454756425,28.999110950170184,29.1126708984375,1456800,169.57606407608043,171.76979860126272,169.55685869933325,170.57452392578125,498000
