Ticker,SPY,SPY,SPY,SPY,SPY,TLT,TLT,TLT,TLT,TLT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2000-02-25,85.4117953618889,86.3792428821692,84.10870278355218,84.2370376586914,10559900,,,,,
2000-02-28,84.26664048011857,86.35948581537924,83.85202017784995,86.00409698486328,13397800,,,,,
2000-02-29,85.96464540655909,86.8333740234375,85.76720708454127,86.8333740234375,8242500,,,,,
2000-03-01,86.95180186665624,87.82053013235398,86.695132151791,87.46514129638672,6868000,,,,,
2000-03-02,87.62309504017828,87.89950858920093,86.77411056818016,87.52437591552734,7600200,,,,,
2000-03-03,88.728759883884,89.53825680316287,88.27465185599584,89.16312408447266,12770300,,,,,
2000-03-06,88.96572401016044,89.30136921836566,87.6626308488931,88.29443359375,11967100,,,,,
2000-03-07,88.45237835444932,88.55109752671991,85.43157168296923,86.58658599853516,20062000,,,,,
2000-03-08,86.22128133207697,87.09000960746313,85.3130654078096,86.47795104980469,11808500,,,,,
2000-03-09,86.71493338015402,89.00521850585938,86.00415523769375,89.00521850585938,5500900,,,,,
2000-03-10,88.57079105224065,89.71593280012962,88.15617076421188,88.53130340576172,7924600,,,,,
2000-03-13,86.3594697386732,88.74847198795976,85.72766749092798,87.5638427734375,10540500,,,,,
2000-03-14,87.99823253523398,88.51157201154452,86.02384993403959,86.32000732421875,8263900,,,,,
2000-03-15,86.47798032594356,88.72877707415306,85.9646407167028,88.33390045166016,10300800,,,,,
2000-03-16,89.47901712857885,92.77623598569991,89.00516531677702,92.46033477783203,25601400,,,,,
2000-03-17,92.3588496686448,93.74443035377233,92.12132155119436,93.0714340209961,10272900,,,,,
2000-03-20,93.03185037692015,93.32876053769755,91.70565165878106,92.59638214111328,12502300,,,,,
2000-03-21,92.18069083569786,94.8528817875594,91.52748860302059,94.49658966064453,13612600,,,,,
2000-03-22,94.7340891399459,95.54564318397803,94.17985710987517,95.07058715820312,8260000,,,,,
2000-03-23,94.4768414968844,97.20841579534869,94.4768414968844,96.69377136230469,11654500,,,,,
2000-03-24,96.83230821844714,98.65335735092815,96.09992976299282,97.26777648925781,11462900,,,,,
2000-03-27,97.14899640100967,97.40631851861625,96.15929594867664,96.23847198486328,8798600,,,,,
2000-03-28,95.80299866707502,96.90156611046812,95.38732449930465,95.68423461914062,6334400,,,,,
2000-03-29,96.00092191591715,96.58484504922015,94.79348764027365,95.78318786621094,6747500,,,,,
2000-03-30,95.11019649401388,96.22855780554599,93.19017795917114,94.17987823486328,9491900,,,,,
2000-03-31,94.77370785834486,96.47599250241706,94.02153557375482,95.24876403808594,9249100,,,,,
2000-04-03,95.09040195055245,95.80298614501953,94.17987770206672,95.80298614501953,8508200,,,,,
2000-04-04,96.11968125113837,96.91144139324001,89.55796907347109,95.09039306640625,19585500,,,,,
2000-04-05,93.66524136450982,95.52587802728749,93.50688930810321,94.49658966064453,8387200,,,,,
2000-04-06,95.16956865565946,96.08009281501062,94.37780851709324,95.31802368164062,6378500,,,,,
2000-04-07,96.00089077510668,96.35718274086996,95.32789483977604,95.92171478271484,6023600,,,,,
2000-04-10,96.11971877093934,96.98075826157688,95.20919425210425,95.54569244384766,9624200,,,,,
2000-04-11,95.01127064314745,96.04055940844823,93.98198187784669,95.26859283447266,9006400,,,,,
2000-04-12,95.24876921127506,95.74361942538185,92.57657805509838,92.65575408935547,10779200,,,,,
2000-04-13,93.40791564260446,93.84338378079842,91.07222290138232,91.36913299560547,12225800,,,,,
2000-04-14,90.33986193292282,90.4586259933079,84.56001099418192,86.1435317993164,29604000,,,,,
2000-04-17,85.62888054652917,89.15221405029297,85.31217641135939,89.15221405029297,23918200,,,,,
2000-04-18,89.03346935340706,91.50772094726564,88.53861903463535,91.50772094726562,11069200,,,,,
2000-04-19,91.52749151371451,91.92337166732054,90.28046902985551,90.65655517578125,6553700,,,,,
2000-04-20,90.93371938799113,91.17124760580913,90.18154669823413,91.09207153320312,8537600,,,,,
2000-04-24,89.6272464745493,90.77529865995652,88.99383837225567,90.10230255126953,12893100,,,,,
2000-04-25,91.60667597415251,93.84339904785156,91.48791191714193,93.84339904785156,14102000,,,,,
2000-04-26,93.72461620279948,94.21946634114583,92.47759385416666,92.7844009399414,7711100,,,,,
2000-04-27,90.57737543811537,93.3287423930756,90.57737543811537,92.47760009765625,15595300,,,,,
2000-04-28,93.11099874811543,93.65533388110293,91.88377044828908,91.903564453125,8743400,,,,,
2000-05-01,92.83390771466217,94.05123934034485,92.37864548066703,93.1506118774414,7328300,,,,,
2000-05-02,92.1609145046211,93.19020306867615,91.28997802734375,91.28997802734375,9411900,,,,,
2000-05-03,91.21079092889653,91.21079092889653,88.53859978840151,89.15221405029297,12630700,,,,,
2000-05-04,89.94399754073243,90.17162869648031,89.15223699900062,89.82523345947266,5963600,,,,,
2000-05-05,89.35013775500549,91.21077420803397,89.2709617357277,90.91386413574219,7862400,,,,,
2000-05-08,90.41903062916461,90.81491079829405,89.84500438392692,90.23098754882812,5064100,,,,,
2000-05-09,90.61698670283928,90.83472083427904,88.84542263339758,89.5085220336914,5620300,,,,,
2000-05-10,88.99386961233562,89.29077976451201,87.25199671956749,87.4895248413086,10293900,,,,,
2000-05-11,88.756292379,89.62722834346833,88.12288440484122,89.4886703491211,7091100,,,,,
2000-05-12,89.82517201697017,90.87425401716837,89.70640801694773,90.45858001708984,5960800,,,,,
2000-05-15,90.4190542804064,92.2302065279233,89.94399795318886,92.02236938476562,4441300,,,,,
2000-05-16,92.8338870262663,93.5662652394799,92.04212679576509,92.9130630493164,8192200,,,,,
2000-05-17,92.2796438096029,92.59634786386151,91.50767767734754,91.94314575195312,5907200,,,,,
2000-05-18,92.24007949895618,92.67554768543194,90.81491088867188,90.81491088867188,4325600,,,,,
2000-05-19,90.30024894261594,90.72582004131523,88.93446262586001,89.38972473144531,6518400,,,,,
2000-05-22,89.46890038180064,89.60745841336538,86.77691576854292,88.71672821044922,10839400,,,,,
2000-05-23,88.9542409233425,89.19176893648894,87.13319282255311,87.41030883789062,7979200,,,,,
2000-05-24,87.41034164020722,89.11262637323662,86.46022923107454,88.83551025390625,11081500,,,,,
2000-05-25,89.11261782303497,89.82520206151325,87.23218719371725,87.31136322021484,8278900,,,,,
2000-05-26,87.92495286637458,88.47918489704962,86.98473781433658,87.41030883789062,4814000,,,,,
2000-05-30,88.67716792591831,90.53780493150677,88.34066974405657,90.26068878173828,5362700,,,,,
2000-05-31,90.30022801705992,91.21075201723194,90.00331801700382,90.45858001708984,6056500,,,,,
2000-06-01,91.01285627467658,92.12132081390709,90.57738806283602,92.04214477539062,8961600,,,,,
2000-06-02,94.33819090480961,94.43716089107147,93.41777003257427,93.64540100097656,8962200,,,,,
2000-06-05,93.40795021413642,93.88300654071817,93.03186395559254,93.19021606445312,6998100,,,,,
2000-06-06,92.8734832822272,93.60586156045447,92.4182211092751,92.7745132446289,4858900,,,,,
2000-06-07,92.87348855381637,93.74442493411644,92.4776083809527,93.4178237915039,4919500,,,,,
2000-06-08,93.42771425066641,93.58606630871839,92.51718991686754,93.05162811279297,5723100,,,,,
2000-06-09,93.42772500699478,93.72463515002548,92.24008443487196,92.85369873046875,3085300,,,,,
2000-06-12,93.09124404999385,93.09124404999385,91.76504516601562,91.76504516601562,3678900,,,,,
2000-06-13,91.72541703113731,93.58605345775081,91.60665300390667,93.4870834350586,6558700,,,,,
2000-06-14,93.90272296525741,94.29860291030487,93.22972705867673,93.64540100097656,6420500,,,,,
2000-06-15,93.8236050383498,94.21948522838503,93.01205064877757,93.84339904785156,5881200,,,,,
2000-06-16,94.16356050503124,94.16356050503124,92.61599250684489,93.07232666015625,5567900,,,,,
2000-06-19,92.99296458859968,94.69925751683085,92.85408028048784,94.26276397705078,5106900,,,,,
2000-06-20,94.08412457922616,94.52061777634614,93.33018178420072,93.92539978027344,6480000,,,,,
2000-06-21,93.29055436586587,94.24290370860547,93.26079344890526,93.88577270507812,3115000,,,,,
2000-06-22,93.68734726148612,93.76670969033957,92.06041746999061,92.45722961425781,7490500,,,,,
2000-06-23,92.57628036763244,92.77468645500413,91.34616262592795,91.66361236572266,4863300,,,,,
2000-06-26,92.29853746618187,92.85407466503248,91.98108763826723,92.84415435791016,5201300,,,,,
2000-06-27,92.68539062023676,93.15164485968353,92.07033183628572,92.15961456298828,4159500,,,,,
2000-06-28,92.4572532460535,93.3203198804319,92.2588471232079,92.41757202148438,5347700,,,,,
2000-06-29,91.90169422958235,92.53659367158292,91.1179902308629,91.54456329345703,6345700,,,,,
2000-06-30,91.38588239506102,92.43743510173454,91.35612146940043,92.23902893066406,7420200,,,,,
2000-07-03,92.3382232814945,93.60802265622928,92.17949835965265,93.50881958007812,1436600,,,,,
2000-07-05,92.93342378660843,93.1119892891873,91.66362465715862,91.82234954833984,2748200,,,,,
2000-07-06,92.02071962307494,92.99290920080902,91.56438573964874,92.53657531738281,5963200,,,,,
2000-07-07,93.13180801188751,94.46112866310108,92.85403951760408,94.0246353149414,3034800,,,,,
2000-07-10,93.8857387364528,94.54047867269603,93.6674920910384,93.86589813232422,2816100,,,,,
2000-07-11,93.62784523311181,94.67939763772188,93.42943911903444,94.06433868408203,5431600,,,,,
2000-07-12,94.77860827737763,95.3143048282441,94.40163663047157,94.67940521240234,5883000,,,,,
2000-07-13,95.22501805618067,95.47302570816572,94.71908244613117,95.09605407714844,5356000,,,,,
2000-07-14,95.51269335155645,96.02854919433594,95.02659842278347,96.02854919433594,5341900,,,,,
2000-07-17,95.8599145941387,96.49481416301222,95.67142878462937,95.86983489990234,4208300,,,,,
2000-07-18,95.63175271063592,95.63175271063592,94.81828759421765,95.08613586425781,4262100,,,,,
2000-07-19,94.89761264594001,95.17538111281084,94.123829059657,94.32223510742188,8506800,,,,,
2000-07-20,94.60004016670447,95.63175201416014,94.48099649199806,95.63175201416016,4538900,,,,,
2000-07-21,95.07618843172246,95.07618843172246,93.76670837402344,93.76670837402344,5656900,,,,,
2000-07-24,94.04452148359567,94.5107759677443,93.05249066625817,93.2310562133789,5628500,,,,,
2000-07-25,93.80642460664046,93.86594644966499,93.19136556205378,93.52865600585938,4757100,,,,,
2000-07-26,93.31042657474624,93.4294702829003,92.4672003086551,92.61600494384766,12062500,,,,,
2000-07-27,92.65566160836715,93.09215508917745,91.86203709780298,92.29853057861328,7652600,,,,,
2000-07-28,92.5167900221359,92.63583371506594,89.84822723895397,90.21527862548828,6229500,,,,,
2000-07-31,90.75095293405172,91.50489613726423,90.19541583694777,90.79063415527344,5265500,,,,,
2000-08-01,91.1874664863434,91.88188801093479,90.87001664653019,91.34619140625,3946600,,,,,
2000-08-02,91.34615626519613,92.31834602562067,91.1874314063513,91.802490234375,7439800,,,,,
2000-08-03,90.71129023053918,92.57630800868237,90.5525653132504,92.43742370605469,4607100,,,,,
2000-08-04,92.89372942734742,93.15165733904232,92.31835177818188,92.93341064453125,3686600,,,,,
2000-08-07,93.15170493306994,94.24293896316979,92.93345812704996,94.0445327758789,4159800,,,,,
2000-08-08,93.64771364716334,94.4810195736847,93.64771364716334,94.40165710449219,3658700,,,,,
2000-08-09,94.6893304321108,94.73893196717215,93.56833573972436,93.60801696777344,5383800,,,,,
2000-08-10,93.66749758329382,93.87582393885928,92.87387337161584,93.15164184570312,4193400,,,,,
2000-08-11,93.09213481334551,93.96512158482615,92.41755412629227,93.58815002441406,5089400,,,,,
2000-08-14,93.82628344431416,94.95719868143108,93.36994922582839,94.77863311767578,2966700,,,,,
2000-08-15,94.8183158668312,95.11592514450486,94.32230040404174,94.69927215576172,5564600,,,,,
2000-08-16,94.79842421946353,95.19523637609585,93.86591565137755,94.36193084716797,5191600,,,,,
2000-08-17,94.40164675099423,95.51272119783233,94.18339998465103,95.35399627685547,5652200,,,,,
2000-08-18,95.47302299611005,95.47302299611005,94.7389203670876,95.03652954101562,4626400,,,,,
2000-08-21,95.25474383268642,95.69123713914738,94.85793173590372,95.55235290527344,2380600,,,,,
2000-08-22,95.59209819800049,96.0682730333579,95.2944889259021,95.39369201660156,3075300,,,,,
2000-08-23,95.11588971580757,96.04839843851157,94.77859932674443,95.7706298828125,5483200,,,,,
2000-08-24,95.96903425088257,96.18728096925341,95.5523814249019,96.0682373046875,4529000,,,,,
2000-08-25,95.96902736632292,96.26663650638801,95.83014310095922,96.02854919433594,2822200,,,,,
2000-08-28,96.02853362449568,97.08008574889615,96.02853362449568,96.35590362548828,5518700,,,,,
2000-08-29,96.14758831344189,96.42535683106223,95.81029797061719,96.3757553100586,3561900,,,,,
2000-08-30,96.06824501813064,96.18728869225473,95.45318603515624,95.45318603515625,3964800,,,,,
2000-08-31,95.90951164988982,97.19915133901742,95.81030859688,96.72297668457031,4863100,,,,,
2000-09-01,97.29834103193438,97.5165877185884,96.50471671682888,96.8221664428711,3191200,,,,,
2000-09-05,96.42534952177486,96.63367589419845,95.75076888726038,96.04837799072266,3470800,,,,,
2000-09-06,95.9889189596212,96.47501414658083,94.93736610619831,94.95720672607422,4322200,,,,,
2000-09-07,95.39365827150664,95.91943446622271,95.12581002136825,95.7706298828125,4265500,,,,,
2000-09-08,95.41348436568049,95.55236862239909,94.80834581854943,95.11587524414062,3518200,,,,,
2000-09-11,95.07623860949087,95.98890701016629,94.4016576176873,94.97703552246094,3937500,,,,,
2000-09-12,95.07620190450237,95.39365166044395,94.24289629515573,94.28257751464844,4769100,,,,,
2000-09-13,93.96510610701542,94.81825212952421,93.74685945009456,94.53056335449219,7691600,,,,,
2000-09-14,95.15557949914182,95.19526072495465,94.06434578928928,95.00677490234375,3397100,,,,,
2000-09-15,94.32054701569962,94.3603279296666,92.92821502685547,92.92821502685547,4085700,,,,,
2000-09-18,93.16687368383467,93.54479225770163,91.78448732153183,92.0728988647461,5109300,,,,,
2000-09-19,92.37132077961299,93.12715846041085,92.10279949827691,92.90836334228516,6588200,,,,,
2000-09-20,92.72927524711044,92.94807019085094,91.11814884320312,92.2220687866211,6508100,,,,,
2000-09-21,91.95360341115943,92.64976956287705,90.78006618397829,90.8198471069336,5972300,,,,,
2000-09-22,90.7800298351502,92.49060883730246,90.6507418873131,92.47071838378906,7791300,,,,,
2000-09-25,92.88842323541228,92.96798505402933,91.47620095495954,91.81433868408203,9726300,,,,,
2000-09-26,91.89393777451758,92.29174702895271,90.64083862304688,90.64083862304688,5302400,,,,,
2000-09-27,91.37672464620127,91.63530048869161,90.46176397277392,91.11814880371094,7186200,,,,,
2000-09-28,91.13804092407227,93.1370311276666,90.94908165109568,92.29168701171875,7036400,,,,,
2000-09-29,92.59004040113005,92.90828758618228,91.41650390625,91.41650390625,9333600,,,,,
2000-10-02,91.83422195862201,92.23203102060435,91.10822042050425,91.55575561523438,5517800,,,,,
2000-10-03,91.99332626242388,92.76905377036647,90.5612139400683,90.70044708251953,9347200,,,,,
2000-10-04,90.93916224562226,91.81434228473148,90.22310584998743,91.45631408691406,6148900,,,,,
2000-10-05,91.27730523594334,92.19226623852634,91.21763386620967,91.77456665039062,4566900,,,,,
2000-10-06,91.57563245618667,92.06294848467853,88.95009303737332,89.78549194335938,10014900,,,,,
2000-10-09,89.94463677406311,89.94463677406311,88.71142857415336,89.10923767089844,4508000,,,,,
2000-10-10,89.16894820252712,89.90489535476748,87.63738250732422,87.63738250732422,6104700,,,,,
2000-10-11,87.59757900958368,88.23407367995304,86.00634233366027,86.90141296386719,10346000,,,,,
2000-10-12,87.3787442865506,87.5776487807153,84.51451957057898,84.73331451416016,12336900,,,,,
2000-10-13,84.61401236853455,87.61747166981539,84.57423145063679,87.55780029296875,11778800,,,,,
2000-10-16,87.45833552104754,87.98543260799495,87.00085503048942,87.95559692382812,5659000,,,,,
2000-10-17,88.11469709718382,88.19425890043183,85.54882894243512,85.76762390136719,7831700,,,,,
2000-10-18,84.41506042338393,86.64279057593319,82.8437150479251,85.4493637084961,10897300,,,,,
2000-10-19,87.10034517858958,88.76119898594564,86.84176913672576,88.67169189453125,8767300,,,,,
2000-10-20,88.07492077699432,89.86506144319338,88.07492077699432,89.04955291748047,7373500,,,,,
2000-10-23,89.06949939010991,89.76566564260071,88.43300453068973,89.44741821289062,5290000,,,,,
2000-10-24,89.72584224894779,90.34244635218818,88.47274358752378,88.85066223144531,5750700,,,,,
2000-10-25,88.3136089172783,88.8307606812083,86.6428109107352,86.76215362548828,9137600,,,,,
2000-10-26,87.27931322220748,87.61745094435368,85.31015825206197,87.00084686279297,9345800,,,,,
2000-10-27,87.75667827589939,88.65174865722656,86.96106015916412,88.65174865722656,9762900,,,,,
2000-10-30,88.11475710097965,89.80544657131448,87.93574292176773,89.44741821289062,10154100,,,,,
2000-10-31,89.75568332102979,91.45631732079667,89.14902440883225,90.9888916015625,7752400,,,,,
2000-11-01,90.54138504901877,91.1778798472544,89.88499978833828,90.68061828613281,6753600,,,,,
2000-11-02,91.11821519356104,91.59558632751552,90.71046068330826,90.82980346679688,11395100,,,,,
2000-11-03,91.3171067449712,91.49612089454749,90.62094060773008,90.8795166015625,5187100,,,,,
2000-11-06,91.11822765460613,91.844229686781,91.03866578806641,91.51603698730469,4042500,,,,,
2000-11-07,91.10826785958332,91.65525560461957,90.74029428564984,91.49613189697266,5231300,,,,,
2000-11-08,91.69501657854879,91.69501657854879,89.46728515625,89.46728515625,6123300,,,,,
2000-11-09,89.10923704774325,89.88496478097137,87.35887703430544,89.1291275024414,10635300,,,,,
2000-11-10,88.47271845783537,88.77107519723904,86.9013729636427,86.96104431152344,8569500,,,,,
2000-11-13,86.32451751694916,87.18975173630106,84.66366562462997,86.28473663330078,17285300,,,,,
2000-11-14,87.49812053498768,88.87056207099907,87.19976367933302,88.55231475830078,7668900,,,,,
2000-11-15,88.51255552682224,89.17888600101293,87.67715612634437,88.83080291748047,8837700,,,,,
2000-11-16,88.20423630999912,89.02969031989088,87.39867275817706,87.4384536743164,6684100,,,,,
2000-11-17,87.39864538595157,88.47272978532375,86.40412279394027,86.97100067138672,6551100,,,,,
2000-11-20,86.40412726523981,86.80193632263041,85.48916643324141,85.72785186767578,5458500,,,,,
2000-11-21,85.84720376984235,86.6826028797435,84.98196897744472,86.16545104980469,7684300,,,,,
2000-11-22,85.50909673359936,85.8472345899546,84.09687392176275,84.10681915283203,5736900,,,,,
2000-11-24,85.05156583111919,85.90685519752193,85.05156583111919,85.8272933959961,3411600,,,,,
2000-11-27,86.86161914793014,87.00085233639717,86.12567229460443,86.5831527709961,5992000,,,,,
2000-11-28,86.00633059265793,86.94118201214334,85.06153394530565,85.09136962890625,5336100,,,,,
2000-11-29,85.52897236665463,86.50360484246069,84.82286108316248,84.93225860595703,6914100,,,,,
2000-11-30,84.33551459399177,84.97200904375775,82.58515485713535,84.19628143310547,11201600,,,,,
2000-12-01,84.77310577731582,85.33003842906732,83.3807741479371,84.15650177001953,7587200,,,,,
2000-12-04,83.93772244146118,85.21071159697149,83.699036974803,84.87257385253906,6996600,,,,,
2000-12-05,85.8471803918349,87.99534894658888,85.54882364811907,87.65721130371094,8883400,,,,,
2000-12-06,87.69703262454016,88.05506088202297,85.94667225462418,86.25497436523438,12888000,,,,,
2000-12-07,85.84720757667056,86.4837021648201,85.07147979736328,85.07147979736328,6529100,,,,,
2000-12-08,87.23955651744419,88.77112191914121,85.21072962168967,85.27040100097656,10276300,,,,,
2000-12-11,87.43842883922692,88.83076050864135,87.02072933840257,88.23404693603516,6405600,,,,,
2000-12-12,87.95556186004978,88.35337082368636,87.4384102073222,87.85610961914062,5022900,,,,,
2000-12-13,88.63187915876868,88.73133144687323,86.5831620238151,86.65277862548828,6070500,,,,,
2000-12-14,86.48370244253017,86.88151156140106,85.31016554186107,85.5488510131836,7678400,,,,,
2000-12-15,84.99326679991583,84.99326679991583,83.35724617137285,83.61661529541016,9065300,,,,,
2000-12-18,84.31488310524456,85.21269894521994,84.12534420569419,84.7338638305664,7235400,,,,,
2000-12-19,84.57428525528817,86.1704029293677,83.00809478759766,83.00809478759766,9616600,,,,,
2000-12-20,82.12020803017192,82.31972262694104,80.504139796342,80.60389709472656,9994300,,,,,
2000-12-21,80.44431433213497,82.26987354874963,80.14504232941124,81.16256713867188,14331500,,,,,
2000-12-22,82.35965066331669,83.70637460221539,82.25989333450937,83.59664154052734,10182900,,,,,
2000-12-26,83.5368208343614,84.49449157714844,83.17769430581625,84.49449157714844,4665300,,,,,
2000-12-27,84.11540251498037,85.38232093521312,83.7961789760241,85.11297607421875,4854100,,,,,
2000-12-28,84.79372957483244,85.4720794114311,84.65406931435624,85.37232208251953,8358700,,,,,
2000-12-29,85.5918222021182,85.73148251806572,83.75628662109375,83.75628662109375,8774600,,,,,
2001-01-02,84.274978393377,84.37473570681613,81.4418706917057,82.23992919921875,8737500,,,,,
2001-01-03,81.9207024079782,86.82876202618634,81.50172170886286,86.19031524658203,19431600,,,,,
2001-01-04,86.15045184939595,86.48962685667703,84.91346064637081,85.26261138916016,9219000,,,,,
2001-01-05,85.21271339752388,85.31247072999582,82.47936248779297,82.47936248779297,12911400,,,,,
2001-01-08,82.9182984365389,83.11781311035156,81.52169571985033,83.11781311035156,6625300,,,,,
2001-01-09,83.66645433171131,83.95575052529895,82.6289783271211,82.89832305908203,5702400,,,,,
2001-01-10,82.35966568209703,84.35481262207031,82.23995686569864,84.35481262207031,8746100,,,,,
2001-01-11,83.6964193048459,85.22270680825966,83.6964193048459,84.43462371826172,7245100,,,,,
2001-01-12,84.71391848723093,85.37231681744257,83.81610258239688,84.27498626708984,7244000,,,,,
2001-01-16,84.2750081322777,85.03316398195255,83.96576035148928,84.8136978149414,8542200,,,,,
2001-01-17,86.090553014818,86.22023750951007,84.683975033927,85.20271301269531,7851400,,,,,
2001-01-18,85.1927387247278,86.6392196515528,84.87351534777332,86.05065155029297,8107000,,,,,
2001-01-19,86.94848597231787,86.94848597231787,85.47207753680811,85.56185913085938,7782500,,,,,
2001-01-22,85.71150471552782,86.68912662685484,85.27257242880957,86.13048553466797,7050900,,,,,
2001-01-23,85.85119005543861,87.2477931936865,85.65167532140319,86.8088607788086,8463100,,,,,
2001-01-24,86.98839329230906,87.66674314825826,86.72902422974025,87.06819915771484,6199900,,,,,
2001-01-25,86.98838461576428,87.62683147532952,86.60930679289741,86.84872436523438,10818300,,,,,
2001-01-26,86.29009392465488,86.90858939555993,85.84118592157864,86.74897766113281,7136800,,,,,
2001-01-29,86.50956508766878,87.40338695564112,86.42656386352573,87.21186065673828,6705900,,,,,
2001-01-30,87.0203414376107,88.05462261933148,86.69472718267667,87.97801208496094,7069100,,,,,
2001-01-31,87.7225759699371,88.5525586594188,87.21182638433963,87.47997283935547,9706900,,,,,
2001-02-01,87.53104144580463,88.07371526452161,86.98835788516469,88.06094360351562,8239100,,,,,
2001-02-02,87.72259329395989,88.09928433932664,86.03071303821613,86.06263732910156,8276600,,,,,
2001-02-05,86.06261564344912,86.79044447938327,86.03069136060782,86.69467163085938,4352900,,,,,
2001-02-06,86.38185791934572,87.27567958325065,86.33078100399037,86.43931579589844,7106700,,,,,
2001-02-07,86.01156900989655,86.44570823517289,85.34757876403926,85.99241638183594,5748700,,,,,
2001-02-08,86.06265489161719,86.44571723463513,84.97729697350798,84.99005889892578,5943300,,,,,
2001-02-09,85.13689735005086,85.13689735005086,83.80253593555788,84.17283630371094,9913000,,,,,
2001-02-12,84.08346611274477,85.23267263599773,84.08346611274477,85.13690948486328,5804400,,,,,
2001-02-13,85.36031319996182,85.66038389793734,84.27495586822525,84.44094848632812,6587600,,,,,
2001-02-14,84.68995178792105,84.68995178792105,83.41944907580506,84.31327056884766,8400100,,,,,
2001-02-15,84.81127736788511,85.24542629246436,84.26860338956836,85.13050079345703,5929800,,,,,
2001-02-16,83.63653574453416,83.8216810410328,82.55117806875357,83.25346374511719,6434900,,,,,
2001-02-20,83.66209559818643,83.72594419877706,81.78506948912305,81.97021484375,5760000,,,,,
2001-02-21,81.65735640090455,82.25749315198904,80.12508292456879,80.20169830322266,10910800,,,,,
2001-02-22,80.66775227428865,80.78905872509964,78.5417232594528,80.32299041748047,21281600,,,,,
